,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X600516.SH,X002460.SZ,X601991.SH,X000898.SZ,X600547.SH,X600111.SH,X600176.SH,X600886.SH,X000786.SZ,X600352.SH,X000709.SZ,X000825.SZ,X002271.SZ,X600027.SH,X000792.SZ,X601699.SH,X000553.SZ,X000408.SZ,X000830.SZ,X600299.SH,X000932.SZ,X600808.SH,X601158.SH,X600219.SH,X002110.SZ,X600489.SH,X000883.SZ,X000959.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0.0786574743386627,0,0,0,0,0.0773752604161798,0,0,0,0,0.0972084318299195,0,0,0,0,0,0,0,0,0,0,0,0.0235908044837186,0,0,0,0,0,0,0,0,0,0,0,0,0.491791987027639,0,0,0,0,0,0,0,0,0,0,-8.3158532426875e-06,0,0,0,0,0,0
X600547.SH,0,0.131691233925947,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0560527211000431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710566795784492,0,0,0,0,0,-0.00353515612008641,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.174229894900996,0,0,0,0,0,0,0,0,0.131183859978443,0.0292628868483222,0,0,0,0,0,0,0,0,0,0.0178714152590607,0,0,0.127785569377021,0,0,0,0.109703224858389,0,0,0.0816612498075067,0,0,0,0,0,0,0,0,0,-0.00433146848173163,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.316671192613935,0,0.0402641583736208,0,0,0.238458731000975,0,0,0,0,0.0523281499413292,0,0,0,0.212479905412758,0,0,0,0,0,0,0,0,0.0799087266367099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251407777271397,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0262155991249074,0,0,0.0125033931374855,0,0,0,0,0,0,0.102369355319751,0,0,0,0,0,0,0,0,0,0.140361621872736,0,0,0,0.0459651355905421,0,0.0130044460227373,0,0,0,0,0,0,0,0,0.0127750054188712,0,0,0,0,0.0529790161224981,0,-0.033266380441011,0.0457082389397341,-0.0530201785340398,0,0,0,0,0
X000786.SZ,0,0,0,0,0.229359023813555,0,0,0,0,0.189493863206073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168593371247462,0,0,0,0,0,0.15383139780255,0,0,0,0.107319292462222,0,0.0143341255765824,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-5.42101086242752e-20,0.000273626625929734,0,0,0,0,0,0
X600352.SH,0,0,-0.0785941877225697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139771966514166,-0.0207261952095597,0,0,0,0,-0.003923750588222,0,0,0.0265806588699993,0,0,0,0,0,0,0,0,0,0.606017183658101,0.158540028944603,0,0,0,0,0,0,0,0,0,0,0,0,0.00424791986740879,-0.0467071184181914,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.206902272059695,0,0,0,0,0,0,0,0,0,0,0,0.00560777036390969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708435418902101,0,0,0,0,0,0.0605159560672013,0,0,0,-0.00108364702206481,-0.00248288518831978,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0671022368371865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854469250718892,0,0,0,0,0,0,0,0,0,0.00672771171880098,0,0,0.606410710230254,0,0,0,0,0,0,0,0,0,0,-0.018350316468668,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957946090361444,0,0,0,0,0,0,0,0,0,0.0415380224377088,0,0,0,0,0,0.0691773486317436,0,0,0,0,0,0,-0.0297898097588609,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.143239396820607,0,0,0.222529923871932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397766030547581,0,0,0,0,0,0.0518286451384174,0.0929997691362949,0,0.00593201882834729,0,0,0.00412316675709562,0,0,0,0,0,0
X000792.SZ,0,0,-0.0742439241009196,-0.156386887487219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26093037440168,0,0,0,0,0,0,0,0,0,0,0,0.346556888140271,0,0,-0.00517841390039333,0.46573080290662,0,0,0,-0.145834291089271,0,0,0,0,0,0,0,0,0.113532936885023,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.557984084875816,0,0,0,0,0.145256468312891,0,0,0,0,0.0294392475858793,0,0,0,0,0,0,0,0,0,0.0444492149563413,0,0,0,0,0,0,0.0561403785112647,0,0,0.0231729956973861,0,0,0.0781754723513102,0,0,0,0,0,0,-0.0290250274925453,0.0461676669783821,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160951854071292,0,0,0,0,0,0.0436774568784359,0,0,0,0,0,0,0,0.31262774598697,0,0,0,0.151897196177841,0,0,0,0,0,0.153376288383362,0,0,0,0,0,0,0.00843302489581699,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209559289408049,0.176737426515467,0,0,0,0,0,0,0,0,0,-0.0564797910514653,0,0,0.16096215005835,0,0,0,0,0,0,0,0,0,0.102085366661506,0,0,0,0,0,0,-0.00481354806506205,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572476555295788,0.0927942539197891,0,0,0,0,0.409321141959113,0,0,0,0,0,0,0,0,0,0.238632434693599,0,0,0,0,0,0,0.0977980750141227,-0.0853197621771569,0,0,0,0,0,0
X600299.SH,0,0,-0.0905336875113514,0,0,0,0,0,0.0049835562612791,0,0,0,0,0,0,0,0.00830905214653369,0,0.0571021886269238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223381019246797,0.282817085853133,0,0,0,0.0108878581451058,-0.0715674126937722,0,0,0,0,0,0,0,0.153892708306193,0,0,0.0130674328916996,0,0,0,0,0,0
X000932.SZ,0,0,0,-6.93889390390723e-18,0.0462315427739536,0,0,0,0,0.186358025276042,0,0,-0.0700708505346433,0,0,0,0,0,0.0454764969294044,0,0,0,0,0,0,0,0.102581349562578,0,0,0,0,0,0,0,0,0,-0.197965221894625,0.0163828520745814,0,0.34033256582396,0,0,0.23087186488603,0,0,0,0,0,0,0,0.0249819198240384,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.160649076507615,0,0,0,0,0,0,0,0,0,0,0,0.210055436342207,0,0.082343144159792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170365765921319,0,0,0,0.0461556822500018,0,0,0.0625659688790673,0,0.175245195776372,0,-0.00409266557761444,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.078166804480646,0,0,0.0508812146440446,0,0,0,0,0,0.0245322596114325,0.0829380809336972,0,0,0,0,0,0,0,0,0,0,0,0.00442674591463589,0,0,0,0.0095706114449472,0.0313656688065513,0,-0.00388465283981105,0,0.0767505694407575,0,0,0,0,0,0,0,0,0,0,0.0102025912771907,-0.00822381281308295,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.10541623628256,0,0,0,0,0.035018123526005,0,0,0.0365316933772727,0.0804000745829658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135166780748138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.213870345383428,0,0,0,0,0,0,0.0999810141630299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153703186396981,0,0.854271252659325,0,0,0,0,0,0,0,0,-0.0851742882909111,0,-0.00342679365171273,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897476281248995,0,0,0,0.0218174361368048,0,0,0,0.440710833061547,0,0,0,0,0,0,0,0,0,0.0608879979867168,0,0.117731626881308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523519005754502,-0.0053687453626842,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113771717859261,0,0.0255651059975683,0,0,0,0,0,0,0,0,0,0.0432922046296179,0,0,0,0.036160451447342,0,0.0178005900093334,0,0,0,0,0,0.00347836747527706,0.0881859808124089,0,0,0,0,0,0,0.000982002402713937,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.245840964364548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420427225113609,0,0.0531588349735411,0,0,0,0,0,0,0.0337036311382803,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-8.67361737988404e-19,-0.0146854503308727,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144583752866586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824300721789496,0,0,0.118146926486702,0.0378523916307868,0,0,0.00591651789671248,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942454049411635,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.197150627428526,0,0,0,0.0116682157301744,0,0,0.0834698838968773,0,0,0,0,0,0,0.0952425895334041,0,0,0.0185746391004415,0,0,0,0,0.0417873980007287,0.0402403923905788,0,0,0.0708992014337338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368042539056299,0,0,0,0,0,0,0
Change_TY3M,0,-0.150228637410489,0,0,0,0,0,0,0,0,-0.161651753669182,0,0,0,0,0,0,0,-0.0534000787064723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785427942347434,0,0,0,0,0,0,-0.00617716025808683,0,0,0,0,0,0,-0.0593641309749037,0.0422159695338811,-0.094299319184356,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.761974765229295,0,0,0,0,0,0,0,0.257319039118635,0,0,0,0,0,0,-0.164881044013112,0,0,0,0,0,0,-0.334403880820539,0,-0.0427756950588824,0,-0.413182652173214,0,0.124167678795203,0,-0.134956690472867,0,0,0,0,0,0,0,0,0,0,0,1.34403360935198,0,0,0,0,0,0
TED,0,0,0,0,-0.123661692520008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438204820898263,-0.205751638795021,0,0,0,0,0,-0.12348041292617,0,0,0,0,0,0,0.788734968477858,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0576603913609567,0,0,0,0,-0.19900292010509,0,0,0,0,0,0,0,0,0.132102493300089,0,0,0,0,0,0,0,0,0.116859389948665,-0.0576798507116353,0,0,0,0,0.0200244195790768,-0.0906205881081387,-0.11128883168515,0,0.0374826238363732,0,0,0,0,0,0,0,0,0,0,-0.0120042813772013,0,-0.0134619229962974,0,0,0,0,0,0,0
MKreturn,0,0.102178627234556,0,0,0,0,0,0,0,0,0,-0.147530632723596,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508051723112784,0,0,0,0,0,0,0,-0.0151684067936943,0,0,0,0.0720422563279072,0,0,0,0,0,0.0154017901834629,0,0,0,-0.0667769410402098,-0.0280180766696053,0,-0.00545216365476056,0,0.00594229710829259,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28716502025647e-06,0,0,0,0,0.000531941632674613,0,0,0,0,0.00148597202222728,0,0,0,0,0,0,0,0,0,0,0,3.67699738348131e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243370339244938,0.00562533480624129,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000990770730450078,0,0,0,0,0,0.0070887686000207,0,0,0,-0.0227931501934502,0,0,0,0,0,0.00171148294263152,-0.0250918303261099,0,0.0371019818888543,-0.00724458104336701,0,0,0,0,0,0.0101197564278676,0,0,0,0,-0.00407035995261737,0,-0.00569542462531662,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00787873163463344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374942321789219,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91708607872504e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152065511945752,0,0,0,0,0,0
CarbonVol_Hubei,-0.0314989105585725,0,0,0,0,0,0,0,-0.125812416599166,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594397789264945,0,0,0,0,0,0,0,0,0,0,-9.34404726049734e-05,0,-0.00488904829419898,0,0,0,-0.00227903585492819,0,0,0,0,0,0,0,0,0,0,-0.0141176409566844,0.000378715458274815,0,0,0,0,0,0
