,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600547.SH,X600660.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X000629.SZ,X600176.SH,X600111.SH,X600299.SH,X600516.SH,X002466.SZ,X600808.SH,X000709.SZ,X002460.SZ,X600352.SH,X600801.SH,X002110.SZ,X300072.SZ,X600489.SH,X000825.SZ,X600339.SH,X601158.SH,X600426.SH,X000553.SZ,X600219.SH,X600583.SH,X000786.SZ,X601699.SH,X000883.SZ,X000932.SZ,X000408.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0.121848945456934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579674932266982,0,0,0,0.0721155254046215,0,0,0,0,0,0,0,0.501621396183599,0,0,0,0.0144786536451803,0,0,0,0,0,0,0,0.0358987268995399,0,0,0.0164018406859731,-0.000405472917876885,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0398783031192809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363423933698216,0.0731495504351572,0,0,0,0,0,0,0,0,0.0254342351885236,0.0798331311733971,0,0.309988900626391,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0112831996906599,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.140997915130413,0,0,0,0,0,0.0631725265054729,0,0,0,0,0,0,0.00663103307804593,0.0680476480947512,0.00507376166319764,0,0,0,0,0,0,0,0,0.0577118712249269,0.00508796465045138,0,0,0,0,0,0,0.0814378831537066,0.389754977982306,0,4.33680868994202e-19,0,0,0,0,0,-0.00309505318173762,-0.0189020332302836,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0534321433007877,0,0,0.085425391534079,0,0,0,0,0.102936529539966,0,0,0,0,0.160713292243313,0.0247573669309896,0,0.0206738136102985,0,0,0,0,0,0,0,0,0,0.00497490078677311,0,0,0,0,0,0,0,0,0,0,0,0.479158491266657,0,0.115833739060075,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0.254466556664639,0,0,0,0.0471910014985611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0590046392071773,0.0221203768675994,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582648484872404,0.00318920402793704,0,0,0,0,0,0
X600795.SH,0,0.0923991601997509,0,2.16840434497101e-19,0.118143595360898,0,0,0,0,0,0,0,0,0.131753666259052,0,0,0,0.0430844154263111,0,0.00362275369895389,0,0,0,0,0,0,0.0333804085256607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899103854044768,0,0,0,0,0,0,0,-0.0262587909661546,-0.0466056691762537,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356115232174504,0,0,0,0,0,0,0,0,0.0116682549438456,0,0,0,0.120957828935996,0,0,0,0.0707060696054361,0.0346282343454201,0,0.00219506899592564,0,0,0,0,0,0,0,0,0,0.00880837421824602,0,0,0,0,0,-0.0233823278511152,-0.0154812305464305,0,0,0,0,0,0
X000898.SZ,0,0,0,4.33680868994202e-19,0.162242413606284,0,0.00237653696125525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475763739623095,0,0,0,0,0,0,0,0,0,0,0.0843892218489458,0,0,0,0.0776141111820332,0,0,0,0,0,-0.11421614640205,0.0126634754833963,0,0,0,0,0,0,0
X600027.SH,0.00045411650917689,0,0.0570097528955141,0,0,0.445870271714291,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.128662429362474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341703985126128,0.0789931719011768,0,0.00962089338398424,-0.00647304163735297,-0.217075356424353,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647565268344201,0,0,0,0,0,0.117082379462329,0,0.134889339537432,0,0,0,0.11403113841489,0.0101770021749974,0,0,0,0,0,0,0,0,0.0329221108962721,0,0,0,-0.0224349774055146,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,-0.0697838149444699,-0.00398751002603957,0,0,0,0,0,0,0,0,0,0,0,0,0.136807964037084,0,0,0,0,0.160219451656864,0,0,0.2685846823776,0.0300127386625453,0,0,-0.0625689449063497,0,0,0,0,0,-0.288051535878212,0,0,0,-0.0507146937587156,0,0,-0.0285195607375869,0,0,0,0,-0.183809874164547,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.024798235571835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478636058137123,0,0.0257031261859308,0,0.162862753033315,0,0,0,0,0.291815768261781,0.434497672386534,0,0,0,0,0,0,0,0,0,0,-0.0264235347965433,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0071902524352971,0,0,0,0,0,0,0.294926674743508,0,0,0,0.0601294081854525,0,0,0.0479420863397842,0,0,0,0,0,0,0,0,0.0553314608018281,0,0.0461676645486423,0.00539903147179456,0,0,0.0404060661501689,0.052824608733668,0,0,0,0,0.0135107142717358,0,0,0,8.67361737988404e-19,0,0,0,-0.0090771881169526,0.00655873950455583,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.167855303267342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135081231804738,0,0,0,0,0,0,0,0.130799761736033,0,0,0,0,0.169530158167535,0,0,0,0,0,0,0,0,0,0,-0.0570498031675934,-0.0634119017500098,0,0,0,-0.0141882562154409,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151340430976022,0,0.12685519024183,0,0,0,0.36398250511361,0,0,0,0,0,0,0,0,0,0,0,0.0821020038166043,0,0,0,0,0,0,-0.0138139617554831,-0.0399637369150103,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.111422078265447,0,0,0,0,0,0,0,0.0255358413945812,0.0985753048206811,0,0,0,0,0,0,0,0,0,0,0,0.12153350575967,0,0,0,0.747764914315425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025798942565889,0.017055547723668,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521698592007163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129477620346072,0,0,0,0,0,0.0243037020385296,0,0,0,0,0,0,0.189381340246376,0,0,0,0.000431688450920621,0,0,0,0,0.0520035468060268,0,0
X000709.SZ,0,0,0,0.0374848121077101,0,0,0,0,0,0,0,0,0,0.263434705413934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551958821027569,0,0.0640659283024313,0,0,0,0,0,0.0317409094179874,0,0,0,0,0,0,0,-0.0287583726951318,-0.0288082368401033,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.203643525769646,0,0,0,0,0,0,0,0,0,0.0134744054743452,0,0,0,0,0.848726186105973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127975778607866,0,0,0,0,0,0,-0.028667654166078,-0.0327214407509067,0,0,0,-0.0693314030876865,0,0
X600352.SH,0,0,0,0,0,0,0.126036118447048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356147146158828,0.0411672532474737,0,0,0,0,0.0456249386583872,0.0760990953551257,0.0609086192330318,0,0,0,0,0,0,0,0,0.0210535836307538,0,0,0,0,0,0,0.0283988233467068,-0.0280646960683624,0,0,0,0,0,0
X600801.SH,0,0,0,0.364802858243748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445983021245838,0,0.143398143442192,0,0,0,0.360501997646395,0.0848208346634921,0,0,0.209522242854694,0,0,0,0,0.0579903647848076,0,-0.000553679761383589,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.0455615458794858,0,0,0,0,0,0,0,0,0,0.0224921318214887,0,0,0,-3.46944695195361e-18,0,0,0.00850804193073169,0,0,0,0,0,0,0,0,0,0.184245939726505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676331812447681,0,0,0,0.024930209227321,-0.0361132140986103,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.085611981561884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254293218043286,0.264334225831924,0,0.190016060616423,0,0,0,0,0,0,0,0,0,0,0,0.0938736116839606,0,0,0,0,0.199664860255337,0,0,0,0,0,0,-0.438444699081637,-0.0756959738650614,-0.0784579507727467,0,0,0,-0.0651117741136932,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0591299493679891,0,0,0.38656106918528,0,0.110903584298008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637089164195364,0,0,0,0,0.137577631208675,0,0,0,0,0,0,0,0,0,0,0.0503907171438921,0,-0.00641213261878291,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.147894923146314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440243911891786,0,0,0.00721547604306567,0,0,0,0,0.116922657366618,0,0,0,0.118467671801349,0,0,0,0,0.0292591110296062,0,0,0.147268055264476,0,0.147922981128407,0,0,0,0,0,-0.0123297434610983,-0.017985411302975,0,0,0,0,0,0
X600339.SH,0.102788157207354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018310188905803,0,0,0,0,0,0,0,0,0,0,0,0,0.158576099326138,0,0,0,0,0,0,0.658569800157433,0,0,0,0,-0.0342725007083404,0.153576346783551,0,-0.0316514642051788,-0.0319595391957601,0,0,0,0,0,0
X601158.SH,0.121078616081865,0.0089796529505168,0,0,0,0,0,0,0.0313573774317213,0,0,0,0.0269866614617868,0.02851530422604,0,0,0,0,0,0,0,0,0,0,0,0.0127261842380032,0.160631979846796,0,0,0,0.0325580926777975,0.0384804339405258,0,0.0357227163250715,0,0,0,0,0.0105994463072829,0,0,0,0,0,0,0,0,0.00273522954785211,0,-0.00481027539265995,-0.0140543121023875,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.335227573854788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236311604559585,0,0,0,0,0.0984682264613777,0,0,0,0.00993981938745634,0,0.0559448494325199,0,0,0,0,0,0,0,0,0,0,0,0.13133335720907,0.0290151054748826,0,0,0.00584271673956305,0.0160881373362993,0,0,0,0,0,0
X000553.SZ,0.0614045805844599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115851231751759,0,0,0,0.274914891883075,0,0,0,0,0,0,0,0,0,0,0,0.421552311880455,0,0,0,0.129176990982907,0,0,0,0,0,-0.017774940131367,-0.0619013192469816,-0.0588581098048794,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.134699895047059,0.0690633982296144,0,0,0,0,0,0.112663099493864,0,0,0,0,0,0,0,0,0,0,0,0,0.0577207682338983,0,0,0,0,0,0,0.0480820470577402,0,0,0,0,0,0,0,0.12343677727185,0,0,0,0,0.0622744545900213,0,0,-0.00432699594576648,-0.0134477110069871,0,0,0,0,0,0
X600583.SH,0.0560976125241205,0,0,0,0,0,0,0,0,0,0,0,0,0.297483455758195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361770763681875,0,0.010519871876938,0,0,0,0,0,0,0,0,0,0,0,0.0409476331532628,0,0,0,0,0,0
X000786.SZ,0,0,0,0.246853176463164,0,0,0.0207074291415495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433581090614859,0,0,0,0,0,0,0,-0.0867916301536987,0,0.744315704389278,0.0137859232457421,0,0,0,0,0,0,0.103510966917322,0,0,0,0,-0.0785716801075699,0,0,0,0,0,-0.0254047497065247,-0.0432121984389427,0,0,0,0,0,0
X601699.SH,0,0,0.214516779746231,0,0.130692289531691,0,0,0,0,0,0,0,0,0,0.191625883385603,0,0,0,0,0,0.0162617542284599,0.111933430649806,0,0,0,0,0,0.0134017698897754,0,0,0,0,0.0278423653005844,0.0647765600736916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352179676702662,0,0,0,0,0,0
X000883.SZ,0,0,0.0633098330793638,0,0,0,0,0.071843428950091,0.0149166931228237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570922665863924,0,0.166763980842453,0,0,0.0882998119763269,0,0,0,0,0,0,0,-0.0294074264109705,-0.00892629993877876,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0474892895360481,0,0,0,0,0,0,0.0323032391766011,0,0,0,0.0630568698816775,0,0,0.0230474811375398,0,0,0,0,0,0.191532522380315,0,0,0,0,0.546708743316881,0,0,0,0,0,0.0365446645449241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.00161853184533874,0,0,0,0.160170455212542,0,-0.27254287988578,0,0,0,0,0,0,0,0,0,0,0,0,0.409569160917293,0.0578319809822756,0,0,0.161893766098104,0,0,0,0.159939306114935,0,0,-0.0476378656280077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273932330656376,0,0,0,0,0.105894512335636,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175002592708288,0,0,0,0.036387683439945,0,0,0,0,0,0,0,0.0902569662874377,0,0,0,0,0,0,0,0,0,0.22841312529057,0,0.141918159593335,0,0,0,0,0,0,0,0,0,0,-0.0410937307738199,-0.0469100227705132,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39770167404214,0,0,0,0,0,0,0,0,0,0,0,0.0768042244646846,0,0,0.180010287869727,0,0,0,-0.191957082583564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559508011242848,-0.132680153822666,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.113490669410425,0,-0.222175992502444,0,-0.911309137283211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511245229366802,0,0,0,0,1.15593630382241,0,0,1.25412800601271,0,0,0,-0.319559686842117,0,-0.738974237963394,-1.07287868148677,0,-0.965342538439119,0,0,0,0,0,0
TED,0,0,0,0,0.0243975066054763,0.137146144678954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.685662175898094,0.285975554863211,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.105164375993744,-0.0554579378110971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020935665869109,0,0,0,0,0,0,0,0.0594200690240199,0,-0.0209453456805967,0,0.0512706640927614,0,0,0,0,-0.0892968194046568,0,0,0,0.0583136968872792,-0.090816607199365,0,-0.00238311338768261,0,0,-0.00859674972454794,0.00498535501571589,-0.015272874369711,0,0,0,0,0,0
MKreturn,0,0,0,-0.0232163965465244,0,0,0.134010850294337,0,0,0,0,0,0,0,-0.276131195250963,0,0,0,0,0,0.0341211598205764,0,0,0,0,0,0,0,-0.025784314256704,0,0,-0.0620260219081408,0,0.066643596874166,0,-0.174742041454563,0.067190726548065,0,0,0,0,0.028691331550842,0.121721852144138,0,0,0,0,0,0,-0.0073432873846312,-0.0154881100242978,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000680384362177257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000228265869556751,0,0,0,0,0,0,0,0,0,0,0.000710047326907638,0,0,0,0,0.0288084529630532,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196347714137884,-0.0155710429097882,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038096445879863,-0.00568111716039413,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298536216900007,0,0,0,0,0,0,0,0,0,0,0,-0.00398449484241282,0,0,0,0.00635555169521375,-0.00799396386142816,0,0,0,0,0,0
