,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600660.SH,X600801.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600688.SH,X600111.SH,X000723.SZ,X002271.SZ,X601992.SH,X600176.SH,X002353.SZ,X600027.SH,X600516.SH,X600426.SH,X000898.SZ,X600583.SH,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000630.SZ,X000027.SZ,X000553.SZ,X600808.SH,X000825.SZ,X000878.SZ,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0283577013252123,0.103867496851313,0,0,0,0,0,0,0,0,0.158361274520062,0,0,0,0,0,0,0.0562294104652723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387121713122506,0,0,-0.00506168225380586,0,0,0,0,-0.0253807666140019,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0385051504555001,0.0440303038866882,0,0,0,0,0,0,0.159229229879038,0,0,0,0,0,0,0,0,0.00890980736200883,0.021257521790493,0,0,0.0406667562043113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504953941153743,0,0,-0.0150568360914709,0,-0.0112060102300078,0.0121263911553506,0,0,0,0.0189581156105516,0,0
X601088.SH,0,0,0,0,0,0.0315212124524746,0,0.0223645570848511,0,0,0,0,0,0,0,0.0322515087498199,0.385756696758669,0,0,0,0,0,0.073997297052545,0,0,0,0,0,0,-0.0411999810790852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790256231205948,0,0,0,0,-0.0211217360947523,0,0,0.0163694083828229,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0951269484602553,0,0,0,0,-0.00874297607740238,0,0,0,0,0,0.383918475092989,0,0,0,0,0,0.0943605550490846,0,0,0,0,0.022793824770943,0,0.0103725601947938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163601202797376,-0.0196260771621648,0,0,0,0,0,0
X600309.SH,0,0,0,0.110952396839573,0,0,0.138982754058726,0,-0.0787605469563161,0,0,0,0,0.155047202003471,0,0.227579973074156,0,0,0,0,0,-0.00644101068770226,0.037848473415443,0,0,-0.214740073333211,0.122142742468229,0,0,0,0,0,0.060067152433802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132301515344233,0,-0.111772323582356,0,-0.065791960859311,-0.024911791407334,0,0,0,0,0,0
X600019.SH,0,0,0.13772847144884,0,0,0,0,0,0.0760916316260403,0,0.00990703389276649,0.133483418503708,0,0.113164072950489,0,0.067718931096904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520240309304832,0,0,0,0,0,0,0,0,0,0,0.0364080014725474,0,0,0.0154683197705227,0.0309859024878625,0,0,0,0.0468633919403799,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00977313587307128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14592848906331,0,0,0,0,0,0,0,0,0,0,0,0,0.213285964245915,0,-0.00123837444267324,0.0176179191574807,0,0,0,-0.0352501707172315,0,0
X600011.SH,0,0,0,0,0,0,-0.0483064450512043,0,-0.0803263188143069,0,0,0,0,0,0,0.014511592891344,0.24001636864634,0,4.33680868994202e-19,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0463111612693107,0,0,0,0.159006464950475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296655107737674,-0.0126528967764641,0,0,0,0.0120647437977159,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311552437547702,0,0,0,0,0,0,0,0,-0.168736234327703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111902907232004,0,0,0,0,0,0,0
X601898.SH,0.4009953013033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409717990906686,0,0,0,0,0,0.0234496146034859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157849079813249,0,0,0,0,-6.93889390390723e-18,-0.0226820142325602,0.0444652266100197,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0438558283288134,0,0.226078272574048,0.0464515395290769,0,0,0,0,0,0,0,0,0,0,0,0,0.119320379621865,0,-0.272927067052385,0,0.132931724451687,0,0.112737343685498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735360109748807,0,0,0,0,0.0270479148089059,0,0,0.00997004046961296,0,0,0,-0.0626759684662784,0,0
X600010.SH,0,0,0,0,0,0.135828239747841,0,0,0.143148968956231,0.0500412522239802,0,0,0,0,0.0251381378315927,0,0,0,0,0.0794232604550724,0,0,0,0,0,0,0,0,0.00500507167942266,0,0,0,0,0,-0.0154873070407194,0,0,0,0,0,0,0,0,0,0,0,0.325197693816989,0,0,0,0,0.0322297595737909,0.0255432169102041,0,0,0,0.0174521202756921,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263962277635125,0,0,0,0,0,0,0,0,0,0,0,0.126970454100476,0,0.0781924132236192,0.027782556044792,0,0,0.0521611048645391,0,0.0549081063472777,0,0,0,0,0,0,0,0,0,0,0.0774052672832281,0,0,0,0,0,0,0,-0.00992197938413124,0,0,0,0.0517668023192496,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0828672880328569,0,0,0,0.0782310591817521,0,0,0,0.0662575537051704,0,0,0,0,0,0,0,0.0277940739337863,0.0341521624785296,0,0,0,0,0,0.0306626643887493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313138237989882,-0.000575669320361627,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.012749080117675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173422317579313,0,0,0,0,-0.0726911370138509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317130460134896,0.0157183641852936,0,0,0,0,0,0
X600801.SH,0,0,0,0.432095953036828,0,0,-0.0561380499412752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896238189863514,0.0969769515154515,0,0,0.011758900015438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175418195804286,0,0,0.029136988930956,0.0183976053760384,0,0,0,0.004620985057964,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0397708078386,0.200007675646952,0,0.15229501963261,0,0,0,0,0,0,0,0,-0.00308858877245019,-0.0315931835191985,-0.0122532519759231,0,0,0,0.0327016843840506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253538753971648,0,0.310231391864889,0,0,0.101926687833346,0,0,0,0,0.025106331995162,0.0208856968746122,0,0,0,-0.00257574805625825,0,0
X600795.SH,0,0,0,0,0,0,-0.0485303430279086,0,0,0,0,0,0,0,0,0.0270304638231798,0,0,0,0,0,0,0.00793242872196752,0,0,0,0,0,0,0,0,0.115761457561821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375360314591441,-0.000928853287505542,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0368377319139408,0,0.0426941007268033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271866708413115,0,0,0,0,0,0.0757568915036224,0,0,0,0,0.205604675964403,0,0,0,0,0.0152558651864228,0,0,0,0,0,0,0,0,0,0.0183990791781639,-0.00663812695308193,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0127530369148656,0,0,0.15462102832179,0.0907053608222955,0,0,0,0,0,0,0,0,0,0,0,0,0.0156154268037444,0,0,0.0146076244078936,0,0.12699400426129,0.0757135596384954,0,0.0603214346692143,0,0.0562680972731321,0.0650617772967849,0,0,0,0,0.0493701698661489,0,0,0,0,0,0.00170916636483565,0,0.0388122997088495,0,-0.00663264296530117,0.0194435042236633,0,0,0,0.0222225591025206,0,0
X002460.SZ,0,0,0,0,0,0,0.0531463334656471,0,0,0,0,0,0,0,0,-0.026782231713282,0,0,0,0,0,0,0.303531696143199,0,0.169431374312276,0.0656082654578477,0,0,0,0.0702835960512284,0,0.0919933212453733,0,0,0.256678706150428,0.0495067286526833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888984332945765,0,-0.0542354907683191,-0.0879651500934031,0,0,0,0,0,0
X000786.SZ,0,0,0,0.540029867984319,0,0.0710114683457896,0,-0.127747959424566,-0.117537161053614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130736484452062,0,0,0,0,0,0,0,0,-0.00451602934232049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445009233465787,0,-0.0512748165977653,-0.0186315739788119,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0502950847150508,0,0.0148784415891246,0,0.430169912143945,0,0,0,0,0,0,0,0,0,0.649693870335298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209927459678369,-0.168445781210458,0,0.0213500780913441,0,0,0,0,0.00315546197827218,0,0
X600688.SH,0,0,0,0,0,0,-0.0486028783505589,0,0,0,0,0,0,0,0,0,0,0,0,0.0489133928728279,0,0,0,0,0,0.10264369888451,0,0,0.0354180065042603,0,0.0349669371427836,0,0,0.121511645211707,0,0,0,0,0,0,0,0,0,0,0,0.0133131311921296,4.33680868994202e-19,0,0.0058458804920249,-0.00454722469412764,0,0,0.0103705969369581,0,0,0,0.0609345819238549,0,0
X600111.SH,0,0,0,0,0,0,0.102549037931497,0,0.0598428219890518,0,0,0,0,0,0,0,0,0,0,0,0.187663525344807,0,0,0,0,0.109010514043736,0.00259763815482958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996394870093933,0,0.00987192997052193,0,0,0,0,-0.0286849579396917,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140611148566649,0.0143798026494717,0.631405692534931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15554282021119,0.0208978463691866,0,0,0,0.0294636694695223,0,0
X002271.SZ,0,0,0,0,0.188180948596846,0,0.0255227634093355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146916889936559,0,0,0.0497665231052472,0.133019942760389,0,0,0.188362248276778,0,0,0.010523505765855,0,0,0,0,0,0,-0.314371313615095,0,0,0,0,0,0,0.0590691858625344,0,0,0.0370108746045687,0,0,0,0,0.0337968235408986,0,0
X601992.SH,0,0,0,0.0478530258767352,0,0,0.0189449174718288,0,0,0,0,0.0284457595379988,0,0,0,0.0448334187266108,0.158954637521441,0,0,0,0,0,-0.0140510293642849,0,0,0.238645759702899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705559621655429,0,0,0,0.0126466504826526,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.00794901624186879,0.190075780042891,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0287405900579966,0,0.0280159110720253,0,0,0,0.194160321709765,0,0,0,0,0,0.198210812683383,0,0,0.0298941558751841,0,0,0,0,0,0,-0.110820846038678,0,0,0,0,0.0462615253435076,0,0.107653539525179,0,0.0199953767422752,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.117729305488338,0,0,0,0,0,0,0,0,0,0,0,0.0623491106256134,0,0,0,0,0.0726611765745255,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265106630984441,0,0.0283924035324384,0.06079785810746,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.304341280723574,0,0,0,0,0,0,0,0,0,0,0.0243529343676283,0,0,0,0,0,0,0.0721527844429239,0,0,-0.0393105534388597,0,0,0,0,0,0,0.0106984706024205,0,0,0,0,0,0,0.175188902867628,0,0,0,0,0,0.138094637239037,0.0731821634026484,0,0.00120825061803517,0,0,0,0,-0.00670151795267143,0,0
X600516.SH,0,0,0,0,0,0,0.086875176514627,0,0.040383764088073,0.031789773183843,0,0,0,0,0,0,0,0,0.335884084391904,0,0.0493456290976412,0,0,0,0,0.0582049517851829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146848131314228,0,0
X600426.SH,0,0,0,0.0349326075160125,0,0,-0.0359064136487566,0,-0.0683735662735124,0,0,0,0,0,0,0.105182933404926,0,0,0,0,0.0100116245344274,0,0,0,0,0.110756060315961,0,0,0.113225377176841,0,0,0.0258621200544974,0,0,0,0,0,0,0,0,0,0,-0.0138914484041044,0,0,0,0,0,0.126483674485049,0,0,-0.00516125518994635,0.0165773376249315,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1194207011817,0,0,0,0,0,0,0,0,-0.0201539285050617,0,0,0,0,0.0769906068962413,0.160363376673111,0,8.67361737988404e-19,0,0,0.0883406840316104,0,0,0,0,0,0.129018255528464,0,0,0,0,-0.0505761361093156,0,0,0,0,0,0,-0.0260125954522294,0,0,-0.00234020803609066,0,0,0,0.00996569572683987,0,0
X600583.SH,0,0,0,0,0,0,0.0143569297456563,0,0,0,0,-0.0480266217128151,0,0,0,0,0,0,0,0,0.0288750840495685,0,0,0,0,0,0.141792889702899,0,0,0,0,0,-0.135264653950124,0,0,0,0,0,0,0,0,0,0,0,0.0662196445372951,0.126137318201686,0,0,0.143893760156746,0.096964043122576,0,0.00277233076370929,0,0,0,0,0.0109789716245111,0,0
X600299.SH,0,0,0,0,0,-0.0794203068465011,0,0,0,0,0,-0.179312356625249,0,0,0,0,0,0,0,0,0,-0.0718783011124432,-0.0178656408680335,0,0,0.00155407111348692,0,0,0.106025297406329,0,0.12506388375175,0.3631728823669,0,0,-0.269533626716503,0,0,0,0,0,0,0,0,0,0.084822436646172,0.183928718804424,0,0,0,0,0,0.0322879449785763,-0.0203187460840523,-0.0965811398195148,0,0,0,0,0
X600489.SH,0,0,0,0,0.087772619481778,0,0.259791801746652,0,0,0,0,0.0562809606545367,0,0,0,0,0,0,0,0,0,0.177369035083341,0,0,0,0.153814559098825,0,0,0,0,0,0,0,0,0,0.0288044678538834,0,0,0,0,0,0,0.227453016397627,0,0,0,0,0,0,0,0.0255475253387899,0,-0.00554797546736173,0,0,0,0.00118402102755985,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148789179122338,0,0,0,0,0.0275597515830373,0,0,0,0,0,0,0,0,0.0448220231019924,0,0,0,0.00367728354575348,0,0.050112381705414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190713490232239,0,0.0946848481817343,-0.0097447921733142,0,0,0,0,0,0,0.0583608180244686,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417121014779767,0,0,0,0,0,0,0,0,0.0265672933079686,0,-0.0117147810644237,0,-0.148079287919274,0,0,0.00741511422390006,0.0875934338233121,0.112211065717226,0,8.67361737988404e-19,0.0325838175120896,-0.085582685421122,0,0,0,0,0,0,0,0,0,0,0,0.248945720221385,0,-0.0657916209281693,0,0,-0.0227569545256047,0,0,0,-0.0261229752767479,0,0
