,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X600547.SH,X601158.SH,X600309.SH,X600583.SH,X600489.SH,X000709.SZ,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X600352.SH,X000630.SZ,X002470.SZ,X000629.SZ,X300072.SZ,X000060.SZ,X600098.SH,X600160.SH,X000723.SZ,X600176.SH,X000983.SZ,X600612.SH,X600021.SH,X000012.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.029176078365687,0,0,0,0,0.005038142427386,0,0,0,0.0475241335840496,0.0453618578743807,0,0,0,0.0417133084407333,0,0,0,0,0,0,0,0,0.0290874101379612,0,0,0,0,0.0169198503065654,0,0.0870824464252493,0.0581093845761432,0,0.0795689211825902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.123750292473002,0,0.0806133665941706,0,0,0,0,0,0,0.0363674978138522,0,0.0251594493950088,0.0394169990324592,0,0,0,0,0,0,0,0.135367689181415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135862144254424,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.351424734820461,0,0,0,0,0,0,0,0.130418185496346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760954382404195,0,0,-4.33680868994202e-19,0,0.0126768083613707,0,0.00771091022678543,0.0830355340858208,0,0,0,0,0,0,0,0,-0.000297958884156259,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0499760552584607,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0554125212568577,0,0,0,0.0273729369344561,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0906946148695368,0.0406688845549148,0.0606951260022428,0,0,0,0.101992624587101,0.065410194285806,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309351849602017,0,0,0.10117387929043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184916040698148,0,0.184677257697842,0,0.0220808892875925,0,0,0,0,0,0,0,0,-0.0082304105326952,-0.0120722461551843,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0245547123845126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.51679162569113,0,0.0546722490297943,0,0,0,0,0.121475844635775,0,0,0.115822731145156,0,0,0,0,0,0.0371401508787182,0,0,-0.004389839983289,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0795812762408673,0,0.175045666102336,0.0433567368080678,0,0,0,0,0,0,0.13988540123061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131285938605833,0,0,0,0.0640097166608643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478092385179712,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0387181627511351,0,0,0.0193871716425075,0,0,0,0,0,0.0789851867053151,0,0,0,0,0,0,0,0,0.153538490917288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891267514556106,0,0.119684443061726,0,0,0.129711161247451,0,0,0,0.0124408363330591,0.10191409431023,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168433074390615,0,0,0,0,0.0280683913068512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175674841225149,0,0.117451689991567,0,0.0682864197455269,0,0.112689636305856,0.150242852184726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.122710861601669,0,0,0,0,0,0,0.0380458420619258,0.132919377337916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00695045371152744,0.185861308904843,0.100768753564301,0.0371456213868308,0,0,0,0,0.0113632448906358,0.0294277330684133,0.0767718232988225,0,0,0.00581755299647758,0,0,0,0,0,0
