,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600027.SH,X600176.SH,X600489.SH,X600803.SH,X601699.SH,X000983.SZ,X601991.SH,X000807.SZ,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X002080.SZ,X300037.SZ,X600688.SH,X000539.SZ,X600612.SH,X600096.SH,X002409.SZ,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0.0628243675876821,0.115094258626448,0,0,0,0,0,0,0,0,0,0,0,0,0.0806158532581164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119282356581692,0.157663438545204,0.186710955518791,0,0,0,-0.0713940393594559,0.101515635914713,0,0,0,0,0.036180998289936,0,-0.0521558106117668,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0318390908231949,0,0.0111380263218038,0,0,0,0,0.0641658208493535,0,0,0,0,0,0,0,0,-0.055574694828649,0,0,0,0,0,0,0,0,0,0,0,0,0.149238583224628,0,0,0,0,0,0.0304216763529766,0,-0.0366154406591988,0.0815753682289071,0,0,0,0,-0.0610465680601714,-0.0229502065798771,0.0134049512435074,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242727977472979,0.12385300601431,0,0,0.0617219896000316,0.0823459010289368,0.0708801881946064,0,0,0,0,0,0.0211587450174838,0,0,0,0.0231702164937933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368919784990521,0,0,0,0,0,0,-0.00485554146429026,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0571324011360796,0,0,0,0,0.760985638072122,0,0,0,0,0,0,0,0,0,0,-0.00514513246038886,0,0,0,0,0,0,0,-0.0296969023557082,0,0,0,0,0,0.0979075888008915,0,0,0.117159220816588,0,0,0,0,0,0,0,0,-0.0447553853176448,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707835959524722,0,0,0,0,0,0,0.0921809396832421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102557807202538,0,0,0,0,0,0,0.0292318858771339,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00503228095439737,0,0,0.143827853645689,0,0,0,0,0,-0.198042800575726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345903984993702,0,0,0.126048645945476,0,0,0,0,0,0,0,0,-0.0111383031050738,0,0,0,0,0.0268719362437177,0,3.46944695195361e-18,0,0,0,0,0.0250587964222271,0.0222747623647261,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0230074208328424,0,0,0,0,0,0,0,0,0.0603270412221721,0,0,0.277402444861926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712859560082563,0,0,0,0,0,0,-0.0159406785533655,0,0.0365124050628115,0,-0.0185680147531914,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.167820324928492,0,0,0,0.0366902594647585,0.0883526508269588,0,0,0,0,0,-0.0577689347483734,0.0893890776309544,0,0,0,0,0,0,0,0,0,0,0,-0.05724096440427,0.0164870186487046,0,0,0,0,0,0.498633487716271,0,0,0,0.0796018476612595,0,0,0,0,0,0,0.0726303672834208,-0.0801096779377149,0,0,0,0,0,0
X000301.SZ,0.03068351902767,0,0,0,0,0,0.0249027066078686,0,0.155698951491707,0,0,0,0,0.0785869402716985,0.184676093278081,0,0,0,0,0.100049358756123,1.73472347597681e-18,0,0,0,0,0,0,0,0.00690853486294661,0,0,0,0,0,0,0,0.0813303569436623,0,0,0,0,0,0,0,0,0,0,0,0.0094913448877861,0.0976030285476176,0,-0.0135763727413517,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.18212258403134,0,0,0,0.0494567479691194,0,0,0,0.0923185328734,0,0,0,0,0,0,0.0984023823684815,0,0,0,0,0,0.103908916414408,0,0,0,0,0,0,0,0,0,0.0567556083071472,0,0,0,0,0,0,0,0.0344308846269451,0,0,0,0,0,0,0,0.00482986405335421,0,0,0,0,0,0
X002271.SZ,0.0792640130478512,0,0,0,0,0,0.368492390125179,0,0,0,0.00962436630765567,0,0,0,0.157895349803853,0,0,-0.155476972000607,0,0.173742004084969,0,0,0,0,0,0,0,0,0.0134475964442606,0,0,0,0,0.350340861465142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953261729238327,0.106068255908483,0,0,0.0788777427808327,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.116127901966338,0,0,0,0,0,0,0,0,0,0,0,0,0.0593791264178721,0,0,0,0,0,0,0,0.0843275482511829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149171541413869,0.0544649981879905,0,0,0,0,0,0,0,0.155139856996106,0,0,0.0261876121742114,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0399607515895039,0,0,0,0.164008529654783,0,0,0,0,0,0,0,0.079755919581922,0,0,0,0,0,0,0,0,0,0,0.081796345000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120843815401709,0,-0.00340500912221118,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0959920877125825,0,0,0,0.060778720852506,0,0,0,0,0,0,0,0,0,0,0.0298811390997266,0,0,0,0,0,0,0,0.105575385294645,0,0.0871225907103308,0,0.0448091195757826,0,0,0,0,0,0,0,0,0,0,0,0,-0.106291938879431,0,0,0,0.058075240792104,0,0,0.0207072109236099,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0898821011130287,0,0,0,0.135073310010193,0,0,0,0,0,0,-0.000246984570503078,0,0,0,0,0.100131488532099,0,0,0,-0.0557640407975087,0,0.299780006733291,0,-0.0340802132671502,-0.0351280353425922,0,0,0,0,0,0,0,0.107924593314829,0,0.0444788205686926,0,0,0,0,0,-0.0150756586378505,0,0.0333957089072826,0,0,0,0,0,0
X600027.SH,0.0196310776534593,0,0,0,0,0,0,0.505905173798881,0,0,0,0,0,0,0,0,0,0.0269302921069895,0,0,0,0,0,0,0,0,0,0.0599801440094956,-8.67361737988404e-19,0,0,0.460821938489457,0,0,0,0,0,0,0.0548832162059882,0,0,0,-0.000256421183341843,0,0,0.0505085966836832,0,0,0,-0.00539823299118078,0,0,-0.0133608359914758,0,-0.25387150957838,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0647043122557408,0,0,0,0,0,0,0,0,0,0,0,0,0.0483381959598483,0.0772863770636213,0,0,0.182485113898005,0,0,0,0,0,0,0.00511952968678578,0,0.00176958265622283,2.16840434497101e-19,0,0,0,0,0,0,0,0.0286260725997097,0,0,0,0,0,0.084401393204953,0,0,0,0.0486484914079244,-0.0935597054799153,0,-0.0650968763918781,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.628275893646328,0.049306172702182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048235792371573,0.114819087479452,0,0,0,0,0,0,0,0,0,0,0,0.0629143237644936,0.035716786197533,0,0.0178460252933214,0.0218933568539888,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.17256959908426,0,0,0,0,0.0408544801920323,0,0.102150653931621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216565247676709,0.0320557955138571,0,0.2288034712912,0,0,0,0,0,0,0,0,0,0,0,0.114001906947482,0,0.0861111426350213,0,0,-0.0259878086486407,-0.0196468552887347,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.307341628170795,0,0,0,0.0039927650278126,0,0.192259722888261,0,0,0,0,0,0,0,0,0.125794892504561,0,0,0,0,0,-0.170985628553503,0,0,0,0,0.0671813183396105,0,0,0,0,0,0,0,0.131221255324101,0.0642441759864804,0,0,0,0,-0.043797971589436,0.0320152747853478,0.0513195171653624,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.236128287966387,0.360690060058702,0,0,0,0.0320683131495216,0.102263704859681,0,0,0.0912415787491441,0,0,0,0,0,0,0.00257935513703031,0,0,0,0,-0.00242594507512928,0,0,0,0.0162041411761275,0,0,0,0,-0.00297587841300906,0,0,0,0,0,0,0,0,0,0,0,0,0.139891037276768,0,0,0,8.67361737988404e-19,0,0.0214715592317067,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385087454093819,0,0,0,0,0,0,0,0,0,0,0.290911664021735,0,0,0.0154935179825912,-0.0538366471071178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173041522272454,0,0,0.0527002203787025,0.0975903948101277,0,0,0,-0.00856905481202703,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.166131937860377,0,0.442795751663771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711481843901806,0,0,0,0,0,0,0,0,0,0,0,0,0.322936880698422,0,0,0.0367182934098096,0,0,0,0,0,-0.0254251294155946,0,0.108533223372796,0,0,0.0119894470127222,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.105198671231442,0,0,0,0,0,0,0,0,0,0,0,0.43875132529435,0,0,0,0,0,0,0,0,0,0.0208585248302102,0,0.0999537487195498,0,0,0,0,0,0,0,0,0,0,0,-0.0119991710491901,0,0,0,0,0,0,0,-0.00539259194172005,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0756218218235543,-0.0554992124502183,0,0,0,0,0,0,0,0,0,0.12165668280156,0,0,0,0,0.0554530985686929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158943157517629,-0.0276405463457871,0,-0.0065907507958365,0,0,0.019333260346191,0.2528308217771,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.090939412256151,0.0960687657259185,0,0,0,0.0054646683469274,0,0,0,0,0,0,0.0375846190993165,0,0,0,0,0,0,0.0376820798411659,0,0,0,0.189258138674463,0,0,0,0,0.187746360878352,0,0,0.129139918032585,0,0,0,0,0,0,0.0538012456927849,0,0,0,-0.0119159459834749,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.34315775819991,0,0,0,0,0,0,0,0,0,0,0,-0.0600092011997251,0,0.11683873823503,1.73472347597681e-18,0,0,0.0360127808319612,0,0,0,0,0,0,0,0,0,-0.00885270939364926,0,0,0,0,0.0860244053980536,0,0,0,0,0,0,0,0,0.0642572833540545,0.0643980527358482,0,0,-0.0704833987284358,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.223811259796731,0,0,0,0.0152010893192423,0,0,0,0,0,0,0.0718208486916936,0.0383439357367234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385934759544911,0,0,0,0,0,0,0.0244600052557837,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017465187747426,0,0,0.471134727517726,0.01233765636204,-0.0383385382831541,0,0,0,0,0,0,0,0,0,0,0,0.106612941930935,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309293353941637,0,0,0,0,0,0,0.0960013906645222,0,0,0,0,0,0,0,0,0.160698896432062,0,0,0,0.024935474802799,0.0561386323034662,0,0,0,0,0,0,0,0,0,0,0,0.130083666345352,-0.0129477077773046,0.0516237924153767,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0.0338145166345963,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.200454212437169,0.497366629572841,0,0,0,0,0,0,0,0,0,0,0,0.0676728230333257,0,0,0.0198207322707216,0,0.000226037331422669,0,0.171748668390737,0,0.0301743937243327,0,0,0,0,0,-0.0950724508671794,0.00138172947420849,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.144544454582035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945235209210717,0,0,0,0,0,0,0,0.0100589755681932,0,0,0,0.194415651973076,0,0,0,0,0,0,0,0,0,0.0122168934658712,0,0.089455788820972,-0.0370220258217746,0,0,0,0,0,0,0.0494587590868291,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.0326452896408224,0,0,0,0,0,0.0795957080605365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603100694265432,0,0,0,0,0,-0.0374903428276484,0.156967569869789,0,0,0.0586135881232462,0,0,0.112644125568561,0,0,0,0,0.0444456045429861,0,0,0,0,0,0
X600688.SH,0,0.150086960752423,0,0,0.0344051227457386,0,0.129494173816101,0,-0.0313631303364444,0.0404972761706839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398202413561555,0,0,0,0,0,0,0,0,0,-0.0168785578288826,-0.0241202109149005,0,0,0,0,0,0.0244387344996974,0,0,0,0,0,0,0,0,0.0812223897134294,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0665716135449562,0,0,0.27312715284265,-0.174056777768446,0,0,0,0,0,0,0,0,0,0,0,0,0.0753554084020802,0,0,0.212624116045003,0.311372323123029,0,0,0,0,0,0.215682566888134,0,0,0.095886308713032,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401109241887071,0,0,0,0.0550271801634246,0,0,0,0,0,0,0
X600612.SH,-0.0228509712366609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349217572218737,0,0,0.0358690810678582,0,0,0,3.46944695195361e-18,0,-0.336402010891862,-0.100232875910217,0,0,0,-0.0633735387578722,0,0,0,0,0,0,0,0,0,0,0,0.193908336486292,0,0.106780554009195,0,0,0,-0.133218776588086,0,0,0,0,0.0243926002095495,-0.0994825148054225,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0653314926154544,0,0,0,0,0,0,0,0,0.0457896217873041,0.285647851903912,0,0,0,0,0,0,0,0,0,0,0,0,0.0277393680812261,0,0.0602555252734966,0,0,0,0,0.200270726238517,0,0,0,0,0,0,0,0,0,0,0,0,0.0126432307923012,0,0.0839928988831679,0,-0.0293502469513852,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.15673397994274,0,0,0,0,0,0,0,0,0,0.0455073662591295,0,0,0.115078635952005,0,0,0,0,0,0,0,0,0,0.165413371228744,0,0,0.227644509300843,0,0,0,0.164249250508924,0,0,0,0,0,0,0,0.253993009623727,0,0,0,-0.0799287181150573,0,0,-0.157370424453534,0.444758697876528,0,0.0382717327070483,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430442085177512,0,0,0,0.0191367577121254,0.192551258200785,0,0,0.026605491391654,0,0,0,0,0.350297720211082,0,0,-0.0704718581630771,0,0,-0.0533956208184267,0,0.0726666820059513,0,0,0,-0.0242166338157542,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.176097208548597,0,0,0,-0.190100149850578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128597715196231,0,0,0,0,0,0,0,0,0,0.0262415724924555,0,0,0,0,0,0,0,0,0,0,0,0,0.182001609072708,0,0.150020657904415,0,0,0,-0.0153277532470204,0,0,0,0,0,0
Change_TY3M,-0.0250764448637341,0,0,0,0,0,-0.051234696649644,0,0,-0.0407038301967579,0,0,-0.0121161007660413,0,0,0,0,0,0,-0.030181520662116,-0.112611741053195,0.0845309380663805,0,0,0,0,0,0.0427484850432579,0,-0.0886691959549381,0,0,0,0,0,0,0,0,0,-0.0113150711331931,-0.0787251649955303,-0.0752762706064996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.0574584841180183,0,0,0,0,-0.02945617618778,0,0,0,0,0,0,0,0,0,0,0.104943784561319,-0.313961025151426,0,0,0,0,0,0,0,-0.273388579510803,0,0.0660241639669928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152930443877751,0,0,0,0.153081696479593,0,0,0.705556939300272,0,0,0,0,0,0
TED,0,0.0496962163940787,0,0,0,0.113590643307898,0.14934966204788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165845060031825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902333586301632,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190869315050117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181767906411482,-0.0536426154423898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530263708147149,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0159091444515862,0,0,0,0,0,0,0,0.0806022417881807,0,0,0,0,0,0,0,0,0,0,0,-0.0831336353181453,0,-0.135772018146658,0.00231963920143676,0,0,0,0,-0.0446535602761712,0,0,0,0,0,0,0,0,0,0,0,-0.020016820716375,0,0,0,0,0.0295310073322341,-0.00887104177104521,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,8.81151916345801e-05,0,0,0,0,0,0,0,0,0,0,0,0.00213799392124415,0,0,0,0,0,0,0.00173617915052235,0,0,0,0.000500766265042468,0,0,0,0,0,0,0.0015481514848274,0,0,0,-0.00250819602701557,0,-0.000409302509412176,0,0,0.00195435941616125,0,-0.00147346558905366,0,0,0.00185348069739698,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0220642492509722,0,0,0,0,0,-0.000200248353433834,0,0,-0.0123867806212542,0,0,-0.00341385954559893,0,0,0,0,0.00229545090347344,0,0,0,0,0,0.00229889418899614,0,0,0,0,0.000470475842863199,0,0,0,0,0,0,-0.00136084701071864,0,0,0.0047586132362104,0,0,-0.0033482533011287,0,0,0,-0.0163648641461958,0.0166907950882934,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0090846763359999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273723692834081,0,0,0,0,0,0,0,0,0,0,0.0242107397267962,0,-0.00556385244269564,0,-0.0368413260089047,0,-0.0101141329600302,0,0,0,0,0,0,0.0422811176557802,-0.00822964911013632,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00124997077089498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248139502664274,0,0,0,0,0,0.000895957263848713,0,0,0,0,0,0,0.00738945722568877,0,0,0,-0.00376284347203057,0,0,0,0,0,0,-0.00484902555574187,0,0.0100677480250525,0.00252084940644709,0,0,0,0,0,0
