,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X601898.SH,X600010.SH,X600489.SH,X600176.SH,X600362.SH,X601600.SH,X600352.SH,X601991.SH,X600188.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002466.SZ,X000932.SZ,X000301.SZ,X002080.SZ,X002353.SZ,X600219.SH,X600486.SH,X000723.SZ,X600529.SH,X600612.SH,X002075.SZ,X000027.SZ,X601158.SH,X000883.SZ,X002250.SZ,X000898.SZ,X002409.SZ,X600315.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0539119519951889,0,0,0,0,0,0.000184090892630518,0.0594032545720653,0,0.153718392099152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266269132932231,0,0,-0.0270191938319342,0,0,0,0,0,0,0,0,0,0,0,-0.00627760461072163,0.00583869779514187,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0497086254294695,0,0,0,0.0488418022676267,0,0,0,0,0,0,0.0117777123667182,0.0145674153751329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374533647224377,0.0438482754628574,0,0.000578917216848005,0,0,0,0,0,0,0,0.0895686310317229,0,0,0,0,-0.0098454584572573,0.0158263211083831,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0259997433782017,0,0.00069334159704047,0.0216507610586487,0,0,0,0,0,0,0,0,0,0.107265802377743,0,0.330017612335938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273749887844535,0,0,0,0,0,0,0,0,0,0,0,-0.00521602635605374,0.00914515823705801,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0806112960506754,0,0,0,0,0,0.0183361269796091,0,0,0,0,0,0,0,0.114466513193242,0,0.176988746711088,0,0,0.0161908278199749,0,0.0247474766133662,0,0,0,0,0,0.0290036564684767,0.0809236053042991,0,0,0,0,0,0,0,0.0208380785724315,0.0041951503286667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0581205480683906,0,0.0774668397707341,0,0,0,0.193798882023227,0,0,0,0,0,0,0,0,0,0,0,0,0.0502730563727677,0,0,0,0,0,0,0,0,0.214995229132517,0,0,0,0,0,0,0,0,0,0,0,0,0.056982388550925,0,0,0,-0.0471553524800231,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0619313505424887,0,0,0,0.0313509656008171,0,0,0,0.481378120656997,0,0,0,0,0,0,0,0.0839685721975533,0,0,0.0323680154907676,0,0,0,0,0,0,0,0.0616744204772292,0,0,0,0.170452352771244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0082240188498817,0,0,0,0,0,0,0,0,0,0.257388017659766,0,0,0,0,0,0,0,0,0,0,0,0.0238704607686906,0,0,0,0,0,0.112967461456121,0,0,0,0,0,0,0,0,0.08265772648634,0,0,0,-0.0181433140983051,0.00371959062173756,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0756452702516486,0,0.137814628448687,0,0,0,0,0,0,0,0,0,0.185457166251826,0,0,0,0.154747263821504,0,0,0,0,0,0,0.017134528207682,0,0,0,0,-0.0205504846298039,0,0,0,0,0,0,0,0,0,0,0,0.0715730813502131,0.0118764637012607,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992147319701603,0,0,0,0,0,0.213362031916419,0,0,0,0,0.118556156606157,0,0,0,0,0,0,0.0726496443468059,0,0,0.241935466214315,0,0,0,0,0,0,0,0,0,0.0373586707510974,0,0,0.0300262441035824,0.00268515405693233,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.185398304902463,0,0,0,0,0,0,0,0.0292765921334338,0,0,0,0.00142503807004197,0,0,0.0489756860788498,0.131846865468438,0,0.0762568389870222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116500068177596,0,0.0403615174349308,0.172370525121936,0,0,0.0128889647008712,-0.0306323545395006,0,0,0,0,0,0
