,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X000723.SZ,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600801.SH,X000898.SZ,X002466.SZ,X600299.SH,X600176.SH,X002460.SZ,X000709.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X000990.SZ,X600808.SH,X600157.SH,X000553.SZ,X601158.SH,X002271.SZ,X000825.SZ,X600489.SH,X000883.SZ,X600583.SH,X000630.SZ,X600339.SH,X600985.SH,X300072.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0.174790901338248,0,0,0,0,0,0,0,0.14871203333379,0,0.199934049593306,0,0,0,0,0.0267331999332932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238298365231981,0,0,0,0,0,0,0,0,0,0.00402994431090169,0,0,0,-0.00945514618669135,0,0,0,0,-0.00607199758238905,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0263641512525019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12334950258858,0,0,0,0,0,0,0,0,0.214272012340003,0,0,0,0,0,0,0,0.0625693595616554,0,0,-0.100873319047916,0.190780654643881,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.074256169214511,0,0,0,0,0,0,0,0,0.0479547023745798,0,-0.0265625861866209,0,0,0,0,0,0,0,0,0,0,0.195831624337758,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0532078327698086,0,0,0,0,0,0,-0.00911951714314988,0.0134673038852266,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0159368781559776,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.133438177583003,0,-0.0487071803887095,0,0,0,0,0,-3.46944695195361e-18,0,0.0386189248267097,0,0,0,0,0.458993893925484,0,0,0,0,0,0,0,-0.0144568936376859,-0.00657256830754275,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0016611063950938,0,0,0.0122671835614174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114811631987675,0,0,0,0,0,0,0,0,0.0542185452571833,0.139957455831847,0,0,0,0.0655170832726882,0.0497587392917102,0,0,0.0310647648780903,0,0,0,0.0387297838004773,0,0,0.0867294183862846,0,0,-0.00866398783511041,-0.00237544827126867,0,0,0,0,0,0
X600688.SH,0,0,0.0721002469083051,0,0,0,0.0128875250330424,0,0,0,0,0,0,0,0,0,0,0,0.113665176240736,0,0,0,0,0,0,0,0,0,0,0,0,0.00371283839378115,0,0,0,0,0,0.0588143625483394,0,0,0,0,0,0,0,0,0,0,0,0.108429025171532,0,0,-0.0445702053642797,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.121128004516449,0.0755411667040499,0.00931915097751041,0,0,0,0,0,0,0,0,0,0,0.047872989994912,0,0,0,1.73472347597681e-18,0,0,0,0.0872057903595875,0,0,0.0345593140206556,0,0,0.0419407016171932,0,0,0.0503023395055171,0,0,0,0.0199849805240772,0,0,0,0,0,0,0.00883388623530275,0.0589500309885809,0,-0.00818439135411499,0,0,0,0,0,0,0
X600886.SH,0,0,0.103944661121383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121560003948413,0,0,0,0.0233616570249651,0,0,0,0,0.0581888103650732,0.00398226354653472,0,0,0,0,0,0.0533264497119388,0,0.0303190624349824,0,0,0,0,0,0,0,0,0,0.0888248487255009,-0.00515473436561567,0,0,-0.0121110120089919,0.00155611610673053,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0461342595972891,0,0.0111670917856775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211487876136051,0,0,0.0694432699435489,0,0,0,0,0,0,0,0,0,0,0.0831678318048371,0,0,0,0,0,0,0,0,0,0,0.150921385164621,0,0,-0.00946552078445428,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.14570119013377,0.154689781395539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627268088239193,0,0,0,0,0,0,0.135497642846607,0,0,0,0.0803105260604578,0.0211947782043622,0,-0.00261462438321013,2.16840434497101e-19,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0171406444172955,0,0,0,0.0911304488390503,0,0,0,0,0,0,0,0,0,0.0609579375288398,0,0.01910731444767,0,0,0,0,0,0.293153258635417,0,0,0,0,0.228105644376828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879954587383427,0.0250474100113635,0,-0.02193245423774,0.091010827197294,0,0,0,-0.0445544867789201,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16051887826008,0,0,0,0,0,0,0,0.00310281549135275,0,0,0,0,0,0,0,0,0,0,0.0332851930102499,0,0.115539680026905,0,0,0,0.177318279929609,0,0,0.0618936677399594,0,0,0,0.0193902736294683,0,0,0,0,0,0,0,-0.0221780523421399,0,0
X600027.SH,0,0,0,0,0,-0.146311985012267,0.467652013496287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136074054208106,0,0,0,0,0,0,0,0.0687012350935391,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0606860192180113,0,0,-0.00485912177403185,0,0,0.00483364011364822,-0.0143117841109823,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0257299966274748,0,0,0,0,0,0,0,0,0.289373930299093,0,0.161783098405763,0,0,0,0,0,0,0,0,0.253773695198895,0,0,0,0,0,-0.0149201281457845,0,0.113834820542351,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154780317786298,0,0,0,0,8.67361737988404e-19,0,0
X600801.SH,0,0,0,0.515437281004909,0,0,0,0,0,0.0295794614468213,0,0.0226294692096173,0,0,0,0,0,0,0,0,0.280695817085261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114555492033303,0,0,0.0404848532322029,0,0,0,-0.0310988277195557,0,0
X000898.SZ,0,0,0,0,0,0.0297406534747686,0,0.186737612390282,0,0.00662455525075946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146861950871682,0,0,0.177753233600355,0,0,0,0,0,0,0,0.0828089141226429,0,0,0.0134404093723486,0,0,0.103801006167848,0,0,0,0,0,0,0,0.0282593483523019,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0604657712685784,0,0.0868145626010905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603762873832319,0,0,0,0,0,-0.0171085129416071,0,0.0120175720748903,0,0,0,0,0,0,0,0,0,0.0304089106147342,0.0328260706134322,0,-0.0293717978525969,-0.000425379206378739,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0309789866292393,0,0,0,0,0,0.112233376106259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175524005658489,0,0,0,0.103389828744904,0,0.139341600378045,0,0,0,0,0,0,0,0.0478926754339876,0,0,0,0,0,-0.035704741596569,-0.0118232135421157,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0595633493493539,0,0.0213593398789611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200531663622352,0,0.239593973588112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184592679600571,0,-0.038005428120749,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.018194406816852,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.7554633382192,0,0.0884982175225399,0,0,0,0,0.1831693000524,0,0.00673822646085411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422398354532545,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.031438622254065,0,0,0,0,0,0,0,0,0,0.0940464385734563,0,0.0794265341029791,0,0,0,0.0426052669330333,0,0,0,0,0,0,0,0,0,0.0602789121166764,0,0,0.0146072302894141,0,0,0.0460145455614114,0,0,0,0,0,0,0.00719150908355,0.0446696414150708,0.0123884767900507,0,-0.01329285024544,-0.0132894882580138,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.387556610042485,0,0,0,0,0,0,0.247856966239691,0,0,0,0,0,0,0,0.0737203905495107,0,0,0,0,0,0,0.0420654315226191,0,0,0,0,0,0,0,-0.0912185379982585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147759037148629,0,-0.0623071786978335,0,0
X600219.SH,0,0,0,0,0,0,0,0.218322437496349,0.123366096719743,0.00818817359479816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115751339810878,0,0.00307063672485681,0,0.0353384126345986,0,0,0,0,0,0,0,0,0,0,0.0711296586646405,0,0,-0.00744232754095783,-0.00867206456393074,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980825224726099,0,0,0,0,0,0,0,0,0.0605542860756243,0,0,0,0,0,0.0134030028137732,0,0.0984762428676043,0,0,0,0,0,0,0,0,0,0.0957104562793312,0.208343685624764,0.0989330279710448,0,0,-0.0103591079974729,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.195234040797539,0,0.0163019646827194,0,0,0,0,0,0,0,0,0,0,0,0,0.102772577986207,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0613339304304215,0,0,0,0.0032319715751325,0,0,0,0,0,0.406919190767517,0,0,0,0,0.00544532066941742,0,0,0,0,0.0117830978096135,0,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356829273932277,0,0,0,0,0,0,0,0,0.406417565529058,0,0,0,0,0.258972825113517,0,0,-0.216932794112036,0.162644527127994,0,0,0,0,0,0,0,0.346387848417135,0,0,0,0,0.0526017016896748,0.0424202087216073,0,0,0,-0.283330078459988,0,0
X600808.SH,0,0,0,0,0,0,0,0.162450164360027,0.0294564546207604,0,0,0,0,0,0,0,0,0,0,0,0.0103478796825824,0,0,0,0.00740183118345948,0.0206653234326405,0.0733018054403951,0,0,0,0,0,0,0,0.0201875477429867,0,0,0,0,0,0.113635982115127,0,0,0,0,0,0,0,0.0549579796831572,0,0,0,-0.0205820864578329,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.715825539469715,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707230495924555,0,0,0.119170386916577,0,0,0,0,0,0.461621740987793,0,-0.0674139438870672,0,0,0,0,-0.1840110089383,0,0,0,0,0.324338470177156,0,0,0.0809743997257015,-0.0458184392048979,0.0505362018612431,0,0.163878317551331,0,0,0,0.127740244953037,0,0
X000553.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0933129130178076,0,0,0,0,0,0,0,0,0.133515090055145,0,0,0.0933151387097645,0.0330701436679893,0,0,0,0,0,0,0,0,0,0,0.050384018868987,0,0,0,0,0.100640557744883,0,0,0,0,0,0,0.273549268489422,0,0.00592198611980985,0,-0.0149414048178871,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0354272646024299,0,0,0,0,0,0,0,0,0,0,0,0.0229622736229842,0,0,0.145304605452731,0,0,0,0,0,0.00516238621454367,0,0,0,0,0,0,0,0.03999073926627,0,0,0,0,0,0,0,0,0,0,0.0807075219901304,0.049635552926298,0,-0.0118714525688294,0,0,0,0,-0.00955479778592751,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0826445363582934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226451565003221,0,0.144472622723805,0.041533165101442,0.212025227134428,0,-0.0061231476543277,0,0,0,0,-0.110652316804531,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0862832803123321,0,0,0,0,0,0,0,0,0.246041835464445,0,0,0,0.00221058016432132,0.0225692006178057,0,0,0,0,0,0,0,0,0,0,0.118970803469069,0,0.116859457908932,0,0,0.0244142085248141,0,0,0.080100354542356,0,0,0,0,0,0,0,0.0728664036738756,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0189482791963689,0,0.0158588466822871,0,0.00162874188352484,0,0.234359349954297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149494466202807,0,0,0,0.114136403971029,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0614613117109273,0,0,-0.00343059868714881,0.00994345790828016,0,0,0,-0.0354680760013866,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00738253827461898,0,0.00578849390069897,0,0,0,0,0.0480428167185163,0,0,0,0.170890809406388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219564282569064,0,0,0,0,0.0737947906181874,0.0148630876285275,0,0,0,0,0,0,0,0,0,0.0290377324717007,0,0,-0.0190733402376288,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.207722847626546,0,0,0,0,0,0,0,0,0,0,0,0,0.025911075510508,0,0,0.167919051150663,0,0,0,0,0,0,0,0.0371978139912422,0,0,0,0,0,0.0105519828026196,0,0,0,0,0,0,0,0,0,0,0.0672390465152905,0,0.0914274722898416,0,0,-0.0141518968616526,-0.0589336132737232,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.113224034280776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516033785646469,0.416740667863643,0,0,-0.0358921094788385,0,0.0506207317820683,0,0,0,0,0,0,0,0,0,0.0814213551156015,0.00368841113134763,0,0,-0.011109591315567,-0.0266813113184286,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0302124148444625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216438419608493,0,0,0,0,0.185709813329443,0,0,0,0.0632628232882426,0,0.0994283567254889,0,0,0,0,0,0,0.0611594796355343,0,0,0,0,0,0,0,0,0,0,0,-0.0225484226051817,0,0
X600985.SH,0,0,0,0,0,0,0.0716345738289201,0,0,0.00811704446117534,0,-0.158018629754961,0,0,0,0,0,0,0,0,-0.00303183018538332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425452645030263,0.343872529130067,0,0.094463890173025,0,0,0.223910627734284,0,0,0,0,0.176791414532198,0,0,0,-0.0294901661021024,0,0,0,-0.0474643961827146,0,0
X300072.SZ,0,0,0,0,0,0,0,0.081316876604701,0,0,0,0.0379733725786358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164293937116141,0,0,0.326365446909634,0,0,0.0371387054650889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.123742456933068,-0.0781297312183238,0,0.0909132563847552,0,0,0,0,0,0,0,0,0.11018788622455,0,0,0,0.0516521745309807,0,0,0,0,0,0,0,0,0,0,0.0196982809574658,0,0,0.228936090230226,0,0.146921416955461,0,0,0,0,0,0,0,0.0200703608817418,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0642380212559166,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0260756430009003,0,0.110567280281444,0,0,0,0,0,0,0,0,0,-0.216823816848679,0,0.133330640032903,0,0.033773509602568,0,0.0345165875617348,0,0,-0.183027271336558,0,0,0,0,0,0,0,0,0,0,-0.0696896365867288,-0.199677915069257,0,0,0,0.0441512100975184,0,0
Slope,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.836650028568849,0,0,0,0,0,0,0,0,-0.0428566432473595,0,0,0,-0.840387786221411,0,0,0,0,0,0,0,0,0,0,0.0203798140346892,0,-0.388909638686005,0,0,0.164462643184852,0,0,0,0,0.57150345331127,0.27228824594879,0,0.351607788878511,0,0,0,1.39675407045663,0,0,0,1.08497973639372,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190819319057572,0,0,0,0,0,0,0,-0.063913315960715,0,0,0,0.0104012809338424,0,0.0411780821206109,0,0,0,0,0,0,0,0,0,0,0,0,-0.488705469280404,0.159968553101004,0,0,0,0,-0.324437029771077,0,0
RealEstate_excess,0,0,0,0,0,-0.100251039787886,-0.108185353625489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944887860665142,0,0,-0.010531885365656,0,0,0,0,0,0,0,0,0,0,0,-0.0202517635834304,0,0,0,0,0,0,0,0,0,0,0,0,-0.128106067804084,0,0,-0.0176441745568904,0.050668342048173,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.128397735807425,-0.00769950035438312,0,0,0.00791805465774082,0,0.0879221739745324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197317891597396,0,0,0,0,0,0.0422756181181674,0,0,0,0.0508265616573557,0,0,0,0,0,0,0,0.00272717565762357,0,0,0,0,0,-0.00901776455375598,-0.0105269318605283,0,0,0,-0.0156159508250331,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00231887595445497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00374107883659748,0,0,0,0,0,0,0,0,0.00383822613455103,0,-0.00184969060393289,0,0,-0.00101902188079386,0,0,0,-0.00304701625175879,0,0,0,-0.00175530072793734,0,0,0,0,0,0,0,0.0190285910556671,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0417822999973245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476249608189265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621101291333881,0,0,0,0.239554835538116,-0.266574662773717,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.012190201189096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144783379941716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448993953713156,0,0,0,0,-0.056244286251298,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036937372952578,0,0,0,0,0,0,-0.00256684314833182,0,0,0,0.0066718241888936,0,0,0,0,0,-0.00364524743394331,-0.00205968407172016,0,0,0,0,0,0,0,0,0,0,-9.29337404048127e-05,-0.0124087604220163,-0.00290479397261229,0.00343856436234052,0,0,0,0,0,0
