,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X600660.SH,X000708.SZ,X002271.SZ,X600010.SH,X000301.SZ,X600547.SH,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X600995.SH,X000786.SZ,X000983.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000723.SZ,X600219.SH,X002080.SZ,X600096.SH,X600378.SH,X000807.SZ,X300037.SZ,X600348.SH,X600688.SH,X600157.SH,X000831.SZ,X600486.SH,X000933.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0902576745446459,0.222044156006319,0,0,0,0,0,0,0,0,0,0,0,0,0.0475506965823469,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0732563140186742,0,0,0,0.0849695131550685,0.0927528219842242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776051859808244,0.00206207688188737,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.4955760529142,0,0,0,0,0,0.0521815904478432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568758897136643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808132387603353,0.0106039901182223,0,0,0,0,0,0
X600028.SH,0.506488804650358,0,0,0,0.00951204701359934,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0493554741770736,0,0.0223174983947096,0,0,0,0,0,0,0,0,0,0.0609953346417289,0,0.000914146543263469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364276256511432,0.0091388547470193,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191493036144642,0.219680724007449,0,0,0,0,0.0278254781438207,0,0,0,-0.0722481747195725,0,0,0,0.169793937897081,0,-0.157185166362233,-0.0427519763951438,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00154328656805123,0,0,0,0,0,0
X600188.SH,0,0.328259840972338,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703939784727572,0,0.00367330917770963,0,0,0,0,0,0,0,0,0,0.0647087195218808,0,0.113925147785999,0,0,0.24283390328739,0,0,0,0,0,0,0,0,0,0,0,0.0163686588390867,0,0,0,0,0.248664396441013,0,0.0082442936882724,0.0344094044667714,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223997543305235,0,0.059679743263165,0,0,0,0,0,0.153344634101006,0,0,0,0,0.11097408680567,0,0,0,0.285706961527357,0,0,0,0,0,0,0,0.084098061592857,0,0,0,0,0,0,0,0,-0.0306584462570711,0.107007800460348,0.00985372502941685,0.00223273770856173,-0.00215611887624331,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.598379166006013,0,0.0694134797268079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683686638850002,0,0,0.100025316958929,0.0101954448911753,0,0,0,0,0,0,0.00259944178473383,-0.0187568988745529,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.430134612505566,0,0,0.0772732952287836,0,0,0,0,0,0.0819876922336668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757858082988417,0,0,0,0,0,0,0,0,0,0.0936780251878317,0,0,0,0,0,0,-0.0290999104622063,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0104050294435973,0.0733594630462724,0,-0.0841963720664567,0,0,0.0456076719823687,0.0930563816028694,0,0,0,0,0,0,0,0,0,0.166886295020151,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.158886600769541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014234662803531,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.341544519845876,0.0862485700016933,0,0,0,0,0.0309834560925666,0,0,0.0212112645315163,0,0,0,0,0,0,0,0,0,0,0.00308901788663589,0,0,0,0,0.0821775064372726,0,0,0,0,0,0,0,0,0,0,0,0.159021476040642,0.0440388392270042,0,0,0.090140872556482,0,0.000904479095004471,0.0397032089720529,-0.00623244819355759,-1.0842021724855e-19,0,0,0,0,0,0
X600011.SH,0,0,0,-0.15367314376116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199464529407874,0.0549565207881642,0,0,0,0.373746048649599,0,0,0.439202805508142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163423752498862,-0.0698271237501871,0,-0.0070136313671207,0,0,0,0,0,0,0
