,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600886.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X600583.SH,X000883.SZ,X601992.SH,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X000539.SZ,X600489.SH,X600808.SH,X000825.SZ,X600315.SH,X000831.SZ,X000027.SZ,X600660.SH,X600352.SH,X601699.SH,X600578.SH,X600307.SH,X000630.SZ,X000983.SZ,X600549.SH,X600490.SH,X600863.SH,X000937.SZ,X002470.SZ,X000959.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290153963446397,0.0731309258611888,0,0.0646437011352594,0,0,0.0663749974503278,0,0,0,0,0,0,0,0,0,0,-0.0298333648398097,0,0,0,0,0,0.0204338922759683,0,0,0.0757947021278802,0.0123130652480347,0.00327819589148898,0.080751557615789,0,0.0101781854150726,-0.00255569397214969,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822168891335946,0.0761744073352646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822037325454125,0,0.023013505315967,0.121051018359236,0.0232293827593212,0.0457061900924192,0.0844321840417458,0,0,0,0,0,0,0,0.0338456710550242,0,0,0,0,0,0,0.00249575719682062,0.017838472292644,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.177443143237101,0,0,0,0,0,0.0622023918691562,0,0,0,0,0,0,0,0.0737854215393761,0,0,0,0,0,0,0,0.00956947700923017,0,0.14318591126698,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0772528756167632,0.0549212532540147,0,0,-0.00519319681912751,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.240197976767142,0,0,0,0,0,0,0,0,0,0,0,0.250370651694331,0,0,0,0,0,0,0,0,0.0506141284155961,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0132154375152702,0.131428402440915,0.21912385811215,0,0,0,0,0,0,0.00980664987100773,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0794611354644219,0,0,0,0.0493501552310526,0,0,0,0,0,0,0,0,0,0,0.0102617371681061,0,0,0,0,0,0.0637928889257682,0,0,0,0.0720192932845593,0,0,0.095922746992052,0,0,0,0.225893047361758,0.228364005346903,0,0,0,0,0,-0.00117528864368848,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.198004733586139,0,0,0.0355657057564515,0,0,0,0,0,0,0.126131821499995,0,0,0,0,0,0,0,0,0.066890829317664,0.0754092547811362,0,0.101295247941177,0,0,0.0578482067914004,0,0,0,0,0,0,0,0,0.0929962712967266,0.110672844785059,0.0535224994851691,0,0,-0.0106545875289512,0.0122665297062531,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.143654511512903,0,0,0.0805967563045648,0,0,0.0218458296499931,0,0.12938397927992,0.0432868471152022,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369529181385844,0,0,0,0.0803993503883838,0,0,0,0,0,0,0.00185692508445056,0,0,0.0577395643638557,0,0,0.00229463012015937,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468152834385736,0,0,-0.0071176934976835,0,0,0.0234093405924423,0.106058689527696,0.0549176763797034,0.0935757074277025,0,0,0,-0.0603208002552199,0,0,0,0,0,0,0,0,0,0,0,0.074975966354359,0,0,0,0.0192074325162809,-0.00616309625616425,0,0,0,0,0,0,0.00735901517927473,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186358876699827,0,0.0588400153141256,0,0,0,-8.67361737988404e-19,0,0,0.0419465043675114,0,0,0,-0.0197124621586196,0,0,0,0,0,0,0,0,0.0174268995804084,0,0.0973630497065662,0,0,0.0349438446600862,0.107391688411156,0,0.0137625188947601,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.000625330727037449,0,0,0,0,0,0.352687508373417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151207476881104,0.210506167952432,0.317981288385832,0,0,0,0.585053601333431,0,0,0,0,0,0,0,0,0,0.0219638107690745,-0.342677382029286,0,0,0,0.0251106224865895,-0.0112543182081081,0,0,0,0,0,0
X601992.SH,0,0,0,0.0472067460433232,0,0,0,0,0,0,0.134861659637367,0,0,0,0.0314800061906183,0,0,0,0,0,0,0,0.0658252395998568,0,0,0,0,0,0,0,0,0,0,0,0.100077248731372,0,0,0,0,0,0,0.0508291886291356,0,0.0673721773020252,0.127289434697423,0,0,-0.0201147215971117,8.67361737988404e-19,0,-0.00541849122276389,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.206882684828415,0,0,0,0,0,0,0,0,0,0,0,0.0244850534296155,0,0,0,0,0,-0.110970926330226,0,0.185868008911492,0,0,0,0,0,0,0.0721982299604743,0,0,0,-0.0329820722904961,0,0,0,0,0,0.277893265131039,0,0.0108965802400693,0.0587559173323825,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0464917716592876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162577940496524,0,0,0,0.148927975833885,0,0,0,0,0,0,0,0.0810227635941256,0,0,0,0,0,0,0,0.037900990117847,0.0455093575322583,0,0,0.00739073627440968,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995275274776264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060337726240132,0,0.0622210269575394,0,0,0,0,0.0972569553790711,0,0,0,0,0,0.0835813218306279,0.18786745140128,0,0,0,0.0281148029064028,0.0861288949602001,0,-0.0360467902191518,0.00826400046770236,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0433423097279156,0,0,0.0415396210324166,0,0,0,0,0,0,0.0479600184702223,0,0,0,0,0,0.158392903451199,0,0.0703726968322172,0.0510535214989218,0,0,0,0,0,0,0,0.0149517367023237,0,0,0.0321878170441277,0,0.0475820962732904,0,0,0.0278373219705945,0.0310751258872926,0.0259771161281184,0,0.00623714754652021,0.0132011901210349,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135578241269123,0,0,0.276423264975862,0.100824524806757,0,0,0,0,0,0,0,0.1396003540352,0,0,0,0.0563579025872344,0,0,0,0.229700213548019,0.160806112515662,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.329420345940775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469862413231437,0,0,0,0.0622182976412836,0.169882200469047,0,0,0,0,0,0,0,0,0,0,0,0,0.0269618331285152,0,0.1123623071252,0,0.046852011625133,0.0336935106165094,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0611909358367498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142860315103457,0,0,0,0.0210515382223935,0,0,0,0.0891810297164642,0,0,0.101478487160216,0.00517125223140557,0.0585478822371892,0,0,0.0544221947120183,0,0.0400862561053426,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.14620971967517,0.122752380167802,0,0,0,0,0.0433383691706422,0,0.0159648252405962,0,0,0,0,0,0,0,0,0,0,0.0340488100731532,0,0,0.0450739758149629,0.0353930025930436,0,0,0,0,0,0,0.0702815916576279,0.00124298185974325,0.0840583364541075,0,0,0,0,0,0,0.00235481425335606,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.106604204826447,0,0,0.0881647214706809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290761564431047,0,0,0.118565918985436,0,0,0,0,0.0122853003982148,0,0,0,0,0,0,0,0.0535906918010797,0,0,0,0,0,0,0,0.0652266029281228,0,0,0,0.00930945930082331,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555797183537306,0,0,0,0,0,0.0151751967827885,0.258444665089168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176700788151843,0.0365747114402476,0,0,0,0.0682616750604068,-0.0549885430359231,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155348684472653,0.0784549808039761,0,0,0,0,0.124370042856568,-0.0583585541967428,0,0,0,0,0,0,0,0,-0.0511749644788789,0,0,0,0,0,0.024492325584541,0,0.0755341702723904,0,0,0,0,0,0.0780792862992027,0,0,0,0,0.00412139096544499,0,0.00348946116069941,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.168008755537124,0,0.126519572578627,0,0,0,0,0,0,0,0,0.101308046315723,0,0,0,0,0,0,0,0,0,0,0.032199969639382,0,0,0,0.0828963905931261,0,0,0,0,0,0.0776883538538219,0,0,0,0,0,0,0,0.157786457110835,0,-0.143025214438095,0,0,0,0,0,-0.00495395139170934,0,0,0,0,0,-0.0221741919296601
X000027.SZ,0,0,0,0,0,0,0,0,0.113111141283252,0,0,0.0302012481515723,0,0,0.202874001736829,-6.7762635780344e-21,0,0,0,0,0,0,0,0.101183116446286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052867366970983,0,0,0,0,0,0,0,0.0421556515349536,0.116327730607004,0.00542822895863476,0,0,0.000837739419336726,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0929151805547826,0,0.0112754519293164,0,0,0,0,0,0,0.093054174482327,0.0375528114750361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150359877757048,0,0,0,0,0,0.0544582621676354,0,0,0.0508085346300455,0.0567720559293472,0,0,0,4.33680868994202e-19,0.00629731229423466,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.133146614957544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126354261623645,0,0,0.00197902034481031,0,0.183038559116579,0.0452776554877475,0,0,0,0.0994962225664529,0.0150866800627549,0,0.118220286189114,0,0,0,0,0,0,0,0,0,0,-0.0646025989731296,0,0,0,0,0,0,0.0206459492478058,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462990569290992,0,0,0,0,0.0638458626248056,0,0,0.0359087502248386,0,0,0.00870750372994237,0,0,0,0.0825847285056123,0,0,0,0,0,0,0,0,0.00812727655003357,0,0,0,0.179883325692133,0.505620888529496,0,0,0.0388542221994399,0,0,-0.0041557727102524,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101975458315204,0,0,0,0,0,0,0,0,0,0,0.0723319972220731,0,0,0,0,0,0,0,0.0541216724219328,0,0,0,0,0,0,0,0.15616756112753,0.024198119363276,0.190809033690778,0,0,0.0197887751466347,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610658150763337,0.127257969710966,0,0,0,0,0,0,0,0.207175119702048,0,0,0.44669620491794,0,0,0,0.0330656304485725,0,0,0,0.170258387054102,0,0,0,0.0281197078874618,0,0,0,0,0,0,0,0,0,-0.0685800782953045,0,0,0.0121686590680532,-0.0159532227591514,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273747957451909,0,0,0,0,0,0,0,0,0,0.1528968175831,0,-0.0359287321975356,0,0,0.109003249944502,0,0,0,0,0.102985184465082,0.0501950257255159,0,0,0.000898372683636983,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0951111760997039,0,0,0,0,0,0.0116223662379092,0,0,0,0,0.0212703426968785,0,0,0,0,0,0,0,0,0,0.00847493344169907,0,0,0,0,0,0,0.313582320296546,0,0,0,0,0.0909229831141172,0,0,0.0842729955333257,0,0,8.67361737988404e-19,0,0,0.00210614640684137,0.000933450639351156,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.213327492842292,0,0,0,0,0,-0.0452342138763688,0,0,0,0.0261060526858533,0.139546896435935,0,0,0,0,0,0,0,0,0.0400192680750769,0.0436979415629073,0,0.0215384264798037,0,0,0,0,0,0,0.114968599634333,0,0,0.072142774509717,0,0,0,0,0,0.118511569029259,0,0,0,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0.222658235341011,0,0,0,0,0,0.241984064804306,0,0,-0.114671575743464,0,0,0,0.383218726842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380270231627879,0,0,0,0,-0.123233744312918,0,0.0978656404567214,0,0.10751548958553,0,0,0.112043500107179,-0.253811046597918,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.278795262900776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200408307775783,0,0,0,0.0230488636037988,0,0,0,0,0,0,0.0795439051675809,0.100178878274984,0,0,0.0889601437991113,0,0,0,0,0,0,0,0.0031698655879577,0.00873341409282644,0,0.180588884307898,0,-0.00954335286184788,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986422205673258,0,0,0,0,0,0.128588441804806,0,0,0,0,0,0,0,0,0.0177578062704164,0,0,0,0,0,0,0.380544248061221,0,0,0.03801014983185,0,0,0,0.0214309150838159,0,0,0.0284301660345498,0,0.0923968538558002,0,-0.00656079533379898,0.00914604600633284,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984772475988571,0,0,0.1357679800328,0,0,0,0.013264496970016,0,0,0,0,0,0,0,0,0.0747608644075365,0.153657881326645,0,0,0,0,0.0679771540992652,0,0,0.0639027547196542,0,0,0,0,0.129260342355529,0,0,0,0,0.0632184979807664,0,0.00936346629770534,0.00343989808142093,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109369504176365,0,0,0.24183543408897,0,0,0,0,0.0606394927144888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669275979218928,0,0,0.0568318662201681,0,0.0131856924736912,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0478690347734854,0,0.0989427903918173,0.140032823412584,0.157379153260363,0,0,0,0,0,0.0254803196250136,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.212561703296599,0,0,0,0,0,0,0,0,0.0315958427302671,0,-0.015258609534115,0.0218016628685105,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911356002276068,0,0.0589225797473963,0,0,0,0,0.0257945922738344,0,0.214953259233002,0,0,0.0103531826365123,0,0,0,0.0498601531267944,0.109527549764439,0,0,0.00130857172327937,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525924447482221,0.0748508160559755,0.0369595346103762,-0.12401418566359,0,0,0,0,0,0,-0.00608082211461712,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0225118647004378,0.0300642432230977,0,0,0,0,0,0.0100414416061468,0,0,0.015052869558273,0,0.0238504996945027,-0.0636642409606252,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097927301333483,0,0,0,0,0,0,0,0,0,0,0.326487629664887,0,0,0,0,0,0,0,0.275036071720844,0,0,0,0,0,0,0,0,0,0,0,0,1.18443176944686,0,0,0,-3.51359067965717,0,0
TED,0,0,0,0,0,0,-0.438375475313134,0,0,0,0,0.413977288138247,0,0,0,0,0.377475939393885,0,-0.0278245522499345,0,0,0.329881524602232,0,0,0,0,0,0,0,0,-0.269313884662679,0,0.0145288445376827,0.375110471093407,0,0,0,-0.30446210892397,0,0,0,0,0,-0.267221082589628,0,0,0,0,0,0,0.551844818067121,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130684776472059,0,-0.0103239687778296,-0.0117666728105655,-0.0507237472239016,0,0,0,0.0380057519154028,0,0,0,0.119372820181539,0,0,0.0903658701806082,-0.297758071826503,0,0,0.0829855361095694,0,0,0,-0.0375849561600067,0,0,0,0,0,0,0,0,0.0129351017115459,-4.33680868994202e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130189250623791,0.0211532327836913,0,0,0,0,0,0,0.054321446891685,0,-0.134270957527664,0.0993362391897477,0,0.00570186441584162,0,0,0,0,0,0,0,0,0,0,0.00386761977102491,0,0,-0.00822477075735655,0,-1.73472347597681e-18,0,0,0.00459869535957602,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00130424235803257,0,0,0,0,0,0,0,0,0,0,0,0,0.000285330036185549,0,0,0,0,0,0,0,0,0,0.000681752536137426,0,0,0,0,0,0,0,0,0,0,0,0.000726545831214085,0.000415816991454489,0,0,0,0,0,0,0,-0.00135610215899253,-0.000745098025532764,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728151322431154,0,0,0,0,0,0,0,0,0.0402767881087669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172390267219148,-0.0211779071708018,-0.0288724314223397,0,-0.0866302995768646,-0.0252511460665997,0,0,0,0,0,-0.183670841962377
CarbonVol_Guangdong,0,0,0,0,0,-0.00622209833047998,0,0,-0.00239518161368998,0,0,0,0,0,0,0,0,0,0,0.00359218652474082,0,0,0,0,0,-0.0065832272206648,0,0,0,0,0,0,-0.00301868586208567,0,0,0,0,0,0,0,0,0,0.0028942832793654,0,0,0,0,0,-0.00132358264531236,0,-0.00617262952127161,-6.18747408817322e-05,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539687954214912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177109532532478,-0.00718983869316113,0,0,0,-0.00793985562237428,0,0
