,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600011.SH,X600886.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X002460.SZ,X600795.SH,X600362.SH,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X000301.SZ,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X000408.SZ,X002128.SZ,X601699.SH,X600176.SH,X000877.SZ,X000630.SZ,X601168.SH,X600096.SH,X000933.SZ,X600985.SH,X002353.SZ,X000831.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X002409.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.533156952046768,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0564665795474576,0,0.0056191439870138,0,0,0,0,0,0,0.046528876277479,0,0,0,0,0,0.131171584733385,0,0,0.0248015296547055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119633713593045,0,0
X601088.SH,0.00273330202018757,0,0,0,0.377117609784506,0,0,0,0,0.00272324379345878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159379809767454,0,0,0,0,-0.0470145878694512,0,0,1.73472347597681e-18,0,0,-0.00718871082909104,0,0,0,-0.0155230236155327,0,0
X600028.SH,0.554721620034942,0,0,0,0.027648171712307,0.113437204978958,0,0,0,0,0,0,0,0,0,0,0,0.0783712042342619,0,-0.0112564591394288,0,0,0,0,0,0,0.139992114287122,0,0,0,0,0,-0.0847730523126968,0,0,0,0,0,-0.0448862825727054,0,0,0,0,0,0,0,0,0,-0.0449449728070928,0,0,0,0,0,0,0,-0.0320572859815855,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860676147128784,0,0,-1.73472347597681e-18,0.237185155331281,0,0,0.0634212620936448,0,0,0,0,0,0,0.186056765159259,0,0,0,0,0.0810478010200942,0.045050406216438,0.00870591574824411,0,0,0,0,0,0,0,0,0.0503303006715345,0,0,0,0,-0.0814171367298833,0,0,0,0,0,0,0
X601898.SH,0,0.000512580744351631,0.351072128079275,0,0,0,0,0.0290494977799662,0.0869458094835059,0,0,0,0,0,0,0,0,0,0,0,0.0194222218099001,0.0247785507678268,0,0.0730895130705301,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742722753940842,0,0,0,0
X600188.SH,0,0,0,0,0.281005680620249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210036214710166,0,0,0,0,0,0.0458634821598938,0,0,0,0,0,0,0,0,0.429753936565212,0,0,0,0,0,0,0,0,0,0,0.0489723710453154,0,0.170211935667374,0,0,0,0,0,0.115782679865785,0,0,-0.0260646863489382,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0578125255899809,0,-0.0356986852791633,0,0,0,0,0,0,-0.204810969942194,0,0.200856977705463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104120684869678,0,0,0,0.0476699508940623,0,-0.0362035080474984,0,-0.123590110610814,0.366710893685828,0,-0.0640847720607426,0,0,0,0,0.0247260343499473,0,0
X600019.SH,0.166255078739128,0,0,0,0,0,0,0,0,0.261561965012501,0,0,0,0.0421751190570007,0.0156117130606979,0,0,0,0,0,0,0,0,0.0775947972945102,0,0,0,0,0,0,0,0,0,0,0,0,0.134090394969691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204692646090516,0,0
X600585.SH,0,0,0,0,0.210886043053854,0,0,0,0,0,0,0,0,0.124534335953043,0,0,0,0,0,0,0.0226032497813797,0,0,0,0,0,0.173864151744072,0,0,0,0,0,0,0,0,0,0.251923177348672,0,0,0,0,0.0450972859761268,0,0,0,0,0,0,0,0,0,0,0.0149337945429784,0,0,0,-0.0293514944472005,0,0
X601600.SH,0,0.0784922715079875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785201844366031,0,0.455822020239424,0,0,0,0,0,0,0,0,0.28870074622146,0,0.245075109630594,0,0,0,0,0,-0.0482296658149106,0,0,0,0,-0.00891931963494618,-0.0577036431061433,0,0,0,0.0387866778128957,0,0
X600011.SH,0,0,0,0,0,0.0554798604867687,0,0,0,0.0022137780459047,0,0,0,0,0,0,0,0,0,0,0.234779180454771,0,0,0,0,0.189680747021052,0,0,0,0,0.0132251098603445,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0440486246017374,0.029752317637723,0,0,0.0400161626718316,0,0.00189167942954987,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697844766260421,0.440822702001951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145450304535903,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0491382590173772,0,-0.00867395284056767,-0.023320745550241,0,0,0.0449341556146142,0,0,0,0.00217036025861061,0,0
X600547.SH,0,0,0,0,0,0.0329430210491504,0,0,0,0.0725119446425888,0,0,0,-0.0129054885410369,0,0,0.100666565487682,0,0,0,0,0.709090347983249,0,0,0,0,0,0,0,0,0,0,0,-0.0204949167640613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318205467380331,0,0.035563506905103,0.00808385703991294,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0628052194525563,0,0,0,0,0,0.140820063202055,0,0.13062202724276,0,0,0.000773679279877898,-6.93889390390723e-18,0,0,0,0.0605238442719945,0,0,0,0.143460823994337,0,0.0335863612746269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302243100508033,0,0,0.150926543211041,0,0,0.0631406904681883,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209621762324108,0,0,0,0,0.108199530804491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079385708864146,0.0552068773912868,0,0,0,0,0,0,0.0858175939929443,0,0.0771525371627609,0,0,0,0,0,0,0,0,0,0.0873162768437585,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138810209412146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455958858141001,0.0405480485385011,0,0,0.19158547645702,0,0.0924660655169825,0,0,0,0,0,0,0.0147251996788367,0,0
X002460.SZ,0,0,0,0.0176672850142182,0,0,0,0,0,0,0,0,0,0,0,0.100525115433389,0,0,0,0.412084066397395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0342998945261329,0,0.109134815006533,0.284883152711466,0,-0.00477453663736793,0,0,0,0,-0.0251885836570253,0,0
X600795.SH,0,0,0.310126193483949,0,0,0,0,0,0,0.0886035103874382,0,0.239628870673408,0,0,0,0,0,0,0,0,0,0,-0.0715930106338014,0.00243692687663586,0,0,0.00556682312553185,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029930359892516,0,0,0.0603360327723767,0,0,0,-0.0116210265069347,0,0,0,0,-0.0178631614695507,0,0
X600362.SH,0.155534708651487,0,0,0.146326334820649,0,0,0,0.0684635134442232,0,0.152544007630814,0,0,0,0,0,0,0.0607372592924005,0,0,0.0611525696657573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173016784757511,0.232923999039075,0,0,0,0,0.015564293039215,0,0,0,0,0,0,0,0,0,0.0160227936319326,0,0,0,0.016486081362461,0,0
X002466.SZ,0,0,0,0,0,0.0444822732004575,0,0,0,0,0,0,0,0,0,0,0.780677954033627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11244090106897,0,0,0.141015470516261,0,0,0,0.0178219982429548,0,0,0.029035440566823,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051310461346974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369915332552733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241634901492674,0,0,0.21437211891133,0,0,0,0,0,0,-0.0103302798717513,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0232052154014469,0,0,0,0.565382256445263,0,0,0,0,0,0,0,0,0,0,0,0.0250069941239491,0,0,0,0,0,0,0,0.189700726827073,0,0.0768402572877729,0,0,0,0,0,0,0,0,0.0731781884548296,0,-3.46944695195361e-18,0,0,0,0,0,-0.00872096427556201,0,0,0,0,0.0198474891963366,0,0
X600160.SH,0,0,0,0,-0.0380533654680145,0,0.22899222892185,0,0,0,0,0,0.225940593714058,0,0,0,0,0,0,0.00988963311011278,0,0,0,0,0,0,0,0,0.142155535603449,0,0,0,0,0,0,0.167724052198879,0,0,0,0,0,0,0,0,0,0.102187722577097,0,0,0.0888846649472431,0,0,0,0,0,0,0,-0.0411938094139748,0,0
X600803.SH,0,0,0,0.345320836159451,0,0,0,0,0,0,0,0.0697146766504406,0,0,0,0,0,0,0,0,0.0553827413534364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106449641972551,0.0137043212310141,0,0,0,0,0,0.0859642629409987,0,0,0,0.00304114593733744,0,0.0612695777839448,0,0,0,0,0,0,-0.0364854785032497,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13143255655918,0,0,0,0,0,0,0.0381606425351812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23605073682432,0,0,0,0,0,0,0,0,0,0,0.187256627209833,0,0.110366323470398,0,-0.0815010950687886,-0.0161339062136203,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.111253172351492,0,0,0,0,0,0,0,0,0,0.00335976585292535,0,0,0,0,0,0,0,0,0.20770288417064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533801414910325,0,0,0.0597868364692919,0.0956942903779261,0,0,0,0,0,0,0,-0.019144536438844,0,0
