,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X600011.SH,X601898.SH,X000792.SZ,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X000708.SZ,X600795.SH,X600886.SH,X000877.SZ,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X002271.SZ,X600426.SH,X000983.SZ,X600362.SH,X600803.SH,X600176.SH,X600348.SH,X000629.SZ,X000408.SZ,X601699.SH,X600160.SH,X000723.SZ,X600096.SH,X000786.SZ,X600985.SH,X600995.SH,X600219.SH,X600378.SH,X600157.SH,X002080.SZ,X600688.SH,X600141.SH,X600489.SH,X000933.SZ,X600549.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0.0993367565895377,0.0893105957984134,0,0,0,0,0,0.072978378101544,0,0,0,0,0,0,0,0,0.209058881435239,0,0,0,0,0,0,0,0,0,0.0101274257951936,0.258967740660386,0.0113997772502748,0,0,0,0.131241222425436,0,0,0,0,0,0,0,0.0153854157747107,0,0,0.0106012387337596,0,0,0,0.00878924060192665,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.00552786594708213,0,0,0,0,0,0,0,0,0,0,0.151481684102516,0,0.14684587295258,0,0,0,0.095285720957349,0.0417498053377641,0,0,0,0,0,0,0,0,0,0,0.144756569325335,0,0,0.0627650672575352,0,0,0,0.305857000390997,0,0,0,-0.00266230554173106,0,0,-0.0249210136396971,-0.0216157150790445,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.12231734874403,0.0541023906764463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257788339584286,0,0,0.0123848802972382,0,0,0,0.179864126080771,0,0,0.147240751825788,0,0,0.0681780219962963,0,0,0,0.014085650566385,0,0,0,0.109428961847131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.149057432135024,0.294175850340871,0,0,0,0,0,0,-0.330704126263968,0,0,0,0,0,0,0,0,0,0,0.363564079033893,0,0,0,0,0,0,0,-0.0396527412058016,0,0,0,0,0,-0.0711790357576569,0,0.0806687964382355,0,0,0,0,0,0,0,0,0,-0.106660401150011,0,0,0.0392919385728009,0,0.239195414841684,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0972667552082015,0,0.0609687993119756,-0.0562827487994215,0,0,0.0295534860794161,0,0,0,0,0,0,0,-0.107903995577926,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0107025356425254,0,0,0,0,0,0,0,0,0,0,0,0,0.0584934794605809,0,0,0,0,-0.0125301742216972,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0373059329182432,0,0,0,0.198692570949873,0,0,0,0,0.0331541308268683,0,0,0.0411602439811516,0,0,0,0,0,0,0,0,0.0858014254776368,-0.0763650789586124,0.0495548933681826,0,0,0,0,0,0.0423862556626979,0,0.025535386542742,0,0,0.304798678752551,0,0,0,0,0,0,0,0,0.0262395205911093,-0.0342243825781937,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0536912227676166,0,0,0,0.028683003430359,0,0,0,0.0624515699677859,0,0,0,0,0,0,0,0,0,0.0438368720725289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031826928423773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.397018706512064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13226670594344,0.0409607752900765,0,0,0,0,0,0,0,0,0.0566791851091103,0,0,0,0,0,0,0,0,0,0,0,0,0.0988859206773556,0,0,0,0,0,0.0676021714540416,-0.0649857279972995,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256893274938533,0,0,0,0.0369942922896189,0.0147885949457471,0,-0.0210450544365767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129817060739004,0.0678424503477728,0,0,-0.0189843975703461,0,0,0,0,0,0,0,0,0.0209708874350738,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0770558371651071,0,0,0,0,0,0,0.0943759670439741,-0.0250163614566225,0,0,0,0,0,0,0,0.146717225993667,0,0,0,0,0,0,0,0,-0.022615509128376,0,0,0,0,0.0621135516958673,0,0,0,0,0,0,0,0.144731393439725,0,0,0,0,0,0,0,0,0.0153791938638705,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170762753431325,0,0,0,0,0,0,0.0311644427772362,0,0,0,0,0,0,0,0,0,0,-0.0119039967467786,0,0,0,0,0,0,0.395138915672113,0,0,0,0,-0.013030466904471,0.0253090713061567,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0123636451477218,0,0,0,-0.00311041278035427,0,0,0,0,0,0.0619224189960372,0,0,0.0833804665205127,0,0,0,0,0.508695547242404,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.134162271615382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.228168071996963,0,0,0,0,0,0,0,0,0.0735959885859659,0,0.133514925716956,0,0,0,0.170550722045955,0,0,0.140874892171601,0,0,0,0.00723268626975681,0.00391802946561747,0,0,0.0212782250303617,0,0,0,0,0,0,0,0,0.182713261968858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0602178375164413,0,0,0.353248961250921,0,0,0,0,0,0,0,-0.0588637622194249,0.342055314304238,0,0,0,0,0.162270413315493,0,0,0,-0.0432648288749883,0,0,0,0,0,0,0,-0.0941825184782786,0,0,0,0,0.208613718958611,0,0,0,0,0,0,0,0,-0.0149826612238781,0,0,0,0.0355286450857903,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.0879802414176171,0,0,0,0,0,0,0,0,0,-0.089415940303855,0,0,-0.333398372569649,0,0,0,0,-0.0604106041819121,0,0,0,0,0,0,-0.0265410731836426,0,0,0.0243551955733126,0,0,0,0,0,0.265525194663378,0,0,0,0,0,0,0,0,0,0.208830905723975,0,0,0,0.0538746796790788,0.0088056097878196,0,0,0,0,0,0
X600426.SH,0,0,0,0.30784006741623,0.0965425721148385,0,0,0,0,0,0,0,0,0.0496722586522516,0,0,0.117164162122529,0,0,0,0,0,0,0,0,0,0,0,0,0.111371814997119,0,-0.0235248837905032,0.0218080973978577,0.0163255405753163,-0.0104842795809631,0,0,0,0,0.00334553119034476,0,0,-0.0589972573206236,0.0429149503095039,0,0,0,0.0012234716419256,0,-0.024027273735059,0,0,0.0249563899967452,0,0,0,0,0,0
X000983.SZ,0,0.16375004572426,0,0,0,0,0,0,0,0.421229101305819,0,0,0,0,0,0,0,-0.0266605502251622,0,0,0,0,-0.143197547528965,0,0,0,0,0,0.0748081638593856,0,0.0467011657309987,0,0,0.238498940558401,0,0,0,0,0.345378471847551,0,0,0,0,0,0,0,0,0.144985814474666,-0.0134283116285401,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.0776820054859982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563539368491957,0.0144531493947696,0,0,0.0016221087743673,0,0.0270578645571288,0,0,0.0663401409760694,0,0.121811766838025,0,0,0,0,0,0,0.141323961640348,0,0,0,0,0,0,0,0,0.0164625870345014,0,0,0.0173884229109196,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.121955571550269,0.0872401714446947,0,0,0.30053546502427,0,0,0,0,-0.0219303518331777,0,0,0,0,0,0,0,0,0,0,0,0,0.0383692602536913,0,0,0,0,0,0,0.108492465791913,0,0,0,-0.0525971241044839,0.0328982721432016,-0.04398810701937,-0.0319992283701207,0,0,0,0,0,0,0,-0.137952155795842,0,0,0,0.068214648776949,0,0,0,0.0887971528025973,0,0
X600176.SH,0,0,0,0,0,0.0288962084851592,0,0,0.121669887189294,0,0,0,0.0277390378348618,0,0,0,0,0,0,0.260754739550863,0,0.0701993287738337,0,0,0,0,0.052289306397093,0,0,0,-0.0226901056264868,0,0,0,0,0,0,0.152888238338662,0,0,0,0.0139176499065332,0,0,0,0,0,0,0,0,0,0.0393618620929059,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.363458696913277,0,0,0,0,0,0,0,0,0,0,0,0,-0.113275203259335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351445382397109,0,0,0,0,0.0207384963542896,0,0.0516589107722793,0,0,0,0,0,0,0.123360678924987,0.107134211311461,0,0,0.0232206885127303,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.324144505997437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611819994248713,0,0,0,0.140073707476957,0.124962896123777,-0.0984930207593798,0,0,0,0,0,0,0.272432038508776,0.26297774574023,0,0,0.112153868099334,0,0.0642565174829433,0,0,-0.0491494526491328,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.527559589914954,0,0,0,0,0,0,0,-0.0407301946845186,0,0,0.152777776931095,0,0,0,0,0,0,0,-0.0118062510983587,0,0,0,0,0,-0.0936805953062113,0.00959984034671273,0,-0.067188074028627,0,0,0.0685943062098624,0,0,-0.0363057261871344,0,0,0,0,0,0,0,0,0,0,0,0.091605895440572,-0.0379280832543585,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.212538327122019,0.0565968252139299,0,0,0,0.099267345981954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332861445771103,0,0,0,0.0379648669357448,0,0,0,0,0,0,0,0.0596760410447954,0,0,0,0,0,0,4.33680868994202e-19,0,0.0346421037728661,0.102440075855474,0,0,0.0225027624666254,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120472532511289,0,0,0,0,0,0,0,0,0,0,0,0,0.139474723506405,0.132047967326869,-0.00564284462023096,-0.25800712927796,0,0.0838168022826619,0.338832738280818,0,0,0.0405631866279357,0,0.0118269165281247,0,0.134981257979482,0,0,0,0,0.055084596780295,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0867220411338318,0,0,0,0,0,0,0,0.162599478032135,-0.0854184837591959,0,0,0,0,0,0,0,0,0.0153947296434322,0,0,0,0.0611569582180232,0,0,0,0,0.0702848602066615,0,0.0668913715771093,0,0,0,0,0,0.186188507244278,0,0,0,0,0,0,0,0.0816290627633506,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0551221182194811,0.237731503932755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0769031977000065,0,0,0,0,0,0,0,0,0,0,0.318478374913266,0,0,0.00914523272682545,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.166203269811365,0,0,0,0.371597795013019,0,0,0,0.00279315029423064,0,0,0,0,0,0,0,0,0,0,0,0,0.155570395927416,0,0.120068438676499,0,0,0,-0.120740959397394,0.00933091131177487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406007446724439,0,0,0,0,-0.0157792667006973,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.228837434982203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19299475369938,0,0.0619432220450243,0,0,0,0,0.163491602942373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117983239609852,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112172769940261,0,0,0,0,0,0,0,-0.0127055597736152,0,0,0.249402756231493,0,0,0,0,0,0,0,0,0,0,0.395682684474548,0,0,0,0,0,0,0.0293711155500741,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.102432647688176,0,0,0,0,0.104138960910065,0,0.10625981264016,0,0,0,0,0,0,0,0.507330845503084,0,0,0,0,0,0,0,0,0,0.105456029392687,0,0,0,0,0.0472949434344331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275496478983204,0,0,0,0,0,0,0,0,0,0.0548862169445221,0,0,0,0,-0.0351580794554127,0,0,0.179017336393424,0,-0.0440421122629908,0.0341028009745845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155876303814424,0,0,0,-0.0397327401777712,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.293156016989937,0.157158120385712,0,0,0,0,0,0,0,0.0318406964345842,0,0,0.145898202381508,0.0122613828561698,0,0,0,0,0,0,0,0,0,0.11958215326595,0,0,0,0,0,0,0,0,0,0,0,-0.0495172151386044,0,0,0,0,0,0,0,0,0.0241139180738456,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0727882827681364,0,0,0,0,0,0,0.146978709537761,-0.00942868735922353,0,0,0,0.122412400667498,0,0,0,0,0.0199530251139644,0,0,0,0,0,0,0,0,0.176852850178418,0.0755707153195131,0,0.0253859995784349,0,0,0,0,0.166353894283181,0,0,0,0,0,0,0,0,0,0,0,0.0710783647874912,-0.0912950632562515,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0103597529534223,0,0,0,0.0757171825353349,0,0,0,0,0,0.00387907019943162,0.000486559987388368,0,0,0,0,0,0,0,0,0.0151078631040703,0,0,0,0,0,0,0,0,0.0646387187016426,0,0.29093895914379,0,0,0,0.113542114598673,0,0,0,0,0.0168796391289683,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.0788159121989386,0.111064549631626,0,0,0,0.076934815057198,0,0.0942532415645776,0,0,0,0,0,0,0,0,0,0.122658566824858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261807716850468,0,0,0.0361117235250489,0,0,0,0.102294140705405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.03134781638934,0,0,0.0284091562009529,0,0,0,0,0,0,0,0,0.72221608201696,0.00295760159733989,0,0,0,0,0,0,0,0.0235936271421398,0,0.0318498657473992,0,0,0,0,0,0,0,0,0.022330133724459,0.0125174342551267,0,0,0,0.0664760713786906,0,0,0,0,0,0.000729159233367031,0.00200979174383585,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.176373026430558,0,0,0,0,0,0,0,0,0.134211797801512,0,0,0,-0.0997000728987994,0,0,0,0,0,0,0,0,0.0238621249091907,0,0,0,0,0,0,0,0,0.382399035660421,0,0,0,0.0753984057748319,0.0550042327946344,0,0,0,0,0,0,0,0,0.430953603599253,0,0,0.0312013124346428,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.187161101821888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14263086214481,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0948106953325009,0.267510287894121,0,0,0,0,0,0.0525719470227247,0,0.134774233344267,0,0.00171761678270729,0.0425936417819983,0,0,0,0,0,0
X002353.SZ,0.0400544919961178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478067326039417,0,0,0.00258962947145897,0,0,0,0,0.0856097631239763,0,0.188102089747529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113837785346562,0.0879491444155068,0,0,0.0239020571158628,0.0483868341144432,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0225602710144024,0,0,0,-0.0191808284955924,0.100659006629567,0,0.0143305590217638,0,0,0,0,0,0,0,0,0,0,0,0.0716841510217486,0,0,0,0,0,-0.0843783824899302,0,0,0,0,0,-0.0905292487034936,0,0,0.0530175650126863,0,-0.108856808447459,0,0,0,0,0,0,0,0,0,-0.107789682277779,-0.0300856647593603,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.137076508865159,0,0,0.0469443196812118,0.110009407652501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831786614445592,-3.46944695195361e-18,0.0668818091414833,0,0,0,0,0,0,0.0568707261498308,0,0,0,0,0,0,0,0,0.0480291275262672,0,0,0,0.140577251147874,0,0,0,-0.0704601533423061,0,0
TED,0,0,0,-0.060248744696205,0,0,0,0,0,0,0,0,0,0.168057918349169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192173220909931,0.16084825502082,0,0,0,0.0879866270629734,0,0,0,-0.251404092030488,0.0809633542631995,0,0.0193537954737911,0,0,0,0,0,0,0,0,0,0.223843447777822,0,0,0,0,2.00041164644275,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00690907421626847,0,0,0,0,0,0,0.0479818368459663,0,0,0,0,0,0,0,0,0,0,-0.0762481285077326,0,0,0,0.0209101078007908,0,0,0,0,0,0,0.0685350778349688,-0.067780749674527,0,-0.0607385353062154,-0.0345226556355364,0,-0.0370853653649827,0,0,0,0,0,0,-0.0611113661978651,-0.0588856559436821,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00279206961925018,0,0,0,0,0.106251567792131,0,0.130578384760271,0,0,0,0,0,0.0825635473791717,0,0,0,-0.0265945599252583,0,-0.12590036825939,0,0,0,0,0,0,0,-0.0156837481708042,0,0,0,0,0,-0.0421279528323196,0,0,0,0,0,0,0,0,0,0,0,-0.0118309972654484,-0.00199238338670596,0,0,0,0,0,0
MKvol,0,0,0,0,0.000204026598745963,-0.00219539238662144,0,0,0,0,0,0,0,0,0,0,0,-0.000993501453968381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180294016201869,0,0,0,0,0,0,0.000382094353524368,0.000513341158547632,0,0,0,0,0,0.000306716793774365,0,0,0,0,0,-0.00163165024544289,0.00493353248110175,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154913671825042,0,0,0,0,0,0,0,0,0,0.00572083712717865,0,0,-1.73472347597681e-18,0,0.084808708979699,0,0,0,0,0.0987425282073325,-0.122468988671636,0,0,0,0,0,0,0,0,0,-0.0518217432896932,0,0,0.015085413621095,0,0,0,-0.0861729827134929,0.143455257559583,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160952040497714,0,0,0,0,0,0,0,0,0,0,0,-0.0102517778765121,-0.0218759924716642,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000444581652440392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000126630587985819,-0.00130214210083588,0,0,0,0.00129623814403058,0.00015637646709605,-0.00576215968554007,0.00398305913860795,0,0,0,0,0,0,0,0,0,0,0,-0.00447900755853786,-0.00807506991208566,0,0,0,0,0,0
