,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X600157.SH,X601991.SH,X300072.SZ,X600362.SH,X600027.SH,X601992.SH,X600309.SH,X600111.SH,X600886.SH,X600660.SH,X600489.SH,X000723.SZ,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X000792.SZ,X002075.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X601699.SH,X000630.SZ,X600021.SH,X000012.SZ,X600126.SH,X000060.SZ,X002460.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0399275619319228,0,0,0,0,0,0,0,0,0.00829365406866396,0,0,0,0.0257368858527215,0,0,0,0,0.00356844950719817,0.00424538468152038,0,0,0,0.043130063250785,0,0.00463819818496313,-0.0120943645235538,0.0532239801800059,0,0.0464810690108557,0,0,0,0.0511434668349283,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.174814830636624,0,0,0,1.73472347597681e-18,0.0217066011906398,0,0,0,0.0346506652204559,0,0,0,-0.0345673900547304,0,0,0,0,0,0,0,-0.0374482441672233,0,0,0,0,0,0,0,0,0.0416845870130898,0,0,0,0,0,0,-0.0159058628872742,0,0,0.0983041748564802,0,0,0.00364939577338241,0,0,-0.00845573359011494,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.158022806319355,0,0,0.0639986024515685,0,0,0,0,0.0477817236068516,0,0,0,0,0,0,0,0,0,0,0.0329318819225387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221448812805754,0.0877873099653898,0,0,0,0.0339373552360233,-0.0011797162632323,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0979667944821061,0,0,0,0,0,0,0.176682114892787,0,0,0,0.0126600254140381,0,0,0,-0.0387469735720729,0,0,-0.136092577327394,0,0,0,-0.0181171708400496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017682297417282,0,0.0528786303915498,0,0,0.0294402617925588,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00770466286019777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486011100334465,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214506830404723,0,0,0,0,0,0,0,0,0,0,0,0.0519820546100771,0,0.157001721631551,0,0,0,0,0,0,0.0527448806554773,0,0,0.0282100269835839,0,0,0,0.0767686846422524,0,0,0,0.01131971137034,0.0683333073922505,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.108338851722977,0,0,0,0.0810687259027688,0,0,0.211565554136659,0,0,0,0,0.0326305236621758,0,0,0.0514171411426321,0,0,0,0.153424674120539,0,0,0,0,0,0,0,-0.247949901640591,0,0.00316809468133028,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00722495011188095,0,0,0,0.0769250035960571,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.14987668505379,0,0,0,0,0.0613760062631296,0,0,0,0,0,0,0,0,0.00555164491857501,0.104995556994314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423310545172932,0,0,0,0,0,0,0,0,-0.00207938339363785,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915442857824125,0,0,0,1.07415577381503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819764198466258,-0.0821772947326838,-0.0138137518435617,0,0,-0.049087503271191,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.104010520092743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139290368489159,0,0,0.0507594034248187,0,0,0,0,0,0,0.107739164192196,0,0,0,0,0,0,0.0417491070643764,0,0,0,0,0,0,0,0,0,0.102104841810515,0.0381692344133817,0,0,0,0,-0.000786971000318759,0,0,0,0,0,0
