,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600795.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X002271.SZ,X000898.SZ,X600489.SH,X600516.SH,X600176.SH,X000786.SZ,X002460.SZ,X002466.SZ,X000709.SZ,X600299.SH,X000629.SZ,X000883.SZ,X601158.SH,X600219.SH,X002353.SZ,X600426.SH,X601699.SH,X000630.SZ,X000553.SZ,X600985.SH,X600583.SH,X000027.SZ,X600612.SH,X000401.SZ,X600021.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045653948100469,0,0,0,0,0,0,0,0,0.0292988410296542,0,0,0,0.038295004302139,0,0.0312340070689426,0,0,0,0,0,0,0,0,0,0.0652804145942509,0,0,0,0,0,0,0,-0.0017898905152531,0.0274743061804515,0,0.0304052033997041,0,0,0,0
X600028.SH,0,0,0,0,0,0.0147718469025874,0,0,0,0,0,0,0,0,0,0,0,0.0287900198059468,0.0385452484621707,0,0,0,7.43824016801384e-05,0,0,0,0,0.0692033888165351,0,0.034236447672746,0,0,0,0.0281205097392035,0,0,0,0,0.0403484519870438,0,0,0,0.00143718521094268,0,0,0,0,0,0,0,0,-0.0274218655047519,0.0281900600061509,0,0,0,0,0,0
X601088.SH,0,0,0,0.0682927925935601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880540228940375,0,0,0,0,0.11639052296102,0,0,0,0,0,0.145869458767908,0.0234052101296896,0,0,0,-0.105089411466237,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354169092662403,0.0194004698948137,0,0,0,0.0105688164412382,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328593587766212,0.065199681121366,0,0.203322501096049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555158709359101,0,0,0.0254434339756818,0,0,0,0,-0.0103430713631197,0,0,0,0,0.0193684589678351,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.00912971395966176,0.0910683596317673,0,0,0,0,0,0,0,0,0.117736734750697,0,0,0,0.0266463505663389,0,0.142107343924919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232349337311178,0,0,0,0,0,0,0,0,-0.0102667681844231,0,0,0,0,0.0224056982827077,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157242319941282,0.129415819940988,0,0,0,0,0,0,0.0382714686100788,0.078215332611807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133052672568824,0,0,0,0.0331313550834177,0,0,0,0,-0.0252600986320551,0,0,0,0,0.187795723104418,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.166266347379671,0,0,0.220100918671055,0,0,0,0,0,0,0,0,0.412742040388103,0,0,0,-0.145869851839169,0,0,0,0,0,0,0,0,0.0977661202837023,0,0,0,0,0.12589587861475,0,0,0,-0.17307673104353,0,0,0,0,0.0355909411457032,0,0,0,-0.0193921109042876,0,0,-0.194471191470909,0,0.0399150731343617,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163154738180669,0,0,0,0,0.760385264601746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207941622100634,0,0,0,0,-0.0510078456606961,-0.00298713016838817,0,0,0,-0.0645973521264249,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.282175640246033,0,0,0,0,0.156494895899032,0,0,0,0,0.125369746073512,0,0.115314595935917,0.0100593524776258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330972906508908,0,0,0,0,0,0,0,0.00137344454522078,-0.0304669609398961,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.090681104359301,0,0,0,0,0,0.0584660320905553,0,0,0,0,0.0417183313999051,0,0,0.0203061192180999,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0484680624683442,0,0.104613274732169,0,0,0,0,0,0.26475104997428,0,0,0,0,0,0,0,0,0,0,0,-0.00302228907484,0,0,0,0,0.016128582497115,0,0
