,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600801.SH,X600010.SH,X601600.SH,X600886.SH,X002271.SZ,X002466.SZ,X600362.SH,X000786.SZ,X600188.SH,X600688.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X000723.SZ,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600426.SH,X600516.SH,X600489.SH,X000792.SZ,X600299.SH,X000898.SZ,X000401.SZ,X600583.SH,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600160.SH,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133808557276098,0,0,0.0535185906186326,0,0,0,0.125411044907999,0,0,0,0,0,0,0,0,0,0,0,0.0505105799797985,0,0,0,0,0.0462441270716248,0,0,0,0,0,0,0,0.105129080493932,0.0358872177146556,0,0,0,-0.0055579893333458,0,0,0,0,0,0,0
X600028.SH,0.388579548861047,0,0,0,0,0,0,0,0,0.00406726747880283,0,0,0,0,0,0,0,0.0159877823200578,0,0,0,0.079851677470693,0,0,0,0,0,0.0066245469523825,0,0,0,0,0,0,0,0,0,0,0.0538349580507192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00760623846468331,0,0,0,-8.67361737988404e-19,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22409663341109,0,0,0,0,0.105430105843464,0.0409675829529247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284751240557991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979084902018471,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.450779703754488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858151880952402,0,0,0,0,0.0106310657586153,0,0,0.156128890858092,0,0,0,0,0,0,0,0,0,0.00222592826229161,0,0,0,-0.00350506435774579,0.0164597038624333,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.153888146999591,0,0,0,0,-0.0861513678203891,0.0673484620520907,-0.0264085949337844,0,-0.128836958565205,0,0,0.063721187310446,0,0,0,0,0,0,0,0.130811835285312,0,0.0894570656179607,0,0,0,0,0,0,0,0,0,0,0,0,0.244664665551209,0.0927063072896361,0,0,-0.0658387839058013,0.0444226162367326,0,0,0,-0.0382540786399807,0,0
X600019.SH,0,0,0,0,0,0,0,0.0144664742847369,0,0,0.0454191675472857,0,1.73472347597681e-18,0,0,0,0.0193793892488122,0,0.0938111111525453,0,0.00189921121431269,0,0,0,0,0.189303170160839,0,0.0482788463827714,0,0,0,0,0.0546639210368444,0,0,0,0,0.0174019069473759,0,0,0,0.0645530414136373,0,0,0,0,0,0.0205960669358305,0,0,0,0.0138740807266942,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0413699776330421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895751394418369,0,0,0,0,0,0,0,0,0,0,0,0,0.113991383697627,0,-0.0304007749672839,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0573854284182782,0,0,0,0,0,0,0,0,0,0,0,0,0.265390510119928,0,0,0,0,0.0673410716057364,0,0,0,0.183839663477907,0,0,0,0,0,0.035910367230338,0,0,0,0.18933633804575,0,0,0,0.254758446621493,0,0,0.0246225738816766,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0316792632468553,0,0,0,0,0,0,0,0,0,0,0,0.0304745222300625,0,0.263251240666037,0,0,0.0294023742397919,0,0,0,0.170928081573813,0,0.0209087330037482,0,0,0.01882982922232,0,0,0,0,0,0.173612777731666,0.0474297421392435,0,0,0.0623608839682979,0,0.0421122473626962,0,0,0,0.00468889022509917,-0.0124340785457685,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756923395945863,0,0,0,0,0,0,0,0,0.0370584866668138,0.140240373411614,0.0851102066134543,0,0,0,0,0,-0.241457204043803,0,0,0,0.469544098236413,0,0,0,0,0,0.144835589823571,0.0251209985174222,0,0.0340178795940148,0,0,0,-0.0117610076207787,0.028779603472649,0,0,0,0,0,0
