,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600516.SH,X000709.SZ,X600352.SH,X002466.SZ,X600111.SH,X600299.SH,X600489.SH,X000629.SZ,X600808.SH,X002460.SZ,X601158.SH,X000786.SZ,X600801.SH,X600219.SH,X000825.SZ,X000553.SZ,X000883.SZ,X002271.SZ,X002110.SZ,X600583.SH,X002470.SZ,X600612.SH,X600021.SH,X000932.SZ,X000408.SZ,X601699.SH,X000539.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.0258077619485141,0,0,0.228594055786462,0,0,0,0,0,0,0,0,0,0,0,0,0.0501836163499758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139795942510563,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.00558939795566692,0.0124705781147591,0,0,0,0,0,0
X600886.SH,0,0,0,0.0628096127837355,0,0.08721991366627,-0.00280326833198334,0,0,0,0,0,0,0,0,0.0899038329182814,0,0,0.00766560475341347,0.0375327362000431,0.0684745552805593,0,0,0,0.098104372378966,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0796841068632681,0,-0.0338606165263108,0,0,0,0.156022862574505,0,0,0,0,0,0,0,0.0270064226085176,-0.0382389942777626,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0662680073106769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489443802135056,0,0,0,0,0.0649537059982447,0,0,0,0,0,0.202182310961631,0,0,0,0,0,0,0,0.0971285416344233,0.043868941318017,0.0192664656565673,0,0,0,0,0,0,0,0,0,-0.00513673480935924,-0.0155151023085571,0,0,0,0.0268224094935731,0,0
X600795.SH,0,0,0,0,0,0.142992636804003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511356207059022,0,0.0776651477044924,0,0,0,0,0,0.0446244785044386,0,0.027695094745255,0,0,0,0,0,0,0,0,0,-0.00361184882684945,0,0,0,0,-0.0368534919923278,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.107123605377805,0,0,0.00194313172919658,0,0.00331673335989715,0,0,0,0,0,0,0,0,0.106421600834359,0,0,0,0.114983896867665,0.025536878372816,0,0,0,0,0,-0.00140880985563966,0.0160656276138163,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0052853872209027,0,0,0,0,0,0,0,0,0,0,0,0.00440258207358939,0,0,0.121410926378749,0,0,0,0,0,0,0,0,0,0,0,0.011027336424295,0,0,0,0,0,0.0327214642203672,0,0,0.0334506375039086,0,0,0.121885612013315,0,0,0,0,0,-5.42101086242752e-20,-0.00625847087484047,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.594991099314747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190360927555309,0,0,0,0,0,0.0705019322100884,0.121653411565578,0,0,0,0.115641737405181,0,0,0.0199948789416845,-0.0253954150472596,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.0978566608726875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743010269447778,0.0186886292904958,0,0,0,0,0,0,0,0.0127897388384105,0,0.0365016344647338,0,0,0,0,0,0,0,0.0115381236388585,0.0832479506624331,0,0,0,0,0.224621707952211,0,0,0,0,0,0.00621339872496401,-0.00827484941959536,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,-0.0487299028260912,-0.0792031173414965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224458179814865,0,0,0,0,0,0,0,0,0.245518962866446,0,0,0,0.0325456712471977,0,0.231871094948504,0,0,0,0,0,0.128716773622238,0,0,0,0,0,0.026138617450753,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976190582384871,0,0,0,0,0,0,0.0223480471514,0,0,0,0.119394369266145,0,0,0,0.201605101908904,0,0.162237727025934,0.0348995180951473,0,0.0769431743025876,0,0,0.0784540890536382,0,0,0,0,0,0.0236347152981235,0,0,0,0,0.0247707376424619,0,0
X600516.SH,0,0,0,0,0,0,0.147372532727569,0,0,0,0.0318779651980566,0,0,0,0,0,0,0,0,0,0,0.0700082709041915,0,0,0.125392814881795,0.0378370451331675,0.439053981432045,0,0,0,0,0.00479724116402304,0,0,0,0,0,0,0,0.0261055777886325,0.061847531312373,0,0,0,0,0.141955978734335,0,0.0302948406236391,0,0,0,0.0112049667648852,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135012054035924,0.114838688044389,0.0705142420055237,0,0,0,0,0,0,0.170507570640829,0,0,0,0.0101095803036219,0,0,0,0.0217926575637819,0,0.027854893950943,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,-0.0161595294438738,0.019310728020614,0,0,0,0.0115088224873795,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0660912338495153,0,0,0,0,0,0,0,0,-0.0489530939695455,0,0,0,0,0.323219611454616,0,0,0,0,0.192406099596233,0,0,0,0,0,0,0,0,0,0,0,0.0202463638278691,-0.0610942013754215,0,0,0,0.013791056199497,0,0
X002466.SZ,0,-0.0786146567909347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922858156793983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986474266817222,0.0268472345499629,0.00415937430751935,0,0,0,0.0593829736384121,0,0
X600111.SH,0,0,0,0,0,0,0,0.0089692358698956,0,0,0,0,0,0,0.13720075632735,0,0,0,0,0,0.0206988967746276,0,0.173357485646815,0,0,0,0,0,0,0.0496409934818795,0,0.0709571826543149,0,0,0,0,0,0,0,0,0,0,0.0461145488112392,0,0,0.0743542539695804,0,0,0,0,0,-0.00799938422465327,0.018658746075115,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0796077257585084,0,0,0,0,0,0,0,0,0,0,0,0.239755527104313,0,0,0,0.148631358761572,0,0,0,0,0,0,0,0,0.0121210579247814,0,0,0,0,0,0.216716442936564,0,-4.33680868994202e-19,0,0,0,0,0.0520190723029482,0,0,0,0,0,0,0,0.000852264225620568,0,0,0,0.05264447807575,0,0
X600489.SH,0,0,0,0,0,0,0,0.672347195232091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160656747278023,-0.0200780041075311,0,0.041555903858744,0,0,0,0,0,0.0285332961712126,0,0,0,0.0242993603064727,0,0,0,0,0,0,-0.011949162057131,-0.0150468548485546,0,0,0,0,0,-0.0183748009942249,0
X000629.SZ,0,0.065275434338448,0,0,0,0,0.0439571176040011,0,0,0,0,0,0,0,0,0,0,0,0.0546691801826068,0,0,0,0.173430766263492,0,0,0,0.181226047248844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251662945421321,0,0,0.0396163737318661,0,0,0,0,0,0,0,0,0,0,0.0329979080880705,0,0
X600808.SH,0,0,0,0,0,0,0.132538992816062,0,0,0,0,0,0,0.0166336315758752,0,0,0,0,0,0,0.0920198284590672,0.0373140145907805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212125578939583,0,0,0,0,0,0.0683559427400515,0,0,0,0,0.00223331820078402,-0.00494665147896023,0,0,0,0.0543356109747095,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909759763322137,0,0,0,0,0,0,0,0,0,0.649148069440683,0.0120121325282649,0,0,0,0,0,0,0.0831884287768175,0,0,0,0,0,0,0,0,0,0,0.256787072765637,0,0,0,0,0,0.00681311200577201,0,0.0224509529541234,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0177563159613202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383161532829669,0,0,0,0.0531736401412117,0,0,0,0,0.0500961232281937,0,0,0,0,0,0,0,0.0661768187468793,0,0.0259218692491135,0,0,0.0303578302921818,0,0,0,0,0,0.10029501933342,0,0,-0.000641669935213877,0.0088948195320144,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0297878789704398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280766563545359,0.1820062904209,0.0543357176582437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226998551847174,0,0.228124828428731,0,0,0,0,0,0,-0.0259296393872441,0,0,0,0,0,0.0058111506102447,0,0,0,0,0,0
X600801.SH,0,0,0,0.283379036208429,0,3.46944695195361e-18,0.0565044635676829,0,0,0,0,0,0,0,0,0,0,0,0.140123518226234,0,0,0,0,0,0,0,0,0,0,-0.105803286971899,0,0.0199729204101004,0,0,0,0,0,0,0,0.0843952279054513,0,0,0.0437698277186688,0,0,0,0,0,0,0,0,-0.00271373993116355,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,-0.0164226668223425,0.227799675695843,0,0,0,0,0,0.078114918442008,0,0,0,0,0,0.0287764616149043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138138604766942,0,0.0633190594894824,0,0,0,0.0128349764412471,0,-0.0640049298335683,0,0.00612837271445802,0,0,0,0.0473683845977662,0,0
X000825.SZ,0,0,0,0,0,0,0.0578717557989403,0,0,0,0,0,0,0,0,0,0,0,0.0145661909147193,0,0,0,0.00176577576579216,0,0,0,0.0989249326309649,0,0,0,0,0,0,0.0890514366610801,0,0,0,0,0,0.0896763710482089,0.194419343676129,0,0.021134026678813,0,0.0255262080110765,0.0356223365013835,0,0,0.0402548197636175,0,0,0.00838020010712308,0.00334118410595441,0,0,0,0,0,0
X000553.SZ,0,0.0963593063795909,0,0,0,0,0.0586553923026842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159690655237206,0,0.0183799742871175,0,0,0,0,0,0,0,0,0.0936073813260357,0,0,0,0,0,0.00372270794908744,0,0,0.12140620954177,0,0.112401583088639,0,0,0,0.108205696190327,0,0,-0.00363507303505731,-0.0344682521585757,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0172288934568546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13503241332668,0,0,0,0,0,0,0,0,0,0,0.00668922409732293,0,0.0409884847628529,0,0,0,0,0,0,0,0,0.0382047344362373,0,0.0846688797044327,0,0,0,0,0,0,0.00946120291930126,0.013930874669126,0,0,0,0.0589675577276975,0,0
X002271.SZ,0,0.0434104163889901,0,0,0,0,0,0,0,0,0.437355696562048,0,0,0,0,0,0,0,0,0,0.0389447670693245,0,0,0,0.233602249591774,0,0,0,0,0,0,0.0229376640473286,0,0.452772042832438,0,0,0,0,0,0,0,0,0,0,0,-0.0270925792391112,0,0,0,0,0,-2.16840434497101e-19,0.0715391920946905,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.10516771572141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427857560559111,0.0222554511479593,0,0,0,0,0,0,0,0,0,0,0.011742086847656,0,0,0.39699075755607,0,0,0,0,0,0,0.00180788424566035,0,0,0,0.0432104164903216,0,0
X600583.SH,0,0.109383893655351,0.000592869192629025,0,0,0,0,0,0,0,0,0,0,0,0,0.00863956236554928,0,0,0,0,0.0101102759755816,0.256356384516081,0.135757469302361,0,0,0,0,0,0,0.123532332854509,0,0.0935315454032213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139755567480618,0.0178634106652928,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188693512201053,0,0.0865921347069267,0,0,0,0,0,0.12896718615515,0,0,0.125761294109538,0,0,0,0,0,0,0,0,0,0,0.0155656406179871,-0.0730506445803577,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.0341689945211255,0.235424380195256,0,0,0,0,0,0.0995426047481824,0,0,0,0,0,0,0,0,0,0,0,0.0623498094344966,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061808134597237,0,0,0,0.119624306026469,0,0.10327649958902,0.0200377177547512,-0.00865940402227095,0,0,0,-0.0783772593754292,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636953306846894,0,0,0,0,0,0,0,0,0.00287084597426637,0,0,0,0,0,0,0,0,0.233619910622666,0,0,0,0,0,0,0,0.0394069089560581,0,0,0,0,0,0,0,0,0.213340476928945,0,-0.17318704874233,0.0117514241572916,0,0,0,0,0.0468991545981812,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056788218066283,0,0,0,0,0,0,0,0,0,-0.167702535398267,0,0.0135568276066222,0,0,0,0,0,0,0,0,0,0.540570861248731,0,0.0814522703606293,0,0,0,0.307863061884376,0,0,0,0.0891074557683452,0.00840807445292113,-0.0116279378682268,0,0,0,0.0146454664830678,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789865533906154,0,0,0,0,0,0,0.0527875128715559,0,0,0,8.67361737988404e-19,0,0,0.114235491969635,0,0,0,0.0020949779816785,0,0,0,0.19433613178148,0,0,0,0,0.0328097750217014,0,0.107241381904932,0,0,0.0665711567841042,0,0,0,0,0,-0.0105148879706503,0.032171987470891,0,0,0,-0.00465042242217383,0,0
X601699.SH,0,0,0,0,0,0,0.0799309707034473,0,0,0,0,0,0,0,0,0,0,0.175008111367957,0.0613361328735193,0,0,0,0,0,0,0.0830548108448724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308205909695858,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0395369794514785,0,0,0,0.0625652840089066,0,0
X000539.SZ,0,0,0,0,0,0.243333899248837,0,0,0,0,0,0,0,0,0,0,0,0,0.0809654991913598,0,0,0,0.093075018840215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140812647382269,0,0,0,0,0,0.0387101040278449,0.236529294096844,0,0.0239610585909499,0,0,0,0,-0.000802982728324666,-0.00523279656624843,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00271372381335473,0.0861263369909632,0,0,0,0,0,0,0.0224294075302274,0,0,0,0,0,0,0,0,0,0,0,0,0.0234667660023678,0.0355633951559976,0,0,0,0,0,0,0,0,0,0,0,0.0195487556025589,0.00645546518714186,0,0,0,0,0,0,0.00582968395933127,0,0,0,0.00413846139286881,-0.00931681902606352,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0929281987140016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012555923308901,0,0,0,-0.0377273927901392,0,0,0,0,0,0,0.0321007388786815,-0.161227775851839,0,0,0,-0.0553413214771042,0,0
Slope,0,0.21326190441834,0,0,0,0,0,-1.04468561669923,0,0,0,0,0,0,0,-1.84499347027545,0,0,-0.194813767736646,0,0.658561767482057,0.372256594197567,-0.135258145205864,0,0,-0.28254743584181,0,0,0,0,0,0,0,0.00725429260985839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3890602655617,0,0.806803861791386,5.55111512312578e-17,0,0,-2.41202109784945,-4.33270597986022,0
TED,0,0,0,0,0,0,0,0,0,0,-0.546927764902349,0,0,0,0,0,0,0,0,0,0,0,0,0.253123913986657,-0.304897847144531,0,0,0,0,0,0,0,0,0,0,0,0.15030703317124,0,0,0,0.966875370112245,0,-0.96117029589573,0,0,0,0,0,0,0,-0.66344658998622,0.326758387803064,0,0,0,0,-2.71050543121376e-20,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536486042341141,0,0,0,0,-0.0391663193169844,0,0,0,0,0,0,0,0,0,0,0,0.00340599058438822,0,-0.0168694773341379,8.67361737988404e-19,0,0.0828557384051711,0.025692895563402,-0.115977686948845,0.0117432712636636,0,0,0,0,0,0.0103623376118017,0.0158438581747147,0,0,0,0.066115570643153,0,0
MKreturn,0,0,0,0,0,0,0.0637463039196322,0,-0.0841149699860227,0,0,0,0,0,0,0,0,0,0,0,-0.0304042414081025,0,0,0,0.0077089038340459,0,0,0,0,0,0,0,0,-0.152600321768229,0,0,0,0,0,0,0,0,0.0740695037979214,0,-0.103766478153618,0,0.0114498436004209,0,-0.060706638670721,0,0,0.0215952887007409,-0.0130055667977162,0,0,0,0.0652789981674617,0,0
MKvol,0,0,0,0,0,0.000457900026860421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132524883203963,0,0.000378424521723999,0,0,0,0,0.00202951024808404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010116043000848,-0.00144423397226722,0,0,0,-0.00134832289031475,0.0960616752881481,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190731727917005,0,0.0208274937956249,0,0,0,0,0,-0.261231433979996,0.089818874041581,0,0,0,0,-1.86270116613812,0
CarbonVol_Guangdong,0,-0.0367356735553749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544746588147547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361312394706761,0.0872825362152013,0,0,0,-0.284511940044162,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048961461968139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684948332137578,0,0,0,0,0,0,0,0,-0.00306724705726731,0,0,0.000719039036806367,1.0842021724855e-19,0,0,0,0.0522498571571083,0,0
