,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600157.SH,X600886.SH,X600111.SH,X600362.SH,X600547.SH,X600188.SH,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X002460.SZ,X002407.SZ,X000723.SZ,X000027.SZ,X002470.SZ,X000630.SZ,X600549.SH,X600021.SH,X600176.SH,X600098.SH,X002075.SZ,X000012.SZ,X000983.SZ,X000629.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0490505399853595,0,0,0,0,0,0,0,0,0,0.00840232134254337,0,0,0,0,0,0,0,0.19195803332634,0,0,0.0854830600795777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243670926587787,0,0,0,0,0,0,0,0.0122836788592298,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.158194822633806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.270633011453189,0,0,0,0,0,0,0,0,-0.0186800788895177,0,0,0,0,0,0,0,0,0,0,0.0342563714916812,0,0,0.000382735081756058,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.119099919773085,0,0.118224231174213,0,0,0,0,0.0169073832416238,0,0,0,0.0428026339747392,0,0,0,0,0,1.73472347597681e-18,0,0.0403003781296377,0,0,0,0,0,0,0,0,0,0,0,0.118130436909245,0,0,0,0,0,0,0,0,0,0.00724840262344339,0.0702043237723476,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0452664413901079,0,0,0,0,0,0.0999340779184849,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.103918133899405,0,0,0,0.132249196822327,0,0,0,0.00342146616593863,0,0,0.0117885359141765,0,0,0,0,0,0,0,0,0,0,0,0.00781135843954776,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0150074559428276,0,0,0,0,0,0,0,0,0.0470626136976355,0,0.299967488818999,0,0,0,0,0,0,0,0,0,0.0420856609641547,0,0.0576097446002664,0,0,0,0,0,8.67361737988404e-19,0,0.102437764646757,0,0,0,0.0926360884445773,0,0,0,0,0.0128323102052898,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446703333201009,0,0,0,0,0,0,0,0,0,0.0843781206379127,0,0,0,0,0,0,0,0,0,0.20002121609923,0,0,0,0,0,0,0,0.120073479219048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.437830651809113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0123432688263749,0.0797834948343353,0,0,0,0,0,-8.67361737988404e-19,0.222450083814993,0,0,0.0201465192071249,0,0,0.0530632828001391,0,0,0,0,0,0.0185591216056904,0,0,0,0,0,0,0,0,0,-0.0250080880649776,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.12378934348597,0,0,0,0,0,0,0,0,0,0,0.167054095433099,0,0,0,0,0,0,0,0,0,0,0,0.0248606690537006,0,0.0697591164551929,0,0,0.337805003511472,0,0,-0.0380163746758818,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.104221478551255,0,0,0,0,0,0.0909031931935463,0,0,0.11685757236414,0,0,0,0,0.100139103817971,0,0,0,0.0119361545773561,0,0,0,0.0407755296710837,0,0.0911630004435856,0.13581761956985,0,0,-0.00446878755840751,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0752582470625545,0,0.0101834157559721,0,0,0,0,0,0.000674133723696394,0,0,0,0.00983816911469021,0,0,0.0986998944226259,0,0,0,0.0832587690135941,0,0,0,0,0,0,0,0.110917431925494,0,0,0,0,0.17586347147229,0,0,0,0.144670466340388,0,0,0,0,0,0,0,0,0,-0.0346606628719957,0.0466369656634435,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0691228628785486,0,0,0,0,0,0,0.0122293387702148,0,0,0,0,0,0,0,0,0,0.0746654748937803,0.0656387140065579,0,0,0,0.0907457808568363,0,0,0,0,0,0,0,0,0.00705369717738878,0,0,0,0,0,0,0,0,0.000454474745829669,0,0.00118059463064081,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162793150709604,0.0353547909781273,0,0,0,0.137384547175857,0,0,0,0.00927084314521226,0,0,0,0.075450530173162,0,0,0,0,0,0,0,0.0666128724220899,0.00461257023888156,1.73472347597681e-18,0.0460327059217327,0,0,0,-0.0178854013213591,-0.00780942628650114,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0745004113963186,0,0,0,0,0,0,0.016024834271637,0.00158995984185121,0.00113137478817528,0,0.00268218499389856,0,0,0,0,0,0.0775493888032922,0.0795752202387859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188222428879424,0.164256086677134,0,0,0,0,0,0.309002444562843,0,0,0,0.0232345589975108,0,0,0,0,0,0,0.0529203078140674,0,0.0565446005228303,0.114417029443162,0.0136210708525926,0,0,0,0,0,0,0,0.124545381073755,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.107385278267823,0,0,0,0,0,0.0488181677356453,0,0,0,0,0,-0.0742540593680309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653445352551832,0.137829740166177,0,0,0,0,0,0,0,0,0,0,-0.0285726500195714,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.174637710763742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391264631663548,0.11116732942737,0,0,0,0,0,0.0828782896615014,0.0234453585239015,0.115242596638419,0,0,0,0.0393812442921327,0,0,0,0,0,0,0,0,0.0120944730251426,0.137700898163451,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.266612002189109,0.0304601683596677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176362304256515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189827076419887,0.240824318224682,0,0,0.00300752954878664,0,0.0305357175241708,0,0.000519546296365601,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.364565290463676,0,0.0780788139856937,0,0,0,0,0,0,0.0249794462205563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344761870550648,0,0,0,0,0,0.14381418274945,0,0,0.292691352420546,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.165317266015492,0,0,0,0,0,0,0,0,0,0.149910820499183,0,0,0.0554762425857056,0,0,0,0,0,0,0.145864318126847,0,0,0,0,0,0,0,0,0,0.018821940307788,0,0,0,0,0,0,0,0.0710259286444921,0,0,0,0,0,-0.0256149844179417,-0.0769645824963636,0,0.0875009076803963,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845708265224089,0,0,0,0,0,0,0,0.0204421773619725,0,0,0,0,0,0.0240807944428952,0,0,0,0.106127475327065,-0.0559784625487148,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412422747547783,0.0264586736347952,0,0,0,0.0780245812124987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135095309473283,0,0,0,0.0101573794883367,0,0.559272387508513,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.218212219629373,0.00840411590462188,0,0,0,0,0,0,0.0933697805438248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175130629630714,0,0,0,0.0365617678982841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147925477266049,0,0,0,-0.0249637077607488,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0716816273606763,0,0,0,0,0,0,0.00437699503535831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412008338756022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492195670623101,0,0,0,0,0.000388638450055719,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.29075550963746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411961661570792,0.109151718703864,0,0,0,0,0,-0.00729312505833499,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624818404600199,0.0621652628336181,0,0,0.119979443912409,0,0,0,0.0783482938832251,0,0,0,0,0,0,0,0,0,0,0.0838018770631915,0,0,0,0,0.0355645772576706,0,0,0,0,0,0,0,0.0787887932193157,0.236186215353541,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0438283704578549,0,0,0,0,0,0,0,0,0,0,0.134068520893925,0,0,0,0,0,0,0.0907453309244255,0,0,0,0.101275807883911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300386506579581,0,0.0637393688002422,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046540791713861,0,0,0,0.00928855663153897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512035117260079,0,0,0,0.0640956360134039,0,0,0,0,0,0,0.11892331001699,0.247101137580555,0.185768695337654,0,0.0594995020465429,0,0,0,0.00364288741477076,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492729588166556,0.105833281146633,0,0,0,0,0,0,0,0,0.043049860041176,0,0,0,0,0,0,0,0,0,0,0.043110332348588,0,0,0,0,0.059288937751575,0,0,0,0.162187854372364,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0524849779976822,0,0,0,0,0,0,0,0,0,0.0766068290955618,0,0,0.113689199419388,0,0,0,0,0.289760418099878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706132867737332,0.150674312589696,0,0.0492512423467944,0,0,0,0,0,0,0,0,0,0
