,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X601991.SH,X600547.SH,X000898.SZ,X600111.SH,X600516.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X600027.SH,X002271.SZ,X000792.SZ,X000553.SZ,X601699.SH,X000408.SZ,X600299.SH,X601158.SH,X600808.SH,X600219.SH,X600489.SH,X000932.SZ,X000830.SZ,X000959.SZ,X000883.SZ,X002110.SZ,X000630.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0693596916975347,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0226352848109677,0,0.124818843322239,0,0,0,0,0.00714135469739206,0,0,0,0.00379323752119454,0,0,0,0.0924274954716581,0,0,0,0,0,0,0,0,0.128097865267464,0,0,0,0,0,0,0,0,0,0,-0.014680550994788,0,0,0,0,0,0,0
X600028.SH,0.0411851086125103,0,0.160738411091818,0,0,0,0,0,0,0,0.0518569437288273,0,0,0,0.0415749534273193,0,0,0,0,0,0.178193574555564,0.00439528172564328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513566286854117,0,0,0,0,0,0,-0.0234746874346517,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.385615621344724,0.00381051287845076,0,0,0,0,0,0,0,0,0,0.0016940782525301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136180125787385,0,0,0,0,0,0,0,0,0,0,0,0,0.146445343353621,0,0.000660525664881575,0,0,0,0,0,0,0
X600019.SH,0,0,0.0785901840428857,0,0.27028278468569,0,0,-0.0541311653249428,0,0,0.145498703048394,0,0,0,0.0540503325811208,0,0,0,-0.0277977679045951,0,0,0.255391957040032,0,0,0,0,0,0,0,0.140006854309081,0,0,-0.0711855843447879,0,0,0,0,0,0,0,0,0.0293826265779654,0,0,0,0,0,0,0,0.00877324962034193,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.226263016259419,0,0,0,0,0,0,0,0,0,0,0.061875456255055,0,0,0,0,0,0,0,0,0,0,0.0867466335356883,0.168832378166933,0,0,0,0,0,-0.0706704394622118,0,0.187073814491202,0,0,0,0,0,0,0.0770716693177293,0,0,0,0,0,0,0,0,-0.00369737053747219,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513613306501851,0.183688953942971,0,0,0,0.0305836883483762,0,0,0.0621618270358277,0,0,0,4.33680868994202e-19,0,0,0,0,0.0143503338119678,0,0,0,0,0.0414791612396448,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.16699114861701,0,0,0,0,0,0,0.0295446370025228,0.0411502533838521,0,0,0,0,0,0.0565048286169013,0,0,0,0,0.0161357097829319,0,0,0,0.0319716887508667,0.132291539433696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0.0278652903017579,0,0,0,0,0,0,0,0.397356211607319,0,0,0,0,0,-0.351722264672983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898841242233712,-8.67361737988404e-19,0,0,0,0,0,-0.143819142021339,0.024110989391764,0,0,0,0,0,0,0.0673545273342715,-0.152308179699519,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0767436666263644,0,0,0,0.177138310313627,0,0,0.094718506316725,0,0,0.0385356916133006,0,0,0,0,0,0,0,0,0,0,0,0.0985656033562938,0,0.192138751455862,0,0,0,0,0,0,0,0,0.0121531697059978,0,0,0,0.0928086412159172,0,0.00404913542793755,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180590692703423,0,0,0,0,0,0,0,0.0186492196015944,0,0,0,0,0,0,0,0.55919413567731,0,0,0,0,0,0,0,0.112077416421699,0,0,0.00173267708121244,0,0,0,0,-0.00933725146557039,0,0,0,0,0,0
