,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600886.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X600309.SH,X000539.SZ,X000027.SZ,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600098.SH,X000629.SZ,X600808.SH,X600307.SH,X600863.SH,X600489.SH,X600578.SH,X600160.SH,X600623.SH,X601918.SH,X600612.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.704641621910268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0133632050438802,-0.000184635541566523,0,0,0,0,0,0
X600028.SH,0.467003058212461,0,0.161056019847325,0,0,0.0128963494913888,0.121521627261366,0,0,0,0,0.0107044888542827,0,0,0,0,0,0,0,0.00206853293316045,0.00977766244396807,0,0,0,0,0,0,0,0,0.1053397207204,0,0,0,0,0,0,0,0.0130024075066584,0,0,0,0,0,0,0,0,0,0,0,0,0.0798308725919794,0,0,0,0,0
X601088.SH,0,0,0,0,0.281713222789214,0.053020573349951,0.0772700693938103,0,0,0,0,0,0,0,0,0,0,0,0,0.16574011740059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117843555375635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303515974658316,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.683817755739739,0.0566596623035181,0,0,0,0,0.045075371467169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0.00270372496214186,0,0,0,0.0795791828833331,0,0,0,0,0,0,0,0,0.055906201382486,0,0,0.379870451752841,0,0,0,0,0,0,0,0,0,0,0.160558161245169,0,0,0,0.0321832318219609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0980501039382526,0,0,0,0,0.0505725628549567,0,0,0,0,0,0,0,0,0,0,0.00136515464562845,0.0399613300236387,0,0,0.147035234278789,0.172086479754567,0,0,0,0,0,0,0,0.16656955876637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116638638147441,0,0,0,0,0,0,0
X600019.SH,0,0,0.325740953915545,0.0324685455307557,0,0,0,0,0.0719271726687519,0,0,0.0414533588136886,0,0,0,0,0,0,0,0.0691641750809389,0,0,0,0,0,0.130856520667645,0,0,0,0.099196046528277,0,0,0,0,0.00353968035344986,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018066570896028,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0933041053034577,0,0,0,0,0,0,0,0,0.0809351002883253,0.023112118972065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169439172990124,0,0.268036367630825,0.185746899368669,0,0,0.0927513291379482,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.137132604404195,0,0.102313731799535,0,0,0,0,0,0,0.0731809943161296,0,0.0417440545210042,0,0,0.0684412911143752,0,0,0,0,0,0,0,0,0,0,0,0.0151245755659864,0,0.200694299413614,0,0.17711665032339,0,0,0,0,0.014792179042523,0.0489866101193803,0,-0.0021418744390441,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.122183429017782,0.0623255520683146,0,0,0,0,0,0.00852827919203502,0,0,0,0.000903624391827226,0,0,0,0,0.0431235143089959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834923930258462,0,0,0.0500565540617131,0,0.000318104817110467,0.150799756879469,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,-0.0218380574374559,0,0,0,0,0,0,0,0,0,0,-0.019484587265693,0,0,0.164361159775376,0,0,0,0,0,0,0,0,0,0.0116867300863708,0,0,0,0,0,0,0,0,0.233363133009619,0,0,-0.0668995568625558,0.169177129913133,0.207929969527923,0,0,0,0,0.0246664817358962,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.162735152902998,0,0,0,0,0.0319155290489449,0,0,0,0,0.222139513617928,0,0,0,0,0.245707834104973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608122783516661,0,0,0,0,0,0,0,-0.00644909821440739,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.091810405009862,0,0,0,0,0,0,0,0.036028182835279,0.124910351168879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677489106545693,0,0,0,0,0,0,0,0,0,0,0.397452665143486,0,0,0,0,0,0,0,0,0,0,-0.0103336944175226,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000861548359849113,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133247578148341,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00860953070076154,0,0.00412041972716831,0,0.312624417752861,0,0,0.00588013688220971,0,0,-0.000892700682274576,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0266081315173961,0,0,0,0,0,0,0,0,0,0,0,0.0227822401317675,0.00541764465451723,0,0,0.263525424054405,0,0,0,0,0,0,0,0,0,0,0,0,0.118975029952275,0,0,0,0.0100282238958261,0,0.0412324646851153,0,0,0.0977902832762472,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.0287693108388584,0,0.00148890219996926,0,0,0,0.0571397810556624,0,0,0,0,0,0,0,0,0,0,0,0.0253570054381244,0,0,0,0,0,0,0,0.118710202938609,0.301282266487953,0,0,0,0,0,0,0,0,0,0,0,0,0.192624713234515,0,0,0,0,0,-0.00148167094880074,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.189184767089223,0,0,0,0,0,0,0.0781490976777192,0,0,0,0,0,0,0,0,0,0.166651083870253,0,0,0,0,0,0,0,0,0,0,0.0782588418205215,0,0,0,0,0,0.0335305932705974,0,0,0,0,0,-0.0209493486921326,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.230852015938862,0.0397005785245056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127358869792798,0,0,0,0.179190130604146,0,0,0,0,0,0,-0.0131472222101885,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0732642196668557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207269472265375,0,0,0,0,0,0,0,0,0,0,0.00529976373876171,0,0,0,0.0564523401980856,0.0218600555330817,0,0,0,0,0,0.307005856284863,0,-0.00708117633234485,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362088217236329,0,0.0322327587770748,0,0,0,0,0,0,0,0,0,0,0,0.098877413663305,0.0317555436678228,0,0,0,0,0,0,0,0,0,0.120560534332538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.187059259674935,0,0,0.0902073362076134,0,0,0,0,0,0,0,0,0.0323792830739475,0,0,0.0513600708180155,0,0,0.0636083727171851,0,0,0,0.0677461399304048,0,0,0.256870832441547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637160284941338,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.299150034536607,0,0,0,0,0,0,0.0771871069400165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362500339170629,0,0,0,0,0.0805177469802085,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0448492644751952,0.0108721740480401,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152258042224166,0,0,0.0120945543476481,0,0,0,0,0.00724322903952271,0,0,0,0,0.12998972782377,0.00752701453476394,0,0,0,0,0,-0.000519559949883699,0,0,0,0,0,0
