,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X002466.SZ,X000807.SZ,X000630.SZ,X600176.SH,X002128.SZ,X600096.SH,X000408.SZ,X601168.SH,X600985.SH,X000877.SZ,X000933.SZ,X000883.SZ,X600378.SH,X600995.SH,X600352.SH,X600688.SH,X002353.SZ,X600299.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.000726361163678364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130348419412825,0,0,0,0,0,0.0197043633270379,0.534783069198899,0,0.0537309635689125,0.0337177121483243,0,0,0,-0.00308801298849818,0,0
X600426.SH,0,0,0,0.583655478944974,0,0,0,0.0565228479893494,0,0,0.100791563583449,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160525331096211,0,0,0,0,0,0,0,0,0,0,-0.0140148067500261,0,0.12597832903498,0,0,0,0,0,0,0,0,-0.00241995123691729,0,0
X600160.SH,0,0,0,0,0,0,0,0.0747304869643992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699008513997621,0,0,0,0.107712465767137,0,0,0.312295017841822,0,0,0,0,0,0.0413234848991341,0,-0.221488065199584,0,0,0,0,0,0,-0.0543157443361638,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544957498988147,0,0,0,0,0,0,0,0,0,0,0,0,0.223114207925573,0,0,0,0,0,0.0307597963981833,0,0,0.0358057197668517,0.175078223208811,0,0,0,0,0,0,0,0,0,0.0498455295703221,0,-0.017695459156943,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.111238379161849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838430205060033,0,0.350825790530908,0,0,0.147098547044393,0,0,0,0,0,0.0228756078371664,0,0,0,-0.0318325409968254,0,0,0,0,-0.00294171329335799,0,0
X601699.SH,0,0,0,0,0.0955481854103674,0.243051349412945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0403255384550038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169368181476527,0,0.269920841722707,0,0,0,0,0,0,0,0,0,0,-0.0486465217766283,0,0,0,0.00330651069058238,0,0
X000786.SZ,0,0,0,0.0344524380932402,0,0,0,0,0.361678075051221,0,0,0,0,0,0,-0.0289879407544191,0,0,0,0,0,0,0,0,0,0.124283142599673,0,0,0,0,0,0,0,0,0.301268026675552,0,0,0,-0.0421181426129628,0.0421955991789833,0,0,0,0,0,0,0,0.0443262768567149,0,0,0,-0.0235423790422763,-0.00985656055872511,0,0,0,-0.0217256435438508,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631372624536764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06356026296964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221509644295263,0,0,0,-0.0173127887724483,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.196550618418316,0,0,0,0,0,0,0,0,0,0,0.0663647503412127,0,0,0,0,0.017893968545768,0,8.67361737988404e-19,0,0,0.0395670466902653,0,0,0,0,0,0.00922667065428623,0.160680102450927,0,0.0389263426573101,0.238789427512012,0,0.0558065319429882,0,0,0,0.0282568656686329,0,0.0978132456437956,0,-0.0151853262900202,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0486134365527404,0,0,0.0283151956091953,0,0,0,0,0.0458640152365854,0.139623196550828,0,0,0,0,0,0,0,0,0,0,0,0.0401157124100667,0,0,0,0,0,0,0,0,0,0.283209797888501,0,0,0.185658262719664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018259616926202,0,0
X600176.SH,0,0,0,0,-0.227906259364866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114368266812682,0,0,0.0940717493326965,0.227067694861007,0,0,0,0.364490316612988,0.0143974543227296,0,0,0,0,0,0,0,0,0.0653620108312853,0,0,0,0,0,0,0,0,-0.149848477191316,0,0,0,0,0,0,0.0189472515475764,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.112869087624997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109312129354123,0.447121872530689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761193869930363,0.129729255237077,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.00899756594393595,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146633329713712,0,0,0,0,0,0.442816712266406,0,0,0,0,0,0.00117883755769354,0,0,0,0.0434727862549926,0,0,0,0,0,0,0,0,0,0,0,0,-0.11264016977774,0,0,0,0,0.0206787564638242,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0104508037184925,0,0,0,0,0,0,0,0,0,0,0.0125864622662712,0,0,0,0,0.0415446120037303,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0349901503105732,0,0.240874833821252,0,0,0.0456200914802766,0,0,0,0,0,0.113989397815926,0,0,0,0,-0.0472608736816874,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.0970210794875658,0,0,0.395915686745651,0,0.0913040736450559,0,0,0.0899910183567897,0.409736061094077,0,0,0,0,0.111532210594521,0,0,0,0,0,0,0,0,0,0,0,0.085320712392896,0,0,0,0.0560093976065203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182466852080311,0,0
X600985.SH,0,0,0,0,0,0.10975841202961,0,0,0,0,0.0810795170995909,0,0,0,0,0,0,0,0,0,0,0.0425624231003718,0,0,0,0,0,0,0,0.465878829666356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294510707284612,0,0
X000877.SZ,0,-0.0399491887700013,-0.23666073797608,0,0,0,0,0.113685814674593,-0.119611460490194,0,0,0,0,0,0,0,0,0,0,0.0581264537072537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749579355868917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849096681884693,-0.035956861760364,0,0,0.0169977860055038,0,0
X000933.SZ,0,0,0,0,0.0261469192976218,0.257735569123683,0,0,0,0,0.099498434992878,0,0,0,0,0,0,0,0,0,0,0,-0.0317705445090989,0,0,0,0.129079029410457,0,0,0.128613695869558,0,0,0.180044181025472,0.0286213084659394,0,0,0,0,0,0,0,0,0.0782696044488972,0,0,0,0,0.266730886298683,0,0,0,0,0.0170388344488448,0,0,0,0,0,0
X000883.SZ,0,0.203631528756668,0,0,0,0,0,0,0,0.0719969468535967,0.264831469356096,0,0.136081630046013,0.0346089534086346,0,0,0,0,0,0,0,0,-0.0599432582265419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509145536779273,0,0,0,0,0,0,0,0,0.224337666712282,0,0,0,0,0,0,0.00218531501594667,0,0
X600378.SH,-0.0312730525335521,-0.0699244756357871,0,0,0,0,0,0,-0.0835365436078262,0,0,0,0,0,0,-0.100285857508134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834642474295317,0,0,0,0,0,0,0,0,0,0,0,0.196332489835481,0,0,0,0,0,0,0.288004921766869,0,0,-0.0718904690113822,0,0,0,0,0.0277941991364104,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11071238581555,0,0,0,0,0,0.217429249666716,0,0,0,0,0,0,0.0457292287032097,0,0,0,0,0,0,0,0,0,0.136452722535591,0,0.0215967813420181,0,0,0,0,0,0,0,0.0346822250013726,0,0,0,0,0.0522601345002719,0,0
X600352.SH,0,0,0,0.0134157320036436,0,0,0,0,0,0,0,0.130287590574058,0,0,0,0,0,0,0,0.203178501737448,0,0,0,0,0,0,0,0,0.0279525664290118,0,0,0.113412815083348,0,0,0,0,0.0518887225909444,0,0,0,0.0130137060790244,0,0,0,0,0,0,0.0725214806903017,0,0,0,0,0,0,0,0,0.0205215854470387,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0729198784326512,0,0,0,0,0,0,0,0,0,0,0.133750450422338,0,0,0,0,1.0842021724855e-19,0,0.0372677396191376,0,0,0.000214999974102833,0,0,0,0,0.0178971974656302,0,0,0,0.0183434944736673,0,0,0,0.0388228785454301,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246958783201333,0.0648620079543006,0,0,0,0.0340802001325095,0,0,0,0.154921014109837,0,0,0.262772171374151,0,0,0,0.122435967011492,0,0,0,0,0,0,0,0,0,0,0.00125122568283191,0,0,0,4.33680868994202e-19,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173473346141078,0.0521938765835471,0,0,0.122607102597311,0,0,0,0,0,0,0.0679855909459312,0.0599759153193332,0,0,0,0,0,0,0,0.132715891725057,0,0,0.00785657712052648,0,0,0,0,0,0,0,0,0,4.19776399275223e-05,0,0,0,0,0,-0.0846937973265499,0,0,-0.00714227568269416,0,0
X600863.SH,0.0950778563028295,0,0,0,0.109267033576783,0.0107192210983613,0,0,0,0,0.00232611458159249,0,0,0.203247580769679,0,0.0327487003878243,0,0,0,0,0,0.0812340532500395,0,0,0,0,0,0,0,0,0,0,0.0703888033709467,0,0,0.0263249762150891,0,0,0,0,0,0,0.12288015901514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120757275282207,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571308977099778,0,0,0,0,0,-0.0210501611884235,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0934360974203289,-0.00425671069684996,0,0,0,0,0,0,-0.106486797013908,0,0,-0.0594654889682389,0,0,0,0.0273249199143279,0,0
Slope,0,0,0,0,-0.00362693406622598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144330751546933,0,0,0,0,-0.0140600956089501,0,0,0,0,0.0944924407142902,0,0,0,0,0,-0.105473834430326,0,0,-0.00942332253193814,0,0,0,0,0,0,0,0,0,0,0,0.725683896230322,0.189749441840858,0,0,-0.0977557636179722,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414669862298632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101916810459801,0,0,0,0,0,0,0,0,0,-0.3291165890883,0.753463357721836,0,0,0,0,-0.17143183576048,0,0
RealEstate_excess,0,0,0,0,0,0.0640118260063205,0,-0.0512203743443796,-0.119546287648036,0.065425973588275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021074730571815,0,0,0.0330572414401768,0,0,0,0,0,0,0,0,-0.109418563615714,0,-0.0070204334192334,0.00548939470393672,0,0,0,-0.0808800407455564,0,0,0,0,0,-0.0539432586730653,0,0,0,0,-0.00314431045186829,0,0
MKreturn,-8.67361737988404e-19,-0.0176669866823751,0,0,0,-0.0169750583759354,0,-0.00536716384929211,0,0,0,0,-0.062984135223807,0,0,0,0,0,0,0,0,0,-0.000722393927916233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168778102120641,0,0,-0.0760627953094892,0,0,0,0,0,0,0,0,-0.0275150384919411,0.0644266694818805,0,0,-0.022177553351171,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.0012074428030502,0.00178585563871115,0,0,0.00115964720692495,0,0,0,0,0,-0.000746636937011105,0,0,0,0,0,0,0,-0.000575852542484886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000713019420086088,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351619059164514,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00848551587409207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226827627103236,0,0,0,0,0.00844415643231615,0,0
CarbonVol_Hubei,0,0,0,0,0.00160338434016525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297020585221989,0,0,0.00779096934967835,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010967969713368,0,0,0,0,0,0,0,-0.0207585293266727,0,0,0,0,0.00621836771961739,0,0
