,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X000301.SZ,X600010.SH,X002271.SZ,X600660.SH,X000708.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600011.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X000786.SZ,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X000831.SZ,X000932.SZ,X000959.SZ,X000825.SZ,X600399.SH,X002080.SZ,X000807.SZ,X600795.SH,X000898.SZ,X002409.SZ,X002407.SZ,X600549.SH,X000155.SZ,X000983.SZ,X300037.SZ,X600352.SH,X601699.SH,X600516.SH,X600295.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0.245013418341161,0,0,0,0,0,0,0,0,0,0,0.0446755301697018,0,0,0,0,0,0,0,0.257041099422558,0,0,0,-0.0250381115464315,0,0,0,0,0,0.225510447771099,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.101069074966308,0.107115767561434,0,0,0,0,0,0,0,0.0628664181352901,-0.0329930112150115,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0875017598643631,0,0,0,0,0.147162880121629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260771755238242,0.0164645036615478,0,0.198535745343027,0,0.0618994290695345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.241054235844647,0,-0.0863571985535165,0,0,0,0,0,0,0,0.214569271565275,0,0,0,-0.0346805789607134,-0.0564832943094652,0,0,0.0482355195657983,0,0,0,0,0.060363212261944,0,0,0,0.061383078553364,0,0.177548837320992,0,0.0912684367488619,0,0,0,0,0,-0.0216284487949107,0,0,-0.0998541487480072,0,0,-0.00709642299231291,0,0.0818814593033926,0,0,0.0387959274939758,-0.0849282792994759,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439646227008919,0,0,0,0,0.0411573445572704,0,0,0.051740006449844,-0.0410821008213564,0,0,0,0.128691075876146,0.047127367589498,0,0,0.168052349394307,0,0,0,0.105911350983869,0,0,0,0.00214643008822781,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.230944155298483,0,0,0,0,0,0,0,0.0890120749082902,0,0,0,0,0,0,0,0,0,0.145207721649821,0,0.0302730743048586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518206510501586,0,0,0,0,0,0.048028774729493,0,0,0.0149811497747066,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.104603568740746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686957569732751,0,0,0,0,0,0,0,0,0,0,0.404153138970169,0,0,0,0.0132027896494213,0,0.104676545940972,0,0,0,0,0,0,0,0,0,-0.0142850384532566,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702380231138202,0,0,0,0.0491737732446506,0,0,0,0,0,0,0,0,0,0.0669800013729758,0,0,0,0,0,1.38777878078145e-17,0.0570021889483354,0,0,0,0.0120056627485938,-0.236658995188041,-0.0366709287448439,0,0,0.345047833550256,-0.0565249483416545,0,0.163306350997058,0,0.223879608133441,0,0,0,-0.0372913784451699,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.115399012958722,0,0,0,0,0.109627754120454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235435197223697,-0.0816445689893175,0,0,0,0,0,0.137620759444517,0,0,0,0,0,0,0,0,0,0.143376429779485,-0.134378168210697,0,0.195345855778887,0,0,0,0,0.00349848783968809,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.00222690618006205,0.0588636622500114,0,0.0547531864037482,-0.0253531755468377,0,0,0.256173514144532,0,0,0,0,0,0.118455318083221,0,0,0,0,0,0,0,0,0,0,0,0.186421592974227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218921409433574,-0.0736265872354438,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871065389966299,0,0,0.0162464248450009,0.0348467481842944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664676961823322,0,0,0,0,0,0,0,0,0,0,0,0.0670481784875629,0,0,0.0755190959014074,0.0150065031635978,0.0100749511721031,0,0,0,0,-0.0139154622762574,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0092524010054108,0,0,0,0.0329634584924817,0,0,0.11805237550005,0,0,0,0,0,0,-0.0259220371368133,0,0.0729962377602865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324504674454686,0,-0.0733720717409448,0.228777544747331,0,-0.00428575435430293,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.269202739609098,0,-0.0937261878855959,0,0,0,0,0,0,0,0,0.16037041082958,0,0,0,0.200798889439434,0,0,0,0,0,0,0.0261020126016211,0.126774533174071,0,0,0,-0.124319181766888,0,0,0,0.0571418494233006,0,0,0,0,0,0,0,-0.0477214942992357,0,0,0,0,0,0.11736469947059,0,0,0.0419953989988384,-0.0676905710563483,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.11646436075095,0,0,0.068890248404238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716765631478844,0,0,0,0,0,0,0.111359036230996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167711642766177,-0.0176818969317578,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0147478677954897,0,0,0,0,0,0,0.0289575840608837,0,0,0.191342083262368,0,0,0,0,0,0,0,0.0070395913043679,0.0619792643985695,0,0,0,0,0.0185844126982201,0,0,0,0.305700805764834,0,0,0,0,0,0,0,0.0580278856893578,0,0,0,0,0,0,0.0526873713699915,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0413842265278871,0,0.0545371929901185,0,0,0,0,0,0,0.0130130331781007,0.0946658090049088,0,0,0.0917963417687412,-0.106165657012773,0,0,0,0,0.0173924446292227,0,0,0,0,0,0,0,0,0,0,-0.0239978855672374,0,0,0,0,0,0,0,0,0.00632852694721116,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.201236336783851,0.225183361344301,0,0,0,0,0.247631985364802,0,0,0,0,-0.192847676461945,0,0,0,0.0181353676777581,0,0,0,0,0,0,0,0,0,0,0.00265228637161206,0,-0.072473511758332,0,0,0,0,0,0,0.0853244985468083,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0692569759818633,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.484480768840428,0,0,0.142882778537517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108961921156714,0,6.93889390390723e-18,0,0.124677517860429,0,-0.144228787772942,0.193489769971305,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0.32451004952236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0310475559020569,0,0,0,0.158291973031294,0,0,0,0,-0.0575602304915742,0,0,0,0,0,0.0684067967627773,0.2150332176227,0,0,0.0357380307361062,0.00843590752349482,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0298201611177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405054423540662,0.0275565380921834,0,0,0,0,0,0,0,-0.0667618358257238,0.0490803503309678,0,0,0,0,-0.0265995349479686,0,0,0,0,0,0,0,0,0,0.00116943363247458,-0.0489093554879532,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706696376172464,0,0,0,0,0.00225434682369952,0,0.143005514238104,0,0,0,0.06291643548639,0,0,0,0,0,0,0,0,0.0560740276603384,0,0,0,-0.0568632946149303,0,0,0,0,0,0.0019670752588236,0.0195929897097984,0,0,0,0.0138865626093614,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.320675618755907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126743551215143,0.0114396535739206,0,0,0,0,0,0,0,0,0.296989410937707,0,0,0.0180367109433478,0,0,0,0,0,0,0,0,0,0,0,0.040668716514067,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0834948689771658,0,0,0,0,0,0.0106345926255904,0,0,0,0,0.0275010079392532,0,0.113886431102546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490903193281684,0.0726646971074459,0,0,0.0183949167699737,0,0.310963517359495,0,0.0191478901763483,0,0,0,0,0,0,0,0,0,0,-0.00973165855118251,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.108866299738035,0,0,0,0.118687696024008,0,0,0,0,0,0,0.103680368782878,0,0,0,0,0,0,0,0,0,0,0,0.168023235945031,0,0,0,0,0.41743693819667,0,0,0,-0.0104004962794878,0,0,0,0.0741905549778747,0,0.0388520478046259,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0350137657483788,0,0,0.227549087554912,0,0,0,0,0.129439394639689,0.0534692353821231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480739748311696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0.139841470874096,0.0112989535144325,0,0,0,0,0,0,0.102215216460117,0,0,0,0,0.0784858423242686,0,-0.084032613144396,0,0.161955916636926,0.0786822387493267,0,0,0,0,0,0,0,0,0,0,0,0,0.117897271773224,-0.0649335078308833,0,0,0,-0.103725258563139,0,0,0,0,0,0,0.0753729319383341,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.014211132951477,0,0,0,0.0270266759825924,0,0,0,0,0,0,0.0283831372376334,0.127119916188039,0,0,0,0,0,0,0,0.210989202454633,0,0,0,0,0,0,0,0,0,0.0104795214404142,0.0134957353813466,0.108932555637918,0,0,0,0,0,0,0,0,0,-0.072760075500395,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598709821584938,0,0,0.0336034968236289,0,0,0,0,0,0,0,0,0.107830619598869,0,0,0.0414515016041229,0,0,0,0,0,0,0,0,0,0,0,0,0.168248577862938,0,0,0,0,0.0425775696100292,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0307974114823087,0,0,-0.023706124426841,0,0,0,0.00236208279325429,0,0,0,0,0,0,0,0.148884118187281,0,0,-0.00602936224730504,0,0,0,0.0217588018650202,0,0,0,0,0.0818219884934678,0,0,0,0,-0.0142311846887871,-0.0507070625203294,0,0,0,0,0,0,0,0,0,-0.0183637231097169,0,0,0,0,0,0,0
X000898.SZ,0,0,0,-0.0636551611914629,0,0,0,0,0,0,0.11142231958136,0.114956710584699,0,0,0,0,0,0,0,-0.0767427248881995,0,0,0,0,0,0,0,0,0,0,0,0.512089205311223,0.258583208256869,0.0566678603665285,0,0,0,0,0,-0.0515693264896789,0,0,0,0,-0.0214423211546328,0,0,0,0.000798875963017046,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.207592101669654,0,0,0,0,0,0,0,-0.0373731707100574,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314430990508811,0,0,0,0,0.0373415646490973,0,0.215225709821597,0,0.371366900104608,0,3.46944695195361e-18,0,0,0,0,0,0,0.0897604595852664,0,0,0,0,0,0,0,0.00790892806307042,-0.0745292236513147,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.474693752222023,0,0,0,0.0322172856611181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228253250655921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144228920114492,0.0634211097045118,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0136969570116055,-0.118135644187787,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.42168685608433,0.0309781058815181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447501694733064,0,0,0,0,0,0,0,0,0,0,0,0.0218375410864003,0.0889173168996538,0,0,0,0.0316631003093993,0,0,0,0,0,0,0.0583178230761211,-0.160395150061859,0,0,0,0,0,0
X000155.SZ,0,0,0,0,0.176080327218137,0,0,0,0.225264620931764,0.0330441370079734,0.142910405813805,0,0,0,0,0,0,0,0,0,0,-0.0139005079512411,0,0,0,0,0.134258018251916,0,0,0,0,0,0,0,0.131285872469262,0,0,0,0,0,0.232426473592176,0.0743197676841253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.197817123953765,0,0,0,0,0,0,0,0,0,0,0,0,0.107846078733253,0,0,0,0,0,0.041514664065676,0,0,0,0,0,0,0,0,0,0.113024469291162,0,0.218187652487948,0,0,0,-0.108014718191924,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.242926373251733,0,0,0,0.0352224692635031,0,0,0,0.0155647062710482,0.1410328619833,0,0,0,0,0,0,0,0,0,0,0,0,0.0437869004432423,0,0,0,0,0,0,-0.201285556637747,0,0,0,0,0,0,0,0.201008142254876,0,0,0,0,0,0,0,0,0,0.0565956535612177,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0152990797051576,0,0,0,0,0,0,0,0,0,0,0,0.0338454702006131,0,0,0,0,0.109873852779393,0,0,0,0,0.0916292188614949,0,-0.0175239434096578,0,0,0,0,0,0,0,0,0,0,0,0,0.0901996782489134,0,0,0,0,-0.00724740658389236,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,-0.0291696707516773,0,0,0,0,0,0.0153746304751392,0.575449896423488,0,0,0,0.0363200634981719,0,0,0,0,0,0,0,0,0,0,0.0555566994215722,0,0,0,0,0,0,0,0,0,0,0.140638890175073,0,0,0,0,0.116357821170212,0,0,-0.0688944131978651,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0758350092490614,-0.0400317044817338,0,0,0,0.0617574469012077,0,0,0,0.127020339748682,0,0,0,0,0,0,0,0.0267981632932864,0,0,0,-0.0562053561406177,0,8.67361737988404e-19,0.134029572792894,0,0,0,0,0,0,0,0,0.0856909675026764,0,0,0,0.0404017176797971,0,0.0661086660331246,0,0,0,0.042106444553088,0,0,0,0,0,0
X600295.SH,0,0,0,0.0679174201889779,0.0976214184917537,0,0,0,0,0,0.0778090828878934,0,0.00848945615475111,0.198640256916546,0,0,0,0,0,0,0,0.272493525551748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180411660523409,0,0,0,0,0,0,0,0,0,0,0,-0.0480032792828181,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0146664063874264,0,0,0.107286669507933,0,0,0,0,0,0,0.018819271823354,0,0,0,0,0,0,0,0.0300008234180502,0,0,0,0,0,0,0.10491461703887,0,0,0,0,0.0288167125513463,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371107933451499,-0.0178858294770343,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0246219385386165,-0.0248154976163011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252869680891448,0.0455181001715848,0.0270678108302274,-0.0267162352670049,0,-0.0663937314747193,0,0.0494289751070248,0,0.042933610617087,0,0,0,0,0,0.0341733617010827,0,0,0,0,0,0.0663103522252095,0,0,0,0,0,-0.108709338698294,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.0765436065298075,0,0,0,-0.270948819138503,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298310770328713,0,0,0,0,0,3.46944695195361e-18,0,0,0.0968902544662152,0,0,0.309684232724157,0,0,-0.0453406257952594,0,0,0,0,0,0,0,0,0,0.813269728498036,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.226587359027604,0,0,0.0260099982064646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933109768725462,0.0124174632000759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440604961063366,0.434546913698334,0,0,0,0,-0.415294803003938,0,0
RealEstate_excess,0,0,0,0,0,0.0565889727635719,0,0,-1.73472347597681e-18,0,0,0.0481255260174274,0,0,0,0,0,-0.0186170826690298,0,0,0,0,0,0,0,0.0158020056356808,-0.0716321706719334,0,0,0,-0.0470981485080497,0,0,0,-0.0339563928886277,0,0,0,0,-0.00305280901247753,0,0,0,0,0,0,0,0,0,0,0,0.00276459378714548,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0352316827118509,0,0,-0.0488058885800143,0,0,0,0,-0.0777353262240707,0,0,0,0,0,0,0,0.0801665806464011,-0.018956202156041,0.00423307617303844,0,0,0,0,0.107306812211318,0.0191291831330451,0,0,0,0,0,0,0,0,0.030073208874064,0,0,0,0,0,-0.042250237968777,0,0,0.000914089729186285,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518663087177379,0,0,0,0,0,0,0,0,0,-3.4917834021953e-05,0,0,-0.0010535309531649,0,0,0,0,0,-0.00104743400946486,-0.00225936941874242,0,0.00158671688472713,0,0,0,0,0,0,0,0.00085297790011273,0.000205489187208984,0,0,0,0,0,0,-0.00461100405079385,-0.00128803987341013,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0256919537759764,0,0,0,0,0,0,0,0,0,0,0.014357135962845,0,0,0,0,0,0,0,0.0273123640295609,0,0,0,-0.056034004061238,0,0,0,0,0,0,0,0.0327782032354832,0,0,0,0,0.0284530984408708,0,0,0,0,0,0,0.0388217590313395,0,0,0,0,-0.119129380054582,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00575774669794059,0,0,0,0,0,0,0,0,0,0,-0.00174169904826653,0,0,0,0,0,0,0,0,0,0.00284318360420457,0,0,0.00659518735240081,-0.00596162459797901,0,0,0,0,-0.00386546943837754,0,0.00215820808812773,-0.00358533048392674,0,0,-0.00314291803903227,0,-0.00289481690917279,0,0,-0.0242517707348974,0.0110064104123613,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00018269233830441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301029041124597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014041781939335,-0.0086887477435832,0,0,0,0,0,0
