,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X000708.SZ,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X600547.SH,X000786.SZ,X600176.SH,X002466.SZ,X600426.SH,X600362.SH,X000301.SZ,X600011.SH,X600111.SH,X600886.SH,X601600.SH,X600010.SH,X601898.SH,X600486.SH,X002353.SZ,X600352.SH,X600803.SH,X600219.SH,X600188.SH,X601991.SH,X600795.SH,X600801.SH,X600688.SH,X600489.SH,X002080.SZ,X600299.SH,X600315.SH,X300037.SZ,X000723.SZ,X600027.SH,X000932.SZ,X600399.SH,X601168.SH,X600157.SH,X601992.SH,X002409.SZ,X000027.SZ,X000898.SZ,X000807.SZ,X000902.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.0961836923855812,0,0.072564562251674,0,0,0,0.00994868427056244,0,0,0,0,0.0311061783107509,0,0,0,0,0.0124658957382597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604932587382721,0,0,0,0,0,0,0,0.0577224660637711,0,0.0744992383924391,0,0,0,0,-0.0182757785175886,-0.103011167453995,-0.0055199234610804,-0.00849963163667746,0,0,0,0,0.0076097029594273,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0296875686006816,0,0,0,0.0358669628024856,0,0,0,0,0,0,0,0,0,0.125813188153446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125986903529762,0,0,0,0,0,0,0,0.024428351018346,0,0.0164726837759718,0,0,0,0,-0.0356288652754333,0,0
X600176.SH,0,0,0.139524262087525,0,0,0.11880367937134,0.239420291164724,0,0,0,0,0,0,0,0,0.137058960622601,-0.0543130567109907,0,0,0,0,0,0,0,0,0.108207885560045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152410257610287,0,0,0,0,0,0,0,0,0,0,0.000599488020251481,0,0,0,0,-0.0389864793901117,0,0
X002466.SZ,0,0,0,0,0,-0.0162821226112495,0.0830161609177442,-0.934291938446702,0,0,0,-0.385727011128638,0,0,0,0.332164654744779,0,0,0.0485739567744653,0,0.332552798522055,0,0,0,0,0,-0.136312495358639,1.38777878078145e-17,0,0,0,0,0,0,0.542666271747008,0,0.0976719298149905,0.14617940887043,0,0,0,0,0,0,0,0,0,0,-0.33799825419441,-0.563076937500315,0,-0.00797322737513843,0.162281941357884,0.545992562877934,0,0,0.0315678253441547,0,0
X600426.SH,0,0,0.215063028582734,0,0,0,0,0,0,0,0,0,0.0706411827379988,0,0,0.0356220879758012,0.0160717887125681,0,0,0,0,0,0.0071356778938298,0.201301354723169,0,0,0,0,0,0,0,0,0,0,0.133800239011156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0131397352771038,0,0,0,-0.0144373715666766,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.169524380206037,0,0,0,0.0113264595125432,0,0,0,0.115361789333165,0,0,0,0.634347162608238,0,0,0,0,0,0,0.106478279625358,0,0,0,0,0,0,0.0999454859241007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032769403141726,0,0
X000301.SZ,0,0,0,0,0,0,0.0556226838629096,0,0,0,0,0.538034739713095,0,0,0,0,0,0,0.253771748248198,0,0,0,0,0,0.542192911350124,0,0.249729034034243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138190116056508,0,0,0,0,0,0,0,0,0,-0.0752124182206401,0,0,0,0,0.058014912835114,0,0
X600011.SH,0,0,-0.00962161133112764,0,0,0,0,0,0,0,0,0,0,0.0541017176929204,0,0.0135351005099061,0,0,0.0244644360776578,0,0,0,0,0,0,0,0,0,0,0,0.043810853272772,0,0,0,0.0286542622362443,0,0,0,0,0,0,0,0,0.0550648115425468,0,0,0.0318901315720605,0,0,0,0,0.00992081745990324,0,0,0,0,-0.0105604238404993,0,0
X600111.SH,0,0,0,0,0,0,0.0921911451635482,0.356896564104435,0,0,0,0,0,0.127436592741966,0,0,0.300925368253145,0,0,0,0,0,0,0,0,0,0.0626036997032665,0,0,0,0,0,0,0,0.145549141060948,0,0,0,0,0,0,0.00850587384469272,0,0,0,0,0,0,0,0,0,-0.0340774684357578,0,0,0,0,-0.0482516461831604,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140737852964828,0,0,0,0,0,0,0,0,0,-0.00683045369798289,0,0,0.00552605419125665,0,0,0,0,0,0,0.166807740766827,0,0,0,0.0166704453704053,0,0,0,0,0,0,0,0,0.0844904866176658,0,0,0,-0.0527035857268679,0.0335424331416585,-0.0309858521645789,0,0,0,0.00318882529871347,0,0
X601600.SH,0,0,0,0,0,0,0.0227909366192346,0,-0.0265854157708925,0,0,0,0,0,0,0.20593732853603,0,0,0.00374497257349614,0,0,0,0.18080730584028,0,0,0,0,0.0303123017940546,0,0,0,0,0,0.0401760945930751,0,0,0,0.00941036717232258,0.0557685001890395,0,0,0,0,0,0,0,0,0,0.249344188700258,0,0,-0.0144131166000363,-0.00462070752859431,0,0,0,0.0144831728265919,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0153122322514667,0,0,0,0,0,0.132601733854242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440817177577065,0,-0.0311874310062879,0,0,0,0,0,0.0303618770563119,0,0,0,0,0,0,0.0498463021992523,0,2.71050543121376e-20,0,0,0,0,0,0,0
X601898.SH,0,0,0,0.135646039631687,0,0,0,0,0,0,0,0,0,0,0,0.0407590165009938,0,0,0,0,0,0,0,0,0,0,0,0.0895760937490365,0.14652247962338,0,0,0,0,0,0.0742410059878555,0,0,0,0.062284395168713,0,0,0,0,0,0,0,0,0,0.0369417200658139,0,0,-0.00474740078000199,2.16840434497101e-19,0,0,0,-0.032895278316548,0,0
X600486.SH,0,0,0.0959308324605047,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.177028912643206,0,0.0271295775714691,0,0.0699140872919386,0,0,0,0,0,0,0.121919599615174,0,0.0260656885678071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101545418181279,-0.0444841088084278,0.051079669563962,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.229366288280128,0,-0.0576922472881701,0,0,0.250875110249428,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165574777704726,0,-0.114892282006064,0,0,0,0,0,0.131472345291453,0.0314441413969429,0.00980590036433039,-1.73472347597681e-18,0,0,0,-0.0385089601886509,0,0
X600352.SH,0,0,0.120065204710688,0,0,0,0.00819590136652604,0,0,0.219466349258859,0,0,0.189147348347752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023830517485689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00278785804212774,0,0,0,-0.0167497510834959,0,0
X600803.SH,0,0,0.262067137465936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12429299962852,0,0.137827201339385,0,0,0,0,0,0,0,0,0,-0.0800974728911997,0,0,0,0,0,0,0,-0.085629477994992,0.150568185829974,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0532402580373753,0,0,0.00220644125406588,0,0,0,0,-0.020671895105168,0,0
X600219.SH,0,0,0,0,0,0,-0.0908811887768238,0,0,0,0,0,0,0,0,0.26778240002907,0,0,0,0,0,0,0,0.103135664706189,0,0,0,0,0,0,0,0,0,0,0,0,0.0859346010489332,0,0,0,0,0,0.180680411291831,0,0,0,0,0,0.0294534797879911,0.0735767245642872,0,-0.0102209592627292,0,0,0,0,0.031530766937264,0,0
X600188.SH,0,0,0,0.654757263572739,0,0,0,0,0,0,0,0,0,0,0,0.0103774914493429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647994896584447,-0.0231250395034914,0.0949870533024254,0,0,0,0.0384201379197685,0,0,0.151999859117855,0,0,0,0,0,-0.00736750137626558,0.011950498863244,0,0,0,-0.0147218646570379,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121805741373984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0210932969807003,0,0,0,0,0.00922352818498683,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277541485422014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456482786692966,0,0,0,0.04336401425458,0,0,0,-0.0173951727851224,0,0,0,0,0,0,0,0.0546618174014897,0.0095199098473411,-0.0273803194578266,0,0,0,-0.00978025872288292,0,0
X600801.SH,0,0,0,0,0.213864404298098,0,0,0,0,0,0,0,0,0,0,0,-0.0250609672672739,0,0,0,0,0,0,0,0,0,0,-0.134869830922821,0,0,0,0,0,0,0,0.042828156480873,0,-0.033913545483186,0,0,0.110706110893351,0,0.0835832533099974,0.0886507453276439,0,0,0,0,0,0,0,-0.00215764245210812,-4.33680868994202e-19,0,0,0,-0.00053303341840393,0,0
X600688.SH,0,0,0,0,0,0,0,-0.0166256987018536,0,0,0,0,0,-0.104646064355593,0,0,0.0101131843556596,0,0.00934949391935198,0,0,0,0,0,0.00616532501493981,0.150954338142073,0,0,0.106000733614987,0,0,0,0,0,0.0323305542447811,0,0,-0.0222013314589398,0.164731742310401,0,0,0,0,0,0,0,0,0,0,0,0,0.000340467185383535,0,0,0,0,-0.00279104113729427,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.858730393532794,0,0,0.0115824043660079,0,0.0193311243831282,-0.0208727376785596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469384992869198,0,0,0,0.0376593969339869,0,0,0,0,0,0,0,0,0,0.0182810712606078,0,0.0822117754424365,0,-0.00381990597578812,0,0,0,-0.00482242509123484,0,0
X002080.SZ,0,0,0,0,0,0,0.117855770064841,0,0,0,0,0,0,0.0925088329420581,0.0942365730801502,0.000218478227465735,0,0,0.0353007420752699,0,0,0,0,0,0,0,0.0281770393958228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413288962903773,0,0,0,-0.0506559671027054,0,0,0,0,0.0554042215602919,0,0
X600299.SH,0,0,0,0,0,0,-0.0720541767147335,0,-0.0397510468150605,0,0,-0.00707403173909992,0.218136559641177,0.123128846175659,0,0,-0.0859399045417769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610463508859372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554529480191702,0.000754086893162313,0,0,0,0,0,0,0
X600315.SH,0,0,0.480512191236753,0,0,0,-0.0731927247771239,0,0,0,0,0,-0.166902673860065,0,0,0,0,0,-0.0175793075893354,0,0,0,0,0,0,0,0,0,-0.10018352471741,0,0,0,0,0,0,0,0,0.0786820250932684,0,0,0,0.0128098074737477,0,0,0,0,0,0,0.135174141211343,0.0691376407426806,0,-0.00999355421715131,0,0,0,0,-0.00881275464518092,0,0
X300037.SZ,0,0,0,0,-0.271750540991656,0,0,0,0,-0.0333456447228237,0,0,0,0.109481134009336,0,0.108463687881766,0,0,0,0,0,0,0,0,0,0,0.2758897399647,0,0,0,0,0,0,0,0,0.230357522401967,-0.0176342607824677,0,0.0915817817335553,0,0,0,0,0,0,0.0553718003934929,0,0,0.0439782247024792,0,0,-0.070063739567622,0,0,0,0,0.0578088435515425,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136338371960794,0,0,0,0,0,0,0,0,0.132411267285399,0,0,0,0,0,0.134153962926293,0,0,0,0,0,0,0,0,0.215542330685076,0,0,0,0,0.0818787230563902,0,0,0,0,0,0,0,0.11288175028759,0,-0.0116810789060346,0,0,0,-0.0271764867182374,0,0
X600027.SH,0,0,0,0.031091322702952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542936790374559,0,0,0,0,0,0,0,0,0,-0.00460818119559242,0,0.205096018653865,0,0,0,0,0.00617830552993676,0,0,0.021326054190257,0,0,0,0,3.3881317890172e-21,0,0,0,0.0580166867079119,0,0,0,0.055138139174042,0,0.0200937010144048,0,0,0,-0.0205025884394052,0,0
X000932.SZ,0,0,0,0,0,0,0,0.229452187497171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058837790254647,0,0,-0.018015281497396,0,0,0,0,0,0,0,0,0.0112412073841643,0,0,0.16132912031022,0,0.00160931031389672,0,0,0,0,0.00350300936420187,0,0
X600399.SH,0,0,0.0692027036534525,0,0,0.261274908336631,0.105279120260585,0,0.251068200410441,0,0.0710696826923079,0,0,-0.0520545913795867,0,0,-0.0530455093748536,0,0,0,0,0,0,0,0,0,0,-0.0181661759969771,0,0,0,0,0,0,0,0,0,0.0288708385275168,0,0,0,0,0,0,0,0,0,0,-0.0358383886256041,-0.069651769579495,0,-0.0229081694413175,0,0,0,0,0.00813420615534202,0,0
X601168.SH,0,0,0,0,0,0,0.13158146326411,0,0,0,0,0,0,0,0,0.580475475186436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168997670950726,0,-0.0216748732024569,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0272871641072233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996809831955199,0,0,0,0,0,0,0,0,0,0,0,0,0.0579309864373594,0.00453286755021211,0,0,0,0.112139517502531,0.0791681472456798,0,0,0,0,-0.0145580044019202,0,0,0,0,0.0291321645392926,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460063840693827,0,0,0.160817522405418,0,0,0.0326207513351794,0,-0.0171689549184575,0,0,0,0,0.0558448322936444,0.00283533264863393,0,0,0,0,0,0,0,0,-0.0169141648276245,0,0,0,0,0.00458690657604696,0,0
X002409.SZ,0,0,0.0866086002382101,0,0,0,0.0927200783090896,0,0,0,0,0,0,0,0,0,0.144927323553936,0,0,0,0,0,0,0,0,0,0,-0.0208214744952201,0,0,0,0,0,0,0,0,0,0.185593896623629,0,0,0,0.135977033622776,0,0,0,0,0,0,0,0,0,0,0.028002775875045,0,0,0,-0.0375611657996467,0,0
X000027.SZ,0,0,0,0,0,-0.00507131430257493,0,0,0,0,0,0,0,0.112829830528095,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760153933004138,0,0,0,0,0,0,0.0450878374991955,0,0,0,0.077289236287106,0,0,0.0346510075839061,0,0,0,0,0,0,0,0,0.0541552551746796,-0.009293814167331,0,0,0,0,-0.0319229386549775,0,0
X000898.SZ,0,0,0,0,0,0.0151290768157594,0,0.178182258800834,0,0,0,0,0,0,0,0,-0.0387989739305499,0,0,0,0.198178776183718,0,0.0579870123424072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821669656257329,0,0,0,0,0,0,0,0.0235408614658444,0,0,0,-0.00042505822452477,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455718101468067,0,-1.38777878078145e-17,-0.0842848228283221,0,0,0,0.819334384806481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445450583995249,0,0.0193629194803728,0,0,0,0.00509067068454612,0,0,0,0,0,0,0
X000902.SZ,0,0,0,0,0,0,0.234237199912236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19001158784472,0,0,0,0,0,0,0,0,0,-0.0183892166242363,0,0,0,0.00859141190609396,0,0
Change_TY3M,0,0,0,0,0,-0.0265075882325303,-0.0704140351786559,0,0,-0.120959970694343,0,0,0,0,-0.142454099931295,0,-0.0403741542865615,0,0,0,0,0,0,0,0,0,-0.0751961965533897,0,0,0,0,0,0,0,0,0,0,0,0.153650577211702,0,0,0,0,0,0,0,0,0,0.00777951532951432,0,0,0,0,0,0,0,-0.0349065939586451,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134071247465862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51829434947919,0,0,0,0.0501336502078109,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917175897260753,0,0,0,0,0,0,0,0,0,0,0,-0.558405463853405,0.739876348319562,0,0,0,0,-0.250084874527729,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011642996123574,0,0,-0.0123746686821465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073742556350455,0,0,0,0,0.0103142675375733,0,0,0,0,-0.00104679309712646,0,0,0,0,-0.0109309025397617,0,0
MKreturn,0,0,0,0,0,0.0348386606839634,-0.0312535172769097,0,0,-0.0351099740151622,0,0,0,0.0431878084867582,0,0,0.0325336935347333,0,0,0,0,0,-0.0326068519979426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302510030658735,0,0,0,0,0,0,-0.0894690834989805,4.33680868994202e-19,0,0,-0.0367318253376781,-0.000706349731156028,0,0,0,0,-0.00863600481636179,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00126357073810782,0,0,0,0,-0.000633161962411444,0,-0.000216125974500605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000229793981866288,0,0,0,0,0,0,0.000834093686877957,0,0,0,-0.000858955851558148,0,0,0,-0.0013815677060583,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.103700316668894,0,0,0,0,0,-3.46944695195361e-18,0.125329125332769,0,0,-0.133078362738089,0,0,0,0,0,0,0,-0.206912708993436,0,0,0,0,0,0,0,0,0,0.115475532169018,0,0,0,0,0,0,0,0,0,0,-0.139375942052805,0,0,0,0,0,1.27644292283902,-0.97204096586523,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240300673211378,0,0,0,0,-0.00313311755871938,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000406652851386875,-0.002617106166598,0,0,0,0.000958222632735939,0,0
