,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X002271.SZ,X000301.SZ,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X600219.SH,X600176.SH,X600011.SH,X000786.SZ,X600886.SH,X000723.SZ,X000932.SZ,X600803.SH,X000825.SZ,X000959.SZ,X601991.SH,X000408.SZ,X600795.SH,X000807.SZ,X000898.SZ,X600399.SH,X002080.SZ,X300037.SZ,X000831.SZ,X600352.SH,X600486.SH,X002409.SZ,X601699.SH,X600489.SH,X600801.SH,X000630.SZ,X000027.SZ,X600808.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.0335213406495445,0.026961889878518,0,0,0,0,0,0.00844113301364533,0,0,0.0526353637137035,0,0,0,0,0,0,0,0.0903106123773627,0,0,0.015277266477469,0.0409361016938884,0,0,0,0,0.0357065464109734,0,0,0,0,0,0,0,0.0103103514388159,0,0,0,0.029786052039048,0,0,0,0,-0.00249732619267349,0,0,0,0,0,0
X600028.SH,0.237794035655689,0,0,0,-0.0711000040310267,0,0,0,0,0,0,0.0476826831866735,0,0,0,0,0,0,0,0,0,0,0.0614142401141235,0,0,0,0,0,0,0,0.0100249582141292,0,0,0,0.059831618505315,0,-0.0143346934911739,0,0,0,0,0,-0.0126310022315422,0.0105059589501379,0,0.0425127590032076,0,0,0,0,0,-0.00615309324521562,0.0452342495423129,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603944531239847,0.0550109478734,0,0.15616563196334,0,0,0,0,0,0.090477924825621,0.0406160849378266,0.00531855963022288,0,0,0,0,0,0,0,0,0,0,0,-0.0903387922408129,0,0,0,0,0,0,0.108804088178939,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0.0862532804981042,0,0.0863558555942302,0.0853076781824802,0,0,0,0,0,0,0,0,0.198144642272924,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0765652710516717,0,0.0189261542501409,0,0,0,0.0150504808154165,0,0,0,0,0.0756860665725793,0,0,0,0.00604087077335556,0.00726491681279245,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.144205924669491,0,0.0272554147811117,0,0,0,0.0675569904050981,0,0,0,0,0,0,0,0,0.114137682616307,0,0,0,0,0,0,0,0,0,0.286868634145303,0,0,0,0,3.46944695195361e-18,0,0,0.0497336612627709,0,0,0,0,0,0,0.476605454236495,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.044956455903295,0,0,0,0,0,0,0,0,0,0.109505302098645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42461236128487,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141486870127601,0,0,-0.0726502678854735,0,0,0,0,0,0,0.000557287022651636,0,0,0.0698627097692015,0,0,0.0434477527956319,0,0,0,0,0.198569764646548,0,0,-0.0283112980841592,0.0087171705992741,0,0,0,0,0,0,0,0,0.225366396258627,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0641515781710099,0,0,0,0,0.0560294959736662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130342900101206,0,0,0.228765163366222,0,0,0,0,0,0,0,0,0,0.572543776426816,0,0.0589603129565029,0.0485871673975935,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0157017752427476,0,0,0,0.485319337031149,0,0,0,0,0,0.126194412887455,0.475609137272606,0,0,0,0,0,0,0,0,0,0,0.0275061234311996,0,0,0,0,0,0.265962686718682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248760688036154,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.151760190711303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134334785666407,0,0.00465876483072758,0,0,0,0.0708227944432745,0,0,0,0,0.104899398412128,0,-0.0428757348277181,0,0,0,0,0,0,0,0.118955514481385,-0.121769279357676,0,0,0,0,0,0
X000301.SZ,0,0,0,0.190160567682481,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.220527237113538,0,0.0814963176579027,0,0,0,0,0,0,0,0.149659192348087,0,0,0,0.0175544451627155,0,0,0,0,0,0,0,0.0497859876051879,0,0,0,0,0.00416977260766387,0,0,0,0.137694191598451,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560622824735056,0,0,0,0,0,0,0,0,0.100344124212885,0,0.0126010203318116,0,0.0409796099103756,0,0,0,0,0,0.124600577989731,0,0,0,0,0,0.208953533731006,-0.06977859302206,0,0,-0.0400880450132016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.164014440701444,0,0.0358976982092041,0,0,0.0636936671623264,0,0,0.0980162882200992,0,0,0,0,0.0642774015656035,0,0,0,0.163169996493348,0,4.33680868994202e-19,0,0,0.0808946452436766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298273166974831,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0762779104332208,0.194385639059958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197639469501419,0,0,-0.0148520205264891,0,0,0.25870861212187,0,0,0,0.017051841338422,0,0,0,0,0,0,0.248307145140821,0,0,0.0692957577532288,0,0.0588731724999278,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.130513522494907,0,0,0,0.0583481419814306,0,0,0,0,0,0,0,0,0,0,0.121122976176263,0,0,0,0,0,0.017161036648099,0,0,0,0.521627281121471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703475984230702,0,0,0.0169238879202856,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.00232179126990674,0,0,0,0.0675021996682148,0,-0.135726217004434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204383837117584,0,0,0,0,0,-0.0857404427846541,0,0,0,0,0,-0.0838214164134811,0.0419394624651476,0,-0.0245830911440521,-0.0706941426346102,0.152800181096713,0,0,0,0,0.202009613484982,0,0,0.0441119153538392,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.10361090056263,0,0,0,0,0,0.155778475400191,0,0,0,0,0.118876747457988,0.0990006476758536,0,0,0,0,0,0,0,0.187019788437269,0,0,0.00739658543311123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124199940689408,0,0,0,0,0.0305947569023786,-0.0388745227415034,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,-0.00412910411307656,0,0,0,0,0,0.227202134585298,0,0,0.0544163902322311,0,0.227707040086895,0,0,0,0,0,0,0,0.276342349015141,0,0,0,0,0,0,0,0,-0.107647987927745,0,0,-0.152131661099173,0,0.317859782712117,0,0,0,0,0.0605479642141072,0.0993037110322855,0,0.0940218692776644,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0245954310014268,0,0,0,0,0,0.047178475218579,0,0,-0.0187729773189084,0,0,0,0,0,-0.0186454002493254,0,0.0122669098186286,0,0,0,0.00756077915871071,0,0,0,0,0,0,0,0,0,0,0.0153328070070251,0.0181916711749859,0,0.199942356501411,0,0,0,0,0,0,-0.0023034560625824,-0.0233220634442455,0,0,0,0,0,0
X600426.SH,0,0,0,0.259872353207923,0,0,0,0,-0.0479373672977389,0,0,0,0,0.115409104136009,0,0.0244617019061458,0,0.16558292189361,0,0,0,0,0,0,0.0426985980787531,0,0,0,0,0,0.0341267353286709,0,0.0343093119088049,0,0,0,0.169926999341104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826666286132558,-0.0221680533401234,0,0,0,-0.205327818061754,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,-0.0650592963022629,0,0,0.0128331673846284,0.109235970074853,0.360076620023912,0.00873478156476646,0.0491776732585067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734372766749653,0,0.102977745370159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893716368188231,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0591538426662011,0.0608725212175281,0,0,0,0,0,0,0,0,0,0,0,0.0806862506047226,0,0,0,0,0,0.113830319312373,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13718413635671,0,0,-0.0311445246556844,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0555307834054361,0,0,-0.0642829132605766,0,0,0,0,0,0,0,0,0,0,0.0181055478891244,0.00147015823722507,0,0,0,0.061033306581029,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177953973269754,0.0982165961934912,0,0,0,0,0,0,0.0813826942861567,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.109417252235134,0,0,0.113722215124893,0,0.0791455262448657,0,0,0,0,0,-0.12259385969582,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498439128803262,0,0,0,0,0,0,0,0,0,0,0,0,0.448120133170713,0,0,0,0.0599536728364187,0,0,-0.0121485598110875,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303378707012751,0,0.158237847127923,0,0,0,0,0,0,0,-0.0447068425004547,0,0,0,0,0,0,0,0,0,0,0.0676168061051809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
