,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600795.SH,X600660.SH,X600188.SH,X601992.SH,X300072.SZ,X002466.SZ,X600362.SH,X600547.SH,X601991.SH,X600886.SH,X002460.SZ,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600027.SH,X000786.SZ,X600176.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600219.SH,X600489.SH,X600352.SH,X600808.SH,X000959.SZ,X600339.SH,X600299.SH,X002271.SZ,X000723.SZ,X601158.SH,X000883.SZ,X000983.SZ,X601699.SH,X002092.SZ,X002470.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.479338241007085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191418914405652,0,-0.0138365161420034,0,0,0.00510655904504985,0,0,0,0,0,0,0,0,0.0156605102816921,0,0,0,0,0,0,0,0,0,0.0476413228589011,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00888437776197195,0.00514594397162517,0,0,0,0,0,0
X600028.SH,0.332079938545864,0,0,0,0.121361378689382,0,0,0,0,0,0,0,0,0,0,0,0.00686017949349054,0,0,0,0,0,0,0.04255302059333,0,0,0,0,0,-0.0735764121589718,0.0223579328118865,0,0,0,-0.0120960928131511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597406714166113,0,0,0,0,0,0
X601088.SH,0,0,0,0.111602264352652,0,0.120640345157155,0,0,0,0,0,0.495083747532554,0,0.0899437560368549,0,0,0,0,0,0,0,-0.0254935730453787,0,0,0,0,0,0,0.0809791715166982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413255312393433,0,0,0,0.051495018010662,-0.0335349480262015,0,0,0,0,0,0
X600019.SH,0,0,0.0789547464987608,0,0,0,0,0,0,0,0,0,0.173732086736466,0,0,0,0,0,0,0,0,0,0.0744522529060604,0.158411594028849,0.00214439838184948,0,0,0,0,0,0,0,0,0,0,0,0.269081762207258,0.0205924839438974,0,0,0,0,0,0,0,0.044554756659814,0,0,0,-0.145624621497928,0.0102580004115078,-0.0239326033235498,0.1067820728511,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.326371366692849,0,0,0,0,0.105189790450199,0,0,0,0,0.0258850728379944,0,0,0,0,0,0,0.000810091362744682,0,-0.0543100263920952,0,-0.105791620737058,0,-0.0177383860852564,0,0.129314985307331,0,-0.43300220763958,0.0146895873459836,0,-0.293495583192852,0,0,0,0,0,0,0,0,0,0.0290310749833424,-0.230001751800802,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258036832257517,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0341649016570847,0,0,0.032586154001892,0,0,0,0,0,0.041681059045059,0,0,0.00440792758470552,0.0341488155443017,0,0,0,0,0,0,0,0,0,0,0,0.0416377627241957,0,0.0391996990044792,0,0,0,0,0.246447788444247,0,0,0,0,0,0,0,0.06513604945051,0,0.0586919411593232,0,0,0,0,0.00763166769521319,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169819201902871,0,0,0,0,0,-0.0581190731748985,0,0,0,0,0,0,0,0,0,-0.0787154618079003,0,0,0,0,0,0,0,0,-0.0105153156916096,0,0,0,0,-0.108053282534722,0.588216730820249,0,0,0,0.00532613663419562,3.46944695195361e-18,0,0,0,0,0,0
X600011.SH,0,0,0.0322172947113914,0,0,0,0,0,0,0,0,0,0,0.12796001379559,0,0,0,0,0,0,0,0,-0.0610456820416334,0,0,0,0,0,0.0198431825449602,0,0,0,0,0,0,0,0,0.0338504474498116,0,0.0405582280293415,0,0.00403771297871218,0,0,0.0526218435540005,0,0,0,0,0,0,0.00801726746546035,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0499819867356087,0,0,0,0,0,0,0.245954829054422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210671733718018,0.0394205442030865,0,0,0,0,0.0574049739172675,0,0,0,0,0,0,0,0.142504552309015,0.065770310069613,0,0,0,0,0,-0.0035058624022462,0,0,0,0,0,0
