,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X000027.SZ,X600623.SH,X600352.SH,X600583.SH,X600160.SH,X000539.SZ,X002466.SZ,X600309.SH,X600660.SH,X000792.SZ,X000709.SZ,X000630.SZ,X000898.SZ,X000060.SZ,X600098.SH,X000883.SZ,X600021.SH,X002470.SZ,X600547.SH,X000629.SZ,X600489.SH,X002004.SZ,X600578.SH,X600863.SH,X600022.SH,X300072.SZ,X600315.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.357613814133479,0,0,0,0,0,0,0,0,0,0,0,0.0374208097838235,0,0,0,0,0,0,0,0,0,0,0.101157551873323,0,0,0,0.0179133836071622,0,0,0.071801151116631,0,0,0.07445727079984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.259262971535587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432372992185475,0,0,0,0,0.122028422622955,0,0,0,0,0.188999601051806,0,0,0.0155048309926983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138080701561596,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.220607358111475,0,0,0,0,0,0,0,0,0,0,0,0.129787585093867,0,0,0,0,0,0,0,0,0,0,0.0427272619000658,0.0780542757310768,0,0,0.0695446403398499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647529794665938,-0.00759419469947558,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307254736721947,0,0.0920925562127606,0,0,0,0,0,0,0,0,0.0634042823735138,0,0,0.094621719832438,0,0,0,0.0885368496623994,0,0,0,0,0,0,0,0,0,0,0,0,0.0644142769859057,0,0,0.00277811079045109,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743413968176064,0,0,0.147830813271189,0,0.0820237767003663,0,0,0,0,0,0,0,0.0339578175833396,0,0,0,0.09176020511669,0,0,0.203682760660168,0,0,0,0,0,0.0453621077675493,0,0.0960659774979302,0,0,0,0,0,0,0,0,-0.00640571547597602,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791870738076989,0,0,0,0.0700563155108037,0,0,0,0,0,0,0,0,0,0,0.00645412283182139,0.303195249348562,0,0,0.026399055722545,0,0,0.0457982153137405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700022129019091,0,0,0,0,0,0,0,0,0,0,0.10650921847815,0.0305071927050634,0,0,1.73472347597681e-18,0,0,0.271561573677761,0,0,0.0421241129137574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380605961401701,0,-0.0208066838303383,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0165072296605214,0,0,0,0.0291637453884672,0.0661104120163939,0.073698047005636,0,0,0.162905521750573,0,0,0,0,0,0.0260567172245882,0,0,0,0,0,0.224017103169215,0,0,0.0442620131274089,0,0,0.0156657965262125,0,0,0,0,0,0,0,0,0,0,0.140724505672158,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013445824657183,0,0,0,0,0,0,0,0,0,0.0023021246347122,0,0.00236080429708836,0,0,0,0.166043301839171,0,0,0.0210062329438984,0,0,0.0543782412680514,0,0,0,0,0.0162470037979724,0,0,0,0,0,0.144011815211603,0,-0.0165160465966845,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203701223551564,0,0.051173831607642,0,0,0.0684784272650399,0,0,0,0,0,0.0144537677168031,0,0,0,0,2.16840434497101e-19,0.185273359482945,0,0,0.186725964285978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131936257124571,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219673535930577,0,0,0,0.0741267523478088,0.080429174443873,0.039524488690108,0,0,0.00333727867764638,0,0.00640165359216114,0,0,0,0,0,0,0.200062883752754,0.175083423332098,0,0,0,0,0,0,0,0,0,0,0,0,0.0289104678757672,0,0.00608971554178473,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507782341383657,0,0.136408371711104,0,0,0,0,0,0.00777353862790937,0,0,0.0161202871713069,0,0,0.108619617261622,0,0,0.0787358721000664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881482818085085,0,0,0.000412745640698455,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311576243112225,0.000138737687764092,0,0,0.00909941838730086,0,0,0,0,0,0,0,0,0,0,0,0.163967521046195,0,0,-1.0842021724855e-19,0.0933850062099857,0,0.00156335338294308,0,0,0,0,0,0,0,0,0,0,0.13700158157434,0,0,0,0,0,0,0,0,0
