,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X600688.SH,X601992.SH,X600795.SH,X600362.SH,X600188.SH,X002466.SZ,X600111.SH,X601991.SH,X600547.SH,X600660.SH,X600516.SH,X000709.SZ,X600886.SH,X300072.SZ,X000898.SZ,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600489.SH,X002092.SZ,X600339.SH,X600352.SH,X000553.SZ,X600219.SH,X601158.SH,X000630.SZ,X600549.SH,X000983.SZ,X000792.SZ,X000883.SZ,X000723.SZ,X600176.SH,X002271.SZ,X600299.SH,X601699.SH,X600578.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.020148617611102,0,0,0,0,-0.00488311235784268,0,0.0155234620643791,0,0,0,-0.0648521781259599,0,0,-0.0148012444480328,0,0.0309476748424174,0,0,0,0,0,0.0121091187299622,0,0,0,0,0,0,0,-0.044001000962557,-0.0558413038161955,0,0,0,0,0,0.0307345158269452,0.00708791829903716,0,0,-0.100254441443197,0,0,0,0,0,0,0,-0.00851513665427877,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.214402719660712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060957444312006,0,0,0,0,0,0,-0.142632231025032,0,0,0,0,-0.0626402236144393,0,-4.33680868994202e-19,0,0,0,0,-0.0112896368221366,0,0,-0.0465286522540725,0,0,0,0.000431749063582246,0,0,0,0.000240027561724782,0,-0.100004432952319,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218469507795481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359386293959938,0,0,0,0,0,0,0,0.00970443682104978,0,0,0,0.00776733991353459,0,0,0,0,0,-0.00628572702246772,0.00206982177669751,0,0,0,0.111479663341732,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.162850113693258,0,0,0,0,0,0,0,0,0,0.108999977917365,-0.0272098266603975,0,0,0,0,0,0,0,0,0.369357843553487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100690539085093,0,0.0467855359972624,0,0,0,-0.0122068157101098,0.0277046428980678,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838340503280591,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.131742729949676,0,0,0,0,0,0,0,0,0.0265879573455558,0.0764881599742884,0.027740452802359,0,0,0,0,0,0,0,0,0,0,0.00782768608148537,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0255215689726165,0.273424692100835,0,0,0,0,0.214258113012818,0,0,0,-0.088032740807189,0,0.202167404048514,-0.0393650371014112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245871397787955,0,-0.0988622610049864,0,0,0.086446565249078,0,0,0,0,0,0,-0.00329561895769151,0.00550048033722202,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0497666986994518,0,0,0,0,0,0,0,0,0,0,0,0,0.464171358768508,0.0391873343787852,0,-0.0256546552880022,0,0,0,0,0,0.00638293156685522,0,0,-0.0151612181878519,0,0,0,0,0.117074391428935,0,0,0,0,0,0,0,0,0.169056428555835,0,0,0,0,0,0,0.0302428420400905,-0.0543605315376505,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253358390070988,0.0393676245487442,0,0,0,0,0,0,0,0,0.226990100843366,0,0,0,0,0,0,0,0,0.104937024766545,0.130986863841807,0,0,0,0,0,0,0.0650463814852042,0,0,0,-0.0201561715243164,0.0139136095837259,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565055200921661,0,0,0,0,0.269920243759244,0.0592331169597587,0,0,0,0,0,0.130706826323704,0,0,0,0,0.00352522388053285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12533263183036,0,0,0,-0.00268109402000499,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0928092607666918,0,0,0,0,0,0,0,0,0.02787877909477,0,0,0,0,0,0,0,0.0542646220352246,0,0,0,0,0.116732435505134,0,0,0.0019558234735395,0,0.0100088338843391,0,0,0,0,0.169346630689426,0,0,0,0,0,0,0,0,0,0,-0.0112888288252585,0.0489869368928253,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.09156517200179,-0.0677060010278539,0,0.0716514686126038,0,0,0,0,0,0,0,0,0,-0.0696768033018445,0,-0.0488541425831581,-0.0144183358615996,0,0,0,0,-0.0437812572862719,0,0.0135365624601973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797386266541433,0.0393504499832215,0,0,0,0,0,-0.0078037448933996,-0.0232630563689581,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105718355782265,0,-0.165654885794091,0,0,0,0,0.437557024023863,0,0.0406124012842386,0,0,0,0,0.258211481590088,0,0.450372371990143,0,0,0,0.181455466748358,0,0,0,-0.0308399038702285,0,-0.0152589244294128,0,0,0,0,0,0,0,0,0,-0.0272658255608636,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0454282820182641,0,0,0,0,0,0,0.0224191404584699,-0.0258523424057672,0.00851796024437532,0,0,0,0,0,0.0207760544378049,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0019334592170419,-0.0133858519960095,0,0,0,0.0126695372270408,0,0
