,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X600660.SH,X002271.SZ,X000301.SZ,X002466.SZ,X600010.SH,X601898.SH,X000708.SZ,X601600.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X000786.SZ,X600176.SH,X600886.SH,X600011.SH,X600219.SH,X000408.SZ,X600803.SH,X000825.SZ,X300037.SZ,X000932.SZ,X002080.SZ,X601991.SH,X600795.SH,X600549.SH,X000807.SZ,X000027.SZ,X000898.SZ,X600399.SH,X600352.SH,X600489.SH,X002409.SZ,X000723.SZ,X000830.SZ,X000959.SZ,X002353.SZ,X601699.SH,X002145.SZ,X600486.SH,X600688.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0247812184540593,0,0,0,0,0,0,0.0362160712293403,0,0,0,0.0201749292926062,0.0311833487754924,0,0,0,0,0.0126725921391906,0,0,0,0,0,0.0842283412083623,0,0,0,0,0,0,5.42101086242752e-20,0.0335971335804032,0,0,0,0,0,0.0606480479031642,0,0,0,0.0592183569344589,0,0,0.0388236826727702,0,0,0.0146936878172195,0,0,0,0,0,0,0
X600028.SH,0.12248653087388,0,0,0,-0.0129909706739884,0,0.0430135483009916,-0.0203994361233542,0,0,0.0277376767689994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219166405011374,0,0,0,0,0.0904999740156887,0,0,0,0,0,-0.0247343438104163,0,0.00868288432019404,0,0,0,0,0,0.0803078242830188,0,0,0,0.033527894442802,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0565998522556086,0.134401091828074,0,0.0292844860983154,0,-0.0224005463423461,0,0,0,0,0,0,0,0.243549629065047,0.0893187475263856,0,0,0,0,0,0,0,0,0,0.0223958529591814,0,0,0,0,0,0,0,0,0,0.108488065074181,0,0,0,0,0,0,0.00973975819617192,0,0.0548106176295026,0,-0.00834550617142073,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636153871956633,0.208046790117822,0,0,0,0,0,0,0,0,0.0189378682182676,0,0,-0.0830561494694095,0,0,0,0,0.020469297434242,0,0,0,0,0,0,0,0.0271939791596958,0.0536386163981676,0,0,0,-0.0307383580905813,0,0,0,0,0.0150362978730795,0.00929737877124859,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.372730062035927,0,0,0,0,0,0,0,0,0,0,0,0,0.159500824343504,0,0,0,0.102998078010901,0.0175138068306521,0,0,0,0.169761505223848,-2.16840434497101e-19,0,0,0,0,0,0.00070047751932941,0,0,0,0,0,0.112080844148881,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.110793968326598,-0.0548890520527264,0,0,0.0593051115556859,-0.00781166322742547,3.46944695195361e-18,0,0,0,0,0,0,0,0.0739567106109844,0,0,0,0,0,0,0,0.124214507825341,0,0,0,0,0,0,0,-0.108115554558098,0,0,0.0823546135572855,-0.14413561882247,0,0,0,0,0,0,0,0.209828168509672,0,0,0,0.0419326011069973,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0482985883732429,0,0.0190813804896003,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272626445469958,0,0,0,0.042019006876641,0,0,0,0.0144130510435889,0.0971968163336177,0,0.371646621523914,0,0,0,0,0,0,0,0,0,-0.0418276508901029,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.198206951351941,0,0,-3.46944695195361e-18,-0.03847100931561,0,0,0,0,0,0,0,0,0,0,0.136997672910018,0.136056604121533,0,0,0,0,0.46692846601277,0,0.0259292154010823,0,0.0277056784360202,0,0,0.00413104588344155,0,0,0,0,0,0,0,0,0,0,-0.0352033179493963,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0531349344877457,0,-0.118080881031267,0.11817581787999,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0301051579460708,0,0,0.229601785173866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0638332442199639,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0605070128003739,0,0,0,0,0,0,0,0.0213449844312267,-0.0219411758848523,0,0,0,0,0,0,0,0,0,0,0.104858887461576,0,0,0.116202618946012,0,0,0,0,0,0,0,0,0,0,0,0.048934787001838,0,0.064931303979273,-0.0404597431115297,-0.114386020531424,0,0.0222324649308235,0,0,0,0.175494877635597,0,0,0,0,-0.0373622898301104,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.10825248839155,0,0,0,0,0,0.0821896600640391,0,0,0,0,0,0,0,0.0981327565760751,0,0.177933682971757,0,0,0,0,0.404074814766973,0,0,0,0.0397285264807847,0,0,-0.39125044763018,0,0.0246988271198264,0.117755679933553,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.417775657001832,0,0,0,0,0,0.0220242929023435,0,0,0,0,0,-0.194285258809626,0.453372130167057,-0.0181900329007703,-0.11198205986207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106145778584733,0,0,0,0.233335095367731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105728749310456,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.126359347417951,0,0,0.304544523248609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100311966544517,0,0,0,-3.46944695195361e-18,0,0.000412442599358056,0.201463390068156,0,0,0,0,0,0,0,0,0.0603092737131257,0,0,0,0,0,0.0425109224646044,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114545374497301,0,0.424944544734993,0,0,0,0,0,0,0,0,-0.10358110849944,0,0,-0.00775401692064763,0,-0.027030442817711,0,0,0,0.165308300703452,0,0,0,0,0,0,0,0,0,0,0.174728018560915,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.313816756463023,0,0,0,0,0.0543109804629138,0,0,0,0.0157965800234271,0,0,0,0,0.133441910720404,0,0,0,0,0,0,0,-0.010359941039797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144024528674946,0,0,0,0.0294455665672843,-0.0689994004069031,0,0,0,0,-0.0314029282499361,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.0299876341364473,0.120757414870684,0,0,0.0415197545181987,0,0,0.117853079975396,0,0,0,0,0,0,0,0,0,0,-0.0234870949736014,0,0,0,0,0,0.576388568542916,0,0,0.0238720552247057,0,0,0,0,0,0,0,0.0730625195754162,0,0,0,0,0,0.0908996948200152,0,0,0,0,0,0,0
X600188.SH,0,0,0.0033065409573995,0.0432680451829563,-0.202996178890332,0,0,0,0,0,0,0,0,0.400776290295474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188857606637579,0,0,0,0,0,0,0,0.0984074380963515,0,0,0,0.153064595191812,0.182994217673463,0,0.074109196010839,0.251665864691449,0,0,0,0.0740326019633381,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0852521711411301,0,0,0,0,0,0,0.0211715308439785,0,0,0,0.10180528494126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239495423898298,0,0.0968803070782821,0,0,0,0,0,0,0,0,0,0,0,0,0.273817625538206,0,0,-0.0185945731376979,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271318105210979,0,0,0.126877506095135,-0.00673421184156631,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154892685645254,0.01555063565651,0,0,0,0.0362936765058681,-0.0284836218600948,0,0.0652059279421272,0,0,0,0,-0.0427432293285906,0,0,0,0,0,0
