,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X601600.SH,X600660.SH,X600886.SH,X601898.SH,X600010.SH,X600362.SH,X600801.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X000786.SZ,X600111.SH,X600688.SH,X600795.SH,X002466.SZ,X600027.SH,X601992.SH,X600176.SH,X600299.SH,X600426.SH,X600529.SH,X600315.SH,X002353.SZ,X600126.SH,X002080.SZ,X002409.SZ,X600612.SH,X000723.SZ,X600219.SH,X600516.SH,X002075.SZ,X000898.SZ,X000932.SZ,X000959.SZ,X600486.SH,X601158.SH,X000027.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.114010422147293,0,0,0,0,0,0,0,0,0.00111227607660265,0,0,0,0,0,0,0.0203588132261773,0.0389378515686639,0,0,0,0,0,0.039313462951333,0,0,0,0,0,0,0,0,0.00480549733410402,0.0307888645344633,0,0,0,0,0.05850343026548,0,0.0179655907980108,0,0,0,0,0,0,0,0,0.0144510496694402,-0.00195809100400218,-0.00800868836143052,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0580719804460336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441342388451161,0,0,0,0,0.0786777584902576,0,0,0,0,0.0388612052350074,0,0,0,0,0.0620128861616649,0,0.0753258502628898,0,0,0,0,0,0,0,0,-0.0121167473535934,-0.00225170913859227,0.00265667364954755,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.20463039383367,0,0,0,0,0.0207812566649954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134168149863626,0,0,0.0597980917416392,0,0.0180416261475785,-0.0127450211991238,0,0,0.0287849919881435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103221758160153,0.00309762815996754,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0466870974311989,0,0,0.0126713051826854,0.00801940077083326,0,0.0494090132163123,0,0,0,0,0,0,0.511728582444469,0,0,0.0922008040583408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271643152847464,0,0,0,0,0,0,0.0118132139264425,0,0,0,0,0,0,0,-0.00597866026263472,-0.00691393890442227,0.00660125726934497,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0180007063174735,0,0,0,0.130400971365903,0,0,0,0,0.0471292553188958,0,0,0,0,0.0455259508707171,0,0.0410744741264199,0,-1.73472347597681e-18,0,0,0.0807994073931323,0,0.225998819148481,0,0,0,0,0,0.0732555156996233,0,0,0,-0.030082334612089,0,0,0,0,0,0,0,0.0351291641867329,0,-0.00548058759145184,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.111999136304178,0,0,0,0,0,0,0,0.607766627709564,0,0,0,0,0,0,0,0.0563773633171253,0,0,0,0,0,0,0,0,-0.0618036457791263,0,0,0.134335674229301,0,0,-0.0717390773721893,0,0,0,0,0,0,0,0,0,0.00236058244814612,-0.0103048579518176,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0964834233470006,0,0,0,0,0,0,0.324807164753168,0,0,0,0,0,0,0,0,0.0366658990237241,0,0.0451421709201368,0,0,0,0,0,0,0.0594245982447548,0,0,0,-0.00292560051595655,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00305787341515558,0.00517714305459719,0,0,0,0,0,0
X000708.SZ,0,0,0,0.129064102865602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463365221996785,0,0,0,0,0,0,0,0,0,-0.0267511118681152,0,0.00381062558493531,0.0056541058761022,0,0,0,0,0,0,0,0.101387117707232,0,0,0,0,0,-0.0278164298587698,0,-0.0216686123603901,0.00977661953288616,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978340571571461,0,0,0.0572098029496304,0,0,0,0.0367227961410643,0,-0.0337420165933783,0.0918757657694757,0.054538771351265,0,0,0,0,0.0650621983916962,0,0,0,0,0,0,0.225108334474944,0,0.00229804488049214,-0.0145285133947586,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0194492237916915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134052914442562,0.113554527323705,0,0,0,0,0.108000090109298,0,0,0,0,0,0,0.0613900671332862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142453047261312,0,-0.00467498681392065,0.0242096749968725,0,0,0,-0.0578031827312415,0,0
X002271.SZ,0,0,0,0.164206557785853,0.0405874922807297,0,0,0,-0.0718098517719678,0,0,0,0,0,0,0,0,0,0,0.130557327296176,0,0,0.0924713717692676,0,0,0,0.0729706567990867,0,0,0,0,0,0.168583639389651,0.0705467795117897,0,0.0153969202944534,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.143129067244366,0,0,0,0,-0.0112976587230606,-0.00284906884686676,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126189258139691,0,0,0,0,0,0.0491079164401477,0.0178475104808039,0.022395338408431,0,0,0,0,0,0,0,-0.0565393996870173,0,0.0135212685049706,-0.0158602020620037,0,0.00267084332793863,0,0.140662844620372,0,0.10543794382457,0,0,0,0,0,0,0,0,0,-0.00285701410819274,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.138137578463002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271932925319555,0,0,0.203096300166478,0,0,0,-0.00860143157429872,0,0,0,0,0,0,0.024826701840793,0.0570011976128506,0,0,0.0320164646101531,0,0.0485174318787598,0,0,0,0,0,0,0,0,0,0,0,0.00742704915929776,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0640437442355753,0,0,0,0,0,0,0,0.0643805722634818,0.00819455585933111,0,0,0,0,-0.0434270235217087,0.0794099311286968,0,0,0,0,0,0,0,-0.00378349253825272,0,-0.0141263362874567,0,0,0,0,0,0,0,0,0,0,0,0.0347649948910513,0.0291511172217295,0,-0.00406759555544708,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101301322660946,0,0,0.251925348112021,0,0,0.0328664814500628,0,0,0,0.0145583518090939,0.0910488331835353,0,0,0,0,-0.039391387259743,0,0,-0.00920334531977591,0,0,0,0,0,0,0,0.205320109353801,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138346267662356,0,0,0,0,0.09044332197736,0,0,0.0660349073331053,0,0,0,0,0,-0.0315532954677343,0,0,0,0,0,0,0,0,0,0,0,0,0.0809275841136004,0,0,0,-0.0771599404619846,0.0029970090312631,0.00208197741460122,-0.00421889263500907,0,0,0,0,0,0
