,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600188.SH,X600886.SH,X600027.SH,X000883.SZ,X600583.SH,X600021.SH,X000027.SZ,X600352.SH,X601158.SH,X601992.SH,X000539.SZ,X600309.SH,X000709.SZ,X000060.SZ,X000898.SZ,X000825.SZ,X600808.SH,X000629.SZ,X600098.SH,X000792.SZ,X600489.SH,X600307.SH,X600547.SH,X600008.SH,X600660.SH,X002075.SZ,X002470.SZ,X002353.SZ,X600863.SH,X600578.SH,X000831.SZ,X600549.SH,X600219.SH,X601699.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.161882681918543,0,0,0,0,0,0,0,0,0.0615288948047829,0,0,0,0,0,0,0,0,0,0.00111763817455763,0.08272374418324,0,0,0,0,0,0,0.0685272825003018,0,0,0.0175920670362308,0,0,0,0,0,0,0,0,0.00291361421131174,0,0,0,0,0,0,0,0,0,0,0,0.0045677924606548,0,0,0,0,0,0
X600028.SH,0.380712846395969,0,0,0,0,0,0.0188021791431894,0,0,0,0,0,0.0576885128007808,0,0,0,0,0,0,0,0,0,0,0,0,0.0146817944629816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154509003419234,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.269056279404293,0,0,0,0,0,0,0,0,0,0,0,0,0.0650510850526781,0,0,0,0,0,0,0,0,0.152137258935915,0,0,0,0,0,0,0,0,0,0,0,0.00118617897620792,0,0,0,0,0,0,0,0.176262002498082,0,0,0,0.00698528858383124,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0992195604956988,0,0,0,0,0.0576286697036589,0,0,0.165459051186495,0,0,0.030221333069179,0.160714303978264,0,0,0,0,0,0.134429585033465,0,0,0,0.0203146401077928,0.0438382426920942,0,0,0,0,0,0,0,0,0,0,0,0.0816833617242189,0,0,0,0,0,0,0.00969611698783004,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.108022562337102,0.0401928436415714,0,0,0.0250780120528193,0.12197695763364,0,0.00215567320882755,0,0,0,0.0113107252134298,0,0,0,0,0,0,0,0,0.0835463720600477,0,0,0.0561071705964193,0,0.11107434417838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216771374598313,0,0,0,0,0,0,0,0.00750018648751945,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.117501189372129,0,0,0.0878268786092245,0,0,0.0139453366536701,0,0,0,0.142521661081456,0,0,0,0,0,0,0,0,0,0,0.178292484890103,0.0427463809343842,0.192790621695401,0,0.0740066592411187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565283605071232,-0.00508700039931272,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.269275604339869,0,0,0,0,0.207720061288527,0,0.00192150119231515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179966003632336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497869033333532,0,0,0,0,0,0
X600585.SH,0,0,0.0690084984111244,0,0,0,0,0,0,0.0218291875756929,0,0,0,0,0,0,0.195599206281427,0,0,0,0,0,0,0,0.0839317660044691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133818277251489,0,0.108195659072939,0,0,0,0,0.0186981627054862,0,0,0,-4.33680868994202e-19,0.00879759325218516,0,0,0,0,0,0
X600795.SH,0,0,0,0.0687945894428711,0,0,0,0,0,0.116914506151611,0.0779981071978403,0.0390337046878321,0,0,0,0,0.175113902253731,0.0851160598133769,0,0,0.0800169576932387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327118994359957,0,0,0,0,0,0,0,-0.000283350673187762,0.0168142710071172,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.312414416170548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206103465327212,0,0,0,0,0,0,0,0.116824488654858,0,0,0.0960839697240019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498647619506275,0,0,0,0,0,-0.0125053487621512,0.0139750829472365,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.317852790625098,0,0.255176995126249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401235462711446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324107796449307,0,0,0,0,0.110909887798257,0.195750169638459,0,0,0,0,0,0,0.00422373506286387,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0218598637396221,0,0,0,0.00840045976114199,0,0,0,0,0,0,0,0.0361485326054987,0,0.112504812450599,0,0.133831190061815,0,0,0,0,0,0,0,0,0,0.0232559198290153,0,0,0,0,0,0,0,0,0,0,0,0.252078114071525,0,0.0351500564747339,0,0,0,0,0,0,0.028538463268287,0,0,0,0,0,0
X600688.SH,0,0.198127063394588,0,0,0,0,0,0,0,0,0,0.0881837199716266,0,0,0,0.178933532351033,0,0,0,0,0,0,0,0.0429701276121531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036281689643572,0.125670360436056,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167085713827922,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0649720160280892,0,0,0,0,0,0,0,0,0.152242268349757,0,0,0,0,0.00333138256665645,0,0.0352201462802239,0,0,0,0,0,0.084670256574482,0.0406384584073171,0.105394612528886,0.0855327635036132,0,0,0,0,0,0,0,0,0,0,0,0,0.0281975832265522,0,0,0,0,0,0,0.000530244510951012,0,0,0,0,0,0,0
