,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X002466.SZ,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X000786.SZ,X002271.SZ,X600352.SH,X600795.SH,X601991.SH,X002353.SZ,X600688.SH,X600176.SH,X600111.SH,X601992.SH,X600027.SH,X000723.SZ,X600426.SH,X600583.SH,X600299.SH,X600516.SH,X600489.SH,X000898.SZ,X600219.SH,X000932.SZ,X601158.SH,X000553.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X600612.SH,X000401.SZ,X002080.SZ,X600486.SH,X000629.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0954776757646843,0,0,0.027515937189064,0,0,0,0,0,0,0,0,0,0,0.251992141850787,0,0,0,0,0,0,0.0149528616860927,0,0,0.158237010983012,0,0,0,0,0,0,0,0,0,0,0.0415272093323363,0,0,0,0,-0.00151558955816414,0,0,0,0,0,0,0
X600028.SH,0.256333677643497,0,0,0,0,0,0,0.00137183123692593,0,-2.71050543121376e-20,0,0,0,0,0.0154117783554295,0,0,0,0,0.0110206927296782,0,0,0,0,0,0.253908865298459,0,0,0,0.0278617694530372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060544484482599,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0465505220006563,0,0,0.00385989628372226,0,0,0.0371906758626532,0.218519521487815,0,0,0,0,0,0,0,0,0,0,0,0.103348299874782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454471628943613,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484656350584698,0,0,0.00920174930100308,0,0,0,0,-0.0552128171069308,0.0298821772019759,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0290365585839614,0,0,0,0,0,0.0369693390197765,0,0,0,0.0623604965314479,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700240812413818,0,0.0582353746197286,0.238951576015582,0.0502186563439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169357284262513,0,0,0,0,0,0,0,0,0,0,0,0,0.0752913570475273,0,0,0,-0.00362542126535394,-0.0032915442316941,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.00135626757973334,0,0,0,0,0,0,0,0.0824819339701435,0.0156759467319929,0,0,0,0,0,0.049242002032008,0,0,0,0,0,0,0,0,0,0.0852490123031523,0,0,0,0.0591013642204094,0,0,0,0,0,0,0.0161804597931093,0.0483093125131985,0,0.057304655705011,0,0,0.00635163572070878,0.00630336824920767,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0322644388423011,0,0,0,0,0,0,0,-0.1100613134359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929009353599494,0,0,0,0,0,0,0,0,0.00899646369377803,0,0,-0.00084595156928912,0,0,0,0.0197610651379553,2.16840434497101e-19,0,0.0413601433970451,0,0.0387477539173542,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0348918097505086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127401663889455,0,0,0.173620913800918,0,0,0,0.335323357330343,0.0121054978839502,0,0,0,0,0,0,0,0.0480183765651368,0,0.00236435081639968,0,0,0,0,0.050805989497602,0.0393314244565921,0,0,0,0,0,-0.0138400055699823,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035287496865272,0,0,-0.118020904810559,0,0,0.265377023923426,0,0,0,0,0,0,0.21941647332957,0,0,0.0543883590475325,0,0.347164396419243,0.157467222825144,0,0,0,0,0,0,0,-0.0743643016563789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284374904975679,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778138976911651,0,0,0,0,0,0,0,0.305600439329447,0,0,0.214804618050904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151784775055372,0.115977360019923,0,0.0324669351240015,0,0,-0.130151937453418,0.124243429067811,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.185217810228853,0,0,0.0258708664285345,0.0157038385759488,0,0,0,0.0958645993716477,0,0,0,0,0,0,0,0.0684162973391932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524540965288243,0,0,0,0,0,0,0,0,0,0,0,0.146611835093391,0,0,0,0.00326753073771572,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0319240249343701,0,0,0,0,0,0.0112549196789236,0,0,0,0.548661083762402,0,0,0,0,0,-5.42101086242752e-20,0,0.0262483907003939,0,0,0,0,0,0,0.024153945837989,0,0,0,0,0,0,0.0446246565947182,0,0,0,0.00298160840366701,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.12519155676077,0,0,0,0,0.0571411289595145,0,0,0,0,0,0.121860162101996,0,0,0,0.245174874645629,0,0,0,0,0.0228023572907301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875721755258038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416768761623196,0,0
X600010.SH,0,0,0,0,0,0.209587608574097,0,0,0,0.132824801655813,0,0,0,0,0.00957604012605309,0,0,0,0.0273979745315808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728886777717508,0,0,0,0,0,0,0,0,0,0.0195693349504269,0,0.00899632068026896,0,0.108389135416039,0,0,0.00439511524998622,0.0169105536053302,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.397729060274387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766463253195542,0,0,0,0,0.0313785494354487,0.0565903681231091,0,-0.198709818171955,0,0,0,0,0,0,-0.0415520965046458,0,0,0,0.317488714324169,0.102148277262057,0,0,0,0,0.046679362087791,-0.040385765660458,0,0,0,0.0421438709208856,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152271150172185,0,0,0,0,0,0.0875788994075822,0.227727497186897,0,0,0,0,0,0.0734420642755757,0,0,0,0,0,0,0,0,0,0,0.0878185395325172,0,0,0,0,0,0,0.0573929993634414,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0
