,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600160.SH,X000408.SZ,X000539.SZ,X300037.SZ,X000629.SZ,X000932.SZ,X600219.SH,X600995.SH,X002409.SZ,X600096.SH,X600612.SH,X002080.SZ,X600688.SH,X000723.SZ,X600378.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.516533295678294,0,0,0,0.0664166765900109,0,0,0,0.0199080667194657,0,0,0,0,0,0,0,0,0,0,0,-0.0424038221719009,0.0264181659963497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187320291295996,0,0,0.130730448406403,0,0,0,0.036464245003188,0,-0.0332231553280337,0,0,0,0,0
X600028.SH,0.761032540318821,0,0,0,0.00108123240454282,0,0,0.0832066979559735,0,0.0313645213445646,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0581711810253834,0,0,0,0,0,-0.0377193151303777,0,0,0,0,-0.106976485595518,0,0,0,-0.0710611013137051,0,0,0,-0.148527096324229,-0.063671246444688,0,0,-0.00013661052402596,0,0,0,0,0,0.02418459875558,0,0,0,0,0,0,0
X601088.SH,0.0930953986356341,0,0,0,0,0.224462149205973,0,0,0,0.0207040644804798,0,0,0,0,0,0,0.0238608012885381,0,0,0,0,0.0172114973588122,0,0.00304261448630293,0,0,0.0128615269406417,0,0.112807378823649,0,0,0,0.0166292322731101,0.0689325179343184,0,0,-0.0697010916281868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.185141819831151,0,0,0,0,0.0289001975175664,0,0,0,0,0,0,0,0,0,0,0,0.144123678861977,0,0,-0.0321516594919626,-1.0842021724855e-19,0,0,0.00580833694552589,0,0,0,0.0192749996804455,0,0.0743183950629935,0,0,0,0,0,0,0,0,0,0,0.0483740601091787,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.0424649667454221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303160073816559,0.279299752277496,0,0.34987102795686,0,0,0,-0.107065989158352,0,-0.0235378738735121,0,0,-0.0597264879259677,0,0,0,0,0.0340553366285156,0,0,0,0.0695386971001451,0,0,0,0,0,0.0409079207157756,0,0,0,0,0,0,0
X600188.SH,0,0,0.417825094278496,0,-0.155028730647447,0,0,0,0,0,0,0,0,0.248428093991976,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.00970334293086118,0,0,0,-0.11495151200351,0.220628402287192,0.172983567770979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709861329406472,0,0,0,-0.0314689331978909,-0.103204670120779,0,0,0,0,0,0
X600019.SH,0,0.0247083836421638,0,0,0,0.0500412960675815,0,0.0910937956990776,0,0,0,0,0,0.10036373652643,0,0,0,0,0,0,0,0.0709791416274956,0,0,0,0,0,0.0256706457801898,0,0,0.0734378126977377,0,0.0407343114091293,0,0,0,0,-0.115389806641765,0,0,0,0,0,0,-0.0333313328387399,0,0,0,0,0.0610799537805829,0,0.051587210966722,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0182000111514999,0,0,0.07076482669172,0,0,0,0,0,0,0,0,0,0,0,0.0729729809939039,0,0,0,-0.0623575407662422,0,0,0,0,0,0.0215685811512367,0,0.150885989868555,0,0.0154482909094144,0,0,0.0191142976636196,0,0.154884089618133,0,0,0.0600727454687026,0,0,0,0.0526687637269321,0,0,0,0,-0.0182737285654193,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.482894728995404,0.0496077540490448,0,0,0,0,0,0,0,0.120370090430314,0,0,0,0,0,0,-0.00181934786009973,0,-0.0289969421556853,0,0,0,0.046939506097885,0,0,0,0,0.135772571946659,0,0,0,0,0,-0.031494170769301,0,0,0,0,0,0,0.0316968692534652,0,0,0,0,0,0,0
X601898.SH,0,0.0987858391651884,0,0,0,0.142605086346732,0.0412757609394142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889443383810548,0,0,0,0,0,0,0,0,0.349855093045946,0,0,0.0355463390521673,0,0,-0.0846234131600665,-0.09060482574408,0,0,0,0,0,0,0,0,0,0.0363943890299218,0,0,0,0,0,0,0,0,0,0,0
