,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600660.SH,X600010.SH,X000877.SZ,X600188.SH,X000301.SZ,X600011.SH,X002271.SZ,X000708.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X002326.SZ,X600426.SH,X000408.SZ,X002080.SZ,X300037.SZ,X600803.SH,X000723.SZ,X600219.SH,X600096.SH,X600399.SH,X600141.SH,X601991.SH,X000786.SZ,X600795.SH,X300073.SZ,X002407.SZ,X600352.SH,X600489.SH,X000825.SZ,X002353.SZ,X600516.SH,X600688.SH,X000831.SZ,X000027.SZ,X600295.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,-0.0581428180784311,0,0,0,0,-0.14312877158738,0,0,0,0.0163585233530734,0,-0.00736823581617587,0,0,0,0,0,0,0,0.0705639077899674,0.0665770720539819,0,0,0,-0.0288861921565347,0.105330388922609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345942434709307,0,0,0.0221432292590941,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.361793216304105,0,0,0,0,0,0,0,0,0,0,0,0.00865804297366591,0,0,0,0,0,0,0,0,0,0,0,0.128682579831792,0,0,0,0,0,0,0.131083395339697,0,0,0,0,0,0,0.00925431226832062,0,0.0263592580871785,0,0.148435456899973,0,0,0,0.0121779218191421,0,0,0,-0.013152014951404,0,0
X000877.SZ,0,0,0,0,0,0.382630868314345,0,0,0,0,0,0.016611132883628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199143385738226,0,0,0,0,0,0,0,0,0,0.314748157386186,0,0,0,0,0,0,0,0,0,0,0,0.0348455877580726,0,0,0,0,0,0
X600188.SH,0,0,0.131235540527075,0,0,0,0.233353186882582,0,0,0,0,0,0,0,0,0,0,0,0.213013757590539,0,0.585261312990482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847668855107299,0,0,0,0.0479468163651435,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.127602673730508,0,0,-0.0430335636988485,0,0,0,0,0,0,0,0,0,0,0,0,0.00888842262184153,0,0,0,0.0413161881825835,0,0,0,0.25082190897974,0,0.220358536308971,0,0,0,0,0,0,0,0,0,0,0.0973364859488625,0,0,-0.0866008442987265,0,0,0,-0.0564408471059034,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750612683931985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132334690581485,0,0.160887846443378,0,0.518407127858972,0,0,-0.00471580185959275,0,0,0,0,0,0,0,0.0832446237354692,0,0.122225798638822,0,0,0.0507569185996493,0,0,0,0,-0.0209730044656678,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0058966028650088,0,0,0.182352617647302,0,0,0,-0.0422399465071591,0,0,0,0,0,0,0,0,0,0,0,0.00684610525293083,0,0,0,0,0,-0.0434312067483962,0,0,0,0.614434466660887,0,-0.0368434283737335,0,0,0,0,0,0,0,0,0,0,0,0,-0.00931559737902947,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271992075058567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658521947396246,0,0.0225765812225161,0,0,0,0,0,0,0,0,0,0.0485914766276639,0,0.0600455425996565,0,0,0,0.00728631092326338,0,0,0,0.0278240393552115,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0378634587082209,0,0,0,0.0326328498478235,0,0.080355746851979,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0178487307488286,0,0,0,0,0,0,0,0,0,0,0,0.181301485925479,0,0,0,0,0,0,0,0,0.0306213698384337,0.00373113576048851,0,0,0,-0.0365845681470558,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0322935337949135,0,0,0,-0.0149906592568227,0,0,0,0,0,0,-0.0625827470925401,0.01270343792555,0,-0.032788944949827,0,-0.0303065876085062,0,0.0222959165770109,0,0,0,0,0,0,0,0,0,0,0.168691189664019,-8.67361737988404e-19,0,0,0,0,0,0.0320899660061826,0,0,-0.0199698410770219,0,0,0,0,-0.016610085674077,0,0
X601898.SH,0,0,0.731787289392868,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909815997884443,0,0.0504622379633254,0,0,0,0,0,0,0,0,0,0,0,0.0419595142884064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122996167549884,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0912537426810996,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0238034976665076,0.198937835466564,-0.0555236761263026,0,0,0.0741496990650209,0,0.0438405680087375,0,0,0,0,0,0,0,0,0,0,0.174045706727496,0,0,0,0,0.00361508390599979,0,0,0,0,0.257378275058113,0,0,0,0,0,0,0.0171265703819058,0.0850558698868759,0,-0.0135514122746294,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113890705864071,0.0323092713430703,0.0654345394511461,0,0.135642256731869,0,0,0.0043147809981023,0,0.0184521317042368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101381641588088,0,0,0,0.0141923159888084,0,0,0,0.0151394106423469,0,0
X600886.SH,0,0,0.0707494911822128,0,0,0,0,0,0,0,0,0,0.0583616545278968,0,0,0,0,0,0,0,0,0,0,0,0.189232605213066,0,0,0,0,0,0,0,0,0.0568884966213263,0,0.164150072368227,0,0.141700896407012,0,-0.075256736494083,0,0,0.00280265818695118,0,0.207835442747769,0,0,0,0,0,0,4.33680868994202e-19,-0.00206856123476481,0,0,0,0,0,0
X002326.SZ,0,0,-0.0743267334991786,0,0,0,3.46944695195361e-18,0,0,0,0,0.245248517541441,0,0,0.309895376995956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124747047765527,0,-0.0239461218688289,0,-2.16840434497101e-19,0,0,0,0,0.187097747068405,0,0,0.065199580229945,0,0,0,0.123004089722601,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.065339199009799,0,0,0,0,0,0,0.139900906226952,0.0481640740329317,0,0,0,0.102965797253228,0,0,0,0,0,0,0,0,0,0,0,0.173311614304718,0.0122997621574316,0,0,0.0352440618779339,0,0,0,0,0,0,0,0,0.0936429772477493,0,0,0,0,0,0,0,0.0129407819570633,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0705314733384618,0,-3.46944695195361e-18,0.2418417590985,0.185809448668973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422360664216224,0,0,0,0,0,0.164382541399738,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913685623824913,0.151090527574951,0,0,0.157396721549808,0,0,0,0.192075498498541,0,0.0668939986626635,0,0,0,0,0,0.0654105352402886,0,0.110069051242587,0,0,0,0,0,0,0.0616487220168548,0,0,0,0,0,0,0.0480886574176434,0,0,0,0,0.0571457774935004,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239366800374017,0,0,-0.0126129409271885,0,0,0,0,0.0171100068097759,0,0,0,0,0,0,0,0,0,0,0.0889042925976784,0,0,0,0.102915904811994,0,0,0,0,0,0,0,0,0,0.0288505306603103,0,0,0,-0.0603309913817754,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.0311403111667759,0,0,0,-0.0923610179786549,0,0.117099268849223,0.215282641915978,0,0,0.113183188161798,0,-0.161490369838496,0,0,0,0,-0.0401203357521628,0,0,0,0,0,0.0761600283486465,0,0,0,0.00446537608250287,0,0,0,0,0,0,0,0,0,0.0233416698857814,0.166540174184117,0,0,0,0,0,0,-0.0431486447764599,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00732284437667876,0,0,0,-0.0750781563278861,0,0,0.170430368525879,0,0,0,0,0,0,0.0737164486474903,0,0,0,0,0,0.00535393972104983,0,0,0,0,0,0,0,0,0,0,0,0,0.0145361176111611,0,0,0,0.126275579592494,0,0,0,0.0354682943164523,0,0,0,0.168242226434451,0,0
X600219.SH,0,0,0,0,0.0681456205901559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118013035238736,0,0,0.350889019412301,0,0,0,0,0.0774526713694288,0,0,0,0.132622134082228,0,0,0,-3.46944695195361e-18,0.142906910900605,0,0,0,0,0.045089134550746,0,0.276801064245484,-0.0182465677115345,0,0,0,0,0,0,0,0.06984542983428,0,0,0,0,0.108123653129687,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240617920578768,0.0468306746810741,0,0,0,0,0,0,0,0,0,0,0.253915914474723,0,0,0,0,0,0.0899884793019624,0,0,0.535915083663216,0,0,0,0,0,0,0,0,0,0.0324936898332979,0,0,0,0,0,0,0,0.0180630531523006,0,0,0,-0.032660323013358,0,0
X600399.SH,0,0,0,-6.93889390390723e-18,0.325273798675938,0.0579803796954695,0.116967526697089,0,0,0,0,0,0,0.039889793742021,0,0,0,0,0,-0.242595834081105,0,0,0,0.0432093432025165,0.0376931936576699,0,0,0,0.104572233825813,0,0,-0.120951575830002,0.0122088166354537,0,0,0,0,0,0,0,-0.185615518024023,0,0,0,0,-0.0251252173627192,0.0143730048372656,0,0,0,0,-0.0150970972046835,-0.0377808677023692,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.117979800446887,0,0,0,0,0,0,0.204455887699082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443619330004799,0,0,0,0,0,0.174854812931472,0,0,0,0,0,0.00146207479538614,0,0.131203448086331,0,0.123330214615049,0,0,0.0612728232186618,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199929805350888,0,0,0,0,0,0,0,0.0183771168279155,0.0313150176489558,0,0,0,0.113474148983493,0,0.0282873157703057,0,0,0,0,0,0,0.219323611287821,0,0,0,0,0,0.0196641392429159,0,0,0,0.0765331488491315,0,0,0,0,0,0,0,0,-0.0209028341430062,0,0
X000786.SZ,0,0,0,0,0,0.0590484356635897,-0.0222570565625621,0,0,0,0,0,0.0988654074592936,0,0,0,0.375783671635987,0,0,0,0,0.262663512352528,0,0,0,0,0,0,0,0,-0.0253569083954588,0.0338265136312735,0,0,-0.0339008783460558,0,0,0,0,0,0,0,0,0,-0.13207884117888,0,0,0,0,0,0,0,0.00598147731000056,0,0,0,-0.0251945602616341,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.183696808567753,-0.0269968942587115,-0.0348489105589641,0.20462583584446,0,0,0,0,0,0,0,0,0.0994068371837651,0,0.010971202789862,0.0909293784991198,0,-0.0106237005336875,0,0,0,0,0,0.464346035359563,0,0,0,0,0.109264541671034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,-0.0465522595556737,0,0.367905201665348,0,0,0.0539821515020454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103879901842557,0,0,0,0,0,0,0.143380870232743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0.201704360034238,0,0,0,0,0,0,0,0,0,0,0,-0.0529175109259079,0,0,0,0,0,0.23526113982408,0,0,0.124409439729568,0,0,0,0,0.0949657900340027,0,0.22843091522853,0,0,-0.0443287334517922,0,0,0,0,0,0,0,0,0.107831962172374,0.00265983800794255,0,0,0,0,-0.0279361944122922,0,0,0,0.0494841250985792,0,0
X600352.SH,0,0,0,0,0,0.119165006652272,0,0,0,0,0,0,0,0,0,0,0,0.0386589432989874,0,0,0.0781250855829582,0,0,0,0,0,0,0,0,0,0,0.052245546036663,0,0,0,0,0,0.0442737512718623,0,0,0,0,0,0,0.0830893196223904,0,0,0,0.0837954474993265,0,0,-0.00159961461210747,0,0,0,0,-0.00862329981854401,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417054021796467,0,0,0,0,0.00898587708729518,0,0,0.136219204096309,0,0,0.0689854697072272,0,0,0,0,0,0.0749902567610438,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0271831357575282,0,0,0,-4.33680868994202e-19,0,0,0,0.0238755483527392,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723952369242605,0.209895715194183,0,0,0,0,0,0,0,0,0.0148282304396898,0,0,0,0.304739137806036,0,0,0,0,0,0,0,0.0214262799156309,0,0,0,0,0,0.139245635900805,0.109148298617971,0.134672520578984,0,0,0,-0.0128538107396271,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751170170445856,0,0,0,0,0,0,0,0,0.041871179382235,-0.0629228866830642,0,0,-0.0724569961968517,0.0368901199084031,0,0,0,0.140846036346652,0,0,0,0,0,0,0,0.255172038852372,0,0,0,0,0.184613865995828,0.119095645047947,0,0,0,0.0355463664517522,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.13653140686981,0.0140973728905943,0,0,0.10043194100103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250726721289605,0,0.266852895868836,0,0,0,0,0,0.132869203020075,0,0,0,0,0,0,0,-0.102153783284047,0,0.0562181875534994,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0183926943414232,0.0621485589603329,0.0506352042690065,0,0,0,0,0,0.0415411012319318,0,0,0,0.00459912985639533,0,0,0,0,0,0,0,0,0,0,0,0.141746258013383,0,0,0,0,0,0,0,0,0,0,0,0,0.0946242533972953,0,0,0.00261576037868399,0,0.117280349693403,0,0,0,0,0,0,0,-0.116263366720068,0,0
X000831.SZ,0,0,0,0,0,0,0.402678674907493,0,0,0,0,0.00343239515069362,0,0,0,0,0,0,0,0,0,0,0,0,0.0704478662699361,0,0,0,0,0,0,0,0,0,0.184873115618493,0,0,0,0.17036898233588,0.00437627551533544,0,0,0,0,0,0,0,0,0,0,0,0.0578612564249709,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604525372589438,0,0,0,0,0,0,0,0,0.0250705385169544,0,0,0,0,0.0956500510041943,0,0,0,0,0,0.0521761212267647,0,0,0,0.025666168044234,0,0,0,0.0775760882041895,0,0,0,0,0,0.293455284728055,0,-0.055457243274901,0,0,0,0,0,0,0
X600295.SH,0,0,0.00724376145535961,0,0,0,0,0,0.0677770221283988,0,0,0.0507595396567846,0,0,0,0,0,0,0,0,0.17588404407549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223494436519445,0,0,0,0,0,0,0,0,0,0.245175281182698,0,0,0,0,0,0,-0.08171069791102,-0.0211178159009752,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0812551266008897,0,0,0,0,0,0.0532382685720913,0,0.0105660022600749,0,0,0,0,0,0,0,0,0,0,0.0503158276895934,0.0693974745140209,0,0,0,0,0.050780343830589,0,0,0.0933475976853211,0,0,0,0,0,0,0.0474438553544881,1.73472347597681e-18,0,0,0,-0.000265210434969744,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154968515524845,0,0,0,0,0,0,0,0,0,0,0,0,0.119977540749329,-0.0408010414902426,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0179336166483632,-0.0448046471471496,0.0277971305556051,-0.0166885649775269,0,0,0,0,-0.0235099247491843,0,0,0,0,0,0,-0.0571833570749948,0,0,0,-5.42101086242752e-20,0,0
Slope,0,0,0,0,0,0,0,-0.0570689870765746,0,0,0,0,0,0,0,0,0,-0.129671444055936,0,0,0,0,0,0,0,0,0,0,0,0.014632461790756,-0.13218751006008,0,0,0,0,0,0,0,-0.0440270447396684,0,0,0,0,0,0,0,0,0,0.121277027073514,0,0,0,0.963331625716788,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337601246642522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091661724235087,0,0,0.810288551743014,0,0,0,0,-0.279231640853997,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0935006648203246,0.0721123748324082,0,0,0,0,-0.0240098785408694,0,-0.0315557521467502,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633731111481357,0,0,0,0,0,0.0103265236656077,-0.0369892515864835,0,0,0,0,0,0,0.0503042320419436,0,0,0,0,0,0,-0.0240020097010812,0,0,0,0,0,0,-0.0392618235860734,0,0
MKreturn,0,0,0,0,-0.0382275915895107,0,0,0,0,0,0,0,0,0.00785390923694933,0,-0.00319958885154303,-0.00046466902241528,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0515303507857887,0,0,0,0.00168919069884613,0,0.0234003717585641,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059264909261489,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000765980631374726,0.000881956179099875,0,0,0,-0.00234343436535051,0,0,0,-0.000954685612714337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183206119263641,1.06168598441987e-05,0,0,0,0,0,0,0,0,0.00156187266717516,0,0,0.00181085603239557,0,0,0,0,0.00298667628287056,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.373361059718651,0,0,-0.0891276765739691,-0.366182009026575,-0.177360539283984,-0.133956216176231,0,0,0,0,0,0,0,0,0,0,0.042264576864186,0,0,0,0,0.0888590822858577,0,0,0,0,0,0,0.168857737391135,0.0779268260913042,0,0,0.138648589022275,0,0,0,0,0,-0.0919805695313004,0,0,-0.136104747040841,-0.0900358526961884,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302586891073587,0,0,0,0,0,0,0,0,0,0,0,0,0.00121906798668519,0,-0.00154226272484456,0,5.42101086242752e-20,-0.00224796012371111,0,0,0,0.000932693845602061,0,-0.00158425912901024,0,0,0,0,-0.00263345099658156,0,-0.00473042850877091,0,0,0,0,0.00364344785303985,-0.00036730540013005,0,0,0,0.00632830329115814,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00719434906216383,0,0,0,0,0,-0.00221425683508102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636744186350009,0,0.003139149958551,0,0,-0.00516614329714184,0,0,0,0,0,0,0,0,0,0,-0.00923068953530897,0,0,0,0,0,0,0,0.00131093970080967,0,0,0,0,-0.0282499547240777,0,0
