,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X000301.SZ,X600188.SH,X000877.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X000723.SZ,X600803.SH,X600219.SH,X000408.SZ,X002326.SZ,X300037.SZ,X600688.SH,X300073.SZ,X600399.SH,X000786.SZ,X601991.SH,X000825.SZ,X600795.SH,X600141.SH,X600516.SH,X600096.SH,X000831.SZ,X600352.SH,X600489.SH,X000959.SZ,X600157.SH,X600295.SH,X002409.SZ,X000155.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0691493616972933,0.0774175398148117,0,0,0,0,0,0,0,0,0,0,0,0.0120672049558507,0,0,0,0.0181943334403877,0,0,0.155486803749895,0,0,0,0,0,0,0,0,0.0553612001477839,0.0144917861339586,0,0,0,0,0.151419146269039,0,0,0,-0.0141230893432862,-0.00273157491322996,0,0,0,-0.0405349580795484,0,0
X600028.SH,0.179241544156381,0,0,0,0,0,0,-0.0169308702208973,0,0.0298704234884509,0,0,0.0368371142316211,0.037157405710225,0,0,0,0,0.068919281230403,0,0,0,0,0,0.00359433042033097,0,0,0,0,0,0,0,0.0435154879643905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10476379323302,0.0965700881107092,0,0,0,0,-0.0220796942181002,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209650488326638,0,0.0993779792704828,0,0.0552229920594505,0,0,0.407481330378913,0,0,0.0663742812628785,0,0,0,0,0.0414856276955959,0,0,0,0,0,0,0,0,0.00309458523999657,0,0,0,0,0.0145926849410712,0,0,0,0,0.0399773173450929,0,0,0,0,0.00644391323413221,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262075086574687,0.141092877344162,0,0,0,0,0,0.106585631003258,0.0676458338820232,0,0,0,0,-0.0626990170223325,0,0,0,0,0,0,0,0,-0.0706037432493989,-0.0122140960982307,0,0,0,0,0,0,-0.0198656176855371,0,0,0,0.0310138974259517,0,0,0,0,3.46944695195361e-18,0,0
X002460.SZ,0,0,0,0,0,0,0,0.553528307839268,0,0,0,0.234033963919003,0,-0.0513960476555787,-0.0599848732256512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813862727320792,0,0,0,0.0125012527140898,0.0895657244519172,0,0,0,0,0.00281247063112734,0,0.0808308101502957,0,0,0,0,0,0,0,0,0,0.00632661950097067,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427461661464869,0.431073088945324,0,0,0,0,0,0,0,0.0846134873636655,0.0111736906043172,0,-0.103862401596694,0,0,0,0.0103817174780754,0,0,0,0,0,0.102303238660581,0,0,0,-0.0621647620905931,0,0,0,0,0,0,0,0,0,0.0168417675734602,0,0.015011622505244,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.125876463288175,0,0,0.350605527124625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219413837579159,0,0,0,0,0.188728638919019,0,0,0,0,-0.0254298692096953,0,-0.00368633420479106,0.155275679741965,0,0,0,0,-0.0461677816867967,0,0,0,0,0,0,0,0,-0.0143253371753922,0,0
X002466.SZ,0,0,0,0,0.525040103870358,0,0,0,0,0,0.0903357442790177,0,0.0413061134147175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227715068275261,0.143847173172603,0.0186954609678323,0,0,0,0,0,0,0,0,0,0,0,0.0708128965615614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.107373686380921,0,0,0.136831283332721,0,0,0,0,0,0,0,-0.181472480730817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294203552853079,0,0,0,0,-0.0718519647805592,0,0,0.0505409222366644,0,0.0385408502328135,0,0,0,0,0,0,0.293435801213365,0,-0.0247489197926079,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926922976622278,0,0,0,0,0,0,0,0,0,0,0,0,0.0289516145027029,0.0650539959985547,0,0.0781011106289869,0,0,0,0,0,0,0,0.207307310250337,0,0,0.106604917275316,0,0,0,0,0,0.0143519229173948,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.33431978914477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058675300972187,0,0.0334903364974035,0,0,0,0,0,0,0,0,0.0412961545361701,0.0847925112285889,0,0.00228340778343285,0,0.0407361508396542,0,0,0,0,0.215217967163289,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0766871286889657,0,0,-0.149656289245223,0,0,0,0,0.0492135086661403,0,-0.141847738021016,0,0.11079734822498,0,-0.0375480547399447,-0.0268785538526935,0,0,0,-0.0404154204023003,0.0511289577905575,0.0672605576581953,0,0.032297495643515,0,0,0.025522670199971,0,0,0,0,0,-0.0222085877580376,0,0,0,0,0,0.135063119780577,0,0,0,0,0,0.102543226520687,0,0,0.0282006963495416,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0260815988685689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016368927078705,0,0,0,0,0,0.0987574433799376,0.160818449899186,0.0786439614413117,0,-3.46944695195361e-18,0,0,0,0,0.0596898612417735,0,0.238246998778831,0,0,0,0,0,0,0,0,0,0,-0.0598840892522108,0,0,0,0,0,0
X600188.SH,0,0,0.450623510741828,0,0,0,0,0,0,0,0,0,0,0,0.055982921327297,0,0,-0.131607045051831,0,0,0.321319838191242,0,0,0,0,0,0,0,0,0.0420117443345665,0,0,0.0650782743381941,0,0,0,0,0.116264313727729,0,0,0.108803536576424,0.0538735288071964,0.114884467446955,0,0,0,0.000124597344316567,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0456535454300546,0,0
X000877.SZ,0,0,0,0,0,0.418280683444624,0,0,0,0,0.0843503063008824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515996082502962,0,0,0,0,0,0,0,0,0.0243246115116141,0.0805696098965863,0,0,0,0,0.162587979221827,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0664232894259921,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.147184068789313,0.129256197931815,0,0,0,0,0,0,0.0356593974548241,0,0,0,0,0,0,-0.0116411277267701,0,0,0.0455419765230613,0.0259302496967157,0,0,0.00391849030657397,0,0,0,0,0,0,0,0,0,0.0101731853934534,0,0,0,0,0,0,0,0,0,0,0,0.0318710053351611,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0978028536125921,0,0,0,0,0,0,0,0,-0.0162770067863413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217149880789356,0,0.64569437684905,0,-0.0438877704409548,0,0,-0.0408897258045576,-0.039208388003132,0,0,0,0,0,0,0,0,0,-0.0103345130387976,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.084739378121709,0,0,0,0,0,0,0.0488307234361277,0,0,0,0,0.037289145718445,0,0,-0.162919134053743,0,0,0,0,-0.0700315753248166,0.152302178699046,0,0.540019601738097,0,0,0,0,0,0.216916958080979,0,0,0,0,0.116619660825924,0,0.000644778587133805,0,0.0501927644365131,0,0,0,0,-0.0115614588381915,0,0
X601600.SH,0,0,0,0,0,0,0,0.0618979709115491,0,0,0.0709498577701775,0,0,0.130190114945874,0.1583313059027,0,0,0,0,0,0,0,0,0,0,0,0.0451167603804886,0,0,0,0,0,0,0,0,0,0,0.273098451991492,0,0,0,0.0301107486799876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
