,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X600808.SH,X000553.SZ,X600985.SH,X002353.SZ,X000630.SZ,X000401.SZ,X601699.SH,X600583.SH,X000027.SZ,X600426.SH,X600612.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0121781541552678,0,0,0,0,0,0,0,0,0,0,0,0.00974900243964746,0,0,0,0.0102853539628743,0,0,0,0,0,0,0,0,0.0204748768038728,0,0,0.0488928534159146,0.0335191914743165,0,0,0,0,0,0.0666802862824407,0,0,0,0,0.025883326496555,0,0,0,0,0,-0.00538029497981787,0,0,0,0,0.000828932634054318,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086649310509301,0,0,0.00652908428330733,0.0146717843709538,0,0,0,0,0,0,0.0542839626585154,0.00437824470831001,0,0,0,0,0,0,0,0,0,0.0145183703358455,0,0.068621662953243,0,0,0,0,0,0.110912510882668,0,0,0,-0.0197954997239757,0,0,0,0,-0.013548853042938,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441212200123121,0.0343793631619711,0,0,0.127305898287252,0,0.0303767900471221,0,0,0,0,0,0,0.095841048289217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040191728836134,0,0,0,0,0,0,-0.000933689104803872,0,0,0,0,0.0026517194193176,0,0
X600585.SH,0,0,0,0,0,0.0576232935158231,0,0,0,0,0,0,0,0,0,0,0,0.0339684471453421,0,0.373759652698319,0,0.0339101501430077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511709228707811,0,0,0,0,0,0,0,0,0,0,-0.0195350255092194,0,0,0,0,0.027783754128176,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0395113600895709,0,0,0,0,0,0,0,0.0600634270089581,0,0.158916781996873,0,0.0387240614657762,0,0,0,0,-0.0233481096602003,0,0,0,0,0,0,0,0.0911359492495987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688805371241909,0,0,0,0,0.0216755538573471,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0247081852540066,0,0,0,0,0,0.255785455087535,0,0,0.0660911086685752,0,0,0,0,0,0.0495147620568903,0.0870688170154989,0,0,0,0,0,0,0,0,0,0,0,0.12513151714984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542930974379981,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041594325683807,0,0,0,0,0,0,0.757967975923796,0,0,0,0,0,0,0,-0.0447084206142939,0,0,0,0,0.0484946931227677,0,0,0,-0.0368827276515359,0,0,0,0,0.103299619097084,0,0.0625401081244314,-0.0829417203744072,0.0211254057395848,0,0.0425998149747557,0,-0.0880679075762911,0,0
X600011.SH,0,0,0,0,0,0.106509928562512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369115943135135,0,0.187750447131305,0,-0.0997654892398885,-0.0261009703234243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111389197318963,0,0,0,0,0,0,0,0,0,0.0186713639774186,-0.0877690377081333,0,-0.176047185712002,0,-0.00571318370451917,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.23152015772325,0,0,0,0,0,0.127451423661297,0,0,0,0.133370797354837,0.113176218477812,0,0,0,0,0,0,0,0.0355136816507415,0,0,0,0,0,0.0130513211468092,0,0,0,0,0,0,0.00306718960327045,0,0,0,0,0,0,0,0,0,0,-0.00322528179098744,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00653446251354132,0,0,0,0,0,0,0.106370239127022,0,0,0,0.035260863011485,0,0.0315773256571928,0,0,0,0,0,0,0.0214697420121458,0,0,0,0,0,0.0264297638427385,0,0,0,0,0,0,0,0,0.0699082140701966,0,0,0,0.249574931233287,0,0,0,-8.67361737988404e-19,-0.016522694956448,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0442404783957097,0,0,0,0,0,0.0359288958574763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635953775694885,0,0,0,0,0,0,0,0,0.169896034739942,0,0,0,0,0,0.195557654375029,0,-0.000334194892738458,0,0,0,0,0.00159154389200655,0,0
X600660.SH,0,0,0,0,0,0.0332999600592008,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.149174106052312,0,0.0331968645976659,0,0.0449976672480273,0,0,0,0,0,0,0,0,0,0,0.0634714600780082,0,0,0,0,0.0826178777711829,0,0.0166553052965272,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0066510075239369,0,0
X600886.SH,0,0,0,0.15924490865961,0,0.0157680039249214,0.0529497401543706,0,0,0,0,0,0,0,0,0,0,-0.0973944211124307,0,0,0,0.0285743086170208,0,0.0730064348726008,0,0,0.00692488932241456,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.169257384700689,0.0743747480618471,0,0,0,0,0,0,0,0,0,0,0.0094910110708269,0.0142363102470927,0.0189853441086502,0,0,-0.00640532001644309,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419388180346331,0,0.0822831048507716,0.031795698327333,0.0178552321681096,0,0.0604367464715641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101330185005087,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0230667517784121,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0807575549981165,0,0,0,0.0691440986859021,0,0,0,0,0,0,0,0,0,0.0402586302449708,0.0415936434910779,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0143168948759006,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.347102179545488,0,0,0,0,0,0,0,0,0,0,0,0.108695778847125,0.0406755535503465,0,0,0,0,0,0,0.0566211199934487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128471803739537,0,0,0,0,0.136722049463184,0,0,0,-0.0387906122267594,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0392629085688955,0,0,0,0,0,0,0,0,0,0.0409564232385249,0,0,0,0,0,0.0718373766657343,0,0,0,0,0,0.194658151716465,0,0,0,0,0,0,0.0825925142482065,0,0,0,0,0,0,0,0,0,0,0,0,0.15256284459704,0,0,0,-0.00135654436198052,0,0,0,0,0.0201874054826409,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4186385127043,0,0.328165653059662,0,0,0,0.260958792171473,-0.164748627732932,0,0,0,0,0,0,0,-0.27389244253048,0,0,0,0,0.0159767591311076,0,0,0,0,0,0,0,0.161674592708703,0,0,0,0,0,0,0,0,0.104155313028349,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610582128093614,0,0.0685394304179163,0,0,0,0.012691192822519,0,0,0,0,0,0,0,0,0,0,0.113038110289271,0,0,0,0,0,0,0,0,0,0.0692895936630425,0,0,0,0,0,0,-0.0106432047848613,-0.0332724995586958,0,0,0,0,0,0
X600801.SH,0,0,0,0.414183202218902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158907870754627,0,0,0,0,0,0,0,0,0,0,0.342614745453094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231088040353812,0,0,0,0,0,0,0,-0.00234771185299209,0,0,0,0,0.0098793952309801,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.17391393539844,0,0,0,0,0,0,0,0,0,0,-0.038280493390399,0,-0.0514069726839025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169843120387438,0,0,0,-0.0765542719876867,0,0
X000723.SZ,0,0,0,0,0,1.04803174474911,0,0,0,0,0,0,0,0,0,0,0.00788084492604276,0.1704951142426,0,0,0,0,0,0,0,0.00226902144868642,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.102787446555384,0,0,0,0,0,0,0.228884335775411,0,0,0.017814436823433,0,0,0,0,0.109890620144216,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178961025533174,0.0180978761349216,0,0,0,0,0,0,0.0121850425292348,0.16153016976658,0,0,0,0,0,0.0402207278846517,0,0,0,0,0.0854672744031683,0,0,0,0.0466147462324044,0,0,0,0,0,0,0,-0.0113701446606933,0,0,0,0,0.0108082204802946,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0195207075540001,0,0,0,0,0,0,0,0,0,0,0,0.00299417069354766,0.0440594412631261,0,0,0,0,0,0.0553214388845852,0,0,0,0,0,0,0.042593027662358,0,0,0,0.297495795592927,0.0770796077081836,0,0,0,0,0,0,0,0.087610368292177,0,0,0,-0.00140881574124778,-0.0432398282848918,0,0,0,0.0240922038122197,0,0
X000898.SZ,0,0,0,0,0,0.0166385136660306,0,0,0,0,0,0,0,0,0,0,0,0.0211755425085189,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.140423224664852,0,0,0.133233260073091,0,0,0,0.0220627907359194,0,0,0,0,0.00941488628481459,0,0.0112291898221383,0,0,0,0,0,0,0,0.103613459493189,0,-0.000548337672597396,0,0,0,0,0.0173761053446022,0,0
X002271.SZ,0,0,0,0,0,0,0.0628506834622989,0,0,0,0,0.178647461083933,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0785052296085235,0,0,0,0,0,0,0,0.03349613386761,0.169681093218776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248071653888092,0,0,0,0,0,-0.00499500117087313,0,0,0,0,0.0480166067951898,0,0
