,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X300072.SZ,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600299.SH,X600623.SH,X002466.SZ,X000792.SZ,X000709.SZ,X002075.SZ,X601158.SH,X000723.SZ,X000408.SZ,X000898.SZ,X600352.SH,X600583.SH,X000883.SZ,X000983.SZ,X600549.SH,X000959.SZ,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X600021.SH,X000630.SZ,X000012.SZ,X002460.SZ,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00540428527326626,-0.00379494778153006,0,0,0,0,0,0.00798713921918291,0.0180217572258731,0,0,0,0,0,0,0,0,0,0.0201201492605375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912542406959635,0,0,0,0,0.0275037171031902,0,0,-0.00493070844661284,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0391012088173498,0.0347029619863939,0,0,0,0,0,0,0,0,0,0,0,-0.0383037119183976,0,0,0,0,0,0,0,0.0127694442633906,0,0,0.0508583268381518,0,0,0,0,0.0408032893774613,0.0401458982411084,0,0,0,0,0,0,0,0,0,0.0208097760507367,0,0,-0.00901929761431865,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0143369138874947,0.176614013750007,0.101409388727208,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0521382551347673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156840929045988,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.123311214427402,0,0.10034731910977,0.0106635842833353,0,0,0,0,0,0,0.012262626637001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183263677399695,0,0,0,0,0,0,0,-0.0973424834799424,0.0722632040183334,0,0,0,0.0727488608154538,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.00735483966655407,0,0.0122685941699949,0,0.00959707230062618,0.0253730395257081,0,0,0,0,0,0,0,0,0,0.214925435589182,0,0,0,0,0,0,0,0,0.0495573515664234,0.170578160329639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808178353314325,0,0.0737298788144792,0,0,-0.000686563098387963,-0.0355576070391641,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0886271834020761,0,0,0,0,0.0977521128494706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199815127027897,0,0.155868090836336,0,0,0,-0.0163235306583931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029331298954613,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0233762959039889,0,0,0,0,0,0,0,0,0,0,-0.0302071318561194,0.0182585525390358,0,0,0,0,0,0,0.000364411019534348,0,0,0,0,0,0,0,0,0.0205326099607878,0,0,0,0,0,0,0,0,0.00516878483738079,0,0,0,-0.0469024611371406,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0191634770055138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567490477125099,0,0,0,0.0595918895265405,0,0,0.0421218520379084,0,0,0,0,0.0616312706744212,0,0,0,0,0,0,0,0,0.0115816205514737,0,0.389230695022699,0,0,-0.00514042308694804,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0672687388901799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377694158361882,0,0,0,0.0337273027566368,0,0,0,0.0361611124136855,0,0,0,0,0,0,0,0.110793508338963,0.031786060973819,0,0,0,0,0.0972407695226693,0,0,0,0.0784006941170675,0.0800810964645033,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.223445078734333,0,0,0,0,0,0,0,0,0,0,0,-0.0772952497591626,0,0,0,0,0,0,0,0,0,0,0,0.011627308741379,0,0,0,0,0,0,0,0.664677344824185,0.00275651403407247,0,0,0,0,-0.111963070962887,0,0,0.194791830577669,0,0,0.0871976049012159,0,0,0.0504798625820817,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505049210457198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575108491673757,0,0,0,0,-0.159669489262084,0.0940093389294946,0,0,0,0,0,0,0,0.0313652368210178,0.0287326152749736,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0442993639212275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912747246351909,0,0,0.0438025942015629,0,0,0,0,0.0327528860846494,0.0542566388682227,0,0,0,0,0,0,0,-0.00625574389003143,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0299838784208039,0,0,0.0118432959263467,0,0,0,0,0,0.170539735735046,0.0886943526187466,0,0,0,0,0.150223554589493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587101789332489,0.0639324806093869,0,0,0,0,0,0,0.0771551271705486,0.00306984494306252,0.0296219831901452,0.0637640453244361,0,-0.0490244451010947,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0148862252383481,0,0,0,0,0,0,0,0.0239223009903724,0,0,0,0.0242729504070048,0,0,0,0,0,0,0.00947198781304366,0,0,0,0,0,0.121470927878859,0,0.0227134140000717,0.0275449757406402,0,0,0,0,0.116185225551691,0,0,0,0,0.0592378729313796,0,0,-0.0196937239290501,0,0,0,0,0,0,0
