,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X000539.SZ,X002466.SZ,X600309.SH,X000630.SZ,X000792.SZ,X600623.SH,X600098.SH,X600352.SH,X000709.SZ,X000883.SZ,X600160.SH,X600660.SH,X000898.SZ,X600021.SH,X002470.SZ,X601918.SH,X600863.SH,X600489.SH,X000060.SZ,X600808.SH,X600578.SH,X600307.SH,X600547.SH,X300072.SZ,X000629.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.369648387984738,0,0,0,0,0,0.184484322638912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243865563128623,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0205873587598663,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.17581482917,0,0,0,0,0,0,0.0658743769411865,0,0,0,0,0,0,0,0,0,0.0107574305711856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905453317625339,0,0,0.00259824902636229,0,0,0.0503455765043279,0,0,-0.00944501611438833,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.392269829583738,0.12243383410735,0.00993983946131737,0.138873566635006,0,0,0,0,0,0,0,0,0,0,0,0,0.0897231439833614,0,0,0,0,0.0619595717874513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160979717795988,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.462646797568238,0.0278108911506951,0,0,0,0,0,0,0.0617723116092424,0,0,0,0,0,0,0,0,0,0,0,0,0.0629291624610318,0,0,0,0,0.0976972466064979,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452202553131687,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.234588805436641,0,0,0,0,0,0.0885592816714685,0,0,0,0,0,0,0.0111479528681924,0,0,0,0.386429435649119,0,0,0,0,0,0.0666027822500935,0,0,0,0,0,0,0.0402119692757091,0,-0.0119706634857276,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191297519986343,0.0764240768118964,0,0,0,0,0.0403040659140706,0,0,0,0,0,0,0,0,0,0,0.0380488180731855,0,0,0,0,0,0.00326994691218499,0,0,0.0884118100929014,0,0,0,0,0,-0.029576275792636,0,0,0,0,0,0,0
X600585.SH,0,0,0.0626081422523063,0,0,0,0,0,0,0,0,0,0,0,0,0.0351832067854827,0.0553666012721816,0,0,0,0,0,0.0340903659423757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0894413937961493,0,0,0,0,0,0,0.0402635993448044,0,-0.0470562212255992,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.229790124099972,0,0,0,0,0.0685143943040363,0,0,0,0,0,0.127786392871727,0.0831256133528971,0,0,0.0213089795235105,0,0,0,0,0,0,0,0,0,0,0,0.410317124745149,0,0.0821483292407273,0,0,0,0,0,0,0,0,0.00583823798585202,0,0,-0.0151285905585661,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0868963466600722,0,0,0,0.225163129421466,0.0312610021159159,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0220760365345259,0,0,0.00263992573793358,0,0,0,0,0,0,0.0289588126779089,0,-0.0242083664356018,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.136929851665363,0,0,0,0,0,0,0.20465363709823,0,0,0.0278581577393655,0,0,0.0283871751131745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.112941840819773,0,0,0,0.128751248243396,0,0,0.168427975472089,0,0,-0.0240519337389347,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36356545992424,0,0,0.0967132211665167,0,0,0.0688671010133958,0,0,0,0,0.0770939638475155,0,0,0,0,0,0.102513692953952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148955856545057,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.307952189158134,0,0,0,0,0,0,0.0536888160256452,0,0,0,0,0,0,0,0.225586083651617,0,0,0,0,0,0.0352462861178431,0,0,0,0,0,0,0,0.141920378022801,0,0,0.0123181867669835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831621381420968,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.284773323606128,0,0,0,0,0,0,0.121223302454763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082389294841915,0,0,0,0,0,0,0,0,0,0,0,0,0.0493078235056918,0,0.0702171999822488,0,0,0,0,0,0,0,0,0,0,-0.0626635586822522,0.0244558243903417,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.271640180927863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652990002132229,0,0,0,0.554329635293432,0,0.16105648688981,0,0,0,-0.176678962902833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139410298229974,0,0,0,-0.0828906509572224,-0.0763022387324744,-0.0290187887728888,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0934660172495989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174236326040858,0,0,0,0,0,0,0,0,0,0,0,0.0253612093239676,0,0,0.151071632390545,0,0,0,0,0,0,0,0.337304582962396,0,0,0,0,0,-8.67361737988404e-19,-0.0126775961818276,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.226122502816673,0,0,0,0,0,0,0,0,0,0.0875805091371458,0,0,0.0633243121840118,0,0,0.0628386625006631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134009717244697,0,0,0.231415574078878,0,0,0,0,0,0,0.0155958018957262,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.105807326580081,0.217877295183006,0,0,0,0,0.204716383138892,0,0,0.031833820433935,0,0,0,0,0,0.064234752449798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197434558820919,0,0,0,0.0317018068447202,0,0,0,0,-0.00726533744479895,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172759969148161,0,0,0,0,0.0736341494230598,0,0,0.169066590944122,0,0.0359490627017926,0,0,0.0495805851440929,0.199529102579533,0,0.0497380941517377,0,0,0,0,0,0,0.0322695784914893,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0833677239335805,0,0,0,0,0,0.387108432670265,0,0,0,0,0,0,0,0,0,0,0,0,0.0194625737238626,0.0334667433146476,0,0,0,0,0,0,0,0,0,0,0.0325798180660387,0,0,0,0,0,0.216812238103034,0,0,0,0,0,0,0,0,-0.022063537838077,-0.00219552180237749,0,0,0,0,0,0
X601992.SH,0,0,0.113297193086874,0.217919410556527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103792458433771,0,0,0.0473808447754298,0,0,0,0,0,0,0,0,0,0,0,0,0.00124247531213786,0,0,0,0.143783079599028,0,0,0,0,0.139198879133184,0,0.0252539188200208,0,-0.036370818078815,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.18381863933457,0,0,0,0,0,0,0.15815985543682,0,0,0,0,0,0,0.235436816947839,0,0,0.00693144922201617,0,0,0,0,0.0870967488037733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21240109057945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.242822745675707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210221219479633,0,0,0,3.46944695195361e-18,0.110395950030596,0,0,0.158759057666055,0,0.00793782583303782,0.0759404126952141,0,0,0,0.135526800840823,0,0,0,0,0,0,-0.00980777694235902,0,0,0,0,0,0,0
X600583.SH,0,0,0.151377836745843,0,0,0,0,0,0,0,0.0147461274042609,0,0,0,0,0,0,0,0.194560131788412,0,0,0.0613632776568814,0,0,0.00132775377893866,0,0,0,0.240490071243056,0,0,0,0,0,0,0.0505220461141626,0,0,0,0,0,0.0149302874367725,0,0,0,0,0,0,0,0,-0.0188026142147614,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.00716217310196565,0,0,0,0,0,0,0,0.314483307632315,0,0,0.00413554859861475,0,0,0,0,0,0,0,0,0,0.151889327438292,0,0.0127891432975008,0,0,0.0485060376381003,0,0.113543827107251,0,0,0.0801871544765222,0,0,0,0,0,0,0,0,-0.0257548100741037,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304503799940661,0.0377635596483003,0,0,0,0,-0.0318291048272662,0,0,0.23207192647823,0,0,0,0,0,0,0,0.0246735895403637,0,0.449711375971329,0,0,0,0.00354619449877391,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.0320433163710475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105290098342313,0.0557691044969094,0.130434227786395,0,0.0126548738085583,0,0,0,0,0,0.0491289342575227,0,0,0,0,0.261386713098268,0,0,0,0,0,0,0,0,0,0,0,0.0802490466245277,0,0,0,0,0,-0.0270358075822171,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617657107682199,0,0,0,0.0448177719815676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399823175430109,0,0,0,0.0731997037848012,0,0.0334281230052154,0.0584612767717421,0,0,0,0,0,0
X000792.SZ,0,0,0,0.239153602225695,0,0,0,0,0,0,0.112537714309553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476180847236528,0.0386688463657813,0,0,0.0796667985006739,0,0,0,0,0,0,0,0,0.237698228612753,0,0,0,0,0.12394045527786,0,0,0,0,0,0,0,0,0.0496282795359949,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12097946516698,0,0,0,0,0,0,0.157102546403155,0,0,0,0,3.46944695195361e-18,0,0,0,0.129033682120779,0,0,0,0,0.0823388477701257,0,0,0.175768562605483,0,0,0,0,0,0.231879431411158,0.0560251807562908,0,0,0.00520076860070163,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0528314043131523,0,0,0,0,0,0,0.0624898270980909,0,0,0,0,0,0,0,0,0,0,0.257361053054778,0,0,0,0,0.014658577024765,0,0,-6.93889390390723e-18,0,0.244310012879298,0,0,0,0,0,0,0,0,0,0,0,-0.0451398025810696,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262547189216282,0,0,0,0,0,0,0,0,0.00490768460303669,0.101397657806223,0,0,0,5.42101086242752e-20,0.0982773870242706,0,0,0,0,0,0,0.144723638162069,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0390321521482364,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121400582697122,0,0,0,0,0,0,0,0.36900944987071,0,0,0,0,0.0621876213727804,0,0,0,-0.0622320204620367,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.226803058134983,0,0,0,0,0,0,0,0.0799635980713526,0,0,0.0465939071422615,0,0,0.038590359453959,0,0,0,0,0,0,0,0,0,0,0,0,0.124544962511626,0,0,0,0,0,0,0,0,0.0862752971482277,0,0.067171586768142,0,-0.0396231539148193,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0487011411563128,0,0,0,0,0,0,0,-0.192587314869871,0,0,0.195182429537063,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.164969860682108,0,0,0.483392087362566,0,0,0,0,0,0,0.195077337502352,0,0,0,0,0,0,0,0,0,0,0,-0.01465601522906,-0.0362263080196057,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0988257417559021,0,0,0,0,0,0,0,0.0844143967659987,0.0116148057563063,0.0171138813188663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828982479637908,0,0.0997353167467156,0,0,0,0,0,0.143073455987652,0,0,0,0,0,0,-0.020952364675317,0.0284525784638652,0,0,0,0,0,0
