,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600547.SH,X000301.SZ,X002271.SZ,X000877.SZ,X600886.SH,X601600.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X000983.SZ,X601991.SH,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X600348.SH,X600219.SH,X000723.SZ,X600995.SH,X600096.SH,X600489.SH,X000933.SZ,X600378.SH,X600157.SH,X000807.SZ,X600985.SH,X002080.SZ,X600141.SH,X600688.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600019.SH,0.039740451623999,0,0,0,0.0180524517686892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171002801560159,0,0.171242778845458,0,0,0,0,0,0,0.0473433989392373,0,0,0,0,0,0.171960617006903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584774536273242,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202707427475305,-0.0377921172061238,0,0,0.309612943379223,0,0.046255843596987,0,0,0.0855110237211837,0,0,0,0,0,-0.209917619785843,0,0,0,0,0,0,0,0,0,0,0.0411425461696028,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.147361918490684,0.0519376067413726,0,0.144933427571081,0,0,0,0,0,0,0,0,0,0.0799963668769839,0.00245548146680582,0,0,0,0,0,0,0,0,0,0,0,0.0472485208901692,0,0,0,0,0,0.0552976512715531,0,0,0,0,0,0,0.201370735308549,0,0,0,0,0,0,0.0198016820918874,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0440174088312843,0,0,0,-0.0965043910057253,0,0,0.028508669058753,0,0,0,0,0,0,0,0,0,0,0,0,0.0593459960928888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107644319209237,0,0.177198214775765,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,-0.0428275275941379,0,0,0,0,0,0,0,0,0.172937221387613,0,0,0,0,0,-0.0425380412772522,0,0,0,0.0843382732482382,0,0,0,-0.0176756777200119,0,0,0,0,0.172485003943475,0,0,0,0,0,0,0,0,0,0.00917602885002147,0,0.186216138259692,0,0,0,0,0,0,0,0.0439512901178358,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0395996154996302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225759840026639,4.33680868994202e-19,0,0,0,0,-0.0332026144357842,0,0,0,0,0,0,0,0,0,0,0,0.00823466805478212,0,0,0,0,0,0.1122217240327,0.198518788632679,0,0,0,0,-0.00959524873353529,-0.122910487249187,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166989157769441,0,0,0,0,0,0.361737000311149,0,0,0,0.0411014369731492,0,0,0,0,0,0,0,0,0,0,0,0.168131202299624,0,0,0,0.068913915551841,0,0,0,0,0,0,-0.010344290336946,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0580276310377607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125449820120969,0,0,0,0,0.204581504452448,0,0,0.269467295906328,0,0,0,0,0,0,0,0,0.035870268146728,0,0,0,0,0,0.123229813584184,0,0,-0.250763762300689,0.234724616187515,0,0,0,0,0,-0.0991440240622839,0.17737297390615,0,0.0921653026814215,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0214343515068546,0,0,-0.0420317807572215,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0132892472267426,0.70584257014469,-0.0238524880380285,0,0,0.173751422653526,0,0.0149261902439488,0,0,0,0,0,0,0,-0.21642979434324,0,0,0.0148136707270126,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0922741466951126,0,0,0,0.150367003384885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342557187924777,0,0,0,0,0,0,0.052438660329367,-0.137339044439251,0,0,0,0,0,0,0,0,0,0.116157072366374,0.356525223327503,0,0,0,0,-0.0841804199683408,0.160663328073816,0,0.156810531148213,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.105828871570037,0,0.0329467167940113,0,0,0,0,-0.0532896543590236,0,0,0,0,0,0,0,0.0398552608432392,0,0,0,0,0,-0.0349035630643023,0.0124576154552445,0,0.0961042655870896,0,0,0,0,0,0,-0.0657546783971958,0,0,0.148482463439352,0,0,0,0,-0.116585214943121,-0.0416341770427501,0.00793487445904083,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.224442955626974,0,0,0,0,0,0.0940705007295929,0,0,0,0,0,0.25227509984268,0,0,0,0,0,0,0,0.0105831226464967,0,0.0523871329439284,0,0,0,0,-0.0380316924866567,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.248605697946614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607294748109758,0,0,0,0.12530387542915,0,0,0.0450611573538273,0.00764243909235724,0,0,0,0,0,0,0,0,0.173222470451598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.274083070138404,0,0,0,0.115894399254044,0,0,0,0,0,0,0,0,0,0.0603939482680612,0,0,0,0,0,0,0,0.0413785208176432,0,0,0,0.0323856786886694,0,0,0,0,0.111459253165947,0,0,0,0,0,0,0.0516654652367582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0745130398642392,0,0,0,0.0306057339549151,0,0,0,0,0,0,0.254751592340634,0,0,0,0,0.0375946164460718,0,0,0,0,0,0,0.0140753127624793,0,0,0,0,0.0172989939926605,0,0,0,0,0,0,0,0,0,0,0.230051582748104,0.0207413678387284,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0.00732398505594806,0,0,0,0,0.0356090977567713,0,0,0,0,0.0894715853856493,0.0355511410709445,0,0,0,0,0,0,0.478368767792918,0,0,0,0,0,0,0,0,0,0,0,0,0.0213510173569322,0,0.017086505573992,0,0,0,0,0,0,0,0,0,0.00327249671341061,0,0,0,0,0,0,0,0.0129678605194755,0,0,0,0,0,0
X600027.SH,0,0,0,0,5.42101086242752e-20,0,-0.0576778091730995,0,0,0,0,0.154922967136158,0,0,0,0,0,0,0,0,0,0,0.161552023712013,0,0,0,0,0.0401020753576395,0,0,0.282744856792108,0,-0.190946962915771,0,0,0,0,0,0.172508323193075,0,0,0,0,0,0,0.0155828092868359,0,0,0,0,0,0.103044376672444,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.347612983424531,0,0.0686642261532652,0,0,0.011543739193443,0,0,-0.154036314498848,-0.250164799641403,0,0,0,0,0,0,0,0,0.149888408492359,0,0,0,0,0,0.0138553611667118,0.315697173582902,0,-0.0889379477494658,0,0.0502097450552078,-0.0491320410114488,0,0,0,0,0,0,0.0594179273274013,0,0,0,0,0,0.315095647074788,0,0,0,0,-0.0121350940871955,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.219719188035034,0,0.0412053741399448,0,0,0,0,0.239868865068479,0,0,0,0,0,0.0829831765059116,0,0,0,0,0,0,0,0,0,0,0,0.070842808217102,0,0,0,0,-0.173682937586925,0,-0.0666633669423805,0,-0.0896586711326523,0,0,0,0,0,0,0,0,0,-0.0282013013022353,0.187770955025398,0,-0.0534103992821345,-0.0733618746376388,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-0.0631403549647379,0,0,0,0.448407744815015,0,0,0,0,0,0,0,0,0,0,0,0,-0.123310187155239,0,0,0,0,0.134575688725258,0.130408723493358,0,0,0,0,0,0,0.136083679757374,0,0,0,0,0,0.193941092277645,0,0,0,0.363729192049932,0,0,0,0,0,0,-0.0823299895546191,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.097167851274249,0,0,0,0,0,0,0.137087862096556,0,0,0,0,0,0,0,0,0,0,0.223094937169125,0,0,0,0,0,0,0,0,0,0,0,0.0829912422509122,0.17460522565063,0,0,0,0,0,0,0,0,0,0.171637948538095,0.013888174876849,0,0,0.106260008507156,0,0.262646181295642,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.0373789498829843,0,0.407284181861043,0,0.341833588420568,-0.118631753173339,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311854090064687,0,0,0.0459250957823005,0,0,0,0,-0.0336128668903017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137244704497136,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.230261230987608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110057906559737,0,0,0,0,0,0,0.0679811846493,0,0.203684914177255,0,0,0.194724274376027,0.0938186440368178,0,-0.108633737723926,0.186157540317764,0,0,0,0,0,0,0,0,0.000278166667072586,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.487621837782672,0,0,0,0,0,0,0,0,0,0,0,0,0.0430706348093836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153276983136321,0,0,0.306539205586577,0,0,0,0,0,0.108088646313227,0,0,0,0,0,0,0,0,0,-0.0375144496849556,-0.0433803758019408,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.308182673779087,0,0,0,0.0600320901684297,0,0,0,0,0,0,0.307777055515192,0.0394186492590255,0,0,0,0.150099997118209,0,0.0724352507687502,0,0,0,0.0981706967007434,0.100937982943949,0,0,0,0,0,0,0,0,0,0,0.013846460061904,-0.0563335106386492,0,0,0,0,0,0,0,0,-0.0741607393795072,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0921595980219617,0,0,0,0,0.0140970088833581,0,0,0,0,0,0,0,-0.374886328934788,0,0,0,0,0,0,0,0,0,0.242623471589528,0,0,0.378120477241315,0.161315007134147,0,0,0,0,0.0519610265694319,0,0,0,0,0,0,0,0.508838618085448,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0724669917745817,0,0.00935875163843377,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.287380298546147,0,0,0,0,-0.0503777394156106,0,0,0,0.0232408023618077,0,0,0,0,0.0186987537082972,0.0775756536258167,0,0.116665232182721,0,0,0.28417602753212,0,0,0,0.175549853094319,0.0102202020290931,0,-0.0189687984745149,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.126206270752154,0,0,0,0,0,0,0,0.0599750766273749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108851688629266,0,0,0,0,0,0,0,0,0,0,0,0.068295193140349,0,0,0,0,0.38117977288031,0,0,0,0,-0.0200857176296407,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.020966365233509,0,0,0,0,0,0,0,0,0,-0.0242290972774524,-0.197392895443878,0.225693460350092,0,0,0,0,0,0,0,0,0.149431830840065,0.0105544285883422,0,0,0,0,0.256054416555351,1.73472347597681e-18,0,0,0,0,0,0,0,8.67361737988404e-19,0.061012264990247,0,0,0,0,0.224126654161306,0,0,0,-0.139694226738907,0.153134138331902,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.103393512414612,0.126642441936032,0,0,0,0,0,0.0846258442623112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217176040042692,0,0.0120608091351054,0,0,0,0.140396221651789,0.230673863191389,0.0187753566937137,0,0,-3.46944695195361e-18,0,0,0,0,0,0.113501398373758,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.0479430062956969,0,0,0.0100349257347873,0,0,0,0,0,0,0,0,0,0,0,0,0.314411616283624,0,0,0,0,0.146199683360938,0,0.0385851304321408,0,0,0,0.0474130723731123,0.0617250785511416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361995631780719,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.311962935092491,0,0,0,0,0,0,0,0,0,0,0,0,0.0768905687426222,0,0,0,0,-0.186547007738273,0,0,0,0,0,-0.133795159625875,0.0979010151794744,0,0,0,0.191871689977395,0,0,0.0812328922767682,0,0,0,0,0,0,0,0.556813674922241,0,0,0,0,0.174185969202249,0,-0.0250446634365556,-0.0744271101026524,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.022535053645941,0,0,0,0,0,0,0,0,0,0,0,0.0128092439360623,-0.0963924789862458,0,0,0,0,0,0,0,0.0538899789271232,0,0,-0.117581337088196,0,0,0.259618353847653,0,0,0.0490046382168908,0,0,0,0.00775904186073343,0,0,0,0,0,0,0,0.244084740963339,0,0,0,0,-0.00442994535751384,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.150922840812858,0,0,0.0485173242744638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844202119431959,0,0,0,0,0.132458656691759,0,0,0,0.0396062611115478,0,0,0,0,0,0,0.121727450230797,0,0,0,0,0,0,-0.0469017225294449,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.153790552407784,0.0167205550628141,0,0,0,0,0,0,0,0.156797145529023,0,0,0,0,0,0,0,0.0201416368553719,0,0,0.0215756654730892,0,0,0,0.287319869264543,0,0,0,0,0.0645377394641126,0,0,0,0,0,0,0,0,0,-0.0348127835429619,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0316397643542404,0,0,0,0,0,0,0,0,0,0,0.0900919305393528,0,0.0563203542120889,0,0.205026593877841,0,0,0,0,0,0,0.170986652023799,0,0.0847183893025978,0.223228013102984,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0530776868454617,0,0.0300438022228686,0,0,0,0,0,0,0,0,0,-0.00368193407219331,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.12835367601764,0,0,0,0,0.0372308101768404,0,0,0,0,0,0,0.200244871813462,0,0,0.0494840920349528,0,0,0,0,0,0,0,0,0.0585955814270345,0,0.228175429997072,0.120432309861915,0.023073813278962,0,0,0.0988401508632364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.103650811904267,0,0,0.0427490557393046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136856604177796,0,0,0.000758924627215896,0,-8.67361737988404e-19,3.46944695195361e-18,0,0,0.344391133705358,0,0.0104612139394265,0,0,0.122605960716078,0,0,0,0,0.0456377435426311,0,-0.0142590155347063,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.0213769174790663,0,0,0,0,0,0,0,0.0636063680224987,0,0,0.0258577130507983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519857572711316,0,0.044372234892463,0,0,0.0310777083770368,0,0,0.0812269770122237,0,0,0,0,0,0,0.214035067027031,0,0,0,0,0,0.0425545910591827,0,-0.00164449286168168,0,0,0,0,0,0,0
X002353.SZ,0.474055205193195,0,0,0,0.0152763887270896,0.0869172909615404,0,0,0,0,0,0,0,0,0,0,0,0,0.0608975211123668,0,0,0,0,0,0,0,-0.0541725070363204,0,0.0656115456520307,0,0,0,0,0,0,0.0699143454376055,0,0.416901719348559,0,-0.0219130330356489,0,0.107804009981775,0,0,0,0,0,0,0,0,0,0.0331859954744473,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00670690760634458,-0.00123847382086688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458934606137929,-0.0919709951903817,0,0.17527611232416,0,0,0,0,-0.0279653007743106,0,0,0,0,0,0.151445792933451,-0.0589711673098539,-0.0905175437929571,0,0,0,0,0,0,0,0,-0.229687768515661,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.185051775897167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120990954018945,0,0,0,-0.298464287428536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07702708856366,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036574448645033,0,0,0,0,0,0,0,0,0.187101163146818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271957083111734,0,0,0,0,-0.284733649275821,0.486756122582155,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0818964503273226,0.0246749915378931,0,-0.00613323228106095,0,0,0,0,0,0.0261779676164687,-0.0963293162912789,0,0,0,0,0,-0.0410561587724366,0,-0.0360786618499061,0,0,0,0,0,0,-0.0642862877811027,0.06384271251217,0,0.0957878809300707,0,0,0.0485168101940603,0,0,0,0,-0.00412442074519098,0,0,0,-0.177446425949538,0,0,-0.113923872180416,0,0,0,0,0.0781819907587238,-0.0199128557520528,0,0,0.112242359543166,0,0,0,0
MKreturn,0,0,0,0,0,-0.0424798636611526,0,0,0,0,0,0,0,0,0,0,0,0.0962070406440706,-0.00698671151364241,0.0997051132165365,0,0,0,-0.072423494268606,0,0,-0.0298508949116463,-0.0376786082739448,0,0,0,0,-0.0605595728112597,0.043161672744764,0,0,0,0,-0.0572982406402837,0,0,0,0,0,0,0,0,0,0,0.0745628416119935,0,-0.0115170353815596,0.0292134985657662,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000674394300767079,0,0.000349433914973787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120702184401237,0,0,0,0,0,9.38693557201016e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253476265204289,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555662990044673,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149955550233581,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.000354363039778411,0,0,0,0,0,0,0,0,0,0.00319423068474653,0.0111329695127435,0,0,-0.00420311266973995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000519124967658904,-0.00211423508959706,0,-0.000940088082626073,0,0.00591336235390186,0,0,0,0,0,0,0,-0.0214036445328538,0,0,0,0,0.0106540697914066,0,-0.00440467612184836,0,0,0,0,0
