,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X600362.SH,X601600.SH,X600801.SH,X601898.SH,X600010.SH,X000786.SZ,X600489.SH,X600352.SH,X600176.SH,X600111.SH,X600188.SH,X601991.SH,X600299.SH,X600529.SH,X600795.SH,X600688.SH,X600426.SH,X002466.SZ,X600027.SH,X002080.SZ,X601992.SH,X600612.SH,X002409.SZ,X600315.SH,X002353.SZ,X600219.SH,X000932.SZ,X600486.SH,X000301.SZ,X000027.SZ,X600126.SH,X000723.SZ,X600516.SH,X000878.SZ,X601158.SH,X000898.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0302279810392476,0,0,0,0,0,0.0114730476253077,0,0,0,0,0,0.0214324963507469,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171749852033194,0,0.0647447745491747,0,0,0,0,0,0,0.0528267715084399,0,0.0950732807677026,0,0,0,0,0,-0.00605311542619539,0,0,0,0.0819980289154733,0,0
X600028.SH,0,0,0,0,0.0527755548391203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184462401496905,0,0,0,0,0,0,0.119825639451181,0,0,0,0,0,0,0,0.0330525458574778,0.101900699492513,0,0,0,0,-0.00419317751222871,0.00759164749793111,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237246445439433,0,0,0.0417951702592524,0,0,0,0,0,0,0,0,0,0,0.0643636229702416,0.0335341395492712,0,0.0117340097995932,0,0,0,0,0.0456569493982628,0,0,0,0,0,0,0,0,0.105028997226943,0,0,0.0330576558325344,-0.0150108352522163,0,0.0044782486947467,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0983599692130459,0,0,0,0,0,0,0,0,0,0.0204991068474319,0,0.0504079302315311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193087472478512,0,0,0,0,0,0.0165599124106339,0,0,0.0639172794865062,0,0.0296748012655097,0,0,0.00381652463345726,0.00767412418091259,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.115769044525063,0.0677179985663071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231633432998961,0,0,0,0,0,0.0474784294553305,0,0,0,0,0,0,0,-0.0343247171153433,0,0,0.0741655565174048,0,0,0,0,0.00145715406877073,-0.0189525799602178,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0227697950057539,0,0,0,0,0,0,0,0,0,0,0.709150176882632,0,0,0,0,0,0.103607817364793,0,0,0,0,0.00832333405039522,0,0,0,0.0159242666840667,0,0,0,0,0,0,0,0,-0.0338767953831203,0,0,0,0,0,0,-0.0392705322698513,-0.0086478034975485,-0.0151707193547165,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206990456671406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148412769568945,0,0,0.0281493646505162,0,0.0625130244168908,0,0,0,0,0,0,0.113832843656266,0,0.046671447560229,0,0,0,0,-0.000327392407334498,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55966508928577,0,0,0.037200947279561,0,0,0,0,0,0,0,0,0,0,0,-0.132280942758592,0,0,0,0,0,-0.0211386356897301,0,0,0,0,0,0,0,0.127612279014241,0,0.013452851968699,0,0,0,0,0,-0.00546303842569122,-0.0200175469979889,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.113193067516427,0,0,0,0,0.0112666280143933,0,0,0,0,0,0,0,0,0.113012228493572,0,0,0,0.0217934873922101,0,0.0873717172878069,0,0,0,0,0,0.140724164293162,0,0,0,-0.0613388823904666,0.0797974905948796,0.140425284931369,0,0,0,0.126777760679818,0,0,0.0314857486553217,0,0.149209570615889,0,0,0,0,0,-0.0165860275907574,-0.0228240152442357,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306630464585394,0.0241813639799455,0,0,0.0406536505729952,0.15213753160369,0,0,0,0,0.153358920720684,0.187198936005889,0.0283821110831142,0,0,0,0,0,0,0,0,0.0192406598052487,0,0,0,0,8.67361737988404e-19,-0.0177671133080774,0,0,0,0,0,0
X600011.SH,0,0,0.0673271769897613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252331651121972,0,0,0,0,0,0,0,0.00132133263077159,0,0,0,0,0.145315636116478,0.12789885436382,0,0,0.067876210064452,0,0,0,0,0,0,0,-0.0594556499792669,0,0,0,0,0,0,-0.0160745136929557,0.00526068479727173,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0871943560264508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434231731816312,0,0,0,0,0,0.099249935728384,0.0186176939692225,0.171298460089584,0,0,0,0,0,0,0,0,0,0,0.0306044704281448,0,0,0.0128263452744237,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0754700499717534,0,-4.33680868994202e-19,0.0166871463578672,0,0,0,0,0,0,0,0,0.00629027311095931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420241415680606,0,0.132205779639654,0,0,0,0.00269762063681146,0,0,0.0731623372747194,0,0,0,0,0.000299839993800826,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0409066755836819,0,0,0,0,0,0,0,0,0,0,0,0.0639145082778183,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0135080550930032,0.0799892186196923,0,0,0,0,0,0,0,0,0.556258247428696,0,0,0,0,0.0024971784101048,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149582722759715,0,0,0.108660358429248,0.00729923251618123,0,0,0,0,0,0.208201393604213,0,0,0,0,0,0,0,0,0,0,0,0.0373878586713801,0,0.0768840939751366,0,0,0,0,0,0,0,0.13258427721613,0.167241903425548,0,0,0,0,0.00764410412174562,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.00734992551475491,0,0,0,0,0,0,0,0,0,0,0,0,0.284509402777098,0,0,0,0,0,0,0,0,0.068130618699741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268698930095508,0.0483624477609889,-5.42101086242752e-20,0,0,0.423489279879659,0,-0.00529250742635885,0.025132798819133,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0269586294463771,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.526604721261374,0,0,0,0,0,0.120494062262067,0,0,0,0,0,0,0,0,0,0.00559152509731831,0,0,0,0,0,0,0,0,0.0365189512242816,4.33680868994202e-19,0,0,0.00232909923287102,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.113607943949525,0,0,0,0,0,0.0938998395341522,0.0151045966270549,0,0,0,0,0,0,0,0,0,0,0.042950914278466,0,0,0,0,0,0,0,0,0.0346278608925076,0,0,0,0,0.0699732178837497,0,0,0,0,0,0.0178293942788509,0.125591245654357,0,0.028900213625679,0,0,-2.16840434497101e-19,-0.00755987858002428,0,0,0,0,0,0
X000786.SZ,0,0,0.0282539008624132,0,0,0,0,0,0,0,0,0,0,0,0,0.0393215769545873,0,0,0,0.0589471333734691,0,0,0,0,0,0,0,0,0,0.160977133684251,0,0,0,0,0,0.0108139275121106,0,0,0.367810854968575,0,0,0,0,0.0253503006548061,0,0,0,0,0,0,0,-0.0122283187233798,-0.00161579817415331,0,-0.237879273961121,0,0,0,0
X600489.SH,0,0,0,0,0,0.799090572219668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00395510127844612,0.0865165155783147,0,0,0,0,0,0,0,0.0299732597676064,0.0477228724889556,0,0,0,0,-0.00428672475701168,0.00626848217629524,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0865341893287575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125878109191607,0,0,0,0,0,0.112907866713581,0.024137954012129,0,0,0,0,0.00793876435897996,-0.00220153974113565,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0495308028282456,0,0,0,0,0,0,0,0,0,0,0.210380893317427,0,0,0.074726318494116,0,0,0,0,0,0,0,-0.130935549790333,0,0,0.139683698537782,0,0,0,0,0,0,-0.0487120462756336,0.0832424617382052,0,0,0.0744789644602818,0,0,0,0,0,0.131339085733766,0,0,0.0540610668471216,0.00619930175444968,-0.012210931472108,-0.00599466076852477,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176775168169539,-0.06904287262475,0,0,0,0,0,0,0,0,0.401376133437746,0.0690433600371337,0,0.0899563595499077,0,0,0,-0.00527253433750325,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0803701462801531,0,0,0,0,0,0.155065626502816,0.319157037804389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507288679554113,0,0,0,0,0,0,0,0.122598937288393,0.0237283424350408,-6.93889390390723e-18,0,0,0,0,0.00290724157382061,0.00476149948326524,0,0,0,0.07521172908369,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0334946666083249,0,0,0,0,0,0,0,0,0.0431080278096687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014100110192652,0,0,0,0,0,0,0,0,0,0.117840738048839,0.141317836089542,0,0,0,0,0.00441984955881637,-0.00843581229318677,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.122776445801036,0.0619315375090872,0.140175637728364,0,0,0,0,0.0478625752288979,0,0,0,0,0,0,0,0,0,0,0,0.0354250103985689,0,0,0.117827827955922,0,0,0,0,0,0.0754532478265494,0,0.0331267365290143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000927334320049146,-0.00738275042029057,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165953173116051,0,0,0,0.448686471060836,0,0.22098399708963,0,0,0,0.204578362412433,0,0,0.14063685981717,0,0,-0.00423090033020888,0,0,0,0,0.0148288026664032,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.048895416795019,0,0.0469070340776845,0,0,0,0,0,0,0,0,0,0,0,0,0.0387757025919146,0,0,0.0364511410886503,0,0,0,0,0.00591473691617405,0,0,0,0,0,0,0,0,0.0804878269582296,0,0,0,-0.0242483451091037,0,0,0,0,0,0,0,-0.00433955239134715,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.018300861517888,0,0,0,0,0,0.0800426419999374,0,0,0,0,0,0,0,0,0,0.0275552829211834,0,0,0,0,0,0.0282597006168595,0,0,0,0,0.0024378097286034,0,0,0,0,0,0.00881629057780628,0,0.0568898710202703,0.0233542349982497,0.0720379077547687,0,0,0,0,-0.00227025881688936,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.0651090794584715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843207173759532,0.0794516530869285,0,0,0,0.0142477901934296,0,0.175602948705681,0,0,0,0,0.332435330331679,0,0,0,0,0,0,0,0,0,0,0,0.0273341183888646,0,0.00473871425104304,0.00912790116330887,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.252405586012748,0,0,0,0,0,0,0,0,0,0,0,0,0.26082945389223,0,0,-0.147780837876765,0,0,0,0,0,0,0.221728781759834,0,0,0.253506870887761,0,-0.223901547723857,0,0,0.222268005026351,0,0,0,0,0,0,0,0,0,0,-0.00645820662483977,-0.000146179000182484,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.277168741614583,0,0,0,0.169773002294662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134361377741693,0,0,0.0285100153303044,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0203299238220453,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0977698386450116,0,0,0,0,0.0555388882965916,0,0,0,0,0,0,0,0,0,0,0,0.125879354088788,0,0,0,0.0344538776004453,0,0,0,0.115635573166556,0.00973273453130127,0,0,0,0,0.0404229282469741,0,0.139485024882243,0,0,0,0,0,0.0838394472855668,0,0,0,0,0,0,0,0,-0.0319243537824539,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225494215809478,0.0698924010454325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437141325049023,0,0,0,0,0.0175141265233006,0,0,0,0,0,0,0,0,0,0,0.103428108979898,0,0,0,0,-0.000365921772972956,1.0842021724855e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0262732673290887,0,0.12729991389674,0,0.0641075924230446,0,0,0,0,0,0,0,0,0,0.211707662582294,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0429758686426537,0.00569829343083801,0.0218950719480238,0,0,0,0,0,0,0.0194729591710895,0,0.212051921166578,0,0,0,0,0.0106804571249191,-0.00338939139283494,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.211385961985989,0,0.291823975009533,0,0.173640089631106,0,0,0,0,0,0,0,0,0,0,0.412424612235396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184379565284224,0,0,0,0,0,0,0,0,0,0,0.00702729555538205,0,0,-0.00409070565562345,0.0271368714296953,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.341331157824799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354329304260025,0,0,0,0,0,0,0,0.0425310295890384,0,0,0,0,0,0,0,0,0.0730347368856005,0,0.00644628374978978,0,0,0,0,0.11362422233797,0.0216047274538381,0.0311604598709137,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.0213260129608708,0,0.103253447789682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494350020339,0,0,0,0,0,0,0,0,0.152862035624688,0,0.18196910164707,0,0,0,0,0,0,0,0,0,0.0856222332974341,0,0,0.10662226571901,0,-0.0165063708367818,-0.0102883675081815,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529097294516043,0,0,0,0,0,0.000341071426846337,0,0,5.42101086242752e-20,0,0,0.139704619773401,0,0.0608159649105625,0,0,0,0,0,0,0,0,0.194048141028564,0,0,0,0,0.0101195645638725,-0.0232261449106575,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29969605007019,0,0,0,0,0,0,0,0,0.0999793148016805,0,0,0,0,0,0,0,0,0.100508430231272,0,0,0,0.0209703945112333,0,0,0,0,0,0,0,0,0,0.00315862759039338,0,0,0,0,-0.00055480921586866,0,0,0,0,0,0,0
