,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600660.SH,X002271.SZ,X000877.SZ,X600011.SH,X600010.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X600219.SH,X000786.SZ,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X000408.SZ,X600027.SH,X600688.SH,X300073.SZ,X300037.SZ,X002353.SZ,X600352.SH,X000807.SZ,X002326.SZ,X000825.SZ,X600801.SH,X600489.SH,X600516.SH,X600486.SH,X000630.SZ,X600157.SH,X000959.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286464757676499,0,0,1.73472347597681e-18,0.0201815130153833,0,0,0,0,0,0.0086095723682872,0,0,0,0,0,0,0,0,0.0972350057102101,0,0,0,0,0,0,0,0,0,0,0,0,0.157672799548146,0,0,0,0,-0.0144881606631985,0,0,0,0,0,0,0
X600028.SH,0.16029387542713,0,0,0,0,0,-0.0153853946658101,0,0,0,0,0,0,0,0,0,0.047397189327192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114123779231823,0,0,0,0,0,0,0,0,0,0,0,0.0723512924391441,0,0,0,0,-0.0197561987148853,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220598226353136,0,0,0,0,0,0,0,0.0834995727289575,0,0,0,0,0,0,0,0,-0.00990557218596984,0.165887543705139,0,0,0.0376093737863603,0,0,0,0,0,0,0,0,0,0,0.0244827265504712,0,0,-0.0286251421365781,0,0,0,0,-0.0169495994538642,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.00684417192173193,0.122420235822013,0,-0.0350989312234554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127977029276501,0,0.0762744286874471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892760575495853,0,0,-0.0227231863550136,0,0,0,0,0,0,0
X600585.SH,0,0,-0.0104515427617424,0,0,0,0,0,0,0,0,0,0.0564233667298149,0,0.00728401064547493,0,0,0,0.0143063608736641,0,0,0,0,0.114955666330431,0,0,0,0.130969043315531,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809845079778833,0,0.32467274467664,0,0,0,0,0,0.0449163269820647,0,0,-0.0225355719092813,0,0,0,0,-0.014985086494949,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.558432034596043,0.175710890870596,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178800655145382,0,0,0,0,0.0563066308230833,0,0,0.0125511256592611,0,0,0,0.233094300122135,0,0,-0.0875726417044224,0,0,0,0,0,0,0,0,0,0.1174521137371,0,0,0,0,0,0,-0.085636816816456,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0580955544828421,0.343920918313074,0,0,0,0,0.0747075547125481,0,0.0757506132084129,0,0.0696034089032848,0,0,0,0,0,0,0,0,-0.133074656515741,0,0.117169724611797,0,0,0.201489701519832,0,0,0,0.0426120463684315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228984493062893,0.0081161101558318,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128746593933367,0,0,0.0493971282782997,0,0,0,0,0,0,0,0,0,0,0,0,0.0125095436743599,0,0.070061843945868,0.000712683116973187,0.0358588103727119,0,0,0,0,0,0.128624418159435,0,0,0.102683353978627,0,0,0,0,0,0.0683426731032448,0,0,0,0.0108572212761678,0,0,0,-0.017562676980888,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.485340161833161,0,0,0,0.0228319232598486,0.258569874612186,0,0,0,0.0846487760548487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603382772781681,0.0110302489086009,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.571085680255727,0.077366590747573,0,0.0755201233641381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575324439163,-0.0127804405359998,0,0.068378614194419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659212097873981,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0994342580877214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365055961150209,0,-0.00681431387456172,0.0227200506947961,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0806775339036505,0,0,0,-0.0279479849214117,0,0,0.0889500217692242,0,0,0,0,0,0,0,0,-0.0131405305976307,0.653875751892531,0,0,0,0,0,-0.0409097824825701,0,-0.0226440874303431,0,0,0,0,0,0,0,0,-0.0196107741392135,0.250131397485206,0,0,0,0,0,-0.0550453763816354,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,-0.0141674553191831,0.0546439534913329,0,0,0,0.0411700074286293,0,0,0.0462708290751783,0,0,0,0,0,0.0244373118069171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141304680684279,8.67361737988404e-19,0.255511870882092,0,0,0,0,0,0,0.0863912491270136,0,-0.0364447200421373,-0.0473052224982058,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0339643458501409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446342866852079,0,0,0,0,0,0,0.138666903759949,0,0,0,0.367009729793201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084200576721185,0,0,0.00272475772368505,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.311741138907002,0,0,0,0,0,0,0,0.0988860531911438,0,0.0391978349155703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155971911191445,0,0,0,0,0,0,0,0,0.176101709971903,0.0753486335936615,0,0.0314842631368248,0,0,0,0,0,0,0,-0.0164885003705964,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0989341258952468,0,0,0.0836224342471696,0,0,0,0,0.071049725973445,0,0,0,0,0,0,0,0,0,0,0.0445530626365552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134323693011617,0,-8.67361737988404e-19,0,0,0,0,0.0383992245678362,0,0,0.026186909104435,0,0,0,0,0,0
X600188.SH,0,0,0.124740160754956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490138520459462,0,0,0,0.0075265461953668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166746551054396,0,0.322964914413428,0,0,0,0,0,0.0207474811757723,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0593157952628434,0,0,0.0415478432185185,0,0,0.0919311172079939,0,0.103173767994141,0,0.0298317325499905,0,0.0535170257622969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418476768995426,0.061737263147119,0,0,0,0,0,0,0,0,0,0,0.00377737361174621,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.0714013996364964,0,0,0,0.0309460646603821,0,0,0,0,0,0,0,0.251484568421252,0,0,0.0377896493834979,0,0,0,0,0,0,0,0,0.185876178502783,0,0,0.0406713762321223,0,0,0,0,0,0.169312494712941,0,0,0,-0.125425020120148,0.198241403263255,0,0,0,0,0,0,0.202034036772702,0,0,0,0.0431405339864148,0.0566417661726105,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0310105100365246,0,0,-0.051355011758511,0,0,0,0,-0.0554763448158524,0,0,0,0,-0.0320628812809523,0,0.075528783980204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667142668076204,0,0,0.00862567796498148,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257195698374655,0.00744268813027445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05697991445579,0,0,0,0,0,0,0,0,0,0.0677533055031394,0,0.190982299287024,0,0,-6.93889390390723e-18,0,-0.0195451252346643,0,0,0,0,-0.0255536511260936,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743954163373993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530788356747678,0,0,0,0,0,0,0,0,0,0.0791816953569328,0,0.229107178793851,0,0,0,0,-0.0121404010439622,0,0,0,0,-2.16840434497101e-19,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0281199034440932,0.0145521549754292,0,0,0,0.129482939627526,0,0,0.106558830975217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251485497111818,0.319751099034769,0,0.0160371373598483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345551271655469,-0.0383526378582487,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.307845479853924,0.117087315236377,0,0,0,0,0,0,0,0.066613920810534,0,0,0,0,0.00861654031582317,0,0,0,0,0,0.085707014190867,0,0,0.105736010341899,0,0.207436558503426,0,0,0,0,0,0.0231077126834787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270716900383028,0.0295601936779613,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284589440106156,0,0,0,0,0,0,0,0,0.111191348380496,0,0,0,0,0,0,-0.237200235010722,0.0990120414382083,0,0.223468431589676,0,0,0,0,0,-0.0750165713793787,0,0,0,0,0,-0.135331119709545,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0787789172126434,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.110143319500563,0,0,0,0,0,0,0,-0.0245753590640374,0,0.118260540119648,0,0,0,0,0,0.0555294897510419,0,0,0.0789465831137894,0,0,0,0,0,-0.0197199665734412,0.152219288933425,-0.056778313136682,0,0.0121897952208361,0,0,0,0,0,0,0,0,0,0,0,-0.00778807539171254,0,-0.0344250698736099,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263021698748928,0.0622494409867396,0,0,0,0.0231192703112676,0,0,0,0,0,0,0,0,0.0721790755702577,0,0.0649283639353653,0,0,0,0,0,0,0,0,0,0,0.0918999031857663,0,0,0,0.0658428383599209,0.049491294158915,0,0.0124466582131286,0,0,0,0,-0.0070000589585268,0,0
