,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600010.SH,X600795.SH,X601991.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000792.SZ,X600021.SH,X600808.SH,X600547.SH,X000629.SZ,X000539.SZ,X600489.SH,X002353.SZ,X600660.SH,X000060.SZ,X600008.SH,X000027.SZ,X000825.SZ,X000831.SZ,X600307.SH,X600219.SH,X600863.SH,X600578.SH,X002470.SZ,X600549.SH,X000630.SZ,X600315.SH,X600098.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.0662938598769192,0,0.120846869501089,0,0,0,0.0981354526275362,0,0,0.260924996356888,0,0.0186137577840638,0,0,0,0,0,0.174732849822667,0,0,0.0332605196721256,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.153765757998293,0,0,0,0,0,0,0,0,0,-0.00952866086718854,0,0,0,0,0,0,0
X600886.SH,0.241155024180799,0,0,0,0,0,0,0,0,0,0.364341129023298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104150380570272,0,0,0,0.001175110358279,0,0,0.185833887642745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.377288299075116,0,0.0187586541219022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266151968812396,0,0.0461151312413616,0.00373030345740133,0,0,0,0,0,0,0,0,0.102573315015956,0,0.0272980750147098,0.0399605040362021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226248456199525,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0635403270356052,0,0,0.0950143166739898,0,0,0,0,0.101541188685269,0,0,0,0,0,0,0.065874695323023,0,0,0,0.0822129848076749,0,0,0,0,0.0631714397812453,0,0,0,0,0,0.172516356510237,0,0,-2.16840434497101e-19,0,0,0.0514478956534083,0,0,0,0.0553629372903961,0,0,0,0,0,-0.00680931046689712,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00727444387313773,0,0,0.129296578211257,0,0.099476246639721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846046969371182,0,0,0,0,0.113416816226413,0,0.110122568574969,0,0,0,0,0,0,0,0,0,0,0,0.0434479807183996,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.286263215770031,0,0,0,0,-0.00850788303097035,0.138801436871254,0.134095143736267,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0107271008786531,0.065755038131898,0,0,0.126128642186832,0,0,0,0,0,0.172413270077632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513903826204424,0,0,0,0,0,0,0
X600688.SH,0.329965564616418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23096437273473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30344239094767,0.0828338055110864,0,-0.0594128785309914,0,0,0,0,0,0,0,-0.0267474505520444,0,0,0,0,0,0,0
X600157.SH,0,0.116662842320842,0,0,0,0,0,0.0805140895320459,0,0,0,0,0,0,0,0,0,0,0.0249699400923082,0,0,0,0,0.0474857522836072,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0481509133434585,0.161045752799353,0,0.0290278555006982,0,0,0,0,0,0,0,0,0.0328091401810455,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0864165281547699,0,0.00572076154737847,0.112228870921013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175271384798147,0,0,0,0,0.110289113114321,0,0.146276475467673,0,0,0,0,0.239737867332851,0.125855357186011,0,0,0.0414291541757552,0,0,0,0,0,0
X601992.SH,1.73472347597681e-18,0,0,0,0.0311329145640043,0,0,0,0,0,0,0,0.145855984615013,0,0,0,0,0,0.0571238019152683,0,0,0,0.197228260491315,0,0.100650524305382,0,0,0,0,0,0,0,0.0115959733460825,0.0839953217841719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695154707864045,-1.73472347597681e-18,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0155199325702971,0,0,0,0,0,0.0791452977100986,0,0.0554531354969803,0,0,0,0,0,0,0,0,0,0.569330976338736,0,0,0,0,0.0175121595556667,0,0.19113806926612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164039262670398,0,-0.0415295279222512,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.181271469082287,0,0,0,0,0,0,0,0,0,0,0.0463705210066289,0.0912526054352333,0,0,0,0,0,0,0,0,0,0,0,0,0.0650980744860017,0,0,0,0.0218481869325196,0.0828284651003277,0.0806143371693976,0,0,0,0,0,0.0109904854982583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0169342279658045,0.16135708375134,0,0,0,0.0258351109444161,0,0,0,0,0,0,0.0908222524951962,0,0,0,0,0.188037624445499,0,0,0,0,0,0,0.109438666917836,0.0504075012169946,0.000751812794506111,0,0,0,0,0,0,0,0.212634949615211,0,0.115947003921684,0,0,0,0,0,0,0,0,0,0,0,-0.000229625643469077,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0888857457364338,0,0,0,0,0,0,0,0.00272502180178588,0.070158737199208,0,0,0,0,0,0,0,0,0.0742488590634525,0,0,0,0.05329190677115,0,0,0.105089778587927,0,0.370899573484469,0,0,0,0,-3.46944695195361e-18,0,0.104323199840295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0232409346268031,0,0,0,0,0,0,0.378003988430241,0,0,0,0,0,0,-0.149470708340924,0,0.0182832139600505,0,0,0,0.168751714046838,0,0.143266852466568,0,0,0,0,0,0,0,0,0.120024349788451,0,0,0,0,0,0,0.019133658568439,0.0492348468303671,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.245215180953895,0,0.0758533152056107,0,0,0,0,0,0,0.14192542004992,0,0,0,0,0,0,0,0,0,0.00154824214433034,0,0,0,0,0.143482890166906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122171831218285,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.259606273267235,0,0,0,0,0,0,0,0,0,0,0,0,0.130790027876195,0,0,0,0.092161030129007,0,0,0.252910733156062,0,0,0,0,0.15947487314502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279745975793484,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0441684292266667,0.107138650813422,0.0417623168175826,0,0.0250154981941153,0,0,0,0,0,0,0,0.0280261250128584,0,0.163073375450597,0,0,0,0,0,0,0.43381544270104,0,0,0,0,0,0,0,0,0,0,0.0292710110340017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0127915364815225,0,0,0,0,0,-0.0357488957018137,0,0,0,0,0,0,0,0.0146755435813576,0,0,0,0,0.969172946379888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149108801237229,-0.0109556324403861,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.118215314033261,0,0,0.0163806598166233,0,0,0,0,0.0766762615411243,0,0,0,0.0436379214418285,0.164986990559085,0,0.199809239095003,0,0,0,0.0692435787854145,0,0,0,0,0,0,0.0891334737811566,0.122810703284081,0,0,0,0,0.0465822600971832,0,0,0,0,0,0,0,0,0,0,-0.047783560082185,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.309988763367489,0,0,0,0,0,0,0,0,0,0,0,0,0.166746387240622,0,0,0.0425418654161402,0.0798793440247548,0,0,0,0,0,0.0626150740101878,0.027376746332282,0,0.208253149028137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0601711672425452,0,0,0,0,0.0391082667049748,0,0,0,0,0,0,0,0,0.0472801221925266,0,0,0,0,0,0,0.536967113641535,0.0218370515106208,0,0,0,0,0.0141583765246783,0,0,0,0,0,0.00310450924475943,0,0,0.0655385884976483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0188353823070255,0,0,0,0,0.0879879153265719,0.0261137371765676,0,0,0,0,0.0671723993245502,0,0,0,0.0286358714968737,0,0,0,0,0,0.0912614783684406,0.0961970009626723,0,0,6.93889390390723e-18,0,0,0,0,0.130191569075355,0,0,0,0,0.178675149618374,0,0.0237523295661348,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.188107915698481,0,0,0,0,0,0,0.0597701108085354,0,0,0,0,0,0,2.16840434497101e-19,0.00460524227396221,0,0,0,0.254057073053686,0,0.0788337547861856,0,0,0,0.0385635775309435,0,0,0,0,0,0,0.0800383638873611,0,0,0,0,0,0,-0.0612651975953253,0.00601615909510829,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.131664173423911,0.0748414783962656,0,0,0,0.0805862650345355,0,0,0,0,0,0,0,0,0,0.0734146596359348,0,0,0,0,0,0,0.173727464364773,0,0,0,0,0,0.0334619622817647,0,0,0,0,0.0395716406874393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689139711627755,0,0,0,0,0,0,0.534621467559784,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.140751783198163,0,0,0,0,0,0.101274487800725,0,0,0,0.0438037932898311,0,0,0,0,0,0,0,0.005589837241033,0,0,0,0,0,0
X000027.SZ,0.218449671725998,0,0,0,0,0,0,0,0.0641645601488234,0,0.236212060102223,0.144814786044936,0,0,0,0,0,0,0.0137207675465866,0,0,0,0,0,0,0,0,0,0,0,0.142462323214983,0,0,0,0,0,0,0.0353244174301862,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321736771898605,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0265519106899931,0,0.108706110170946,0,0.0206779303023987,0,0,0,0,0,0,0,0,0,0,0,0.146909496989862,0,0.239685102898614,0,0,0,0,0.039150650385384,0,0.0928030948657771,0,0,0,0,0,0,0.137417197145272,0,0,0,0.0795827105805489,0,0,0,0,0,0,0,0,0,-0.0325762719033948,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0.0837583210239958,0.0829395057224233,0,0,0,0,0,0,0,0,0,0.015849479466894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955343228915291,0,0.149805965828911,0,0,0,0,0,0,0,0,0,0,0.109194776622221,0,0,0,-0.0806814692343721,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732112756643207,0,0,0,0.352039615690191,0,0.174198494402987,0,0,0,-0.0114637813097254,0.132526314547855,0,0,0,0,0,0.00699517533109791,0,0.129017861859069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169386653520651,0,0,0,0,0,0
X600219.SH,0.0439978030912712,0,0,0,0,0,0,0.0197756575992026,0,0,0,0.00328652667845261,0,0,0,0,0,0,0,0,0,0.15815578681281,0,0,0,0,0,0.0480236472841958,0,0.0235944569168954,0,0,0,0,0,0.0313933130829335,0.177983841670771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.339256222068554,4.33680868994202e-19,0,0.0809744973114972,0,0,0.108235331681173,0,0,0,0,0,0,0,0,0,0.031291515834675,0.0373155799182713,0.0216194351369894,0,0,0.118760958723535,0,0,0.0296271651760819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00907304472759492,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456259014736495,0,0,0,0,0,0,0,0,0,0.0118584014484115,0,0.139849973963254,0,0.118192696422327,0,0,0,0.00745285106009818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785596107401405,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,-0.2414270523034,0,-0.0752410268167258,0,0,0,0,0,0,-0.108029962120519,0,0,0.106597841857314,0,0.183960470492296,0,0,0.095917240112436,0,0,0,0.051612548107206,0,0,0,0.117659230448179,0,0,0,-0.0419611085339813,0,0,0,0,0,0.0145908611931515,0,0.179138384679011,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0372256006051747,0,0,0,0.103059239138627,0,0,0,0,0,0,0,0.102528463529871,0,0,0,0,0,0,-4.33680868994202e-19,0,0.161104523418567,0,0,0,0,0,0.0347187801929639,0,0,0,0,0.122750475868742,0,0.0508971416323654,0,0,0,0,0,0,0,-0.0502564049950209,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0666266574512909,0,0,0,0,0,0,0.15037755440794,0,0,0,0,0,0.000215057194998515,0,0,0,0.140690788578547,0,0,0,0,0,0,0,0,0,0,0,0.0607862878230525,0.0166066727561358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148955975795988,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0953854088842958,0,0,0,0.0639037983471787,0,0,0,0,0,0,0,0,0,0,0,0.023126095932856,0,0,0,0,0,0,0,0,0.0652620637746511,0,0,0.0645984877217786,0.0865606469241367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189534333305314,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0953150422440888,3.46944695195361e-18,0.0647603342287169,0,0,0,0,0,0,0,0,0,0.38090768310957,0,0,0,0,0,0,0,0,0,0,0,0.137062524286055,0,0,0.0529945701369678,0,0,0,0.0581926358252634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0.348123723532551,0,0.0245252984939045,0,0,0.0513712886035344,0,0,0,0,0.249258419068677,0,0,0,0,0,0.0982488131210908,0,0,0,0,0,0,0,0,0.007152925754317,0,0,0,0,0,0,0,0,0,0.0963228534429211,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244716999614315,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.00815015574075902,0,0,0,0,0,0.0155386807381205,0.0555555241919062,0,0.152541588415202,-0.0531850295424496,0,0,0,0,0,-0.0369847893593659,0,0,-0.0352104523319676,-0.0625055357056994,0,0,0,0,0,0,0,0,0.0519722942443918,0,0,0,0,-0.0696025664934557,0,0,-0.0407333697425038,0,0,0,-0.051492735433464,0.00874610129544333,0,0,0,0,0,0
Slope,0,-0.182786037001958,0,0,-0.324465746831438,0,0,0,0.130938073852059,0,0,0,0,0,0,0,0,-0.160146000321857,0,0,0,0.348531547974023,0,-0.344096623290126,0,0,0.101805882313657,0,0,0,0,0,0,0,0,0,0,0,0.0373571304368899,0,0,0,-0.144338140201863,0.141124464109178,0,0,0.179209708169373,0,0,0,0,0.179439915763088,0,0,0,0,0,2.34270291559913
TED,-0.235210340799076,0,0,0,0,0,0,0.50315837406529,0,0,-0.831500400390581,-0.0909884508610612,0,0,0,0,0,0.151923880483973,0,-1.09706577593925,-0.491985982949934,0,0,0,0.372314021540271,0,0.471943550191061,0,-0.494029914572682,0,0,0,0.64154841005253,1.02374374720745,0,-0.058472497618645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46108987254727,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.13570442856986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155016045090912,0,0,0,0,0,0,0,0,0.0401224024321319,0.0865569014366301,0,0,0,0,0.110710981158338,0,-0.302577637690475,-0.195928818319074,0,0,-0.0169466979730606,0.0311990917539306,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0359871949510171,0,0,0,0,0,0,0,0,0,0,-0.141482918384122,0,0,-0.105272084675168,-0.0689986226433558,0,0,-1.38777878078145e-17,0.133264339372824,0,0.130468896277009,-0.281471677926632,0,0.0978226711719771,0.039264037164035,0,6.93889390390723e-18,-0.0308300580273977,0,0,0,0,0,0,0,0,0,0,0,0.0195898237441808,0.000673423069544158,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00274737614431235,0,0,0,0,0,0,0,0.00137396122067493,0.00770699703308174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415949251816394,0,0,0,0,0,0,0,0,0.00327037187546637,0,0,-0.00692808381210882,0.0206649115736132,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219005144405483,-0.0138330682320614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333187136893109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203671356180568,0.0262350567141048,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0221641378214714,0,0,0,0,0,0,0,0,0.00733872851611367,0.0278560486297527,-0.0154830250365166,0,0,0,0,0,-0.00442164533199338,0,-0.00515527701558265,-0.0106371365519745,0,0,0,0,0,0,0,-0.00609536530113795,0,0,0.0150699800159046,0,0.00476229583907939,0,0,0,0,0,0,0,0,0,0,-0.00869538964513692,0,0,0,0.205210657964456,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0102505914959636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011310384467614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502453629021305,0,0,0,0,0,0,0,0,0,0.0348408849176986,-0.00741638937104537,0,0,0,0,0,0
