,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X000301.SZ,X600660.SH,X600010.SH,X600011.SH,X600188.SH,X000877.SZ,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X002326.SZ,X300037.SZ,X000408.SZ,X600141.SH,X601991.SH,X600219.SH,X600795.SH,X600803.SH,X600096.SH,X000723.SZ,X000786.SZ,X002407.SZ,X600027.SH,X600295.SH,X002353.SZ,X000825.SZ,X600160.SH,X600688.SH,X600399.SH,X600352.SH,X600489.SH,X000898.SZ,X600157.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588777993307006,0,0,0,0,0,0,0,0,0,0,0,0.0555234824425835,0,0,0,0,0,0,0,0.101035355208751,0,0,0.042424226756979,0,0.114745330668898,0.115621702138826,0.00694152244820861,0,0.0510356047127399,0,0,0,0,0,0,0,0,-0.00796591848920961,0,0,0,-0.0251082125125382,0,0
X600028.SH,0.195129953994709,0,0,0,0,0,0,0,0,0,0.0012162289381588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159956043002621,0,0,0,0,0,0,0,0,0,0,0,0,0.0746193599606951,0.122223202107872,3.46944695195361e-18,0,-1.73472347597681e-18,0,0,0,0.112355111991911,0.0920519352961164,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.034929417958917,0.0427681067299258,0.191179006837876,0,0,0,0,0.203923350921402,0,0,0,0.041052401467977,0,0,0,0,0,0,0,0.0125808039776172,0,0,0,0.100017632276042,0,-0.0288184804986438,0,0.0713663874946143,0,0,0,0,0,0,0,0,0,0,0,0,0.0205817897053626,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197673247576107,0,0,0,0,0,-0.029879703257437,0,0,0,0.04719238262508,0,0,0.109108746074589,0,0,0,0,0,0,0,0,0,0,0.129094467901248,0,-0.101980818060949,0,0,0,0.0819319818362557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455438257885923,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.468597224412499,0,0,0,0,0,-0.053720635123009,0.0664174400775758,0,0,0,0,0,0,0,0,0,0.0163638204088814,0,0,0,0,0,0,0,0,0,0,0.264443186170301,0,0,0,0,0,0,0.0575458287976467,0,0,0.0512002301760311,0,0,0,0,-0.0335704273204005,0,0,0,0.0631586407271586,0,0
X600585.SH,0,0,0,0,-0.032781975444934,0,-0.00105056167169755,0,0,0,0,0,0,0,0,0.50179937796128,0.218292925258227,0,0,0,0,0,0.0439575576485717,0.0563126448750955,-0.017568859921825,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.116745378563551,0,0,0,0,0.0364714980303744,0,0,0.331945305615773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318156053586917,0,0.198376415217155,0,0,0,0,0,0,0,0,0.0367745910004338,0,0,0,0,0,0,0.229361402520027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.00549934131823578,0,0,0,0,0,0.0277713054484105,0,0,0,0.0458809322727797,0,0.0202511783759806,0.0495177529568858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.042847353291192,0.0393136757500044,0,0,0,0,0.556996495299547,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.189500553938439,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.244233349541978,0,0,0,0,0,0,-0.191515219140082,0,0,0.104318754030997,0.0789189658312459,0,-0.00903204960158467,0,0,0,0,0,0,-0.0284290147848262,0,0,0,0.141347760297911,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.483257083010857,0,0.101605371348847,0,0,0,0.0578228241725574,0,0.0660221820659009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256160941465077,0,0.149513375606618,0,0.0202278210368449,0.0156789460283193,0,0,0,0,0,0,0,0.00842440055712059,0,0,0.00420188901736168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.101525972080719,0,0,0.0409182741428773,0,0,0,-0.151752570436887,0,0,0,0,0,0,0,0,0.128751059374956,0,0,0,0,0.0735920622423191,0.101756451681447,-0.00857105996632386,0.140156523002249,0,0,0,0,0.316473917263469,-0.0191356012041819,0,0,0,0,0,0,0,0.122582781383208,0,0,0,0,0,0,0,0,-0.0665894841046546,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00880641640029858,-0.0385317542335908,0,0,0,0,0,0.00973639841743344,0,0.0265261040639193,0.0728955935360278,0,0,0,0,0,0,0,0,0,0.0262558608715774,0.0493678623271682,0,0,0,0,0,0,0,0,0.0300211532045917,0,0,8.67361737988404e-19,0,0,0,0.017318068840661,0,0
X600010.SH,0,0,0,0,0,0,0.106245778453053,0.16808124761498,0,0,0,0,0,0,0.0845472240342825,0,0,0.133360873713298,0,0,0,0,0,0,0,0,0.0440382389220848,0,0,0.00895386932866627,0,0,0,0,0.0358754452897307,0,0,0,0,0.159457401347904,0,0,0.0912031746789828,0,0,0,0,0.124167099229225,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771184800076421,0.0415372153426799,0.123860330703715,0,0,0,0,0,0,0,0.487222126861088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429055342141926,0,0
X600188.SH,0,0,0,0,0,0,0.123965742870524,0,0.102176839859676,0,0,0,0.0285461884635866,-0.097664120356115,0,0,0,0.0283896767962021,0,0.594893646039462,0,0,0,0,0,0,0.0570172934950929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344929167587966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.430979840423743,0,0,0,-0.0273570107130265,-0.0733181443977226,0,0,0,-0.00571455247144091,0,0,0,0,0,0,0,0,0,0,0,0.0389124051903155,0,0,0,0,0,0.0752082449666844,0,0,0.022333472468375,0.0025228764422781,0,0,0,0,0,0.194622423298022,0,0,0,0,0,0,0,0,0,0.0275718373641651,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.155334661522363,-0.0956071887212105,0.219238770740287,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118049561745885,0,0,0,0,-0.0422259328093352,0,0,0,0,-0.10652607399743,0,0.709271874383636,0,0,0,0,-0.0145936779813932,0,0,0,0,0,0,0,0,0,0,0.0206425591016161,0,0,0,-0.0444019619635078,0,0
X601600.SH,0,0,0,0,0,0,0.0352256409118539,0,0,0.0139698619595101,0,0,0.0332701880861433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147596310063084,0,0,0,0,0,0,0,0.185004122069373,0,0,0,0,0.0721895284564718,0,0.324417989411539,0,0,0,0,0,0,0,0,0,0.017783616766842,0,0,0,0,-0.0131754746412339,0,0
X000708.SZ,0,0,0,0,0.0127632104092005,0,0,0.0494174814949109,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0507900272624788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423426558174657,0.0999060123229513,0,0,0,0.0275626759255874,0,0.0212932194702773,0,0,0,0,0,0,0,0.0472182318834807,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.434610309876674,0,0,0,0,0,0,0,-0.05114575364349,0,0,0,0.0578073807635714,0,0,0.23862975536552,0,0,0,0,0,0,0,0,-0.170193747591202,0,0,0,0,0,0,0,0,0.157008695187265,0,0,0,0.0856508118544644,0,0.0787086219985122,0,0,0,0,0,0,0,0,0,-0.0653222000606883,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0425378500589002,0,0,0,0,0,0,0,0.00456101012437206,0,0.0217071430608461,0,-0.00135215040458207,0,0,0,0,0,0,0,0,0,0.0271967742624979,0,0,0,0,0,0,0,0,0.0759903473825569,0,0,0,0,0,0,0,0,0,0,0.14083301347666,0,0,0,0,-0.0171193051530816,0,0,0,0,-0.00679325003095946,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0864631576656635,0.0678153621311987,0,0,0,0,0,0,0.185449557266942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145442225065101,0,0,0.0461993720031324,0,0,0,0,0.0701270962938356,0,0,0.0777607539601821,0,0,0,0,0.0903401973996985,0,0,0,0,-0.0158769114381765,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118746877717972,0.120224914692195,0.083771009710909,0.0724085029416727,0,0,0.0292479474855788,0.0321921973785129,0,0,0,0,0.0225980389679513,0.0563995903146076,0,0.0329534727509274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130910514831067,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,-0.211032653336128,0,0.0555965447917914,0,0,0,0,0,0,0,0,0,0,0,0,0.182931464500973,0,0,0,0,0,0.555473219058906,0,0,0,0,-0.0814115069786785,0.0130834775564367,0,0,0,-0.085213257997293,0,0,0,0,0,0,0.218580943586167,0,0.052048379474577,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.0387456696018143,0.112299241222346,0,0,0.161603011094274,-0.0533096457478293,0,0,0.0105341692937772,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.203937797570897,0,0,0,0,0.0990686993555539,0.0561100150433649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094838016015377,0,0,0,0,0.0889915041800809,0.0684113332375966,0,0,0,0.0204404388005862,0.00484991846542737,0,0.14223856533317,0,0,0,0,0,0,0,0,0,-0.0191872440669857,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0.00106535752322721,0,0,0,0.310692807297027,0,0.136953852012266,0,0,0,0,0,0,0,0,0.0756924380402948,0.321251932376302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222271348180644,0,-0.0394431739798754,0,0,0,0,0,0,0,0,0,0,0,-0.0193438650898927,-0.00784362401489002,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115185859967534,-0.0200332645357419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796898603877033,0.329826558669215,0,0,0,0,-0.172528830246747,0,0,0,0.0444561563440905,-0.189109479596248,0,-0.147906142453393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0300318481756493,0,0.213186618562372,0.32020770087558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964834379289372,0.064477235107149,0,0.0975309078296603,0,0,0,0.131347618750046,0.0153787695016053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.300247887205667,0,0,0,0,0,0.119332193777268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144886549998498,0,0,0,0,0,0,0.371618044503619,0,0,0,0,0.0411938185947454,0,0,0.15821596600299,0,0,0,0,0,0,0,0,0.0173098005657714,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290836450576506,0,0,0,0,0,0,0,0,0,0,0,0,0.0124645086557426,0,0,0.0021508372905237,0,0,0.16327141674693,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0164216857280788,0.00623305757591671,0,0,0,-0.0556435382392472,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0567291061468349,0,0,0,0,0,0,0,0,0,0,0,0.381862690555226,0,0,0,0,0,0,0,0,0.181304616284129,0,0,0,0.0606946013206559,0,0,0,0,-0.0400961583587096,0,0.173806070933447,0.147137031259795,0,0,0,0,0.0221389388365417,0.0192484874348591,0,0,0.056323150132352,0.0275795508253236,0,0,0,0.0730838757086642,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0422289233314932,0,0,0,-0.0347986476225412,0.220054232357335,0,0,0,0,0,0,0,0,0.0854411147217312,0,0.0501289088292833,0,0,0,0.691410626411182,0,0,0,0,0,0,0,0.0759115926739121,0,0,0,0.0411240551001744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.10333331526452,0,0,0,0,0,0,0.0514039442524672,0,-0.0493339310928736,0.21843356705156,0,0,0,0.0514696243662924,0,0,0,0.0519957867842034,0,0,0,0.0740023075264198,0,0,0,-0.145624824288446,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0290715921839728,0,0,0.303341163799935,0,0,0,0,0,0.0921412277507454,0,0.0214541310060253,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.0389941477369556,0,0,0,0.0677337078764421,0,0,0,0.242449114344613,0,0,0.0280039757156673,0,0,0,0,0,0,0,0.279010062272185,0,0,0.00696837575556337,0.489520086919654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875944022554597,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0793133104931051,0,0,0,0,0,0,-0.248782603392868,0,0,0,0.011274743945158,0,0.0355587657037048,0,0,0.0117088099646841,0,0,0.381574473852276,0.0187341076344054,0,0,0,0,0,0,0,0,0,0,0,0,0.0742499977898285,0,0,0,0,0,0,0,0,0,0.0908284511884972,0,0,0.0378314487815716,0,0,0,0.05720399947913,0,0
X000786.SZ,0,0,0,0,0,0.200434956286186,-0.0512925784411603,0,-0.0476356808876007,0,0,0,0,0,0,0,0.246995276004815,0,0.164883007739514,0.137392756403734,0,0.0666652523083833,0.334238130577561,0,-0.0746938322965234,0,0.072903054724741,0,0,-0.00249430504753288,0,0.0106237557132017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176095456495885,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.0673955391636543,0,0.249912350397617,0,0,0,0.0366755731840759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352944730532837,0,0.181657323583937,0,0,0.24118464462914,0,0,0,0,0.0158047502242364,0,0,0,0,0,0,0.0206252268846206,0,0,0,-0.133193307855488,0,0,0,0,0,0,-0.0510202503067276,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218545634417979,0,0,0,0,-0.0393539489255051,0,0,0,0,0,0,0,0,-0.056020455045976,-0.027213192248957,0,0.174859215420932,0,0.347547064689842,0,0,0.0172892386154354,0,0,0,0.197821497506383,0,0,0,0,0,0,0,0,0,0,0,0.0230175710899477,0,0,0,0,0,0,0
X600295.SH,0,0,0.107299326184549,0,0,0,0,0,0.0812284203495394,0,0,0,0,0,0,0,0,0,0,0.366511895259915,0,0,0,0,0,0,0,0,0,0.190369977284346,0,0,0,0,0.151669975764745,0,0,0,0,0,0,-0.103649109527084,0,0,0,0,0,0,0,0.130142004679754,0,0,-0.0228613079703331,0,0,0,-0.0686750892258322,0,0
X002353.SZ,0.386883220678917,0,0,0,-0.0943081908382767,0,0,0,0,0,0,0,-0.0712820967502064,0,0,0,0,0,0.0891896895870361,0,0,0,0,0.0886920815165063,0,0,0,-0.0682009566460631,-0.0449742521448403,0.0709435263585216,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0730288047867178,0,0.29703094224969,0,0,0,0,0,0,0,0,0,0,0.0243679209252603,0,0,0,0.0637373794759755,0,0
X000825.SZ,0,0,0,0,0,-0.0141373536021756,0,-2.16840434497101e-19,0,0,0,0,0,0,0.142408361188111,0,0,0.0558066389652434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19232924833279,0,0,0,0,0,0.0271631711535491,0,-0.0822582707353756,0,0,0,0,0,0,0,0.45908722019106,0,0,0,0,-0.0421284941629316,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.262856079309709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156635942247526,0.0201161102874337,0,0.138397269964828,0,0,0.151450041769862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0561227043951574,0,0.00813412178353511,0,0.00207112941128069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660158046899201,0,0,0,0,0,0,0,0,0.0740407552791107,0,0,0,0.108578770634156,0.0970753627595431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179655299586479,0,0
X600399.SH,0,0,0,-0.0459137784621096,0.181707436138821,0,0.208626571175575,0,0,0,0.0126922570821826,0,0,0.0710664721791083,0,0,-0.0640581312721017,0,0,0,0,0,0,0,0,0,0.0673916244244687,0.118228566228259,0,0,0,-0.195611094841456,0,0,0,0,0,0,0,0,0,0,0,-0.0262518789173923,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
