,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600886.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X601158.SH,X002075.SZ,X000027.SZ,X000539.SZ,X601992.SH,X600021.SH,X600309.SH,X601918.SH,X000898.SZ,X600352.SH,X000883.SZ,X002353.SZ,X000629.SZ,X002470.SZ,X600098.SH,X000792.SZ,X600022.SH,X600863.SH,X600307.SH,X600808.SH,X000060.SZ,X000878.SZ,X600660.SH,X600489.SH,X600578.SH,X000825.SZ,X600547.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,-0.0824096868592847,0,0,0,0,0,0.221079089603235,0,0,0,0,0,0.278788353672773,0,0,0.0568756083938473,0,0,0.0954469557678679,0,0.390265833108078,0,-0.0411075236563442,0,0,-0.196512884849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657690998480188,-0.00639809402174188,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.160819883423093,0,0,0,0.157097980224981,0.158944158860482,0,0,0,0,0,0,0.0125816208755056,0,0,0,0,0.177718791457233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378780542897592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276713651657351,0,0,0,0,0,0
X000709.SZ,0.117540814074336,0,0,0,0,0,0,0,0,0,0,0.365431286355931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848881062404487,0,0,0,0,0,0,0,0,0,0,0,0.0316005940177461,0,0,0,0,0,0,0,0,-0.0287679409927846,0,-0.0406406933417248,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878871807732675,0,0.0808667019846015,0.0727090217436503,0,0.104634642865931,0,0,0,0,0,0,0,0,0,0,0,0,0.040906233411194,0,0,0,0.103639918658761,0.0239716531280805,0,0,0,0,-0.0673470485252637,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0099787721245506,0,0,0,0,0,0,0,0,0,0,0,0.123265613514389,0.00503030006750065,0.129654349881402,0,0,0,0,0,0.224054624754532,0,0,0.0257612569170068,0,0,0,0,0,0,0,0,0.0878498022441013,0,0,0.0594722021935723,0,0,0.0267514763705122,0,0,0,0,0,0,-0.0234987382788594,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.354270831676246,0,0,0,0,0.165060702668329,0,0,0,0,0,0.0756915945338221,0,0,0,0,0,0,0,0,1.14572709895844e-05,0.0529508814981714,0,0,0.133116915261316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467735660488938,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0198575466132544,0,0,0,0,0,0,0,0,0,0,0,0.0260958581160665,0,0,0,0,0.0430988686128196,0,0,0,0,0.0254397208743357,0,0.125982978788609,0,0,0,0,0,0,0.131180261859726,-8.67361737988404e-19,0,0.160883991226238,0,0,0,0,0.122690621188365,0,0.12922542990447,0,0,0,-0.0417186426957921,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0791317185374741,0,0,0,0.1836303772414,0,0,0.194642273695341,0,0,0,0,0,0.15935811072738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997037371157153,0,0,0.141335182746762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122051426713543,0,0,0,0,0.239227304249033,0,0,0,0,0,0.121647174131358,0,0,0,0.0970253715968906,0,0,0,0,0,0,0.00267106476745485,0,0,0,0,0,0,0,0,0,0,-0.00612721308039222,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.00307654233194059,0,0,0,0,0,0,0,0,0,0,0,-0.0696284727329699,0,0,0.0219490635797873,0,0,0,0,0,0,0.0714748116068706,0,0,0.0596498769465595,0,0,0,0,-0.121251210119507,0,0,0,0,0,0,0,0,0,0,-0.0141963307810819,-2.16840434497101e-19,0,0,0,0.16581840894709,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193071966275627,0,0.0710049024081982,0,0,0,0,0,0,0.0245838824478796,0,0.194106718344899,-2.16840434497101e-19,0,0,0.0123230064459311,0,0,0,0,0,0,0,0,-0.00423145841553202,0,0,0,0,0,0,0
X000539.SZ,0.375509437262895,0,0,0,0,0,0,0,0,0,0,0,0.0448813564126916,0,0,0,0,0,0,0.0486132116348459,0,0.247551076254722,0.0108758034959815,0,0,0,0,0,0,0.0203201245630253,0,0,0,0,0,0,0,0,0,0,0.0652154887293125,0,0,0,0,0,0,0,0,0.0554670873145556,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0125032863258707,0,0,0.0136258254204613,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0683238263790202,0.159004247056119,0.0826799424074657,0,0,0,0,0.0314195104617149,0,0,0.347425725421854,0,0.0671123796509211,0,0,0,0,0,0,0,0,0,-0.00251135977122348,-0.00456517391779902,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301379587448283,0,0,0,0,0.0638723972502448,0,0,0.146137490686572,0,0,0,0.0086977251317077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00759272898226637,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.261188073515211,0,0,0,0.0783763476060566,0,0,0,0,0,0,0,0,0,0.0798921486397472,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.240834805756453,0,0,0,0,0,0,0,0,0,0.0468823741495717,0,0,0,0,0,0,0.0787023495606071,0,0,0.0235938926755493,-0.015072193405523,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.253036482759593,0,0,0,0,0,0,0,0,0,0,0,0,0.116698784792474,0,0,0,0,0,0,0,0,0,0,0,0.335746030251871,0,0,0,0,0,0,0,0,0,0,0,0,-0.054024286663049,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.212080054567117,0,0,0.0886049087445318,0.118644466585753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333783798910079,0,0,0,0,0.0553280890356888,0,0,0,0,0,0,0,0,0,0.059243420908952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15169547727992,0.0150591103036978,0,0,0.0542483452083955,0,0.33362091083538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380122778168026,0,0,0,0,0,0,0,0,0,-0.0109741075059599,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224377635706091,0,0,0,0.170465955399011,0,0,0.0793218362090207,0,0,0,0,0,0,0,0,0,0,0,0.0262455243262799,0,0.103347104902897,0,0,0,0,0,0.0910044331767759,0.0249911518876927,0,0,0,-0.026555763579452,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284253611064015,0,0,0,0,0,0.0297950142176648,0,0.0144840130189795,0,0,0,0,0,0,0.288439526008867,0,0,0,0,0,0,0,0.00646148415848547,0,0,0,-0.000913215893037156,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.0402068286861371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205500062737652,0.0650478428152701,0,0.150982211539513,0,0,0,0,0,0,0,0,0,0.0248374974574247,0,0,0,0,0.0780604345601061,0,0,0,0,0,0,0,0,0,-0.0172981545434545,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.0668605011350194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459794733382638,0,0,0.269437740220366,0,0,0,0,0.114802912836954,0,0,0,0,0,0,0,0.0722781004075741,0,0,0.0757036752058045,0,0,0,0,0,0,0,0,0,0,-0.00820417285358889,-0.0596145994329863,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00110314430915059,0.124296549474279,0,0,0,0,0,0,0,0,0,0,0,-0.0369400664731238,0,0,0,0,0,0,0,0,0.0351824410185875,0,0,0.262964994391042,0,0,0.264313511974457,0,0,0,0,0,0,0,0,0.0108258350936729,-0.0215431758887117,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437026220411297,0,0,0,0,0,0,0,0.0169025490725955,0,0.14009203766987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258355138556348,0,0,0,-0.00190590454369822,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135035059914232,0,0,0,0,0,0,0,0,0.440387815925928,0,0,0,0,0.0310737177769276,0,0,0,0,0,0,0.0481448965662055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622706809796409,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105907902454247,0,0,0,0,0,0,0,0.151633919742333,0,0,0,0.0427866283780476,0,0.0116757047862847,0.15317581748454,0,0,0.0220724975815751,0,0,0,0,0,0,0,0,-0.0114939801595271,-0.0608136059905622,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155565842323042,0.0337096565659041,0,0,0,0,0,0.339978032082658,0,0,3.46944695195361e-18,0,0.0867116432041183,0,0,0,0,0,0,0.223779908281235,0,0,0,0,0,0,0,0,0.0745235016497799,0,0,0,0,-0.0195862421667738,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289392482401521,0,0,0.123850045453919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106507038542976,0,0.264143671696488,0,0,0,0,0,0,0,0,0,0,-0.0132271655146998,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.198846300704728,0,0,0.0670543782961653,0,0,0,0,0,0,0,0,0,0.0418473274110309,0.0402192372543579,0,0,0,0,0,0,0.157297943662255,0,0,0,0,0,0,0,0,0,0,0,0.0939238157741462,0,0,0,0,0,0,0,0,0,0.116539844083065,0,0,0,-0.0148048931041667,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.162949588708036,0,0,0,0,0,0,0,0,0,0,0,0.029080302989384,0,0,0,0,0.00318773447231968,0,0,0,0,0,0.00971622531198915,0,0.0247206375271014,0,0.004437781276129,0,0,0,0,0,0,0.0111702088214577,0,0,0,0,0,0.113136410222618,0.372210450248009,0,0,0,-0.00441964532850783,0,0,0,0,0,0
X600578.SH,0,0,0,0.245100684684753,0,0,0,0,0,0.0297914235062117,0.052586206112214,0,0,0.266194337153003,0,0,0,0.03079344627698,0.0646414849742415,0,0,0,0.00596374782379826,0,0.127096272143438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350348244368974,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.13991987916966,0,0,0,0.148929782452188,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0236389014868982,0,0.0442465333779916,0.033337826546393,0,0.0179993719539791,0,0,0.170247943939538,0,0,0,0,0,0,0.0546863212002111,0,0.0287311467120887,0,0,0,0.119991122661191,0,0,0,0,0,-0.0034007854626651,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834248899764793,0,0,0,0,0,0,0,0,0,0,0,0,0.739530245505881,0,0,0,0,0,0,-0.0200731184124593,0,0,0,0,0,0
X600160.SH,-0.335437547737265,0,0,0,-0.0305025262813113,0.00740476522912091,0,0,0.048490715826965,0,0,0,0,0.0120930529339406,0.147135275735437,0,0,0,0,0,0,0,0.370866617701219,0,0,0,0,0,0,0,0,0,0,0.145306774796325,0,0,0,0.150187909502538,0.0122371544458528,0,0,0,0,0,0,0,0,0,-0.0615584122105343,-0.0394547701222569,-0.0259843918711619,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0297402049128885,0,-0.0159247846689174,0,0,0,0,0,0,0,0,-0.0187490778660136,0,0.0064653303745164,0,0,0,-0.002078981540039,0,0.127007776862771,0,0,0,0,0.0982444580736373,0,0.176643269003785,0,-0.321543989318081,0,0,0,0,-0.18160924385562,0,0,0,-0.0101316175294039,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719055385125886,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.581120647330648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315959858563111,0,0,0,0,0,0,0,0,0.245009725093444,0,0,0,0,0.33662480626769,0,0
RealEstate_excess,0,0,-0.0378767509462471,0,-0.0225940950049797,0,0,0,0,0,0,0,0.126594493688466,0,0,0.212728114563794,0,-0.183158689147529,0,0,0.2353624965921,0,0,0,0.0211202821273431,0,0,0.079660934806995,0,0.0939966198540471,-0.0373795622759787,0,0,0,0,0,0,0,0,0,-0.102264483608573,0,0,0,0,0,0,0,0,0,-0.050804649298467,0,0,0,0,0,0
MKreturn,0,0,0,8.67361737988404e-19,0,0.175862157437948,0,0,0,0,0,0,0,-0.0882559745976549,0,0,0,0,0,0,0,0,0,0,0,0.305566105792811,0,-0.0343464523226439,0,0,0,0,0,0,0,-0.00915225596893879,0,0,0.063129837873748,-0.452992654767226,0,0,-0.0222996570480248,0,0,0,0,3.46944695195361e-18,0,0,-0.0619917812084614,0,0,0,0,0,0
MKvol,0,0,0,0.00193572466616692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180604776029469,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146234016991569,0.00045721113737879,0,0,0,0.196730201078844,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726964440697281,-0.0752230521116817,0,0,0,0.0228082297100595,0,0,0,0,0.0668374996100578,0,-0.00907386797914809,0,0,0,0,0,-0.0734435902831722,0,0,0,0,0,0,0,0,-0.0151217840972859,0,0,0.031425461461833,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568968955593037,0,-0.00712713032883262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162690014005464,0.00455924055115538,0,-0.000834226406035662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131706818496064,0.00568628703470843,0,0,0,-0.027768633040735,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414034683847283,0,0,0,0,0,0,0,0,-0.00574337750574848,-0.00110208423060599,0,0,0,0,0,0
