,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000709.SZ,X000898.SZ,X600352.SH,X600021.SH,X000883.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X000792.SZ,X601918.SH,X600489.SH,X600863.SH,X300072.SZ,X600022.SH,X600578.SH,X600307.SH,X600547.SH,X600808.SH,X600008.SH,X002004.SZ,X000629.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.6549462128245,0,0,0,0,0,0.0215810155050015,0,0,0,0,0,0,0.00986694149851656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0273676675937486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344039376328842,0,0.0093387408358101,4.33680868994202e-19,0,0,0,0
X600028.SH,0.042096994275669,0,0.0498206920978658,0,0,0,0,0.0278787376740635,0,0,0,0,0,0,0,0,0,0,0.0681909790410218,0,0.0603855571475112,0.104252463309461,0,0,0,0,0,0,0,0.0682930206724146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0313839830452218,0,0,0,0,0,0.339572063844384,0,0,0,0,0,0,0,0.161206519684734,0.268435442719844,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206792868277721,0,0,0,0,0,0.0606984954443506,0,0,0,0,0,0,0,0,0,0,-0.00362763933012952,0.00629850083612896,0,0,0,0,0,0
X600011.SH,0,0,0.0105465284787936,0,0.0591508533926042,0,0,0,0,0,0,0.388498921416205,0.147794191950236,0,0,0,0,0,0,0.0509163499290506,0,0,0.0354082962507191,0,0,0,0,0,0,0,0.0317425136537583,0,0.0915556125433695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878854311459137,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0280158274690724,0,0,0,0,0,0,0.023977344182976,0,0,0,0,0.253653332660675,0.0286480293754835,0.172075724801378,0.0510444030908236,0,0,0,0,0,0,0,0.120790918045701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112752699191533,0,-0.0100798992308434,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0764292545451578,0,0,0.0862659055795341,0,0,0.0308763014938349,0.219550464264275,0,0,0,0,0.201962211160328,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0142175560824931,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0523142090621442,0,0,0,0,0,0,0,-0.0168977542500377,0,0,0,0,0,0,0
X600585.SH,0,0,0.0390880581209417,0,0,0.157364317917253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478617776786121,0.0929169080327645,0.249752688837279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.013432292831103,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.323871149680586,0,0,0,0,0,0,0.102572725542897,0,0,0,0.0538826495813709,0,0,0,0,0,0,0,0.230321839338994,0,0,0,1.73472347597681e-18,0,0,0.15498382669143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390174437765597,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.00384670952385766,0,0,0.0528792524232696,0,0,0.047001143468668,0.0982237170374398,0.212942915294056,0,0,0.00659479540760092,0,0,0,0,0.00960134381797631,0,0.120923662842307,0,0.109333264004634,0,0,0,0.0180186930779304,0,0.0445080785211701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0192102868996066,0,0.0457435043165533,0,-0.00696952407870137,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156430635818631,0,0,0,0.0209359742379974,0,0,0.451032025026253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381634083782173,0,0,0,0,0,0.0237855145505241,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
