,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600010.SH,X600019.SH,X601898.SH,X300072.SZ,X600688.SH,X600795.SH,X601600.SH,X600188.SH,X600547.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600886.SH,X600111.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X002075.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X600352.SH,X600583.SH,X000408.SZ,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X600021.SH,X000630.SZ,X600126.SH,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0455494462666924,0,0,0,0,0.0222184348167612,0,0,0.0300854118419822,-0.00921634273403078,0,0,0,0.0332884594557368,0,0,0,0.0164745099928734,0,0,0,0,0,0,0,0,0.0150294937142302,0,0,0,0,0,0,0,0,0.0616888205746476,0,0,0,0,0,0,0,0,0,0,0,-0.00385373698723656,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0195607727946056,0,0,0,0.0490782961616716,0,0,0,0.0376473402807506,-0.0201464596231843,0,0,0,0,0,0,0,0,-0.00709348899808477,0,0,0,0,0.00211218303667229,0,0,0,0,0,0,0,0,0,0,0,0.0360959228637488,0,0,-0.0427173913949224,0,0,0,0,0,0,0.0353074133808955,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.00646014836066379,0.0176253956973755,0.0633409005857496,0,0,0.12545370623962,-0.0308748761111568,0,0,0,0,0,0,0.0153676383873757,0.0504341428891145,0,0,0,0,0,-0.0167188992082909,0,0,0,0,0,0,0,0,0,0.0372336139859981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176246290064092,0.0639911320616497,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0483913282218263,0,0,0,0.104837623592415,0,0,0.154479935592641,0,0,0,0,0,0,0,0,-0.0559042672180569,-0.0293330744785047,0,0,0,0,0,0,0,0.155133014302692,0,0,0,-0.0425022386039506,0,0.0670953877894345,0,0,-0.153263776054164,0,0,0,0.0281594617459336,0,0,0,0,0.0222885831502641,0.00959843925625605,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145873908208087,-0.0116700666917221,0,0,0,0,0,0,0,0,0,0.17044882757926,0,0,0,-0.195128569686051,0,0,0,0,0,0,0,0,0,0,0,0.119387913022241,0,0,0,0,0,0,0,0,0,0,0,0.0301243636601879,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194455777171936,0,0,0,0,0,0.11992874473966,0,0,0,0,0,0,0,0,0,0.0906103539779247,0,0,0,0,0,0,0,0,0.117185029076789,0.108163707951619,0,0,0,0,0,0,0,0.0211094473781112,0,0.0128909045816591,0,0,-0.00639988188237298,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785899845248183,0,0,0,0,0,0,0,0.0217707824397296,-0.0206228118968627,0,0,0.00849879271804489,0,0,0,0,0,0,0,0,0,0,0,0.00639685098881216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439940868992042,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0745056682294326,0,0,0,0.109417550963984,0,0,0,0,0.120433193811924,0,0,0,0,0,0,0.00594791140895317,0,0,0,0,0,0,0,0,0,0,0,0,0.0454376659057643,0,0,0,0,-0.0296277140402163,0,0,0,0,0,0,0.254385470622603,0,0.018643338995237,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.137809977444157,0,0,0,0,0,-0.0744946525773609,0,-0.521314113567434,0.17655170074968,0,0,0,0,0,0,0.0885586480355402,-0.14353352852446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470389069319622,0,0,0.296665448735932,0,0,0,0.143141078393576,0,0,0,0,0,0.048637597204938,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0464776838133795,0,0,0,0,0.0615411710119849,0,0,0,0,0.0353856719250377,0,0,0,0,-0.0577938945333164,0,0,0,0.0488843529969777,0,0,0,0,0,0,0,0,0,0,0,0.0949694491015083,0,0,0,-0.0113323766727318,0.0872075148909613,0.0921026163925317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0265420061215558,0,0,0,0.0137833186061869,0,0,0,0,0.02115618528084,0.093605014984069,0,0,0,0,0,0,0,0,0,0,0.00938790197329028,0,0,0,0.0377037982411624,0,0,0,0.00611766227361437,0.0659677112901232,0.0190018902981295,0,0,0,0,0,0,-0.0195118974252035,0,0,0,0,0,0,0,0,0,0,0,0
