,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X000877.SZ,X600660.SH,X600010.SH,X600011.SH,X002271.SZ,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X600219.SH,X000786.SZ,X600803.SH,X601991.SH,X600795.SH,X002080.SZ,X000408.SZ,X600688.SH,X600027.SH,X000807.SZ,X300037.SZ,X600352.SH,X002353.SZ,X300073.SZ,X600801.SH,X000825.SZ,X000630.SZ,X600489.SH,X600157.SH,X002326.SZ,X000959.SZ,X600516.SH,X000932.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00769220660239309,0,0,0,0.0292705646513478,0,0.0962155547041204,0.0535826301891432,0,0,0,0,0.102843435198901,0,0,0,0,0,0,0,0,0,0.0393937279982001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111577194149766,0,0,0,-0.0615311036835251,0,0
X600028.SH,0.0228677968763814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550584472645076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144053710457365,0.0271674406683092,0,0,0,0.0126582108243783,0,0,0,0.0386249075498784,0,0,0,0,0,0,0,0,-0.00962821798122716,0.0170995977700791,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247424407828799,0,-0.0334267462849427,0,0,0,0,0,0.0143834489636313,0,0,0,0,0,0,0,0,0.177061505993541,-0.0187046003961167,0,0,0,0.119087854633927,0,0,0.0715032417006156,0,0,0,0,0,0,0,0,0,-0.0165988176742662,0,0,0,0,-0.00170584673967347,0,0
X600309.SH,0,0,0,0,0,0.00698034589761416,0,0,0,0,0,0.0239943795887536,0,-0.0177798034275637,0.126032337294257,0,0,0,0,0,0,0,-0.0283453002705856,0,0,0,0,0.0342582880557345,0,0,0,0.0839683558771774,0.011359662933012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843410204147376,0,0,0,0,-0.0204169529572778,-0.00151814399138826,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.096316814826646,0,0.0105602468400601,0,0,0,0,0,0,0,0,0,0,0.182427659494516,0,0,0,0.103027939022473,0,0,0,0,0,0,0,0,0,0,0,0,0.319831310987775,0,0,0,0,-0.0606745691062709,0.0501621057792015,0,0,0,0,-0.0251164515638922,0.0204078518480215,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.526519015056055,0,0.222497744215271,0,-0.00442090336614101,0,0,0,0,0,0,0,0,0,0.0913346831666626,-0.0522538980003973,0,0,0,0,0,0,0.0424280031320755,0,0,0,-0.0719656603891078,0.272086340311483,0,0,0,0,0,0,0,0,0,0,0,0,0.14393386710013,0,-0.00496015675574121,0,0,0,0,-0.071771031866536,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771996287385911,0,0.0945937392247754,0.0555087743837363,0,0,0.0462780932765169,0,0,0,0.0115604482762416,0,0,0,0,0,0,0,0,0.0315341024740676,0,0,0.00393421939872124,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,3.46944695195361e-18,0,0.287940492608406,0,0,0,0.00770270309782885,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0835217561724484,0.249803791114298,0,0,0.0957389971158024,0,0,0,0.098234745913706,0,0.0740031275600554,0,0,0,0,0,0,0,0,-0.145384639208338,0,0,0,0.114431083674363,0.291162287614552,0.107750424930445,0,0,0.0351887095246259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.454488765793846,0,0,0.0573373440191344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18762324651436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538309224272095,0,0
X002466.SZ,0,0,0,0,0,0.558837325342154,0,0.0893307237262966,0.0706057732682311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26073601454393,0,-0.00935186167336258,0,0,0,0,0.0697346184105844,0,0,0,0,0,0,0.00146505081267667,0,0,0,0,0.00725663414933311,0,0,0,0,0,0,0
