,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X300072.SZ,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X600352.SH,X000408.SZ,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000630.SZ,X600021.SH,X600126.SH,X000012.SZ,X000060.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60799199881029,0,0,0.243275320078837,0,0,0,0,0,0.140493825837837,0,-0.118252814339673,0,0,0,0,0,-0.118614881595555,0,-0.0133789605577956,0,0,0.129194920994293,0,0,-0.0899207914708539,0,0.210181760618548,0,0,0.167225583514835,0.0248797923866567,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192302447223115,0,0,0,-0.0187366545695541,0,0,0.00912321887942257,0.0755389906199731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348596054479577,0,0,0,0,0,0,0,0.166670300696091,0.0285519334095027,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0635338859723468,0,0,0,0,-0.0305479764829778,0,0,-0.0895527322781456,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0272224866961485,0,0,0,0,0,0,0,-0.0159346741179704,0,0,0,0,0.00121517924030014,0.703508813874519,0,0,0,0,-0.165530285724037,0,0,0,0,0.328190757626472,0,0,0,0.00957345997919741,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.117548132030225,0,0,-0.107559492350227,0,-0.0550422026309962,0,0,-0.282484990008443,0,0,0,0,0,0,0,0.587078251230889,0,0.139359482181768,0,0,0,-0.0825540628206378,0,-0.222270855815468,0,0,0,0,0,0,0,-0.0445451833166073,0.0106537438992172,0,0,0,0,0,-0.0505954003713104,0,0,0,0,-0.376927477812886,0.231819024163253,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109652944119003,0,0,0,0,0,0.00767969988599867,0,0,0,0,0,0,0,0,0,0,0.21627886956531,0,0,0,0.037380563652071,0,0,0,0.068920331520345,0,0,0.0186098974421885,0,0.0647849149000807,0,0,-0.0107056130722386,-0.0122713586759791,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0593906017955928,0,0,0,0,-0.0494890481422425,0,0,0.00668575253593789,0,0,0,0,0,0,0.395095878455621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416760697698895,0,0.0429483618905153,0,0,0,0,0,0.0323541805488664,0,0,0,0,0,0,-0.0017919924051136,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0731348281541684,0,-0.0547805226023136,0,0.140738086219296,0,0,0,0,0,0.0843065166405075,0,0,0,0,0,0,0.0400370946863631,0,0.131700943215277,0,0,0,0,0,0,0,0,0,0.0477284278415717,0,0,0,0,0,0,0,0,0.0324947374385526,0,0.0237990564301887,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.138079753888223,0.124221394280984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530428646056206,0.0344665392518559,0,0,0,0,0.496679982873483,0,-0.000222884818048113,0,0.243500508088851,0,0,0.0444572962666897,-0.0251816325113467,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376195557248546,0,0,0.0423134665254452,0,0,0,0,0,0,0,0,0.236158700362858,0,0.201214570143301,0.0253260832477352,0.0940277222973461,0,0,0,0,0,0,0,0,0,0.143986424475023,0,0,0,0,0,0,0,0.083910160899578,0.168933890133993,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.140847014912004,0,0,0,0,0,0,0.141848336602323,0,0,0,0,0,0,0,0,-0.0444168732355208,0,0,0.010015173236554,0,0.12286249007948,0,0,0.0539522790784748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795849345455756,0,0,0.0431621279925465,-0.022441632408221,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0189533781693669,0,0,0,0,0.081322130600189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302030385459421,0,0,0,0,0,0.0029270455445727,0,0,0.0525285399009516,0.0833767854376861,0,0,0,0,0.161634544109599,0,0,0,0,0,0,0,0,-0.0759651014583738,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.19835832691215,0,0,0.662249231056848,0,0,0,0,0,0,0.351818499559261,0,0,0,0,0,0,-0.0279939174512017,0,0,0,0.0298830771124486,0,0,0,0,0,0,0,0,0,0,0.0352359007361278,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0255231552334333,0,0,0,0.0301166793171846,0,0
X600309.SH,0,0,0,0,0,0.148546345441125,0,0,0,0,0,0,0.105263028095915,0.0480054630184342,0,0,0,0,0,0,0,0,0,0.201848360387892,-0.0670258339291816,0,0,0,0,0.516653268110463,0,-0.411195716926862,0,0,0,0,0,0,0,0,-0.0335861485159927,0,0,0,0,0,0,0,0,0,0,0.00197367476921331,0.0689330111193587,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.126685206683741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247008789560245,0,0,0,0,0,0,0,0,0,0,0,0.0135129547589701,0.0828030303386573,0,0,0,0,0.142620387395545,0,0,0,0,0,0,0,0,0,0,0,-0.0102427502690426,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.415842450144551,0,0,0,0,0.0672403856514119,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0565175782289416,0.225863119027971,0,0,-0.049780897059756,0.084163552039758,0,0,0,0,0,0,0,0.309118472291866,0,0,-0.216023426997307,-0.233697686140256,0,0,0,0,0,0,0.173472840824772,0,0,0,0,0,0.0455007583827056,0,0.13264628310165,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.218323009690849,0,0,0,0,0,0,0.259516008335733,0.00721010192242849,0,0,0,0,0.0968865084189557,0,0,0,0,0,0.0858458312818232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594233230880987,0,0,0.0932280115961201,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,-0.0546868236172895,0,0.0584753936759798,0.0193406736743027,0,0,0,0,0,0,0,0,0,0,0.0590373102451598,0,0,0,0,0,0,0.190675474552279,0,0,0.162430490325016,0,0,0,0,0,0,0,0,0,0,0,0,0.146074421916069,0.141808752422018,0,0,0,0.10579279515356,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.0707405940912122,0,0.00626842302651948,0,0,0,0,0,0.119994913209643,0.137880272634913,0,0,0,0,0,0.408900184798387,0,0,0.0894868521069937,0.10367058781793,0,0,0,0,0,0,0,0.0800495789529656,0,0,0,0,0,0,0,0,0,0.263308865092755,0,0,0,0.0325188702030965,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152631353453917,0,0,0,-0.312064830855677,0,0,0.121992320863534,0.0631654555231624,0,0,0,0,0,0.172109662444889,0,0.596369739012002,0,0,0.0999867221765322,0,-0.290143450314754,0.0433922325820213,0,0.0997817310124663,0,0,-0.0161865224824061,0,0,0,0,0,0.0568865441480419,0,0.106430722418814,0,0,-0.00873581424297493,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0389485255578966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209519117199613,0.0671431831322802,0,0,0,0.107970989777877,0.0227827916420517,0,0,0,0,0,0,0,0,0.0781336788785303,0,0.0661161908841148,0.112334849305819,0,0,0.13380750395266,0,0,-0.0136310322080034,0,0,0,0,-0.0259411933877645,-0.0507840426633719,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.00499677856308968,0,0.228643438428218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100584106372154,0,0,0.204405937716183,0,0,0,0,0,0.144668235452472,0.00442098418177755,0,0,0,0,0,0,0,0,0.0250567154476463,0,0,0,-0.0371592796862714,-0.115250064210429,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0949325967956643,-0.00718083530430035,0,0,0,0,0,0,0,-0.0174344606377146,-0.073474135385081,0,0,0,0,0,0,0,0.284599690542664,0,0,-0.0306336764729736,0.0502302518580042,0,0,0,0.103046533896957,0,0,0,0,0,0,0,0,0,0.00137472915900524,0,0,0,0.0284238981359224,0.029671017929417,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146031371913638,-0.0364251171781424,-0.0854347072435681,0,0,0,0,0,0,0,0,0,0.124589285288332,0.0162820051356719,0,0,0,0,0,0.0328047599259446,0,0.209857470712932,-0.361921735893129,0,-0.0104236492468655,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106609709392761,0,0,0,0,0,0.0393976877260274,0,0.133712845083552,0,0.0152305362725509,0,0.0446364718341465,0.082759333960675,0,0,0,0.0778082862117221,0,0,0,0,0,0,0,0,0,0.0460560339017306,0.180373356456462,0,0,0,0,0,0,0,0.0336701052048617,0,0,-0.0408741454874421,0,0,0,0,0,0,0
X000408.SZ,0,0,0,1.38777878078145e-17,0,-0.0783707566198397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167278059274671,0,0,0.267000454214357,0,0,0,0,0,0,0,0,-0.0130675823302827,0,0,0,0,0,0,0,0,0,0,0,0,0.131472950411531,0,0,-0.0242001902882165,0,0.237912629713646,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326187897996902,0,0,-0.0147315196246718,0,0,0,0,0,0,0.0826449797010628,0.136135432920821,0,0,0,0,0,0,0,0.0527695259463885,0,0.117536440603275,0.0968602615074926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0485825767061364,0,0,0,0,0,0,0.0769465608037686,0,0.00678227891481796,0,0.0826204158190321,0.0642002613517271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386747405984378,0,0,0,0,0.0229346868477645,0,0,-0.0317659777025645,0,0.00846388051506204,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.231031788192227,0,0,0,0,0.0132648630456714,0,0,0,0,-0.0925728290376526,0,-0.0137579323869321,0,0,0.224761038352382,0,0,0.307780698865074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132599357244663,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.641881702227433,-0.0623845799640404,0,0,0,0,0,0,0.0550270311509449,0,0,0.110027974232701,0,0,0,0.0750705173647506,0.0869720013753497,0,0,0,0,0,0,0,0,0.00842521596958058,0,0,0,0,0,0,0,0,0.110378557422354,0,0,0,0,-0.070928004195093,0.0371266847899078,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0699918811765304,0,0,0,0,0.325539223135254,0.0442877160931683,0,0.0322219439034873,0,0,0,0,0.127673620618478,0.166633289868318,0,0,0,0,0,0,0,0,0,0,0,0,0.0648158845497943,0,0,0,0,0.0185694698292764,0,0.154580045666263,0.363868702506726,0,0,0.135578349016706,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751057129585083,0,0,0,0,0.212602098222376,0,0,0,0,0.116188561749207,0,0.00357405423184786,0,0.233340830552696,0,0,0,0,0,0,0,0,0,0,0,0.00755261165320946,0,0,0,0,0,0,-0.0349976529177354,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213265324217367,0,0,0,0,0,0.0550375958877777,0.0286637502160045,0.0306258108759214,0.1108447588035,0,0.0184495997926846,0,0,0,0,0.0105956969490575,0,0,0,0,0,0,0,0,0,0.034359288116107,0,0,0.0143146732777269,0.13178028090977,0,0,0,0,0,0,0,0.00359407516589971,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0388609024200827,0,0,0,0.126970930533065,0,0,0,0,0,0,0,0,0,0.0167694523815379,0,0.0522208025534284,0,0,0,0,0,0,0,0,0.0592898606713727,0,0,0,0,0.0155614945851485,0,0,0,0,0.0584022095322971,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.0419583943254636,0,-0.0390467486862897,0,0,0,0,0,0,0,0.105596896488644,-0.086382551563342,0.0435133760775644,0,0,0.228041214270757,0,0,-8.67361737988404e-19,0.153928151540982,0,0.173084127060641,0,0,-0.018488722582367,0,0,0,0,0,0.0661855332278507,0.157328340390038,0,0,0,0,0,0,0.115713122551299,0,0,0,0.049084863529021,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.0128208877911719,0,0,0,0,0,0,0,0,0,0,0,0.599980158372406,0,0,0,0.0545564368730765,0,0,0,0,0,0.0253251519599234,0,0,0,0,0,0,0,0,0,0.0677603552477533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934914580789074,0,0.093928201745887,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463066928959689,0,0,0,0,0,0,0,0,0.17553538965839,0,0.0223660525654373,0.0440380002975636,0,0,0,0,0,0,0,0,0,0,0,0.0398067861568032,0,0.0608954186442546,0,0,0,0,0,0,0,0,0,0,0,0.0724287550089753,0.0383582431486695,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0.093217771515494,0,0,0,0,0,0,0.0765750602977372,0.0241536908457116,0,0,0,0,0,0,0,0,0,0,0,0,0.195660786320193,0,0.0410192706680461,0,0.00423835787006045,0,0,0,0,0,0,0.0868051012765641,0,0,0,0,0,0,0,0,0,0,0,0,-0.395889648121292,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,-0.00370143517599824,0,0.0446128067034945,0,0,0,0,0,0.340679898148985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235362573326816,0,0,0,0,0.114085304020986,0,0,0,0,0,0,0.0484337479138783,0,0.0702683623800424,0,0,0.0161603688480462,-0.150230766504396,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155998790601421,0,0,0,0,0.0969670563928769,0.133167477165299,0.0273557107417955,0,0,0,0,0.134789295467288,0,0,0,0,0,0,0,0.0116038234143405,0,0,0,0,0.0292158459797947,0,0.084664528821769,0,0,0,0.216001027239333,0,0,0,0.363300001379509,0,0,0,0,0.0465533906252916,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,-0.0500294807190273,0,0,0.0379732643576468,0,0,0,0,0.00413191559351699,0,0,0,0,0,0,0,0,0.231238136111398,0,0,0,0,0,0,0,0,0,0.00366643149922326,0,0.0461152449851749,0,0,0.140477415433735,0,0,0,-0.00955172167056797,0.026258640904709,0,0,0,-0.0423802290870443,0.0183634444693618,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373485787338039,0.0276824733944019,0,0,0,-0.0333502272243819,-0.0353765759997674,0,0,0,0,0,0,0,0,0,0.0293185826516225,0,0,0,-0.00361228123982981,0.0168368592348488,-0.0063944613550387,0,0,0,0,-0.127974550256476,0,0,0.0807651205307192,0,0,0.0188567418566321,0,-0.0212256480361146,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719884480063812,0.158896447311086,0,0.164043611430861,0,0,0,0,0,0,-0.788998798710908,0,0,0,0,-0.148259397961771,0,0,0,-0.278982902835335,0,0,0,0,0,0.308141989046856,0,0,0,0,0,0.0914709729993225,0,-0.0509442259978074,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916579979080002,0,0,0.00112487542294047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434508839295517,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.061292417630961,0,0,0,0,0,0,0,0,-0.0451798634207876,0,0,-0.239042209676624,0,0,0,0,0,0,-0.0183901351213571,0,0.183837708688453,0,0,0,0,0,0,0,-0.104368678745882,0,0.159997209892778,0,0,0.0994663293211615,0,0.0721555077404279,0.0608255033925047,-0.33315201958568,0,0,0,-0.0640077624116747,0,0,0,-0.179276046624976,0,0,-0.0347390074805457,0,0.187428590162236,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.052921563518985,0,0,0,0,-0.00459075980405569,0.0684836185609954,0,0,0,-0.014291370082793,0,0,0,0,-0.108748125346298,-0.0280039145932844,0,0.0674987202868071,0,0,0,0,-0.0243998607056547,0,0,-0.0570587701813546,0,0,0,0,0,0,-0.0177446093339156,0,0,0,0,0,-0.001942762776311,0,0,0,0,-0.0380739150061996,0,0.0275022075645774,0,0,0,0,0
MKvol,0,0,0,0,0,0.000828059218840685,0,0,0,0,0,0,0,0.000583522179607421,0,0,0,0,0,0,0,0,0.00122785485394379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470078942184289,0,0,0,0,0,0,0,0,0,0,0,0,-0.00969720157692684,0.0207613393316271,0,0,0,-0.0407540944650292,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136989144502002,0,0,0,0,0,0,0,0,0,0.00015759691264968,0,0,0,0,0,0,0,0,0.019523170984798,0,-0.00157098198778169,-0.0162011803495468,0,0,-0.0131378899165365,0,0,0,0,0,0,0,0.0109789768052659,0.0376738632747489,0,0,0,0,0,0.122552097121762
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.000348635041628256,0,0.0016507979442117,0,0,0,0,0,0,-9.9615101686922e-05,0,0,0,0,0,0.0114776467502263,0,-0.00616070555929741,0,0,0,0,0,0,0,0,0,0.00176699675323874,0,0.00555116567221355,0,0,0,0,0,0,0,0,0,0,0,0.00504789130366745,0.00987124115469598,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189058539464806,0,0,0,0,0,0,-0.00996741600824185,0,0,0,0,0,-0.0112274783926221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132492768666194,-0.0504610266432909,0,0,0,0.387787941867536,0,0
