,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X601600.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X000629.SZ,X600176.SH,X600299.SH,X002466.SZ,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600801.SH,X300072.SZ,X600219.SH,X000825.SZ,X600489.SH,X600339.SH,X601158.SH,X002110.SZ,X600583.SH,X000553.SZ,X000786.SZ,X600426.SH,X601699.SH,X000883.SZ,X000301.SZ,X000932.SZ,X000792.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0832118621929428,0,0,0,0,0,0,0,0,0,0,0,0,0.0287144907243423,0,0,0.0646670196274773,0,0,0,0,0,0,0,0.00521941434288452,0,-3.46944695195361e-18,0,0,0,0,0,0.311394395385475,0,0,0,0,0,0,0,0.0517796854079613,-0.0506245223759526,0,0,0,0,0,0
X600688.SH,0.154578604901022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133081593245115,0,0,0,0,0,0,0,0,0,0,0,0.0471475854860952,0,0,0.0346651662577545,0,0,0,0,0,0,0.0847433120432226,0,0,0,0,0,0.125913659151263,0,0,0,0,0,0,0.0356470732256517,0.0108151270991562,0,0,0,0,0,-0.0134050363808201,0
X600188.SH,0,0,0.449928612239181,0,0,0,0.0402913228178024,0,0.0617578199682243,0,0,0,0.0337412217253449,0,0,0,0,0,0,0,0,0,0,0,0,0.142976428291154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877706065039876,0,0.218785445703479,0.208451425135179,0,0,0,0,0,-0.042270762754563,0.015655435944591,-0.0160810207434771,0,0,0,0,0,0
X600886.SH,0,0.234777622111115,0,0,0,0.0843287849987022,4.33680868994202e-19,0,0,0,0,0,0.0602571664188376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691610909013367,0,0,0,0,0,0,0,0,0,0,0,0,0.00906071995090026,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0.100160124962068,0,0.0791537104140518,0,0,0,0,0,0,0,0.0616240058722428,0,0,0,0,0,0,0,0.0238612288208336,0,0,0.00306012902859201,0,0,0,0.0800747098399982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446410798521723,-0.0542654160762292,0,0,0,0,0,0
X600362.SH,0,0,0.0067324403068249,0,0.00565492218855037,0,0,0,0,0,0,0.266762063193219,0,0,0,0,0,0,0,0,0,0,0.128478691427707,0,0,0,0.0576627696285154,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0302550005943719,0,0,0,-0.0508036408017181,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0844547195777677,0.285178184131518,0.0333816616793504,0.0263862135137817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269724504106421,0,0,0,0,0,0,0,0,0,0,0,0.047751702112738,0.116969213132819,0,0,0,0.0774113102004024,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0
X600027.SH,0.0230392205361876,0.00421635919266006,0.0637360793417973,0,0.08950580173916,0.53037418924122,0,0,0,0,0,0,0,0,0,0,0,0,0.116406705298011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580154573129704,-0.0305554506593701,0,0,0,0,0,0
X600111.SH,0.028580486731711,0,0,0,0,8.67361737988404e-19,1.73472347597681e-18,0.0393710216771709,0,0,0,0.281711476859268,0,0,0,0,0,0.0443513673873143,0,0,0,0,0.0395199787805817,0,0,0,0,0,0.0525183949697421,0,0,0.0233418638654246,0,0,0.0824426518214311,0,0,0,0,0.0145278102816036,0,0,0,0,0,0,0,0,0,0,-0.000969604676525446,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.175804441960305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857942669200631,0,0.106306525437413,0,0,0.0611341217683102,0,0,0,0,0,0.0105579002177745,0,0,0.140388710242612,0,0,0,0,0.0767558227711435,0,0,0,0,0,0,0,0,0,0,-0.0227735625252058,-0.0391630666676941,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198858418136987,0.0476944900656612,0,0,0,0.567649253389931,0,0,0,0,0,0.071227747307487,0,0,0,0,0.163963855831821,0,0,0,0,0,0.00645213687932713,0,0,-0.00211659014836879,-0.00529510929684816,0,0,0,0,0,0
X000629.SZ,0,0,0,0.282320854271556,0,0,-0.614562977877802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231084895227942,0,0,0,0.480230036988762,0,0,-0.435174052298633,0,0,0,0,0.45745568607048,0,0,0,-0.195263549572739,0,0.22865760015658,0,-0.252384263687954,0,0.0199150633953674,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0679741353250006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773221431123862,0,0,0.138242920277122,0.0750694668892704,0,0,0,0,0,0,0,0.407815614655995,0,0.245966335153541,0,0,0,0,0,0,0,0.00508881636842144,-0.0652272148241814,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.302055055678957,0,0.115636988429768,0,0,0,0.0346863792675375,0,0,0.0105438928821713,0,0,0.117414172641637,0,0,0,0,0,0,0,-0.0302741248633367,-0.0753539857354314,0,0,0,-0.224569899086507,0,0
X002466.SZ,0,0,0,0,0.0418593288042715,0,0,0,0,0,0,0.0164882580169416,0.0933810560760403,0,0,0,0,0,0,0,0,0,0.182416243749914,0,0,0,0,0,0.689191290860776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016156128039988,-4.33680868994202e-19,0,0,0,0.0403499595507846,0,0
X000709.SZ,-6.93889390390723e-18,0,0,0,0.09446857335253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159498745326641,0.0672071353169476,0,0.0416508691552076,0,0,0,0,0,0,0,0,0.0410754932113855,0,0,0,0,0,0,0,0,0,0,0,0,0.202433591342275,0,0,-0.00369019381446788,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0492150221211204,0,0,0,0,-0.00524913245457003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714948392522538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416073566679003,-0.121802276288941,0,-0.126137217605648,0,-0.182438964226763,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274891019523627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299414029615288,0,0,0,0,0,0,0,0.141302711451799,0,0,0,0.00430846136795004,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.118806845282721,0,0,0.0354827172768565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128666106818346,0,0.0649594797522861,0.010948422441692,0.239257227359812,0,0,0,0,0.0391303320044689,0,0,0,0,0,0,0,0,0,0.0917585855799221,0.00493801296135536,0,0,0,0,0,0,0,-0.00608526325104728,-0.0133999769413461,0,0,0,0,0,0
X600801.SH,0,0,0,0.497230734802733,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852891281948769,0,0,0,0.112574141753217,0,0,0,-0.0428136011777109,0,0,0,0,0,0,0.185616996829962,0,0,0.115171142473229,0,0.22726765796245,0.0803557946461515,0.11813216647961,0,0,-1.0842021724855e-19,0,0,0,0,0.0146849769580001,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.056571878624261,0,0,0,0,0,0,0,0,0,0,0,0,-0.070547891418215,0,0,0,0,0.206132463184284,0.284049266454665,0.165702648412724,0,0,0,0,0,0,0,0,0,0,0.244410438751075,0,0,0,0,0,0,0,0,0,0,0.0713696929963317,0,-0.528975955199952,-0.0530330386787265,-0.115864861650939,0,0,0,-0.169935648311376,0,0
X600219.SH,0,0,0,0,0,0,0.0907604845243032,0,0,0,0,0.134924395209186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639293121445473,0.0234156515066563,0,0,0,0,0,0,0,0,0,0,0,0.149401321314597,0,0,0,0,0,0,0,0,0.0730363627064443,0,0.0397358185238805,-0.0643388204977411,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.109091351254235,0.0541806286832787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391481236676032,0.0377095226704444,0.00674190607391154,0,0.112140148104866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113415973668786,0,0,0,0.34144332473569,0,0,0,0,0,0,-0.0323934138709767,-0.0189193437312099,0,0,0,0,0,0
X600489.SH,0,0,0.00167973734977938,0,0,0,-0.0589389583573371,0,0,0,0.685769146439562,0.0178609937348083,0,0,0,0,0,0,0,0,0,0,0,-0.0121646268828245,0,0,0,0,0,0,0,0.0779414567306385,0,0,-0.104875860736935,0,0.0595540414745848,0,0,0,0,0,-0.0245017773540013,0,0,0.0944811125097877,0.0570609328984237,0,0,0,-0.00518880842636232,0,0,0,0,0,-0.0299194891821253,0
X600339.SH,0.11608933146234,0,0,0,0,0,-0.090167962951992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449836246010728,0,0,0,0,0.0417121538983928,0,0,0.120447174289653,0.0186584413065335,0,0,0.0884870769012003,0,0,0,0.554872771117214,0,0,0,0,0,0.153439425171406,0,0,0,0,-0.0282304979451669,-0.0115851811757386,0,0,0,0,-0.0307750842761277,0
X601158.SH,0.060520198221031,0.020597410209175,0.0389675274953442,0.038413412481404,0,0,0,0,0,0,0,0.063007961973995,0.0460652378252579,0,0,0,0,0,0,0,0.0342776053328229,0,0.0115268609653227,0,0,0,0.113775933931021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150378197705819,0,0,0,0,0.0143883078333811,0,0.0552830179589208,0,0,-0.00963628264054001,-0.0114963914886344,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615958696985098,0,0,0,0,0,0.0402231836248503,0,0.0949197134790892,0,0,0,0,0,0,0,0,0,0,0.0309272114624728,0,0,0,0.654800468430733,0.0733161855605959,0,0,0.00721496400345653,0,0,0,0,0,0,0
X600583.SH,0.0161901768702151,0,0,0,0,0,0,0,0,0,0,0.134337332153067,0.0662071152442083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706306646187765,0,0,0,0.0035888897282082,0,0.0842471679515727,0,0.55372825594313,0,0,0,0,0,0,0,0,0,0,0.172142335003216,0,0,0.0294614205550685,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.0537560166009323,0,0,0,0,0,0,0,0,0,0,0,0,0.384589246338189,0,0.199492128664146,0,0,0,0,0,0,0.032528555574432,0,0,0,0,0.0767493540414573,0,0,0,0,0,0.246098267937939,0,0,0,0,0,0,-0.166172666171081,-0.00304154152666871,-0.13455047407562,0,0,0,0,0,0
X000786.SZ,0,0,0,0.19701889986939,0,0,0.00495650060166245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724769499629993,0,0,0,0,0,0,0,0.549656718593932,0,0,0,0,0,0,0,0,0,0.0535275129672913,0,0.222254100013759,-0.0744468570745206,0,0,0,0,0,0,-0.00927208311051446,-0.0822913302169102,0,0,0,0,-0.0696707050584049,0
X600426.SH,0,0,0,0,0,0,0.415836712854123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207852594739105,0,0,0,0,0.283772626052525,0,0,0.0773614096740392,0,0,0,0,0,0,0,0,0.0289900926189378,0,0,0,0,0,0.0186416363398227,0,0,0.0111766261886882,0.0288632618047493,0,0,0,0,0,0
X601699.SH,0,0,0.0958738651117362,0,0,0,0,0,0,0,0,0.0572826636381822,0,0,0.205034040345573,0,0,0,0.0549475218004863,0,0,0,0,0.0884683331209948,0,0,0,0,0,0,0,0,0.0973308308370656,0,0.0213605257132438,0,0,0,0.109418872598416,0,0,0,0,0,0,0,0,0.0639136384145346,0,0,0,-0.0114048796421212,0,0,0,0,0,0
X000883.SZ,0,0,0.0270601549095593,0.0609659170968478,0,0,0,0.0409160850509014,0.0125117933946816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199743538076648,0,0,0,0,0.0333219944741421,0,0,0.0812961133086676,0,0,0.116661243416394,0,0,0.0090160146261991,1.73472347597681e-18,0.0502285356928919,0,0,0,-0.0587564671628528,0,0,0,0,0,0
X000301.SZ,0,0,0.0836378263809551,0,0,0,0,0,0,0,0,0,0,0,0.148368195813103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224135886564452,0,0,0,0,0,0.00612934499897218,0,0,0,0,0.11415460609416,0,0,0,-0.0437448522799899,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619905400676214,0,0,0,0,0,0,0,0,0.0145851778113877,0,0,0,0,0,0.103924254127569,0,0.0149866564667135,0,0,0,0,0,0,0.570600127279703,0,0,0,0.172097233661022,0,0,0,0,0,0,0,-0.0112913484469336,0.00145293422336654,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185551844632448,0,-0.0252078711155861,0,0,0,0,0,-0.0992992055545596,0,0,0.365986461702124,0,0,0,-0.00605242969304313,0,0,0,0.238528109480287,0,0,0,0.295689379388187,0,0,0,0,-0.00855572654942663,0,-0.0537516035710555,0,0,0,0.0228317346644592,0,0
X000408.SZ,0,0,0.205431351764318,0.0280948488395139,0,0,0.0306622782760398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187155029456588,0,0,0,0,0,0.0568273805178552,0,0,0,0.0934071488195235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13488389410208,0,0,0.0498560678313556,-0.0904418915853112,0,0,0,0.14905311051262,0,0
Change_TY3M,0,0,-0.163784218764361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351132642939342,0.0504758363037743,0,0,0.136510669146968,0,0,0,0,0,-0.10904533319246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991917485375258,0,0,0,0,-0.183414313686041,0,0,0,0,0,0
Slope,0,0,0.812078037526325,0,0,-0.0919919403769728,-0.479604619852491,0,0,0,0.880451632433382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02058273682031,1.03527867582267,0,0,0,0,0,0,0,0,0,0,0,-0.485714698756102,0,0,2.03546965892399,0,0,0.182517471665805,0,0,0,-2.08093722729746,0,0
TED,0,0,0,0,0,0.106120592662892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324290856985747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.714952160925119,0.311507058170078,0,0,-0.0950218824451302,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054168528480746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607939368263845,-0.0743210537836781,-0.143921894259832,0,0,0,0,0,0,0,-0.0308582335710832,0,0,0,0,-0.0120085969087907,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125897534020691,0,0,0,0,0,0,0,0,-0.0863930845713186,0,0,0,-0.258626226587988,0,0,0,0,0.00309355615420555,0,-0.102722515790721,-0.0611676015101404,0,0,0,0.0644976822473468,0,0.0684164934097466,0,0,0,0,0,0,-0.0287994457944825,0,8.67361737988404e-19,-0.0420674322168464,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175777269555865,0,-0.00021923415151809,0,0,0,0,5.5167952706954e-05,0,0,0,0,0,0,0,0,9.67003511546362e-05,0.000149869512594907,0,0,0,0.0343019479356557,0.00336169318689926,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0264326992813154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00560311931191492,0,0,0,0,0,0,0,0,-0.00797723070486211,0,0.00926246508323762,0,0,0,0,0,0,0,0,0,0,-0.0265045475262205,0,0,0,0,0,0,0,0,0,0,0.370847720785612,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766785135277303,0.0117369448916911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419362264157873,0,0,0,0,0.23290196233684,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195816107731064,0,0,0,0,0,0.000264744272042861,0,0,0,0,0,0.00158633428234368,0,0.00259789348647309,-0.00663410026540653,0,0,0,0.0176582837392245,0.0652345637550069,0
