,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X600157.SH,X600547.SH,X600886.SH,X600362.SH,X600188.SH,X002466.SZ,X601992.SH,X600623.SH,X600489.SH,X600299.SH,X600309.SH,X600660.SH,X000792.SZ,X300072.SZ,X601158.SH,X600583.SH,X000883.SZ,X600549.SH,X002075.SZ,X000709.SZ,X000723.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002407.SZ,X000027.SZ,X002460.SZ,X000630.SZ,X002470.SZ,X000012.SZ,X000761.SZ,X000060.SZ,X000983.SZ,X600021.SH,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0344141157973012,0,0,0,0,0,0.062984351317231,0,0,0,0.0370375739591124,0,0,-0.0110621051044079,0,0,0,0.0427560902277447,0,0,0,0,0.10277488418304,0,0,0,0,-0.0446102968312994,0,0,0,-0.00216617172110877,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.192381854424905,0,0,0,0,0,0,0,0,0,0.0389254024765794,0.0458237840382629,0,0,0,0,0,0.000354429596709215,0,0,0,0,0.0226632271947465,0,0.0287974769126446,0,0,-0.0379337189987563,0,0,0,-0.0448978765954252,0,0,0,0.0277038199904029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0751291982996823,0,0,0,0,0,0.00685322945578421,0,0,0,0.0473747442297398,0,0,0.00639823360674817,0,0,0,0,0.0541157600986593,0,0,0,0,0.0320454366313133,0,0,0.0685034413641197,0,0,0,0,0,0,0,0,0,0,0,0.0595972648524108,0,0,0,0,0.0130162994101062,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0262058914100871,0.133290075636282,0,0,0,0,0,0,0,-0.0443736385543114,0.0433099924867588,0,0,0.0269692052899582,0,0.0665723826893751,0,0,0,0,0.00983766595874688,0,0.164474858914801,0,0,0,-0.0299092096241882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983405366252551,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.19170087643235,0,0,0,0.300746640950773,0,0.0231859410993412,0,0,0,-0.00862337618259925,0,0,0,0,0,0,0,0,0,0,0,0.0716094534949112,0,0,0.0256740700158264,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.023254656126851,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570512972546452,0,0,0,0,0,0,0,0.058838257415384,0,0,0,0,0,0,0.0320655429513575,0,0,0.0349076785849823,0.0608942295140006,0.0243297872900836,0,0,0,0.199542747083301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342808855545237,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0556513356741626,0,0,0,0,0,0,0,0.15013583722948,0,0.0929551193201949,0,0,0,0,0,0.0299274540130863,0,0,0,0,0,0,0,0,0,0.0832078321943807,0,0,0,0,0,0,-0.0046285114100742,0,0.115918047406757,0,0,0,0,0,0,0,0,0,0,0,0,0.0754543951448269,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195849760267782,0,0,0,0,0,0,0,0,0.249022082894962,0.076983229104017,0,0,0.00759665029747699,0.193350100530382,0,0,0,0,0,0,0,0,0,0,0,0.0272410454930302,0,0,0,0.0473061285247521,0.0146355194991342,0,-0.0115860229237272,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0157064384732382,0,0,0,0,0,0,0,0,0,0,0,0.00494071563254908,0,0,0,0,0,0,0.206318499491415,0,0,0,0,0.0225202664394994,0,0,0.0326976156742656,0,0,0,0,0,0,0,0,0,0.0186403901927244,0,0.258615270320685,0,0.0715155764856182,0.0831959544362839,0,0,0.00620524103366771,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0152040985352307,0.151981171981971,0,0,0,0,0,0,0,0.0305475993300441,0,0,0,0.0655959677402773,0,-0.0155557747668184,0,0.0235089777968028,0,0,0,0,0.261220872201536,0,0,0,0,0.00777653636132717,-8.67361737988404e-19,0,0.02404342652579,0.0261057252688564,0,0,-0.0545252082695772,0,0,0,0,0,0,0.216125486767334,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0686080183160793,0.0280802344923236,0,0,0,0,0,0.0322826763841222,0,0,0,0,0.00911807593870701,0.00879099856899094,0,0,0,0.0122852374361067,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402860921330926,0,0.0501473518801658,0.0452979924625396,0,0.000356636681966278,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0121110923967241,0,0,0,0,0,0,0,0,0.0655030727938887,0,0,0,0.0477142216146644,0,0,0,0,0.0475660967147447,0,0,0,0,0,0.0109530830200849,0.0612515033138896,0,0,0,0,0,0,0.052808754761237,0,0.0147758079566958,0.189616644668695,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0289471127173486,0,0,0,0,0,0,0,0,0,0,0.00339651536463296,0.0312022170610997,0,0,0,0,0,0,0,0,0.0852540712372011,0,0,0.0291331278571547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287027680092261,0,0,0,0,0,0,0.0433824374878651,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.523494964784677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652026563097231,0,0,0.0808691869911133,0,0,0,0,0,0,0,0,0,0.198139001824718,0,0,0,0,0,0,-0.0263769693105617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.055568657418203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140413711794365,0.126123114484175,0,0,0,0,0.060259534460307,0,0.0359623681771031,0,0,0,0.0305880650755507,0,0,0,0,0,0.0256615095727807,0,0.0488966320040958,0,0.0790827241233108,0,0,0.011811258007448,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110325593036205,0,0,0,0,0,0,0,0,0.905063922920097,0,0,0,0,0,0,0,0,0,0.0903824832221803,0,0,0,0,0,0.080999338918519,0,0,0,0,0,0,0,0,0,0,0,0,0.0737888551665368,2.16840434497101e-19,0,0,0,0,0,0
