,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600111.SH,X600027.SH,X600801.SH,X600489.SH,X000723.SZ,X601992.SH,X002271.SZ,X000898.SZ,X600612.SH,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X601158.SH,X002353.SZ,X600426.SH,X600219.SH,X600583.SH,X000630.SZ,X601699.SH,X600021.SH,X600315.SH,X600985.SH,X000553.SZ,X000027.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600612.SH,0,0,0,0,0,0,0.405243163585557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346620029811018,0.036583033821708,0,0,0,0,0,0.00337729261309675,0,0,0.140723374073418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710985819695717,0.00866518857740164,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0253215957791321,0,0,0,0,0,0.0196923466928529,0,0,0.102238300578573,0,0.0212131911465211,0,0,0,0.0660157732962346,0,0,0,0.0511093529227344,0,0.0428978746395948,0,0,0.0290574617620425,0.0895968785781898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484180289544966,0,0,0,0.112293877868426,0,0,0,0.0241316841684068,0,0,0,0.216734594015917,0.060132978194747,0,0,0.191098123487072,0,0,0,0,0,0,0,0,0,0,0.145774088950644,0,0,0,0,0.0233587240363136,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200063574464396,0,0,0,0.0843055991111361,0,0,0,0,0,0.0107188870262224,0,0.0877626406007697,0,0,0,0.00619132317870161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209796115453603,0.0201804822677269,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306537086214544,0,0,0,0,0,0.0376340654721394,0,0,0,0,0,0.0673844672331306,0,0,0,0,0.0782803443389666,0.552088792391195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140610135613955,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104718057261517,0,0,0,0.0469804005770136,0,0.034358727266635,0,0,0,0.244875727770823,0,0.0419523227335016,0,0.0980402392921105,0,0,0,0,0,0,0.0920456353428183,0,0.1340471046427,0,0,0,0,0,0,0.0458541862163079,0,0,0,0,0.029148180296955,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.062378413064349,0,0,0,0,0,0.081629983929536,0,0,0,0,0,0,0,0,0.117877588599906,0,0.056924141316522,0,0.0940638103357308,0.027435142558173,0,0,0,0,0.106511316049767,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.171267942471513,0,0.0190056795326996,0,0.177050526109812,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407363519930524,0,0,0,0,0.213758865390333,0,0,0,0.0429298569178276,0,0.0620088736667458,0,0.0331651657598499,0,0,0,0.0403802738937299,0.150232018837487,0,0,0,0,0,0.0486360131601054,0,0,0,0,0,0,0,0.121537657350664,0.0291129834538244,0,0,0,-0.00433194401443821,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535668460892526,0,0.046914643069065,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.100842334205823,0,0.623999771822011,0,0,0,0,0,0,0.0478167433791079,0,0,0,0.0637517365772041,0,0,0,0,0,0,0,0,-0.00694379520166509,0.0136331166145817,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0326127451861928,0,0,0,0.0250911856590497,0,0,0,-0.0624270427440467,0,0.0863494689537805,0,0,0,0,0.0312166843198598,0,0,0,0.142730385559811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252862964620377,0.0250015977429896,0,0,0,-0.0854579417108763,0,0
X601158.SH,0,0,0,0,0,0,0.0336513344646203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475107511495522,0.0204055965917201,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0213256440812938,0.0819451567616879,0,0,0,0,0,0,0,0,0.0798324726762338,0,0,0,0.154856525443219,0,0,0.0149221657379537,-0.0193084720279687,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423816417241423,0,0.0286071271412714,0,0,0,0,0,0,0,0,0.0888946040585473,0,0,0.196732478114935,0.143279937321181,0,0,0.14790747470272,0,0,0,0,0,0.151933708646187,0,0.186895883702927,0,0.0410051868300259,-0.419837218361639,0.0437504694961729,-0.0482505112702495,0,0,0,0.0843934238362496,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.158992977094219,0,0,0,0,0,0,0,0,0,0.144569569282316,0,0,0,0.188363314645919,0,0.192496123505078,0,0,0,0,0,0,0,0,0,0.153604465986898,0,0,0.118095807182498,0,0,0,0,0,0,0,0,0,0,0,0,0.0167668806713495,-0.0206244971304351,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.132436425839837,0,0,0,0,0,0,0,0,0,0,0,0,0.0156642359164023,0,0.0937337025571486,0,0,0,0.0505916337497946,0,0,0,0.106687343267413,0.0597237846034707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165351327888809,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404063565995671,0,0,0.0860836647840473,0.0912957468102871,0,0,0,0,0,0,0,0,0.118875318110374,0,0,0,0,0,0.160581419706153,0,0,0,0,0,0.0326550040988471,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.022919443499449,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0789997634682971,0,0,0,0,0,0.0612904440253295,0,0,0,0,0,0,0,0.0900661975589441,0.0946777848154319,0,0,0,0,0,0.136101676848055,0,0.0156758844745995,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944047778975332,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105815216250888,0,0.100465143043881,0,0.0813424155804436,0,0,0,0,0,0.0583240187355156,0,0,0.0791645792368118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320194553618648,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.0329303106061967,0,0,0,0,0,0,0,0,0,0.0703522293826624,0,0.166795671376939,-4.33680868994202e-19,0,0.00933413609585206,-3.46944695195361e-18,0,0,0,0,0,0,0.0492316554036063,0,0,0,0,0,0,0,0,0,0,-0.1396860018342,0.200697095571244,0,0,0,0,0,0,0,0.0380252072492039,0,0,0,0.00209548455448724,-0.00262958785919645,0,0,0,-0.00491626285651924,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114753721624842,0,-0.0822655316095643,0,0,0,0,0.290741951368349,0,0,0,0,0.0521493194058656,0,0,0,0,0.0133550777326862,0.0129199986168304,0,0,0.0824273637465743,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467145274982702,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.113080897795402,0,0,0,0,0,0,0,0,0,0,0.0252636302308405,0,0.0708395594181983,0,0,0,0,0,0,0,0.11228598832105,0,0.158157492922537,0,4.33680868994202e-19,0.151427640590348,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412412240079591,0,0,0,0.0154255609785399,0,0,0,0,0.0302320337509458,0,0
X000553.SZ,0,0,0,0,0.156668760987425,0,0,0,0,0,0,0,0.198929944246069,0,0,0,0,1.73472347597681e-18,0,-0.0321235241613709,0,0,0,0.101963836520275,0,0,0,0,0,0.178567681873369,0,0.0874518172233557,0,0,0,0,0,0,0.12399723133047,0,0,0,0,0,0,0,0,0,0,0,0,0.0183169409674163,-0.0577727383161932,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0519267251668646,0,0,0,0,0,0,0,0,0,0,0.0140162898199844,0,0,0,0,0,0,0.112270840931403,0.0436874644773467,0,0,0.0917389245516289,0.069393494722593,0,0.0383665636432062,0.0611145973170086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212300813806754,0,0,0,-0.000936547771054762,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,-0.152505193487799,0,0,0,0.0582189695733088,0,0,0,0,0,0,0,0,0.021762310808225,0,0,0,0.015332053986665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272176537895575,0,0,0,0,0.119698495968671,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0657471126987178,0.228245688777741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494510766035954,0,0,0.0318857923357223,0,0,-0.309225120861589,0,0,0,0,0,0,0,0,0,-0.0940984662031062,0,0,0,-0.0409486789494137,0,0,0,-0.068686013436671,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505597014925373,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736455686642102,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0161795879097122,0,0,0,0.0387409267806162,0,0,0,0,0,0,0,0,0.00240213969725189,0,0,0,0.0171158606835237,0,0,0,0,0,0,0,-0.0518875860902738,-0.0310709499915182,0,0,0,0,0,0.04025294051685,0,0,0,0,0,0,0,0,0.0337786639378843,0,0,0,0.00947648025572027,0.0119544639627914,0,0,0,0.0336245898405979,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729883739874111,0,0,0,0,0,0,-0.0600534874550829,0.0284736672595079,0,0,0,0,0,0,0,0,-0.0166985615664218,0,0.157939613041525,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416073685072788,0.182152220635998,0,0,0,-0.00258007501880228,0.0185589334842358,0,0,0,-0.0375825221402277,0,0
MKvol,0,0,0,0,0,0,-0.00186332621806971,0,0,0,0.00855057689369111,0,0,0,0,0,0,0,0,0,0,0,0,-0.000385955366819104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000667504942185685,0,0,0,0,0,0,0,0,0,0,0,0.0062929053811682,-0.00251010126331452,0.015566611023214,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500365698443443,0,0,0,0.173604215807806,0,0,0,0,0,0,0,0,0.198694103818574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211848322160548,0,0,0,0.147052761514824,-0.0851839098572497,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00050808266657133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244704758506721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659758757147107,-0.00260046815317221,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473799585321056,0,0,-0.0629433917145232,0.0222214702938203,-0.053434755702238,0,0,0,0.0436227355951765,0,0
