,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600352.SH,X600188.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X000786.SZ,X002466.SZ,X000629.SZ,X600299.SH,X601158.SH,X000883.SZ,X600219.SH,X600808.SH,X000553.SZ,X000401.SZ,X600985.SH,X000630.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X600339.SH,X000825.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05774887436657,0,0,0.00729323883694754,0,0,0,-0.0061270647950028,0,0,0,0,0,0,0,0,0,0,0,0.00504246048179222,0.0299296112735439,0.0391632780429521,0,0,0,0,0,0,0.0772233664207748,0,0,0,0.0670302534467681,0,0.0168107035765043,0.00584389354146094,0,0,0,0,0,0,0,0.00593524330375697,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129108133484474,0,0,0.0278538202431495,0.0253914375910883,0.0114517421601488,0,0,0,0,0,0,0.00677804784941623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532405268670878,0.0131713528438781,0,0,0,-0.00697281209416054,0,0,0,0,0.00526570501792554,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135227025292745,0,0.0294778518862446,0,0,0,0,0,0,0.0296146609787117,0,0,0,0,0,0,0,0,0,0,0,0.00708990298394556,0,0,0,0,0,0,0,0,0,0,0,-0.0365954712267958,0,0,0,0.00918851101906862,0,0
X600585.SH,0,0,0,0,0,0.0787123367185081,0,0,0,0,0,0,0,0,0,0,0.0241392764569766,0,0,0.399037439122417,0,0.0467091656029549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743826394062424,0,0,0,0,0,0,0,0,0,-0.00773687351506751,0,0,0,0,0.0340479904225217,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187878388610297,0,0.0685322807709694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378288115805905,0,0,0,0,0,0,0,0,0,-0.00958813927237454,-0.00554602833644756,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244576089583562,0,0,0,0.0685861519108689,0,0,0,0,0,0,0.0979779395264164,0,0,0,0,0,0,0,0,0,0,0,0.127766347519732,0,0,0,0,0,0,0,0,0,0,0,-0.012534255337227,-0.00540233311061685,0,0,0,0.0290569128130923,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090244880065254,0,0.0763369357616606,0,0,0,0,0.0409912339657373,0,0.0591538482060393,0,-0.159015065332775,0,0,0,0,0,0,0,0.126439311356172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176510572820366,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0886828076184274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433044944664122,0,-0.0147309805479747,0,0,0,0,0.762007511823562,0,0,0,0,0,0,0,0,0,0,0,0,0.0832651462857991,0,0,0,0,0,0,0,-0.14094602053907,0,0.0881120803345204,0,-0.082006515280626,0.0571804105739505,0,0,0,-0.052318713472953,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.245554783881962,0,0,0,0,0,0.115324193846889,0,0,0,0.136841478108698,0.123905498800648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248950484753392,0,0,0,0,0,0.0204108084902838,0,0,0,0,-0.0200413076472728,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00548564363407441,0,0,0,0,0,0,0.13110776095584,0,0,0,0.0418160692707228,0,0.0417001350307222,0,0,0,0,0,0,0.0990604257582181,0,0,0,0,0,0.00113734596358382,0,0,0,0,0,0,0.0172341867061455,0,0,0,0,0.219097284547678,0,0,0,0,-0.0131944033505341,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0593030637346281,0,0,0,0,0,0,-0.0085232681988268,0,0,0,0,0,0,0.153138573666027,0,0,0,0.0410183116956969,0,0,0,0.0115193152017968,0,0.0744924570883903,0.0524806303283665,0,0,0,0,0,0.128270838389299,0,0.0804274152266608,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809916007748822,0,0.0159909598084998,0,0.303165846221321,0,0,0,-1.73472347597681e-18,1.73472347597681e-18,0,0,0.00549969865405787,0,0,0,0,0,0,0,0.0592444289350103,0,0,0,0,0,0,0,0,0,0,0,-0.00232667122125626,0,0,0,0,0.0146594420656491,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277080634733042,0,0,0.0740991724440956,0,0.00568314781104372,0,0.176443235895366,0,0,0,0,0.0523873577426956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752285068923163,0,0,0,0,0,-0.00431442077696979,-8.67361737988404e-19,0,0,0,0.00610294754639922,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314990127300821,0.0260921061136458,0,0,0,0,0,0,0,0,0,0,0,0,0.0692844423612038,0,0,0,0.114316044621445,0,0,-0.00479567196102759,0,0,0.0742028289009094,0.127195131112692,0,0,0,0,-0.0639993888852619,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0748144769303057,0,0.0356450698102602,0,0,0,0,0,0,0,0,0,0,-0.0599642279292926,0,0,0,0,0.0254634209542416,0,0,0,0,0.0458182041622121,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.191904700402587,0,0.0525970955263295,0,0,0,0,0,0,0,0,0,0.00199580779152971,0.0259784443807174,0.0082043374735517,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.408819142356441,0.00306617896962961,0,0,0,0,0,0,0,0,0,0.00223525107803995,0.0737397334184126,0.0368794467393579,0.0449640301667481,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00822834643343209,0,0,0,0,0,0,0,0,0.127284877053365,0,0,0,0.125959507802797,0,0,0,0,-0.0346966447592626,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483848508003904,0,0.347181119560676,0,0,0,0,-0.125416573943222,0,0,0,0,0,0,0,-0.362589078584175,0,0,0,0,0.0213972157875897,0,0,0,0,0,0,0.0652101732854346,0.107810433181344,0,0,0,-0.0266092530304275,0,0,0,0,0.0594341010627675,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697468190704093,0,0,0,0,0,0.0589018985691195,0.0572491312218398,0,0,0,0,0,0.0547877508594972,0,0,0,0,0,0,0.0388988530242528,0,0,0,0,0.220327313661456,0,0,0,0,-0.0191636517197376,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209792144814333,0,0,8.67361737988404e-19,0,0,0,0.180005601961653,0,0,0,0,0,0,0,0,0,0,0.0596459180487787,0,0,0,0,0,0,0.0458370655182431,0,0,0,0,0,0,0,0,0,0,-0.0040358603193717,0,0,0,0.0199762398228063,0,0
X600801.SH,0,0,0,0.258391172615663,0,0,0,0,0,0,0,0,0,0,0,0,0.116483881911612,0,0,0,0,0,0,0,0,0,0,0,0.257524115506239,0,0,0.0656097720570305,0,0,0,0,0,0,0,0,0.141445853889255,0.256584497749958,0,0,0,0,0.0125240262474879,0,0,0,0,0,0,0,0,0,0.0222699059051461,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.1308453840992,0,0,0,0,0,0,0,0,0,0,-0.0605394548061765,0,-0.05546320059202,0,0,0,0,0,0,0,0,0,0,0,0.0323899908870058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032778311488207,-0.143960277308749,0,0,0,-0.0991108177410591,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554285423690335,0.466279717678124,0,0,-0.273388930746681,0,0,0,0,0.0209021837453525,0,0.602035551255121,0.268306509893397,0,0,0,0,0,0.111939857368027,0,0,0,0,0,0,-0.220115161164302,0,0,0,0,0,0,0,0.311297578810009,0,-0.0345766815838457,0.154761552027211,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998571249151149,0,0,0,0,0,0,0,0,0.0525185197729676,0,0,0,0,0,0.10606002814987,0,0,0,0,0.000495358971032645,0.199250354546776,0,0,0,0,0,0,0.0529791300420842,0,0,0,-0.0038802684636026,-0.0328644993798057,0,0,0,0.0277111766494528,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0496163745666587,0.0918277064511623,0,0,0,0,0,0,0,0.0418041460922774,0.00595056217045666,0,0,0,0,0,0.00685745359244636,0,0,0,0,0,0,0,0,0,0,0.127717565161208,0.026910369353293,0,0,0,0,0,0.251958813756221,0,0,0,0,0,-0.00356783177176935,-0.119943973091069,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008785654815784,0,0,0,0,0.0121989234457165,0,0,0,0,0,0.0432518336320261,0,0,0,0,0.0299548717620498,0,0,0,0,0,0,0.00719978181303527,0,0,0,0,0,0,0.0781562215549972,0,0.208676393284841,0,0,0,0,0,0,0,0.0167155545401772,0,0
X002271.SZ,0,0,0,0.0755901457057138,0,0,0,0,0,0,0,0,0,0,0,0,0.0457145692092961,0,0,0.157530063977504,0,0,0,0,0.260104418431628,0,0.0719271780034556,0,0,0,0,0,0,0.0417760949852178,0,0,0,0,0,0.0486543565758977,0,0,0,0,0,0,0.076233517812653,-0.0154195566033332,0,0,0,-0.0371844166967439,0,0,0,0,0.0439505964799931,0,0
X600489.SH,0,0,0,0,0,0,0,0.771239941623057,0,0,0,0,0,0,0,0,0,0,0,0,0.00570354481725031,0.0259892835331457,0,0,0,0,0,0,0,0,0,0,0,-0.0994951189553235,0,0,0,0,0.0832495259838404,0,0,0,0,0,0,0.00277199490323297,0,0,0,0,0,-0.013237146557569,0.0291296756826017,0,0,0,-0.00682252417354659,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129442013673485,0,0.0241332752237602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131936910462963,0,0,0,0,0,0.144338035734579,0,0,0,0,-0.00652475723352704,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143872081875492,0,0,0,0,0,0,0,0,0,0,0,0.721422348629299,0,0,0,0,0,0,0,0.106679604423498,0,0,0,0,0,0,0.212119278149119,0,0,0,-0.0692393419586078,-0.0537029500483208,0.179486982132923,0,0,8.67361737988404e-19,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887006601654882,0.0186248109568868,0,0,0,0,0,0,0.0734253992806932,0,0,0,0.506001204506776,0.00877816482836447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695835567054697,0,0,0,0,0.0239586945104217,0,0,0,0,0,0,0.0360782666011043,0,0,0,0,0.060368449892755,0.0282844241390956,0,0,0,0,0,0,0,0,0,0.0509214806596737,0,0.00623269006861408,0,0.154502993194541,0,0,-0.0198837316382753,0,0,0,0,0.018576301430283,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0288233986002999,0,0,0.214775890915324,0,0,0,0,0.0566014620425089,0.178449567289058,0.086756716812041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802272836559078,0,0,0,0,0,0,0,0,0,0,0,0.0511821685721201,0,0,0,0.0658961994858132,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350210351306016,0,0,0,0,0,0,0.20464003868483,0.486644331584247,0,0,0,0,0,0,0,0,0,0,0,-0.0633864457052755,0,0,0,0,0,0,0,0,0,-0.0268898155284029,0,0,0,0,0.0134735506482227,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0567675530955213,0,0,0,0,0,0,0.0240696719296159,0,0,0,0.0317212012652847,0,0,0,0,0,0,0,0,0.137361455099206,0.0364866818645005,0,0,0,0,0.0607498977747302,0,0,0,0,0.114180869298298,0,0.168407418803264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324822820410999,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183958550400755,0,0.0713616463109838,0,0,0,0,0,0,0.03986115159223,0,0,0,0,0,0,0,0,0,0,0.100906373048309,0,0.156735762547375,0,0,0,0,0.254756862724405,0,0,0,0,-0.0219038550877129,0,0,0,0,0.0388661664006302,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214361694886715,0,0,0,0,0,0,0.0348807735439275,0,0,0,0,0,0,0,0,0,0,0.0985282775255805,0,0,0,0,0,0,0,0,0,0,0.0522773952846841,0,0,0,0,0,3.59541540624239e-05,0,0,0,0,0.0254684337175872,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0153582581172152,0,0,0,0,0,0,0,0,0,0,0,0,0.0770287908289562,0.118940237446314,-6.93889390390723e-18,0,0,0,0.0678509725324073,0,0,0,0,0,0,0,0.0529000739444584,0,0,0,0,0,0,0,0,0,0,0.117338071753922,0,0,0,0,0,-0.0237931470302539,0.0332757711710825,0,0,0,0.0269729532574351,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.00427794991435306,0,0,0,0,0,0,0,0.062651245026524,0,0,0.00598870664261106,0,0,0,0,0,0,0,0,0.118468092668712,0,0,0,0,0,0.0630633914447257,0,0,0,0,0,0.0214758344689259,0.00389798983115209,0,0,0,0,0,0,0,0,0,-0.0222384622526246,-0.00216212044564441,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100098822902778,0,0,0.0199594242660712,0.0372639268869446,0.0429147504262725,0,0,0,0,0,0,0.0848064090980446,0.0015211868291922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697901164584065,0,0,0.294124630249582,0,0,0.0123724536766527,0,0,0,0,0.0264294681527119,0,0
