,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600027.SH,X600176.SH,X600803.SH,X601699.SH,X000983.SZ,X600489.SH,X000807.SZ,X601991.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X002080.SZ,X300037.SZ,X600688.SH,X000539.SZ,X600096.SH,X600612.SH,X600157.SH,X002409.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.879171422878848,0,0,0,0,0,-0.0557413943284974,0,0,0,0,0,0,0,0,0,0,0,0.075689984955482,0,0,0,0,0,0,0,0,0,0,0.0794318627546149,-0.0283635209045744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788429261006022,0,0,0,-0.00879515322613322,0,0,0,0,0,0
X600028.SH,0.495772569295265,0,0,0,0,0,0,0,0,0.173002807095753,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00513052459222925,0,0.0274616956741607,0,0,0,0,0,0,0,0.0878850697932965,0,2.16840434497101e-19,0,0,0.000935717997204003,0,0,0,-0.0772907707228927,-0.0642684741231642,0,0,0,0,0,-0.00657543460965983,0.0523260573056274,0,0,0,0,0,0
X601088.SH,0.00196947677241697,0.221727754241552,0,0,0.0913664115242134,0,0,0,0,0,0.0127277319100711,0,0,0,0,0,0,0.0670332513132398,0,0.0522956255869736,0,0,0,0,0,0,0,0,0,0.110427432055267,0,0,0,0,-0.0210664754956156,0,0,0,0,0,0.0119980672602153,0,0,0,0,0,0,0,0,0.018939686654187,0,-0.0072280334493115,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0558249403949443,0,0,0,0,0,0,0,0.130058011259966,0.0123072464276996,0,0,0,0.0499104783621403,0,0.118427589516785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433957121980638,0,0,0.0447618191409556,0,-0.00924284903628649,0,0,0,0,0,0,0,0.0420748598969471,0,0,0,-0.00867963025733897,0,0,0,0,0,0
X600188.SH,0,0,0.708931889522323,0,0,0,0,0,0,0,0.103517352545552,0,0,0,0,0,0,0,0,0,-0.0186844638631562,0,0,0,0,0,0,0,0.236044799684943,0,0,0,0,0,-0.0234063825084507,0,0,0,0,0,0,0,0,0,0,0,-0.230748457507327,0,-0.0139457675285842,0,0,-0.00157072591668587,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.114276570549393,0,0.0538804286739489,0.0610593869360165,0,0,0,0,0,0,0,0,0.0159387097726427,0.148620572808524,0,0,0,0,0,0,0.0803635735346404,0,0,0,0,0,0,0,0.036799880638003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877045681631257,0,0,-0.0661698755338758,0.0942157351287446,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.193115316451668,0,-0.0192175541924095,0,0,0,0,0,0,0,0,0,0,0,0,0.0796248955495044,0,0,0.0488762950951344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133335196370303,0,0,0.187989543414712,0,0,0,0,-0.104939493832794,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00920664287315403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098825488671655,0,0,0,0,0.4359428617951,0,0,0,0,0,-0.102301141012402,0,0,0,0,0,0,0,0,0,0,0,0,0.160626335037398,0,0,0,0.0729680085778272,0,0,0.0170822481546574,0.0344367013765603,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.100469537094497,0,0,0,0,0,0,0,0,0,0,0,-0.128001195195278,0,0,0,0,0,-0.0598931127198929,0,0,0,0.0381707062290231,0,0.672748010698248,0,0,0,-0.030889718478122,0,0,0,0,0,0,0,0,0,0,0,0.0265591738005148,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0.109312238689217,0.0634401190237628,0,0,0,0,0,0,0,0,0.046506051930208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152358422526637,0.197950744870722,0.0758428532587015,0,0,0,0,-0.021254673205961,0,0,0,0,0,0.0837055241342036,0.0278787968554875,-0.0884290256238559,0,0,0,0,0,0,0.156303470154049,0,0,0,0,0,0,0,0,0
X601600.SH,0,0.0389789770414934,0,0,0.0437686469208615,0,0,0,0,0,0,0,0,0,0,0,0,0.213748275942885,0,0,0.024963941497661,0.0517477546050442,0,0,0,0,0,0,0,0,0,0.395348366630721,0,0.0609989529368003,0,0,0,0.0066165681850292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202720460358718,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0288625896814662,0,0,0,-0.047663607617208,0,0,0,0,0,0,0.0478617094548992,0,0,0,0,0,0,0,0,-0.0238529079066853,0,0,0,0,0,0,-0.0861606135810782,0,0,0,0,0.14649455946398,0,0,0,0,0,0,0.0993769036342166,0,-0.0647729528457338,0,0.0874535262122136,0,0,0,-0.0343525747261584,-0.0305388554009994,0.0574586661269677,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363765321465431,0.0578699721532081,0,0.102941658504975,0,0.0897339248442151,0.043602474180076,0,0,0,0,0,0.0397888905294337,0,0,0.0330907625692946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371824411656701,-0.000776310360478827,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0043580498158442,0,0,0,0,0,0.0456994900875182,0,0,0,0.763532863028929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434696342263759,0.031816001726138,0,0,0,0,0.0841202595795836,0,0,0.128233477781338,0,-0.00880934931492591,0,0,0,0,0,0,-0.0400313149884035,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686159225754785,0,0,0,0,0,0,0.10637760525464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120679806629348,0,0,0,0.0213605246232445,0,0,0,0,0,0,0,0.110363490515108,0,0,0.030127632067087,0,0,0.022121624067325,-0.0527263261432691,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.131711978102405,0,0,0,0,0,-0.179298767511477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299976786112594,0,0,0,0,0.13953983761348,0,0,0,0,0,0,0,-0.0570850888055075,0,0,0,0,0,0.0197289362507144,0,0,0,0,0,0.0229085353119211,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00976271708393632,0,0,0,0,0,0,0,0,0,0,0,0.299272019084684,0,0,0.0135382848174844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118061719667301,0,0,0,0,0,0,0,-0.036367736062224,0,0,-0.0186256776525892,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.180447739923654,0,0,0,0.14652864298491,0,0,0,0,0,-0.0399038640253781,0.117660846663367,0,0,0,0,0,0,0,0,-0.0277467596593551,0,0,-0.0801607305224635,0,0,0,0,0,0,0.48616518923473,0,-0.0239080929146977,0,0.0903070301613163,0,0,0,0,0,0,0.0829946769578584,-0.100476742547755,0,0,0,0,0,0
X000301.SZ,0.0702475628333059,0,0,0,0,0,0.0446140440273842,0,0.0892999920642335,0,0.0102632464537304,0,0,0,0.283318537166177,0,0.0143073891041526,0,0,0.153884768977037,0,0,0,0,0,0,0,0.0291429032887538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218112227712214,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.169171038751349,0,0,0,0,0.0709167495112807,0,0,0.0408044283133559,0,0,0,0,0,0,0.133245717852925,0,0,0,0,0,0.0309534737991962,0,0,0,0,0,0,0,0,0.0873159286307942,0,0,0,0,0,0,0,0,0.0345038458120422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.385433726201909,0,0,0,0,0,0,0,0.137278272539878,0,0,-0.163923421577026,0,0.213776645517538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348381574406827,0,0,0,0,0,0,0,0,0,0,0,0.00771201936179613,0,0.0339381987731369,-0.0476937663690713,0.114878966256427,0,0.078452379126788,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.248717357624246,0,0,0,0,0,0,0,0,0,0,0,0,0.0261201216947236,0,0,0,0,0,0,0,0.0699927335027318,0,0,0,0,0,0,0,0.05965136777647,0,0,0,0,0.0130954072290376,0,0.171451464418546,0.0544069938486313,0,0,0.0141473101676195,0,0,0,0,0,0,0,0.0372194521404946,0,0,0,0,0,0
X600362.SH,0,0.0781960894189924,0.122133379841984,0,0,0,0,0,0,0,0.147119539376083,0,0,0,0.0484815612204922,0,0,0.0557261836778249,0,0.147076975880255,0,0,0,0,0,0,0,0.0060295260017066,0,0,0.134365194041875,0,0,0,-0.00505735687111947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863384738623941,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0584882028073053,0,0,0,0,0.0478836680854353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847698180202957,0.0571717901168045,0,0.0706595541802044,0,0.0973247642222769,0,0,0,0,0,0,0,0,0,0.0240292837101462,0,0,0.0111760907571713,0,-0.174426940641498,0,0,0.169358256542557,0,0,0.0322465895347767,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0871663905527576,0,0,0.136987652883973,0,0,0,0.00167767148222003,0,0,0,0,0,0,0,0.0996107492459966,0,0,-0.04859183561496,0,0,0,0.306957374343796,-0.0329157799621312,-0.0400628448643873,0,0,0,0,0,0,0,0.106656469070319,0,0.0431479915443179,0,0,0,0,0,-0.014855212142084,0,0.0329578145072856,4.33680868994202e-19,0,0,0,0,0
X600027.SH,0.115248090274865,0,0,0,0,0,0,0.683637601760809,0,0,0,0,0,0,0,0,0,0.00391126164743023,0,0,0,0,0,0,0,0,0,0.150459012279972,-0.0232739154506186,0,0,0,0.137866224528613,0,0,0,0,0,0.0615584390502934,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.022047151078148,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0611023122232844,0,0,0,0,0,0,0,0,0,0,0,0,0.0528146213425752,0.0750728942009403,0,0,0.191050068093557,0,0,0,0,0,0,0,0,0,0.00513130201330504,-0.00612662751560032,0,0,0,0,0,0,0.0248748804265814,0,0,0,0,0,0,0.0829481226635733,0,0,0.0490881832994007,-0.0946802974319866,0,-0.0646017044277788,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.172572240067369,0,0,0,0,0,0.0408571033104256,0,0.102154375441267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032053767137999,0.216572407975215,0,0.228801512985171,0,0,0,0,0,0,0,0,0,0,0.114009520603321,0,0.0861061839843846,0,0,0,-0.0259878899448695,-0.0196467645170536,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.294467786476872,0,-0.0851125983836563,0,0.0355385551999409,0.220467477486249,0,0,0,0,0,0,0,0,0,0.204387375834219,0,0,0,0,0,-0.22531123214978,0,0,0,0,0,0,0,0,-0.110486756872595,0,0,0,0.194367584350634,0.158921395679236,0,-0.143084541167439,0,0,0,0.0551088274781248,0.0613460838009436,0,0,0,-0.0311728905793099,-0.0305169680533232,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.247830654139346,0.269209981461852,0,0,0,0.117361587368934,0,0,0,0.0589490463113939,0,0,0,0,0,0.0473280224926323,0.0129929277557841,0,0,0,0,-0.0259151976927726,0,0,0,0,0,0,0,0,-0.0122161737035997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138240590305581,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.64985393667681,0,0.082277950502527,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197092804908081,0,0,0,0.0446093043282711,0.121006613741768,0,0,0,0,0,0,0,0,0,0,0.0438837555325933,0,0,0.0203649515930494,0,0.0235579826444601,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.277257051099606,0,0,0.43372849217979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108835211040797,0,0,0,0,0.292952494368893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134830729352437,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384189284258359,0,0,0,0,-0.0137794150694678,0,0,0,0.0678439089282998,0,0,0.0738950041565686,-0.0602785153499726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141603627184471,0,0,0.0122123541414259,0,0,0,-0.0219281790517288,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0746607525016736,0,0,0,0,0,0,0,0,0,0,0,0.458907083069715,0,0,0,0,0.0536641355631472,0,0,0,0.0815626444970201,0,0.109119655561065,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324321499854658,0,0,0,-0.0253929446936098,0,0,0,-0.0110111155475282,0,0,0,0,0,0
X600160.SH,-0.266699420956827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144117726242453,0,0,0,0,0.130356683006396,0,0,0,0,0,0,0,-0.0432721620523205,0,0.0407949603706313,0,0,0,0,0,0,0,0,0,0,0,-0.217686927359217,0,0,0.398935057530544,0.141364154917904,0,0.109475918474404,0,0,0.0834462771391051,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.337456842706345,0,0,0,0,0,0,0,0,0,0,0,-0.0597538621150074,0,0.117435633679514,0,0,0,0.0359329141028222,0,0,0,0,0,0,0,0,0,-0.0105746157841176,0,0,0,0,0.0798415524851944,0,0,0,0,0,0,0,0,0.0602903049465731,0.0626845697945055,0.0144912144637316,0,-0.073866658150056,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0808443074562042,0.135460390670434,0,0,0,0.0256001772818436,0,0,0,0,0,0,0.068166466251061,0,0,0,0,0,0,0,0,0,0.0986398763287145,0,0,0,0,0,0,0.0580147030494026,0,0.134107716916196,0,0,0,0.038296821182378,0,0,0,0.0124866344327829,0,0,-0.000903600651876758,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.115200920053805,0,0,0,0,0.297704698085966,0,0,0,0,0,0,0,0,0,0,0.0427858803217286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291846065029352,0,0,0,0,0,0,0,0,0,-0.0570152078848554,0,0,0,0,0,0.00294957668193479,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281668037534448,0,0,0.577254497509511,0,0,-0.0139961270308898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261746300905864,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323685744609742,0,0,0,0,0,0,0.0630057043740673,0,0,0,0,0,0,0,0.160862066764138,0,0,0,0,0.0112606344225584,0.0599641519055179,0,0,0,0,0,0,0,0.0468059898590827,0,-0.0168666926317191,0.14271623524504,0,0,0,0,0,-0.00864654756565852,0,0,0,0,0,0,0
