,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X000629.SZ,X600352.SH,X600808.SH,X600489.SH,X600219.SH,X600801.SH,X000786.SZ,X000825.SZ,X601158.SH,X300072.SZ,X000553.SZ,X600583.SH,X000883.SZ,X000792.SZ,X600339.SH,X002110.SZ,X601699.SH,X000408.SZ,X000301.SZ,X002271.SZ,X000630.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,1.73472347597681e-18,0.0466388386796921,0.201814919788565,0,0,0.0279443125909918,0,0,0,0,0,0,0,0,0,0.0737624309414128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708727861905857,0,0,0,0,0,0,0,8.67361737988404e-19,0.025448235511848,0,0,0,-0.0307885748897618,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0713374104155077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841361566326016,0,0,0,0,0,0,0,0,0,0,0.0472167154164977,0,-0.0187183032488792,0,0,0,0,0,0.105214232925827,0,0.39963199598743,0,-0.00577246939542555,0.0179290340311428,0,0.0475436418326948,0,0,0,0
X601600.SH,0,0,0,0.0419892123744484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867437841471463,0,0.178429904038885,0.149173841203383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837775587195881,0,0.0782202799655694,0,0,0,0,0.0881917486125316,0,-0.0137923620401001,-0.0408332637134471,0,0,0,0,0,0
X600688.SH,0.0720065899797328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216812029491393,0,0,0,0,0.0209506392069798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146532854768404,0,0,0,0,0,0,0.0734156442577987,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0130431422960523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360098705303251,0,0,0,0,0.127990762849773,0,0,0,0,0,0,0,0,0,0.112464029450132,0.00149336987614549,0,0,0,0.017914469695625,0,0,0,0,0,0,0,0,0,0,0,-0.00483109120570562,0.00554840496518709,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0595866820613241,0,0.00106588720197257,0,0,0,0,0,0,0,0,0,0,0,0.00349802386381799,0,0,0.0374113852507775,0,0,0.187305229995433,0,0,0,0,0,0,0,0,0,0.0488911845464542,0,0,0,0,0,0,0,0,0,0,0,0.0182632290057717,0,0,0,0,-0.0047332551497615,-0.0363480571010878,0,0,0,0,0,0
X600188.SH,0,0,0.578868234963278,0,0,0,0.0326586070790998,0,0,0,0,0,0,0.14647675607604,0,0,0,0,0,0,0,0,0,0,-0.0447425268445525,0,0,0,0.0712159707194447,0,0,0,0,0,-0.00596024936992113,0,0,0,0,0,0,0,0,0.0305123448195576,0,0,0,0,0,0.304936243567912,0,-0.0173290918553608,0.0140195103607647,0,0,0,-0.0907617721505123,0,0
X600362.SH,0,0,0,0,0,0,0.0169671395055388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224543864543168,0.0302019206759732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100099411858859,0,0,0,0,-0.0168769504593373,-0.0192563224890228,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.439816852016383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.20255915484257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110717021893797,0,-0.0112168225623619,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00975776807591577,0.467652189319995,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00868230781358951,0,0,0,0.115451368706933,0,0,0,0,-0.0643431523894027,0,0,0.31980351190108,0,0,0,0.0637098708025386,0,0,0,0,0,0,-0.0504585917597833,0,0,0,0,0,0,0,0.0767868217080563,-0.186558528022003,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667385802635624,0.480190989011341,0,0,0,0.0152551824362803,0,0,0,0,0,0.129384920872699,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136851053044719,-0.039808974575382,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0547571121653186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687963294437957,0.579113258913844,0,0,0,0,0,0,0,0,0,0,0,0.133530461183541,0,0,0,0,0,0,0,0,0,0,0,0.00422745132650371,0,-0.0245225643217188,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715316509233619,0.176029974509481,0,0,0.142856270179965,0.140657513147272,0,0,0,0,0.0697273898291558,0,0,0,0,0,0.0458870667232335,0,0.00102099863701111,-0.0268355179078248,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.314272671717884,0,0,0,0,0,0,0,0.0731320498471401,0,0,0,0.124740862207046,0,0,0,0,0,0,0,0,0.000960563334828755,0.0567744469236477,0.0211993811903722,0,0,0,0,0,0,0.00206271467411223,0.0178950513113402,0,0,0,0,0,0,0,-0.00312004977655019,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0548552141734025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125834549579157,0.273109965097768,0,0,0,0.052297115782634,0.101515547413464,0.0549890055734153,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0142955842938384,0,0,0,0,0,0,0,0,0,0.113990993474344,0,0,0,0.00122492069702798,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0627096021754953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822150466955259,0,0,0,0,0,0,0.0584409654581909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788766971646918,0,0.115200508041698,0,0,0,0,0,-4.33680868994202e-19,-0.0906184506379969,0,-0.0567222975315591,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631165834682111,0,0,0,0.222249370950302,0,0,0,0.0570028225376913,0,0,0,0.0429291466629683,0,0,0.0137455393770628,0,0.0621955368263793,0.0119272434549844,0,0,0.152614590825658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.175179748324962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138376338861863,0,0,0,0,0,0,0,0,0,0,0,0.237117189321138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040776773921518,-0.11233586780418,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161598973806063,0,0,0,0.284824087833747,0,0,0,0,0,0,0.417270013901967,0,0,0,0,0,0,-0.0388947596752238,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0356918989108789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438691144813355,0,0,0.271008736359892,0,0,0,0,0,0,0,0,0,0.049218600068216,0,0,0.0328106580423559,0,0.0237746579877967,0,0,0,0,0,0,0,0.130473314059571,0,0.0578540326649613,0,-0.0176223552864855,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328297457124024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254400590460092,0,0,0,0,0,0.248436157333591,0,0.000439743048705742,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.018209399324898,0,0.6965462435507,0,0,0,0,0,0,0,0,0.173664297140013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00822594889991244,0,0,0,0,-0.00412566995873614,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.117912118770546,0.11355871957302,0,0,0,0,0.209076213015642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107086260711172,0,0.00452218012688348,0,0,0,0,0,0,0,0,0,0,0.200046980734651,0,0,0,0,0,0,0,0,0,0,-0.0633202247167243,0.0130896201287053,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.268325836524042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122546912638217,0,0,0,0,0,0.0669620090805019,0,0,0,0.395151444397921,0,0,0,0,0.101449485581715,0,0,0,0,0,0.087134693278053,0,-0.00112342313569058,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104598129137999,0,0,0,0,0,0.114217552318137,0,0.0662338299944787,0,0,0.0284161644105677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470048789383757,0,0.190473673713701,0,-0.00241658426669861,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0843336768906388,0.0833458907453947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106620482680482,0,0,0.0981152917945412,0,0.0219604027156844,0,0.0270090730734362,0.0730938134553118,0,0,0,0,0,0,0,0,0.121473662357816,0,0,0,0,0,0,0,0.110325739107749,0,0,0,0,0,-0.0245607537559828,-0.00570999871653867,0,0,0,0,0,0
X601158.SH,0.101659662427438,0,0,0,0,0.0134861669834806,0,0,0,0,0,0,0,0,0,0,0,0,0.0244924316513721,0,0.0490431545632766,0,0,0,0.138098640810278,0,0,0,0.027157990439574,0.024420579144518,0,0,0,0,0,0,0,0,0,0,0,0.0401445757214767,0,0,0,0,0.0625975529837959,0.0345879798906021,0,0.0222408086006595,0,0.0023418910407244,-0.0197379405693769,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354090417799412,0,0,0,0,0,0.215557035333679,0,0,0,0,0,0,0,0,0,0.295712487485207,0,0,0,0.10892301246016,0,0,0,0.228412370827754,0,0,0,-0.0204998354525079,-0.0107484820657568,-0.182214913567517,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0.0257582328994757,0,0,0.141109976886056,0,0,0,0,0,0,0,0,0,0,0,0.223954566317189,0,0.309115744755544,0,0,0,0.0391069095092124,0,0,0,0,0.012951175557683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206352491862314,-0.243101433253277,-0.0163101077612893,-0.128529248116383,0,0,0,0,0,0
X600583.SH,0.607750636126638,0,0,0,0,0.0708625776430562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720901227614776,0,0,0,0,0,0,0,0,0,0.00618453987181224,0,0.0282674028667191,0,0,0,0,0.348374327687633,0,0,0,0,0,0,0,0,-0.0147762422190893,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0483597870864765,0,0,0,0,0,0,0,0,0.0413246638431506,0,0,0,0.0173196334875233,0,0,0,0.0776581256744926,0.0491322630429622,0,0,0,0,0,0,0,0,0,0.033102216933452,0,0,0.0236922145524336,0,0,0.0556681641665908,0,-1.73472347597681e-18,0,0,0.094694903679693,0,0,0.0440536157615973,0,0,-0.0484892885157789,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.116819925572419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116636425370782,0.0337184619721642,0,0,0,0,0,0,0.00365983418832026,0,0,0,0,0,0,0,0,0.15846921168885,0.0249270305428515,0,0,0,0,0,0,0,0,0.0626660332000436,0,0,0,-0.0210324787898804,-0.0783810213237286,0,0,0,0,0,0
X600339.SH,0,0.213468362953212,0,0,0,0,0,0,0,0.0200688263181651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394023173507052,0,-0.0309191315107022,0.0842521831296756,0,0,0,0,0,0,0,0,0.0377504536323105,0,0.439619313831799,0,0,0,0,0,0,0.276891953115485,0,0,0.0196125356028902,0,0,-0.0297994661167995,0,0,0,0,-0.0173685764139039,0
X002110.SZ,0,0,0,0,0,0,0.0470234750011878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0569187063806765,0,0.325158997748471,0,0,0.155025164288092,0,0,0,0,0.0455541234646788,0,0,0,0,0,0,0.11419160212993,0,0,0,0.208053051045399,0,0.00305059636367386,0,0,0,0,0,0,0
X601699.SH,0.0575896382104036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230930067622118,0,0.0103986711132114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246722828278062,0,-0.0053219911620949,-0.0447450748206119,0,0,0,0,0,0
X000408.SZ,0,0,0.215973714935203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279694452882358,0,0,0,0.0338191153373672,0,0.00526500260568628,-0.0265055699306277,0,0,0,0,0,0,0,0,0.142398725920113,0,0,0,0.0677580556937236,0,0,0,0,0,0,0,0,0,-0.000229420712968074,-0.039003824722352,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192277416848966,0,0.0273272134775061,0.140357770126132,0.0191183177855268,0.0797349040393021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101773469125758,0.0895014242511669,0,0,0,0,0,0,0.0335529274615373,0,-0.0038408260187483,-0.0042388129254731,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0960460334757015,0,0.032040580998161,0,0,0,0,0,0,0,0,0.0550652756533928,0.205340962772134,0,0,0,0,0,0,0,0,0,0,0,0,0.59445745588503,0,0,0.1041197639721,0,0,0,0.0746724393633937,0,-0.0432626794870964,0,0,0,0,0,0,0,-0.0168854418881127,0,0,0.215070050828272,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.00404067480077492,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.228094052580658,0,0,0.0589992978475527,0,0,0,0,0,0,0,0,0,0,0.0727276350520575,0,0,0,0.0520670596968727,0.0148460597729876,0,0,0.104978161238115,0,0,0,0,0,-0.0328009813467028,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.26845542975998,0,0,0,0,0,0,0,0,0,0.125756618451428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607362100823128,0,0,0,0.18599178676743,0,0,0.137570538032296,0,0,0,0,0.0956946899968637,0,0,0,0,0,0,0,0,0.00280622891437337,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0911966964924691,-0.0311737363419341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315862551407086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176082747600498,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11967853210018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240138334268497,0,0,0,0,0,0,0,0,0,0,1.08694827452199,0,0,0,-6.19524622701686,-2.40653144894531,0
TED,0,0.107313300016763,0,0.167671016890428,0,0.389866489978974,0,0,-0.681547543030716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223000127399674,0,0,0,0,0,0,0,0,0,-0.0378654011293086,0,0,0,0,0,-0.0305622094756898,0,0,0,0,0,0.104067232704238,-0.719621989338223,0.0997354935005358,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141106252150234,0,0,0,0,0,0,0,0,0.0555703725678089,0.0977543621786972,0,0,0,0,0,-0.200241102752714,0,0,0,0,-0.0421109029167371,0,0.0132027524886114,-0.035942696713309,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.138767115114765,0,0,-0.184659451264178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949461258080817,-0.112930301329663,0,0,0,-0.204402021239382,0,0,0,0,0,0.0652390463779399,0,0,0,0,0,0,0,0,0,0.00661692689569867,0,0,0.0750096349669815,0,-0.0602926514775583,0.0843334482017952,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000716056212755596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000390087321724423,0,0,0,0,0,0,0,0,0,-0.00399643720621228,0,0,0,0,0.0208243931434727,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977832181211448,0,0.0525250515196417,0,0,0,0,0,0,0,-0.0152071653788119,0,0,0,0.0372798406486683,0,0,0.0469823835228381,0,-0.0302165942552198,0,0,0,0,0,0,0,0,0,0,0,-0.0677622899980431,0,-0.0837653430614059,0.0999893823616819,0,0,0,0,0.224455092529528,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0764043646322239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350927942215371,0,0,0,0,0,0,0.114978125292774,0,0,0,0,0,0,0,0,0,0,-0.047219414410625,0,-0.0490270183841161,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0298971670456642,0,0,0,0,0.623487651016826,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112457546924771,0,0,0,0,0,0,0,0.00419606598259768,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138638847529144,0,0,0,0,0,0,0,0,0,-0.00755863726073666,0.0046493966451289,0,0,0,0,0.0724351329967629,0
