,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X600583.SH,X000027.SZ,X600352.SH,X600160.SH,X000539.SZ,X002466.SZ,X600309.SH,X000792.SZ,X600660.SH,X000630.SZ,X000060.SZ,X600098.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600547.SH,X600021.SH,X002470.SZ,X600489.SH,X600578.SH,X002004.SZ,X000629.SZ,X600863.SH,X600315.SH,X300072.SZ,X600022.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0290778331906155,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0181332531030645,0,0,0,0,0,0,0,0,0.0765612223302306,0.0510761002678342,0,0,0.135747709015523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033412535034086,0,0,0,0,0,0,0
X600028.SH,0.264425580573617,0,0,0,0,0,0,0,0,0,0.0599698699000329,0,0,0,0,0,0,0,0,0.18366984543063,0,0,0.0501492603471729,0,0,0,0,0.00966754683024843,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982973219700562,0.00183500079932061,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.294577951450597,0,0,0,0,0,0,0,0.0285070201134178,0,-1.73472347597681e-18,0,0.113163956153311,0,0,0,0,0,0,0,0,0,0,0,0,0.0429359907723916,0,0,0.0960069912927601,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0197200173893615,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978267099792621,0,0.0262884731926463,0,0.126949416980352,0,0,0,0,0,0,0,0,0.0807600591439297,0,0,0,0,0.0834099301424248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250468253411301,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693405064692664,0,0,0.0900895803738013,0,0.15730225693222,0,0,0,0,0,0,0,0.0487903680834451,0,0,0,0,0.182142310093506,0,0,0.135796870340646,0,0,0.013208837569603,0,0,0,0.0909934006335549,0,0,0,0,0,0.0106522471112246,0,0,-0.0164016292628746,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866999479575798,0,0,0,0.0539216072767142,0,0,0,0,0,0,0,0,0,0.00757008982341428,0,0,0.0396052950748494,0,0,0.273712172541123,0,0,0.0595270269015826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0121117667036839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305325259933062,0.0867437079178221,0,0.196423856450017,0,0,0,0,0,0.0673036142592527,0,0,0,0,0,0,0.0869327713038468,0,0,0,0,0,0,0,0,0,0,0,0,0.0368464644861125,0,-0.0240259021990036,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290288863956255,0.154456098594652,0.206229051612133,0,0,0.0276180292776811,0,0,0,0,0,0.0362248811482548,0,0,0,0.041900312408376,0,0,0.0794076041405415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162408737161667,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446241516015936,0,0,0,0,0,0,0,0,0,0.00778567987249444,0,0,0,0,0,0,0.0291266908401126,0,0,0.117520496522461,0,0,0.0835458641407753,0,0,0,0,0,0,0,0,0,0.120212158048332,0,-0.0149232273229497,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603717497845301,0.103837340033842,0.1194982951251,0,0,0.0889176668678274,0,0,0,0,0,0.0497832567713053,0,0,0,0,0,0,0.191073442050515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
