,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X601898.SH,X600010.SH,X600688.SH,X600660.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X600176.SH,X002460.SZ,X600111.SH,X600299.SH,X000629.SZ,X000709.SZ,X300072.SZ,X000825.SZ,X600808.SH,X600352.SH,X000553.SZ,X600339.SH,X600801.SH,X600583.SH,X002110.SZ,X000786.SZ,X600426.SH,X601158.SH,X000301.SZ,X000883.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0558286802372022,0,0,0,0,0,0,0,0,0,0,0,0.254333898548046,0,0.136794622087037,0,0.146579374218153,0,0,0,0,0,0.0767029979278227,0.175123880264633,0.0270278584369588,0,0,0,0,0.0388543188951696,0,0.0676744899678205,0,0,0.134083529134327,0.0358864795666107,0,0,0,0,-0.00209203815933828,-0.0254973538923892,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163195193516006,0,0,0,0.118514150187476,0,0,0,0.000843006493814214,0.0713030803394162,0,0,0.0157902109032665,0.063962314040882,0.0791025266179224,0,0,0,0,0,0,0,0,0.125097771869985,0.0301399854870014,0,0.0820998578260845,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0254853614578075,0,0,0,0,0,0,0.199925086302658,0,0,0,0,0,0,0,0,0,0,0,0.190282355492663,0.141378631517567,0,0,0,0,0,0,0,0.00020769859831838,0,0.0503698234932756,0,0,0,0.0892816279114584,0,0,0,0,0,0,0,0,0,0,0.00315072859550108,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0294542794980502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766242622062988,0,0.189610068235013,0,0,0,0,0.115197577124915,0,0,0,0,0,0,0,-0.0600398836472712,0,-0.14255154737886,0,0.0715631131379016,0,0,0,0,0,0,0.0665131303320947,0,0,0,0,0,-0.00284044018929471,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0673837012555484,0,0,0,0,0,0,0.214583699692213,0,0,0,0,0,0,0,0,0,0.140736022186522,0.0179220279220469,0,0,0,0,0,0,0,0,0,0,0.0695130973513461,0,0,0,0,0,0,0.0216204791721478,0,0,0.00964483507247678,0,0,0,0,0,0,0.00130252487909799,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0449658308461062,0.0967375195237707,0,0,0,0,0,0,0,0,0,0,0,-0.0763967192354299,0,0,0,0.0864140451569983,0,0,0,0,0,0,0,0.132348417238562,0,0,0.261864023089578,0,0.0294443647087117,0,0,0,-1.73472347597681e-18,0,0,0.120397384305865,0,0,0,0,0,0,0,0,-0.0199856211452282,-0.0365968857664822,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462918655742708,0,0,0,0,0,0.0938824897473765,0,0,0,0,0,0,0,0,0.0721258154789064,0,-0.0628549804016764,0,0.0697830700908581,0,-0.0212700968306709,0,0,0,0,0.252380846341475,-0.0914234014083702,-0.0360971156685424,0,0,0,0,0.00657935545065644,0,0,0,-0.386831753641276,0,0
X000709.SZ,0,0,0,0,0.10985927918802,0,0,0,0,0,0,0,0.0578297348103516,0,0,0,0.0272867880633336,0,0,0,0,0,0,0,0,0,0,0,0,0.0210368409814949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615702874499727,0.10176281345297,0,0,0,0,-1.0842021724855e-19,-0.0152473917123508,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308905175703283,0,0,0.0101148991563597,0.0775331058161766,0,0,0,0,0,0,0,0,0.0414329265328792,0,0,0,0,0,0,0,0,0,0.116839847332717,0,0,0,-0.0702397658529792,-0.0277059460940112,-0.01893151697241,0,0.205549075495924,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388271983457267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169782584906909,0.0171540525238545,0,0,0,0,0,0.169378793342344,0,0,0,0,0,0.00295387617716953,-1.73472347597681e-18,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.107973388420179,0.0621416852041025,0,0,0,0.090356574796472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183352186401187,0,0,0,0,0,0,0,0,0,0.0144196878594081,0.0438821284176536,0,0,0,0.0110361378514347,0,0,0,0,0.0935873525040873,0,0,0,0,0,0.0102725816054365,-0.00548810191447308,0,0,0,0,0,0
X000553.SZ,0,0,0,0.10869912026474,0,0,0.0200273286447879,0,0,0,0,0,0.167922452474741,0,0,0,0,0,0,0,0,0,0,0,0.0751908216323846,0,0,0.100782695216339,0,0,0,0,0,0,0,0.0761611246979734,0,0,0.0317108891723528,0.0386178768750799,0,0,0,0,0,0,-0.0489204146202063,0,0,0,0.0318953746826828,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205099024734707,0.102820866939168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587198512896161,0,0,0.0542108084871984,0,0.0240604193576734,0,0,0.0235059819062685,0,0,0.0332873522502055,0,0,-0.0110359575038408,-0.030013654660712,0,0,0,0,0,0
X600801.SH,0,0,0,0.726546455782422,0,0.132157501295172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192802136611398,0,0,0,0,0,0,0.0380382722124622,0,0,0,0.00868674337966344,-3.46944695195361e-18,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.255085622182356,0,0,0.0330702080497108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040907656867954,0,0,0,0,0,0,0.223195828830011,0,0,0,0,0.0277703970579246,0,0,0,0.0640085355426617,0,0.142396571244605,0,0,0,0,0.0139142255016931,0.0346806877921654,0,0.0504098191593887,0,0,0,0
X002110.SZ,0,0,0,0,0.183613730950803,0,0,0,0,0,0,0,0,0.149347173954264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177899618866333,0,0,0,0,0,0,0,0.170102754362502,0,0,0.0718626968620162,0,0,0,0,0,0.471570181502379,0,0,0,0,0,0.00197466040425975,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.448766675255571,0,0.231106529856348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169444321897634,0,0,0,0,0.019295704646379,0,0,0,0,0,0,0,0,0,0,0,0,0.0154989629254988,0.0302447664664364,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.260330545755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346228964302806,0,0,0,0,0,0,0,0.101516515698238,0,0,0,0,0,0,0,0,0,0.0357112336742939,0,0,0.323856172516438,0.00152613899772558,0,0,0,0,0.00136754976918049,0,0,0,0,0,0,0
X601158.SH,0,0,0.0362810865477858,0,0,0,0.0095446744033844,0,0,0,0,0,0,0,0,0,0.154659230005808,0,0,0.0243693637543767,0,0.0317254073988449,0,0,0.0182480465972081,0,0,0,0,0,0,0,0.123365995598034,0,0,0,0,0,0,0,0,0,0,0,0,0.0662041111303549,0,0,0,0,-0.00727905047045875,-0.0102778824988294,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0219499332552924,0,0.231283300634005,0,0,0,0,0.272126429607028,0,0,0,0.163467364572923,0,0,0,0,0.226636218242336,-0.0374548180102813,-0.0877029248831716,0,0,0,0,0,0.169431970719986,-0.17820852489641,0,0,0,0,0,0,0,0,0,0.0759957120527459,0,0,0,0.0213372986037079,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0454817175115004,0,0.0917970702886123,0,0,0,0,0,0,0,0,0,0,0.0957314734295647,0,0.0120074858756869,0,0,0.00853029956086799,0,0,0,0,0.0185895704678788,0,0,0,0,0,0,0,0,0,0.0397797242950956,0,0,0,0,0,0,0,0,0.10621600083112,0,0,0,0,-0.00220529054803027,0.00652038331581748,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0464217833733281,0,0,0,0,0,0,0.161106223640505,0,0,0,0,0.0763051081172215,0,0.0862964117371936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896682191861385,0,0,0,0,0,0,0,0,0.0265173988803751,0,0,0,0,-0.00216787687931547,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493361593375227,0,0,0,0.0531020875012968,0,0,0,0,0,0.029398000169559,0,0,0,0.166760540610037,0,0,0,0,0,0.566441459552516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00421791079494209,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205472039533277,0,0,0,0,0.59990545777905,0,0.0308737860059219,0,0.0385806796917309,0,0,0.347995272287166,0,0,0,0.320376288188392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136966843006621,0.0497918456619343,0.0508983184799826,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0150462746953269,0.140080733404469,0,0,0,0,0,0,0,0,0,0,0,0,0.165955339022564,0,0,0,0,0.0649658027287083,0,0,0,0,0,0,0,0,0,-0.120645484845955,0,0,0,0,0,0,0,0,0,0,0.0663743079442736,0,0,0,0,-0.0068084591070172,0.0310115156798083,0,0,0,0,0,0
X601699.SH,0,0,0.0485897711043406,0,0.375813345001158,0,0,0,0,0,0,0,0,0.34829529351758,0,0,0,0,0,0,0,0,0.0063699409211992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0234853340217095,0,0,0,0,0.00691583765726239,-0.0153967661634128,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.159571345692846,0,0,0,0,0,0.340878328998244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613292180344689,0.102582533467756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0419420825975216,0,0.101361398612415,0,0,-0.0129420149959237,0,0,0,-0.106733626096744,-0.249924375961593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875289118831209,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.105146415258402,0,0,0,0,0,0
Slope,0,0,0,0,0,1.45261965648548,-0.695111656625928,0,0,0,0,0,0,0,0,0,0,0.0711582962194785,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12505831172771,0,-1.25237395513253,0,0,0,0.269738614799905,0,0,0,-0.391378728228044,0,0,0,0.38727888880589,0,0,0,0,0,-1.31710069902506,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.399783972834908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805349918601876,0,0,0,0,0,0.577227350089386,0,0,0,0,0,0,0,0,0.018327624833292,0,0,0,-0.465711949590896,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0564361443592073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907950445021031,0,0,0,-0.0814692960888777,0,0,0,0,0,0,0.0224609814623826,0,0,0,0.0071137437107102,-0.00693133429424701,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0345706173512241,0,0,0,0,0,0,-0.0717269339781487,-0.0797646342418797,0,0,0,0,0,0,0,0,0,0.0946388200349964,0,0,0,0,0.0928708273747274,0,0,0,0,0,0.0028570474609489,0,0,0,0.0231708994262387,0,0,0,0,0,-0.0404308781153656,0.0264311678841227,0,0,0,0.0106402139373909,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131342403830845,0,0,0,0,0,0,0,0,0,0,0,-0.000767165865740876,0,0,0,0,0,0,0,0,0,0.000381719010156453,0.000943195320233896,-0.00104067815222413,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024471792874349,0,0,0,-0.00309293908236272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020060235419393,0,0,0,0,0,0,0,0,0.0156651517765022,-0.0171147484794261,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236174683656502,0,0.00419473773291794,0,0,0,0,0,0,0,0,0,0.000273037806072355,0,0,0,0,0,-0.0111718333680172,0,0,0.00576614302068534,0,0,0,0,0,0,0.00286956478343173,0.0131692730933968,0,0,0,-0.00417468499390449,-0.00104026764865669,0,0.0414260977260914,0,0.10427180438987,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206732383569092,0,0,0,0,0,0,0,0,0,0.0017404223366187,0,0,0,0,-0.000937926796559872,0,0,0,0,0,0,0,0,0,-0.00686629960097712,0,0.00451562720090683,0,0,0,0.00485935083125418,-0.0063821060721303,0,0,0,0,0,0
