,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X300072.SZ,X002460.SZ,X000898.SZ,X600111.SH,X600176.SH,X600352.SH,X601992.SH,X000553.SZ,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X600299.SH,X000709.SZ,X002271.SZ,X600426.SH,X601158.SH,X600315.SH,X000408.SZ,X601699.SH,X600489.SH,X000830.SZ,X000883.SZ,X600808.SH,X600219.SH,X000630.SZ,X002470.SZ,X600339.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.137895716543004,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0403319821041975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410862801237715,0,0,0,0,0,0,0,0,0.114519067647843,0,-4.33680868994202e-19,0.00228799797703551,0,0,0,0,0,0
X600660.SH,0,0,0.0522898701371713,0,0,0,-0.143676543391262,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0807248436454913,0,-0.0330975831412,0.188327109340625,0,0,0.0410927389793403,0,0,-0.0632913193691864,0,-0.0221051153036249,0,0,0,0,0,-0.0723516458676888,0,0,0,0,0,0,0,0,0,-0.0452585093471083,0,0.011556251485339,-0.0345975923268856,0,0,0,0.0718145984285622,0,0
X600688.SH,0,0.266684403582855,0.125946637273851,0,0,0,0.041679258255566,0.0679644643087705,0,0,0,0,0,0,0,0.0530409231520649,0,0,0,-8.67361737988404e-19,5.42101086242752e-20,0.00174273575045769,0,0,0,0,0,0,0.0285631923891963,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0475438973089661,0,0,0,0,0,0,0,0,0.00473528410067698,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.027777106759766,0.0960196848844519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103621152056894,0,0,0,0,0.0902886233837508,0,0,0,0,0.0237927246996893,0,0,0,0,0,0,0.0833522530840566,0,0.0893849840938285,0,0,0,0,0,0,0.0201385591005571,-0.00340574574345021,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0425661959124348,0,0,0,0.218279038488672,0,0,0,0,0,0,0,0,0,0.00851897524823535,0,0,0,0.0580928762432398,0,0,0.0157494963558641,0,0,0,0,0,0,0,0,0,0,0.203757600019398,0,0,0,0,0,0,0.0964571162665684,0,0,0,0.00395918634185329,0.00867958597050164,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0401847259848469,0.0727608685326504,0,0,0,0,0,0,0,0,0.0634907770273032,0,0,0,0,0,0,0.0109531674365211,0.0649739180263065,0,0,0.0326232790945375,0.0341627887583603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187215935608971,0,0,0,0.00115445148840776,0.00811576073701655,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.246932238540453,0.00401371408727548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111276297034986,0.0353781687758203,0,0,0,0,0,0,0,0,0,0.002698750380606,0,0,0,0.00416636248200138,0,0,0,0,0,0,0.0950498065933883,0,0,0,-0.0193815648113587,-0.0104610947299427,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0130385888364211,0,0,0,0,0,0,0,0,0,0,0,-0.0204823530659856,0,0,0,0,0.0277473985799906,0,0,0,0,0,0,0,0.0129194946030781,0,0,0,0,0,0,0,0.804907046409173,0,0,0,0,0,0,0.0200402555605218,0,0,-0.00589429900082862,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196402085338481,0,0,0,0,0,0,0,0,0,0,0.0578781956256515,0,0,0.530934166550193,0,0,0,0,0,0,0.0597478503373324,0,0,-0.00777233323175618,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0137064909379949,-0.0195509689866231,0,0.179037090385601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863255224753744,0.158251081278203,0,0,0,0,0.0520482792133997,0,0,0,0,-0.11098681376637,0,0.0120655120407331,0,0,0,0,0,0.301702122805605,0,0,-0.050033035010007,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.570060465064732,-0.0528380653694453,0,0,0,0,0,0,0,0,0,0,0,0,0.161131379270059,0,0,0,0.135650263770184,0,0,0,0,0,0,0,0,0.145855963306982,0,0,0,0,0,0,0,0,0,0.0443092859470295,0,0,0.0331835643408014,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.12026340219995,0,0,0,0,0,0,0,0,0,0,0.0330598363841965,0,0,0,0,0.00561818452184406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857693621472505,0,0.0479309197086125,0,0,0,0,0.155160201556801,0,0,-0.0295943677808782,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0350307530107817,0.0676301341438271,0,0,0,0,0,0,0,0,0,0,0,0.0873955820992774,0,0.0465140563763399,0,0,0.0917479617354278,0.0394756529364158,0,0,0,0.0242031269144293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877404953450205,0,0.281815392602412,0,-0.0191877874392223,-0.00855073293804113,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0861864539607904,0,0.173170982260953,0,0,0,0,0,0,0,0,0,0,0,0,0.0367595531470703,0,0,0,0.14735290714422,0,0,0.346666421171124,0,0,0,0.219010425942037,0,0.147813180239699,0.16721895115232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175260946749052,0.0111263987404746,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142382387390931,0,0.00328635400773701,0,0,-6.93889390390723e-18,0,0,0,0.159728627565848,0,0,0,0,0,0,0,0,0,0.00464458141680606,0,0,0.152901404361595,0,0,0,0,0.0149492482533832,0,0.0977190560667915,0,0.013198758838035,-0.0259864059982453,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899913313488796,0,0,0,0.059860475466712,0,0,0,0,0,0,0,0.055075563009813,0,0,0,0,0,0.0283626189581831,0,0,0,0.0728328576492538,0,0,0,0,0,0.106470282018796,0.136737891000483,0,0.0301636647110529,0.0781500555728595,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845575192869559,0.0268283659373111,0,0.123821896805975,0,0.124123744107902,0,0,0,0,0,0,0,0.0574887588864115,0,0,0,0,0,0,0,-0.0896150080269126,0,0,0,0,0,0,0,0.124388258960057,0.249365541119827,0,0,0.0243510410965353,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227265481695267,0,0.140174783830827,0,0,0.459222153057544,0,0,0,0,0,0,0.0455731416386834,0,0,0,0,0,0,0,0,0,0.0503687429493092,0,0,0,0,0,0,0,0,-0.033133861886225,-0.0176097923002781,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.318460699348055,0.109799793194489,0,0,0,0,0,0,0.174201367102098,0,0,0,0,0,0.0541203406896322,-0.0377038619194254,0,0,0,0,0,0,0,0,0,0,0,0,0.0564181764204833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719081288238665,-0.000534321908123087,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0137605117134053,0,0,0,0,0,0,0,0.0842302775040796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248241290780644,0,0.179980406723193,0,0,0,0,0.0932496447486779,0,0.0134450678545462,-0.00746012512866136,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.137952783024071,0,0,0,0,0,0,0,0,0,0,0.0808955982644315,0,0.00927833318512582,0,0,0,0.175175871629072,0.0848644439118798,0.0157775131656237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132170560191556,0,0,0,0,0,0.141746308350913,0.0636841834566749,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.067861427835024,0,-0.294011175017987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146725989351494,0,0.0516748740288657,0,0,0.157786605825993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606792917881429,0,0,0,0,0,0.085969253794971,0,0,-0.00946962084731767,-0.00782838062968217,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0264437435859151,0,0,0,0,0,0,0,0,0,0,0.0353275481018952,0,0.0163137307097165,0.0134156370624863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158346550524603,0,0.0275181522385099,0,0,0,0,0.106488523733547,0,0.0150063230721296,-0.00435667125342139,0,0,0,0,0,0
X002271.SZ,0,0,0.00697594947345483,0,0.024382715542073,0,0,0,0,0,0.0358582460217978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911466314659844,0,0.136364150972522,0,0.357211074128971,0.0668656488662721,0,0,0,0,0,0,0,-0.0469431935532709,0,0,0,0,0,0,0,0,0,-0.0234976644582325,0.0664600677182654,0,0,-1.0842021724855e-19,0,0.304715332975771,0,0,0,0
X600426.SH,0,0.0193184541720979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165912581348542,0,0,0.089190076069644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397128988999677,0,0,0,0,0,0.125477948844841,0,0,0.0151679173156474,-0.0454881552756737,0,0,0,0,0,0
X601158.SH,0,0,0,0.110230458394016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783963081515143,0,0,0,0.0528524690631662,0,0,0,0,0,0,0,-0.0681123622638624,0.185679531098015,0,0,0,0,0,2.16840434497101e-19,0,0.0046012501107253,0,0,0,0,0,0.137115225458744,0.0463741097382921,0,-0.0107513794020158,-0.00437776734169985,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,-0.00927094961233528,0,0,-0.073832240047957,0,0,0,0,0,0,0,0,0,0.109771923301647,0,0,0,0,0.0410582122002839,0.178589561652159,0,0,0,0,0.152254598512267,0,0,0,0,0,0.0688966545029455,0,0,0.0753013029547843,0,-0.38938378940354,0,0,0.177096056194639,-1.73472347597681e-18,0,0,0,-0.0208089567133078,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0378067817285991,0,0,0,0,0,0,0,0,0,0,0,0,0.0824983689446929,0,0.0642616292388119,0.0780629605606302,0,0,0.13716557475905,0,0,0,0.0905191844013906,0,0,0,0,0,0.0408486682500441,0,0,0,0,0,0,0,0,0,0.0698051928787767,0,0,0.0157600436572535,0.0230795737265926,0,0,0,0,0,0
X601699.SH,0,0,0.130485225402339,0,0,0,0,0,0.411913925305113,0,0,0.196786383168233,0,0,0,0,0,0,0,0,0,0.0337903095375211,-8.67361737988404e-19,0,0,0,0,0,0,0,0.013664341226997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586449229337364,0,0,0.0249811740811442,-0.0264704569251681,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733114291166169,0,0,0,0,0,0,0,0,0,0,0,0,0.000810677419235438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700780680018723,0.0177965882761067,0,0,-0.0060599133620054,-5.42101086242752e-20,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.357226086515804,0,0,0,0,0,0,0,0,0.0856284980812226,0,0.452613448920614,0,0,0,0,0.348027215284914,0,0.0238376238014205,0,0.0881750655556348,0,0,0,0,0,0,0,0.117124113533055,0,0,0.0387374006739055,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287373628465808,0.0583439473449139,0,0.00177121718847384,0,0,0,0.0409078072627171,0.0114035644495548,0,0,0,0,0,0.00924952117046962,0,0,0,0,0,0,0,0,0.0602396315363012,0,0,0,0,0.078249808990176,0,0.131054364705251,0,0.0144452641917257,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.0238577293623246,0,0,0,0,0.135741245939965,0,0,0.0851320173127759,0,0,0,0,0,0,0,0.0124134758765182,0,0,0.387139325422298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125119157054589,0,0,-0.00879057503922583,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0356244254774862,0.020414742094803,0,0,0.058864397163165,0,0,0,0,0,0,0,0.0399578314506409,0,0,0,0,0.029867337902241,0,0,0,0,0,0,0.0223025433616354,0,0,0,0,0,0,0,0,0,0.0637563869595335,0,0,0,0,0,0.0456533259814849,0.149388007301203,0,-0.0144571261483615,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0392331620019744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633226021948557,0.00639990511328064,0,0,0,0,0,0,0,0,0,0.0111198898241596,0,0,0,0,0,0.0581532267852714,0,0,0,0,0,0,0.111795819444441,0,-0.010682872054587,-0.00707484310293442,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126009349986869,0,0,0,0,0,0,0,0.065603243009269,0,0,0.16470276061737,0,0,0,0,0,0.103589527665515,0,0,6.93889390390723e-18,0,-0.167100795085694,0,0.0535322807768834,0,0,0,0,0,0,0,0,-0.0559030071559092,0.0169820151955621,0,0,0,0,0,0
X600339.SH,0,0,0,0.0600412933129751,0,0,0,0.280700459853851,0.137638307737388,0,0,0,0,0,0,0,0,0,0,0,0.204081239652702,0,0,0,0,0,0,0,0,0,0,0,0.173280216120547,0,0,0,0,0,0.0540177436627862,0,0,0.0367779560598163,0,0,0.141273498506561,0,0,0,0,0,-0.00258925801174986,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.0401961097069612,0,0,0,0,0,0,0,0,0,0,0.0510739854001075,0,0.159475888154128,0.183767522644636,0,0,0.241800298824167,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.021898700170846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.146087551463634,0,0,0,0,0,-0.018438512998887,-0.033217832331337,0,0,0,0,0,0,0.0134533737523244,-0.161172498294558,0,0,0,-0.127708290049746,0,0,0,0,0,0,0,0,0,0,-0.0403046000348426,0,0.0371710436778813,0,0,0,0.165901313349378,0,-0.136131766157962,0,0,0,0,0,0,-0.0981682480148499,-0.0963186330878283,0,0,0,0,0,0
Slope,0,0,0,0,0,-1.61499573674421,-0.646399375262334,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237745447115703,0.59787385141115,0,0,-0.187863056343659,0,0,0,0,0,0,0,-0.790341659357747,0,0,0,0,0,0,0,0,0.543570340388674,0,0,0,0,-0.349765536326978,0,0,-0.191943161096511,0,-0.77203740156125,0,0,0,-2.05668880334983,0,0
TED,0,0,0,0,-0.153266178366018,-0.777712750809771,-0.457891915158151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33325489550871,0,0,0,0,0,-0.094308776248991,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.00963486690425083,0,0,0,0,0,0,0,-0.454611530668818,-0.450464524545932,0,0,0,0,-0.627713377582328,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00733099344577388,0,0,0,0,0.0455532020801709,0,0,0,0,0,0,0,-0.0145793825477725,0,0.0423508810270637,0,0,0,0,0.121779856432367,0,-0.156710467292199,0,0,0,0,0,0,-0.0677315523477799,0,-0.0603372797498414,0,0,3.77388334904805e-05,0,0,0,0,0,0,0,-0.00825712232682955,0,-0.00191214769919627,0.00338425111589643,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0137786806581524,0,0,0,0.0227979743127363,0,0,0,0,0,0.0356784233339949,0,0.0146570973602357,0,0,0,0,0,0,0,0.135780374807025,0,0,0,-0.114188349865633,0,0.0583126836164624,0,0,0,0,0,0,-0.113911230711555,0,0,0,0,0,0.0175802861694631,0,0,0.0198918133171958,-0.0274978168831703,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206991675156236,0,0,0,0,0,-0.00061682802575544,0,0,0,0,0,0,0,0,0,0,0,0,0.00324974743880123,0,0,0,0,-0.018259818131875,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0567181809948887,0,0,0,0,0,0,0.0171342489461941,0,0,0,0,0,0,0,0,0,0.0656096101879949,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.034513344371584,0,0,0,0,0,0,0,0,0,0,-0.0160902669511731,0,0.003273108457828,0,-0.020976978322757,-0.0551818750223312,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00510159615001597,0,0,0,0,0,0,0,0,0,0,0,0,-0.00540760620437065,0,0,-0.00305210516994058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375008805302711,0,0,0,0,0,-0.00704802991292844,0,0,0.0121145114675591,0.00645645201590966,0,0,0,-0.0217296577425339,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0245621847383509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805889842019448,-0.00376728160352535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117154080962018,0.01689403673145,0,0,0,-0.00449208035184924,0,0
