,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X600547.SH,X600886.SH,X601600.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600096.SH,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600378.SH,X000933.SZ,X600348.SH,X600141.SH,X600157.SH,X600688.SH,X000831.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15764762145775,0.219350374836554,0,0.337368826718002,0,0,0,0.0774520670176509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211514494957935,-0.021079213897785,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0691501425576288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142593880162649,0.171953796170664,0,0,0,0,0,0,0.272322680225751,0,0.126240038586902,0.473993591068107,0,0,0.0358342822133152,0,0,0,0,0,0,0,0.0304120219174859,0,0,-0.321611416960553,0,0,0,0.061508107037201,0,0,0,-0.002112529043094,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0806003770897686,0,0.265965006654399,0,0,0,0,0.0180958896468216,0,0,0,0.072728571179926,0,0,0,0,0,0,0,0,0,-0.0386453802201545,0,0,0,0,0,0,0,0,0,0,0,0.247425381296629,0.00801996940573599,0,0,0,0,0,0,0,0.0988433035921998,0,0,0,0.00810823163668421,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0646330483675248,0,0,0,0,0,0.157429432113756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941724265968661,0.13203233216139,0,0,0,0,0.0593162590811648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317827082094047,0,0,0,0.334220372264008,0,0,0,0,0,0,0.0444667650304563,0,0,0,0.169901836691861,0,0.380294125597054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234424818677841,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112477596067862,0,0,0,0,-0.0622826765247021,0,0,0.0335923565932882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688154040697422,0,0,0,0,0,0,0,0,0.146435425524342,0,0.146121559182431,0.0381143011617233,0,0,0.0394639573762645,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.323985379522238,0.0274217871667419,0,2.16840434497101e-19,0,0,0,0,0,0.0154781655439846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492674014579397,0,0,0,0.021606866494547,0,0,0,0,0,0,0,0.0426611316305846,0,0.0256383740703243,0,0,0,0,0,0,-0.0370135938360625,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.107653530843511,0,0,0,0.0545749204574705,0,0,0,-0.0420922298403674,0,0,0,0,0,0,0,0.140668939566627,0,0,0,0,0,0,0,0,0.683763780897125,0,0,0,0,0,0,0,0,0,-0.070947380351369,0,0,0,0,-0.133985768921014,0,0,-0.125959295774966,-0.0191644700821393,-0.00816332897666266,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0500217526687743,0,-0.00322018656174419,0,0,0,0,0,0,0.00991415976350957,0,0,0,0.035783268197999,0,0,0,0,0,0,0,0,0,0,0,0,0.725454734563255,0.0627614594510488,0,0,0,0,0,0.00502807138589165,0,0,0.0042217182328603,-0.0284575145848245,-0.0255277874361069,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0352308334599891,0.172839510060535,0,0,-0.0896196989398935,0,0,-0.0422523915729554,0,0,0,0,0,0,0,0,0.151957356205612,0,0,0,0,0,0,0,0.0264697459156445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734928064559045,-0.0161593686274932,-0.0151881281897369,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0615659102642541,0,0,0,0,0,0,0,0,0.105824117040652,0,0,0.0504368526719726,0,0,0,0,0,0,0,0,0,0,0.0668819947555993,0,0.0483544949433597,0,0,0,0.284794153610289,0.132651661041445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.34305833946646,0,-0.0487543427673557,0,0,0,0,0,0,0.0926874758081531,0,0,0,0.118975977830606,0,0.17645512679873,0,0,0,0,0,0,-0.0476778997950874,0,0,0,0,0.143511054520698,0,0,0,0,0,0,0,0.051929247842292,0,0,0,-0.0199868982013854,0,0,0,0,0,0,-0.00439343192112619,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.188046146093607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131099644038338,0.147753067457174,0,0,0.132282650136053,0,0,0,0,0.0740109040985873,0.0681030385409809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179809512270742,0.0364734117343611,0,0,0,0,0,0
X600426.SH,0,0,0,0.274235387003317,0.0536531568928431,0,0,0,0.155388896861752,0,0,0.0796890898968436,0,0,0.0710095745796019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317685892290516,0.12974571923474,0,0.123581117655974,0,-0.100966367717049,0.0831551478083193,0.0285468841331325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356278719984661,0.056724105241802,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.122457797465618,0,0,0,0,0.0908253291666478,0,0,0.154043682384209,0,0.00726140469987801,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0363906721141415,0,0,0.00301903189558136,0,0.255133237334761,0,0.120281486703597,0,0,0,0,0,0,0,0.0177749867803308,0,0.00710552256342804,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0948519357623394,0,0,0,0.0878393568604283,0,0,0,0,0,0,0,0,0.166792646046379,0,0,0,0,0,0,-0.0143582795605733,0,0,0.0507771707306381,0.163693077666415,0,0,0,0,0,0,0,0.261776626126722,0,0,0,0,0,0,0,0,0,0,-0.0121727169816295,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.428944854129157,0,0,0,0,0,-0.0637015017319721,0,0,0,0,0,-0.0272282977927761,0,0,0,0,0,0.36925460554902,0,0,-0.149414378773672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670999937339374,0.0254343838332959,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.325922776608702,0,0,0,0,0,0.157682948428547,0,0,0,0.0206584217809193,0,0,0,0,0,0,0,0,0,0,0,0.0159783586135305,0,0,0,0,0,0,0,0,0,0.0673892661238159,0,0,0,0,0,0,0,0.103959861253657,0,0,0,-0.224130803740878,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.030074458490166,0,0.0695759647600055,0,0.30482605120526,0,0,0,0,0,0,0,0,0,0.0236372436372582,0,0,0,0.165560769104142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461462268471034,0,0,0,-0.126595906634832,0,0,0,0,0,0.137979663287568,0,0,0,0,0,0,-0.0466423825225683,-0.0707323726028152,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0641638669370561,-0.148529640916169,-0.237267085311756,0,0,0,0.430254381872644,0,0,0,0,0,0,0,0,0,0,0.105455346158418,0,0,0,0.0202884974292578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472030213739012,0,0,0,0,0,0,0,0,0,0.0709539676894402,0,0.140239747696411,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.235653636691822,0,0,0,0,0,0.281223735965664,0,0,0,0.203891701898393,0,0,0,0,0,0,0,0,0.0531657944907977,0,0,0,0.116911631553108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301446550412913,0.0282837014550351,0,0,0,-0.207821420605429,0,0,-0.00175762151228398,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0239123313965421,0,0,0,0,0.0822846149477781,0,0,0,0,0,0,0,0,0.0168579274242078,0,0,0,0,0,0,0,0,0,0.0666526568886563,0,0,0,0.123965691584036,0,0.12815204140867,0,0.15483738187684,0,0,0,0.182987401872859,0,0,-0.0391686674012515,0.0199667381575674,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0585530044753858,0,0.137427651632442,0,0,0,0,0,0,0,0,0,0,0,0.423207411377034,0,0,0,0.0854252728541562,0,0,0,0,0,0,0,0.0323992821566867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135159249227345,0,0,0,0,0,0,0,-0.0203826912758298,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.00860286658763242,0.332636254754727,0,0,-0.0958467504797119,0,0,0,0,0,-0.0606910648185832,0,-0.0972752874347777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542154166445756,0,0,0,0.147208134548613,0,0,0,0,0,0,0.00130364785081333,0.088854976757514,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0399635810849842,0,0,0,0,0.0321377112961587,0,0,0,0,0,0,0,0,0.196852060736645,0,0,0,0,0.101903780413774,0,0,0,0,0,0,0,0.259952059928035,0,0,0,0,0.250454629254663,0,0,0,0.00591234621757146,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.189804604014176,0,0,0,0,0,0,0,0.0649589589977003,0,0,0,0,0,0,0,0,0,0,0,0.119671192029564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902068170273898,3.80597286306331e-05,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.0873308732345483,0,0,0,0,0,0,0.0554797353844559,0.108731279813412,0,0,0,0,0,0,0,0,0,0,0,0.0237917065840315,0,0,0,0.05716014647784,0,0,0,0,0,0,0,0,0,0,0,0.216850317214901,0,0.514687709658352,0,0,0.0170813273631378,0,0,0.0261618903571309,0.0800021598449339,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.235857158059808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151914566391313,0,0.00810999856762186,0,0,0.245501543457522,0,0.0939028476883328,0,0,0,0,0.103603555846603,0,0,0,0,0,0,0,0,0.0312307411143447,0,0,0.00462776824432481,-0.0131661086427309,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.106539493331726,0,0,0,0,0,0,0,-0.0477612651861527,0,0.0827480563691617,0.068100296788603,0.0288685493650184,0,0.345363478850834,0,0,0,0.224919516608152,0,0,0,0,0,0,0,0,0,0.0669452615580677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313825762677346,0,0,-0.0194182128172884,-0.0112349028489318,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.155810305719398,0,0,0,0.10769568992522,0,0,0,0,0,0,0,0.484821574582775,0,0,0.0613876141424497,0,0,0,0,0,0,0.0119719275565718,0,0,0,0,0,0,0,0,0,0,0,0,0.0484609049066845,0,0,0,0,0,0,0,0,-0.0293122304309249,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.109089517001643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108269089858214,0.123777142325978,-0.00905696022283625,0,0.102093413027026,0,0,0.189009015976685,0.0102151500653511,0,0,0.0107549813822074,0,0,0,0,0,0,0,0,0,0,0,0.165890046337049,0,0,0.00918362383786819,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.00177030764692295,0,0,0,0,0,0,0.0326224168459095,0,-0.0428823944404694,0.390774150023367,0,0.001901836157829,0,0,0,0.170733352294226,0,0,0,0.0316477600105301,0,0,0,0,-0.0477062173737224,0,0,0.0353871505937096,0,0,0.0740031277885274,0,0,0,0,0,0,0,0,0,0,0,-0.00658109709230914,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.210944733022913,0,0,0,0,0,0,0,0,0,0,-0.0603547636064827,0.219152494002221,0,0,0,0,0,0,0,0,0,0,0,-0.014151659935526,0.0417807824796487,0,0.0820848236496843,0,0,0,0,0,0,0,0,0,-0.015123898193308,0,0,-0.0572822011017174,0,0,0,0,0.0242132378304641,0.0246371986593719,-0.0793842371355054,0,0,0,0,0
X000933.SZ,0,0,0,0,0.184594035464087,0,0,0,0,0,0,-0.0392170396169855,0.15175960378259,0,0,0,0,0,0.304966484026701,0,0,0,0,0,0,0,0,0,0,0,0.417188711568581,0.0975935076829206,0,0,0.0690270182685229,0,0.0388399272096801,0,0,0,0.0192855230213538,0,0,0,0,0,0,0,0,0,0,-0.0140207864352025,0.00841786960770469,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.0934322970990132,0,0,0.112128967903903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408206891307488,0,0,0.557075710123398,0.132572374985031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111499122994068,0.10477062759551,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0.121867580661586,0,0,0,0.123232651090696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150563462232953,0,0.363942388762826,0,0.00616484782211392,0.0106192967845937,0,0,0,8.67361737988404e-19,0.0392171961963353,0,0,0,0,0,0,-0.0153003396775225,-0.0240608942332476,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113759149752618,0,0,0,0,0.0183454637748846,0,0,0,0,0,0,-0.0369072126924626,0,0.00558320390766205,0,0,0,0,0.0950246552531884,0,0,0,0.0617126247005102,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199320950603886,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.184832400355935,0,0.0461624074011251,0,0,-0.0659376178118591,0,0,0,0,0,0,0,0,-0.0969356895208635,0,0,0,0,0.0804102610606675,0.0626898212162898,0,0,0.0257079960158915,-0.0517960651197196,0,0,0,0,0,0.204659774969605,0,0,0,0,0,0,0,0,0,0,0,-0.00439870027744955,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,-0.0243264561896328,0,0.64030590351837,0,0,0.244487100464473,0,-0.0128951748358759,-0.400107254686465,0,0,0,-0.0366531652939609,0,0,0,0,0,0,6.93889390390723e-18,0,0.202224077682541,0,0,0,0,0,0,0,0,0,0,0,0,-0.032514497725164,0,0,0,0,0,0,0.0109539878175841,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385495977410961,0,0,0,0.441913165263279,0,0,0,0.078836678076199,0,0,0,0,1.73472347597681e-18,0,0,0.114869333159622,0,0.00954756718967109,0,0,0,0,0,0,0,0,0.0120536739707936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.247185274064267,0,0,-0.132626906679141,0,0,0,0,-0.119811560200408,-0.110779536239203,0,0,0,0,-0.00531307159304277,0,0,0,0,-0.143334655673195,-0.0548476241501333,0.260927686110137,0,0,0,0,0,0,0,0,0,0,-0.214140238046605,0,-0.0202156701610188,0.0307249646095871,0,0,0,0,0,0,0,0,-0.198379854884035,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.824349407519281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943287755345641,0,0,0,0,0,0,0,0,0.801849777987,0,0,0.671908001205192,0,0,0,0,0.0322247666094386,0,0,0,0.234791460658043,0,0,0,-0.215899943908194,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202000087612318,0,0,0,0,0,0,0,0,0,0,0,0,-0.140515480202451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324015664744851,0.467568041107345,0,0,0,0,0,-1.58721676340309,0.0196066958166954,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.14967510568424,0,0,0,0,0,0,0,0,0,-0.0647461519028047,0,0,0,0,0,0,0,0,0,0,-0.0489843191418472,0.0392642343904242,-0.0485753110279828,0,0,0,0,0.0425689775611905,0,-0.0377736438938818,0,0,0,0,0,0,0.0746075963239484,0,0,0,0,0.00337035448556053,0,0,0.00760782536125522,-0.000693185420928683,0,0.178237915901945,0,0,0,0
MKreturn,0,0,0.0329021008006322,0,0,0,0,0,0,0,0,0.0222239809882821,-0.000361803838489912,0,0.079174313574861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514417885612859,0,0,0.159935739795397,0,0,0,0,0,0,0,0,0,0,0,0.0149603630945437,0,0,-0.202862419572769,0,0,0,0,0,-0.00878406767616893,-0.0243583944014035,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000376007632026741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01840484412407e-05,0,0,0,0,0,0,0,0,0,0,0.000878930605602274,0,0,0,0,0,0,0,0,0,0,-0.00294451324406393,0.000557706212158931,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00406666640516545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142404396160193,0,0,0,-0.0193861630900686,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121514355984438,0.0193309401890359,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00344750418559455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634327490183616,0,0,0,0,-0.00333810533646313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929299711520726,0.0032377076148507,0.00218380610098021,-0.00392994732696734,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161833721767909,0,0,0,-0.00586929348043815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531858284590579,0,0,-0.00182005740862036,0,0,0,0,0,0,-0.00323586299545478,0.0140430244971544,-0.00590691730462604,-0.0202856521362596,0,0,0,0,0
