,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X002466.SZ,X600188.SH,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X002460.SZ,X300072.SZ,X600516.SH,X600027.SH,X000898.SZ,X600352.SH,X600111.SH,X000553.SZ,X600176.SH,X601992.SH,X000786.SZ,X000825.SZ,X600426.SH,X000709.SZ,X600299.SH,X000792.SZ,X000408.SZ,X002110.SZ,X600808.SH,X000883.SZ,X000932.SZ,X000830.SZ,X600315.SH,X601158.SH,X600801.SH,X601699.SH,X600219.SH,X600489.SH,X002271.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.22435869195093,3.46944695195361e-18,0,0,0,0,0.022910752584159,0,0,0,0,0.0459355232424564,0,0.0932552893783045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649501345547995,0.1755404711442,0,0,0,0,0,0.00555193074473607,0.00638396427780508,0,0,0.0779398711245009,0,0.000266823790817732,0,0,0,0.0159854476626349,-0.00876040225022021,0,0,0,0,0,0
X600028.SH,0,0,0.310233497500261,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715894935002713,-0.0627500497845706,0,0,0,0,0,0,0.084634338371615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227638135933065,0,0,0,0,0,0,0
X601088.SH,0,0.0866464915830692,0,0,0,0,0,0,0,0,0,0.0798719230807648,0.435859495855487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03181767163342,0,0,0,0.0726329865037375,0,0,0,0,0,0,0,0,0,-0.00729594419359008,0.0216325081714799,0,0,0,0,0,0
X600585.SH,0,0,0.124255711577851,0,0,0,0,0,0,0,0,0,0.147942611400705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480001819886293,0,0.0863912961475162,0,0,0,0,0,0,0,0,0,0,0,0.200696334989009,0,0,0,0.0389495390978485,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0128221675795935,0,0,0,0,0,0,0.391759010334622,0,0.0258721170710933,0,0,0,0,0,0,0,0,0,0,0,0,0.0151168544808938,0,0,0,0,0,0,0,0,0,0.13244143355424,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908211015311056,0.0828731272892861,0,0,0,0,0,0
X600309.SH,0,0,0,0.126439088081111,0,0,0,0,0,0,0,-0.0442677552034204,0,0,0,0,0,0,8.67361737988404e-19,-0.0377604180631394,0,0,0,0,0,0,0,0,0,0.0698867059888346,0,0,0,0.0659422860323247,0,0,-0.0225706253194463,0,0,0,0,0.0777089101470698,0,0,0,0,0,0,0,0,0.0358102233439571,0.0240534400856259,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0287620374514457,0,0,0,0,0,0,0,0,0,0,0,0.0506405297305405,0,0.00944612117077472,0.160187394424716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482140751816145,0.0439644063326055,0,0,0,0,0,0,0,0,0.0158244806792055,-0.0403278432919119,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.110654115089723,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626507728956503,0,0,0,0,0,0,0.209376888804252,0,0.0968024078507721,0,0,0.283990385889334,0,0,0,0,0,0.150213622418197,0,0,0,0.0147152358058544,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0322271538100567,-0.0224922974336508,-0.053496449587369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12741461556529,0,0.0624485562987722,0,0.0427021671153006,0,0,0.0600570608751424,0,0,0,0,0,0,0,0,0,0,0,0,0.0960363028024191,0,0,-0.010960379124587,0.0197512467314793,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00346115512562264,0,0.0565409590213322,0,0,0,0,0,0,0.0425240154184175,0,0,0,0,0,0.0519080630716149,0.128903678451674,0,0,0,0.160107772620732,0.00170625627120052,0,0,0,0,0,0,0.0561223021727111,0,0,0,0.114244071370508,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600688.SH,0,0.135100792938872,0,0,0,0,0,0.0495554816380154,0,0,0,0.0577193706091561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472922003920427,0,0,0,0,0,0,0.096916235894294,0,0,0,0.0378938329786557,0,0,-0.0135527279131577,0,0,0.019396266439748,-0.00373635467987159,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.171342911094684,0,0,0,0,0.0214193754400025,0,0,0,0,0,0,0.637174253879267,0,0.0261341802512608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044865839520682,-0.0322166660739651,0,0,0,0,0,0
X600188.SH,0,0,0.303669694604162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142605401917093,0.0641048245072778,0,0,0,0,0,0,0.0143028076241955,0,0.0268233968212128,0,0,6.93889390390723e-18,0,0,0,0,0.844821128431764,0,0,0,0,0,-0.0350595944218264,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0511722284468398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214999070126666,0,0.0492521813141875,0,0,0,0,-0.0180497242465357,0,0,0,0,0.0410506156529245,0.0884175371124361,0,0,0,0.0435765112171393,0.084524573355729,0,0,0,0,0,0,0,0,0,0.0240887358796887,-0.0115962477175623,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0913881833564706,0,0,0,0,0.123503460076913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223647559955505,0,0,0,0,0,0,0,0,0,0,0,0,0.0717627903323695,0,0,0.300354825448239,0,0,0,0,0,-0.00831407926483785,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.083810033430232,0,0,0,0,0,0.0457947374508282,0,0,0.284424435157202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717012284671065,0,0,-0.01837030543719,0.155699900379511,0,0,0.105068131162355,0,0,0.00341646293455852,0.00981881641427883,0,0,0,-0.0940540515856124,0,0
X600795.SH,0,0,0,0,0,0,0,0.0274249368292054,0,0,0,0,0,0,0,0,0,0.0446665123829317,0,0,0,0,0.0752905202706682,0,0.082179455614155,0,0,0.00943761406722636,0.00124754316377769,0,0,0.0758840248561712,0.0798599507682445,0,0,0.0819098949560377,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.000276161708266358,-0.00136248956806777,0,0,0,0,0,0
X600886.SH,0,0,-0.0183710677991225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849631417622429,0,0,0.176570340919461,0,0.108756689597652,0,0,0.0640600799712593,0,0.0855912264052945,0,0,0,0.136148029626825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023730819866022,-0.0211399166669385,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0063498973468852,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0771927864019948,0,0,0,0,0.035975777251596,0,-0.0333413042705241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902896797437246,0,0,0,0,-0.0256323366736248,0,0,0,0.00921512598184014,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.366198090380013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186923505456537,0.256133912004195,0,0,0,0,0,0.226745462364028,0.0488736974337493,0,0,0,0,0,0.0668911983521414,0,0,0,0,0,0,0,0,0.0139646967177096,-0.0779114591106203,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.271385260332535,0,0,0,0,0,0,0,-0.0211177857732478,0,-0.105842208637113,0,0,0,0.42699001079453,0.092715649675956,0,0.161389240571276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268718929884573,0,0,0,-0.230944729612057,0,0,0,0,0,0.016780357178483,-0.0869254974587316,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0307227674959043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225974708416432,0,0,0,0,0,0,0,0.0441179276611077,0,0.0919111328929648,0,0,0.0302133400275753,0.381633520474573,0,0,0,0,0,0,0,0,0,0,-0.00588450836130211,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.306362567838484,0.108804394025495,0,0,0,0,0,0,0,0,0,0.344627866210738,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0112983849033078,0,0.0122671560017185,0,0.00779609721976708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260458082906503,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218601768194756,0,0.0316478466607058,0,0,0,0,0,0,0.0880488758579816,0.00818853169702958,0,0.279346539688901,0.114475572626014,0,0,0,0,0,0,0.0181363849203741,0,0,0.00837377030247497,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17853384933669,0,0,0,0,0,0,0.0661801682195851,0.0436922579078242,0,0,0,0,0.310041313031621,0.095488960832167,0,0,0,0,0,0,0,0,0.016016757503551,-0.00871429797259757,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204183185814226,0,0,0,0,0,2.16840434497101e-19,0,0,0.0734088508979659,0.0434008652598739,0,0,0.00114599397396278,0,0,0,0,0,0,0,0,0.318915583018177,0,0,0,0,0,0,0,0,0,-0.0122991729381135,-0.00613676503620473,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.0929809683339871,0,0,0,0,0,0,0,0.110273073930966,0,0,0,0,0.0632677856137719,0.200926886283233,0.0113819911331584,0,0,0,0,0,0.142127907216989,0.0255181868359032,0,0,0.0316721805757837,0,0,0,0,0,0,0,0,0.276718210606375,0,0,0,0,0,0,0,0,0.144282597343187,-0.0215901519923578,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0136989038388294,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.179247462158556,0,0,0,0,0.147842729369886,0,0.177273283688193,0,0,0,0,0.0518649015407367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305439511504296,-0.0794107702358932,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127618344646481,0,0.0467687461721275,0.170799880661125,0,0.0170839097362659,0,0.198645613222143,0,0,0,0,0,0,0,0.0305872853176335,0,0,0,0,0,0.319082753619566,0,0,0,0,0,0.0853285622736274,0,0,0,-0.0156443033134399,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0418393683838189,0,0,0,0,0.0754676228516855,0,0,0,0,0.202760210676934,0,0,0,0,0,0,0.427463596100094,0,0,0,0,0,0,0,-0.490589535691268,0.177977448843765,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0376050951919415,0,0,0.0227091543902757,-0.0189689790507057,0,0.260419822539132,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724021997057026,0,0,0,0,-0.07643487336844,0,0,0,0,0,0,0.206677009820513,0,0,0,0,0,0,0,0,0,0,0,0,0.101253684664152,0.580739823131681,0,0,0,0,0,0,0,0,0,0.0278671220314228,-0.082497749352592,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.201310900324971,0,0,0,0,0,0,0.0136475399374594,0,0,0,0,0,0,0,0,0,0.0495253956152662,0,0,0,0,0,0,0,0,0,0,0,0,0.333518564224417,0,0,0.181637669529659,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.00558818511044758,0,0,0,0,0,0,-0.098828103945527,0,0,0,0,0,0,0,0,-0.145951053429133,0,0,0,0.012759461395485,0,0,0,0,0,0,0,0,0,0.272584422012855,0,0,0,0,0,0.211255422119803,0,0,0,0,0,0,0,0,0,0.00599653128810312,0,0,0,0,0,0,0
X000792.SZ,0.119355416896555,0.0246499998777558,0,0,0,0,0,0,0,0,0,0,0.060342142730649,0,0,0,0,0,0,0.122727025797538,0,0.24114862345937,0,0,0.0669003841841928,0,0,0,0.119168423949021,0,0,0,0,0,0,0,0,0,0,0.136104595036373,0.00286779996718906,0,0,0,0,0,0.172146267298838,0,0,0,-0.00619688303061222,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0703341267188166,0,0,0,0,0,0,0,0,0,0,0,0.0610725435044003,0,0,0,0,0,0,0.0483555814718449,0,0.280908569318043,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.37335627444269,0,0,0,0.0196004550172324,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925669930207146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66976639774146,-1.73472347597681e-18,0,0,0,0.0742079648534725,0,0,0.0638207299575041,0,0,0.0401516545889283,-0.0519344572606775,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.104292216290818,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0216933854661472,0,0,0,0,0,0,0,0,0,0,0,0,0.161956653351396,0,0,0,0.0553648810428734,0,0,0.268337244927378,0.0166199114300048,0,0,0.016798108597595,0.0193405111160393,0,0,0.0616623700757088,0,0,0.00909688310042929,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420276045213974,0,0,0.195211067194285,0,0,0,0,0.0159964843738472,0,0,0,0,0,0,0,0,0,0,0.141299053929997,0,0,0,0,0,0,0,0,0,0.00787825986401858,0.0110532544485489,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.012517451465008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028846513016271,0.491281845119029,0,0,0,0,0,0.0245235248536463,0,0,0,0,0.00808484249997,0,0.431391164767036,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0071511091960931,0.00907128723686436,0,0,0,0,0,0
X000830.SZ,0,0,0,0.089077719260943,0,0,0,0.0677851488677084,0,0,0,0,0,0,0,0,0,0,-0.0170316870563005,0,0,0.146369819579644,0,0,0.104109585786373,0,0,0,0.128924738471151,0.185548511053729,0,0.443909611241362,0.188602702029868,0,0,0,0.0126054579543431,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0076648219829775,-0.0180793344978024,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.00838598807576088,0,0,0,0,0,0,0,-0.24032228042714,0,0,0,0.288760621912979,0.195249626360829,-0.0266757526390826,0,0.0435056215698924,0,0.244855827287409,0,0.0430259328932423,0,0,0.00179538903047768,0,0,0,0.217417412208667,0,0,-0.110700104672718,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0116857665836284,-0.0277878708341252,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0897106223434079,0,0.0610089571873706,0,0,0,0.0335080978947848,0,0,0,0,0,0,0,0,0.111452551889979,0.07005653742563,0,0,0,0,0,0,0,0,0,0,0,0.102902205463112,0,0,0,0,0.0377629996627186,3.46944695195361e-18,0,0,0,-0.00428596964455133,-0.00606728768007336,0,0,0,0,0,0
X600801.SH,0,0,0,0.309464917311232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239853349579344,0,0,0,0,0,0,0,-0.0193147767884568,0.112083649010907,0,0,0.0891351850751993,0.0156195315273695,0,0,0,0,0,0,0.142075575042349,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.456366324944366,0,0.158026369464438,0.0180421294389959,0,0,0,0.09524044604639,0,0,0,0,0.0927185145737954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118245365824161,0,0,0,0,0,0,0,0,0,0.0274712180876302,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0201464676925001,0,0,0,0,0.00784284665557178,0,0.139876011620428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857853384941583,0,0,0,0.192167497002926,0,0,0,0,0,0,0,0,0,-0.00399409055107215,-0.00389134572760833,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772032347766,0,0,0,0,0,0.060596450353184,0,0,0.0193305444071814,0,0,0,0,0,0.00838175607393489,0,0,0,0,0,0,0.0280081519030188,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.00588613778044753,-0.00226821159691079,0,0,0,0,0,0
X002271.SZ,0,0,0,0.160717133953802,0,0,0,0,0,0,0,0.0929427764853614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283588151978499,0,0,0,0,0.0747705947295884,0,0.229701521336019,0,0,0,0.0558662494140199,0,0,0,0,0,0,0,0,0.0391646707559014,0.0219454062586768,0.15300381477117,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652309580172674,0,0.00446086851549047,0,0,0,0,0,0,0,0,0.0372838607853518,0,0,0,0,0,0,0,0,0,0,0.072753147688887,0.139333733552597,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0205006620868697,0,0,0,0,-0.0386478323389064,0,0
Change_TY3M,0,0,0,0,0,0,-0.236895064620348,0,0,0,0,0,0,0,-0.167121743881363,0,0,0,0,0.211195943323164,-0.143362959380937,0,0,0,0,0,0,0,0,0,0,-0.162345048901208,0,0,-0.163189419714201,0,0,0,0,0,0,0,0,0,0,0,0,0.0322652180451571,0,0,-0.0307414103350769,-0.0497633386180699,0,0,0,-0.662906236864242,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405438641599794,0,0.530207807587529,0,-0.135332912471332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990306759267398,0,0,0,-2.74658225313269,0,0
