,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X000708.SZ,X002460.SZ,X000301.SZ,X000983.SZ,X600010.SH,X600362.SH,X600111.SH,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X600985.SH,X000786.SZ,X601991.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000933.SZ,X000807.SZ,X000932.SZ,X600176.SH,X601168.SH,X600348.SH,X002128.SZ,X600612.SH,X600219.SH,X601666.SH,X600096.SH,X300037.SZ,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0.0255111340877815,0,0,0.00748254031499095,0,0,0,0,0,0,-0.0655917501608701,0,0,0,0,0.0269381616773345,0,0,0,0.126583113388949,0,0,0,0,0,0,0,0,-0.00646029722280996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586409418246042,0,0,0,0,0,0,0
X601600.SH,0.057713520307444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438465525339399,0,0,0,0.324593891693038,0,0,0.244637561648762,0,0,0,0,0,0,0,0,0.0255025133534266,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618317979365605,0.0678579733479825,0,0,0.0209204855766769,0,0,0.00929956850244037,0,0,0,0,0,0,0.0152984761076796,0,0,0,0.0617227282913425,0,0,-0.100033717000146,-0.00326614813713741,0,-0.069934658848597,0,0,0,0,0
X600795.SH,0,0,0,0,0.133280439756029,0.113174563424347,0,0,0,0.0198007681141317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105961311969074,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0012907048162495,0,0.0432572944104946,0,0,0,0,0,0,0,0.0130475611592201,-0.0178226126439095,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0710969225923109,0,0,0,0,0,0,0,0.0616767244590637,0,0,0,0.145336880735854,0,0,0,0,0,0,0,0.239332944291708,0,0,0,0,0.0793284073347049,0,0,0,0,0.0901100518847884,0,0,0,0.0288726356662199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534929290935471,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0374980616150653,0,0,0,0,0,0.794118692736172,0.340628858158734,0,0,0,0,0,0,0,-0.209276038800444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381267141644393,0,-0.0231928410286766,-0.0537416570513859,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.239853782529907,0,0,0,0,0,0,0,0,0,-0.0094395739826268,0,0,-0.0308971868523615,-0.181644553604818,0,0,0,0,0,0,0,0,0,0,0.47126680169535,0,0,-0.00535505141673491,0,0,0,0,0,0,0,0.128681363324888,0,0,0,0,-0.041774658744644,0,0,0,0,0,0.00557886880696474,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0420205061074326,0,0,0,0,0,0,0.178457203664556,0,0,0,-0.0625716634464894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509934179143965,0.0463554664986767,0,0,0,0,0.0273334942973086,0,0,0,0,0,0,0,0,0.0203131917212233,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676875551211094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124577253089438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008995432527528,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0208006151324246,0,0,0,0,0,0,0,0,0,0,0,0.0682826770281319,0,0.231636893192828,0,0,-0.117861484192904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123827007807888,0,0,0,0,0,0,0,0,0.127708665369384,0,0,0,0,0.0241478723419244,-0.00692303021395113,0,0,0,0,0,0
X000983.SZ,0,0.133818822299309,0,0,0.0995821882381246,0.214037030239145,0,0,0,0,0,0,0,0,0,0,0.0985833228342558,0,0,0,0,0,0,-0.103792221239121,0.0741702369701479,0,0,0,0,0,0.151244565789883,0,0,0,0,0,0.0373246225709888,0,0,0,0,0,0,0,0,0.102626486724824,0,0,0,0,0,0,-0.00858365122745759,0,0,0,0,0,0
X600010.SH,0,0,0.0692232143926304,0,0,0.00707894400992162,0,0,0,0,0,0,0,0,0,0.0554342294622762,0,0,0,0.102718238014341,0,0,0,0.374748680224698,0,0,0,0,0,0.0231407204844643,0,0,0,0,0,0,0,0,0.0176783582250669,0,0,-0.0324784503681048,0,0,0,0,0,0,0,0,0,0.0558990557808362,-0.0401294506643263,0,0,0,0,0,0
X600362.SH,0,0,0,0.0174238775406084,0,0,0,0,0,0,0,0.0700722478474311,0,0,0,0.0109017129988725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175332027522831,0,0,0,0.164629920548973,0,0,0.160601459955137,0.0346770942314808,0,0,0.100401420456842,0,0,0,0,0.0128969984171791,0,-0.00128687768660883,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195855085925328,0.0935510478496641,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201725541155046,0,0,0,0,0,0,0.0110401978049906,0,0,0.072777148243659,0,0.00676534942344302,-0.00812797810710073,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0183380453175196,0,0.667038621776806,0,0,0.0947671948198495,0,0,0.415213116110892,0,0,0,0,0.224143410244493,0.396626834927242,0,0,0,-0.124451817770899,0,0,0,0,0,0,0.0758286770370935,0,0,0,0,0,0,0,0,0,-0.0808312318795329,-0.0668910271032479,0,0.0564901887012316,0,0,0,0,0,0,0,0.00482944969371229,-0.0133935556849252,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.0402912585495104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.168999362174789,0,0,0,0,0,0,0,0.254010081223567,0,0,0,0,0,0,0,0,0,0.180939214309294,0,0,0,0,0.00826141399333094,-0.0192340784480842,0,0,0,0,0,0
X600426.SH,0,0,0.0133228954925119,0.182655706575813,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.0140271840371694,0,0,0,0,0,0,0,0,0,0.0555688797662517,0.319605112376288,0,0,0,0.0512908616793304,0,0,0,0,0,0.182339273382509,0,0,0,0,0,0,0,0,0,0,0,0,0.00130906037192145,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.00588355739662858,0.0359432604932676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114854072416409,0,0,0,0,0,0,0,0,0,0,0,0,0.0503659317952716,0,0,0,0,0,0,0,0,0,0,0,0.0888428157421728,0,0.0312473660425107,0,0.0117016312143991,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.231946397553829,0,0,0,0,0,0,0,-0.0970101126046516,0.0657058750402848,0,0,0,0,0,0,0,0,0,0,0,0,0.0376217261157089,0,0,0,0,0,0,0.176074902646902,0,0.085589098906017,0,0,0,0,0.0736845329848729,0,0,0.434803834837223,0,0.000945195237764818,0,0,0,-0.029821919779042,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0224148486672678,0.482662561163085,0,0,0,0,0,0,0.0182110123623389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117287025970496,0,0,0,0,0,0,0,0,0.134897800379281,0,0,0,-0.0296565380982384,-0.00870436623042872,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0.0885514543049215,0,0,0,0,0.188106462187212,0,0,-0.136066359802542,0,0,0,0,0,0,0,-0.107887800905914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597989057686833,0,0.0809532154369193,0,0,0.0362082660633565,0.00950576258583327,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.237876282258473,0,0.00804238096688446,0,0,0,-0.185747565617601,0,0,0,0,0,0,0.0654200861499443,0,0,0,0,0,0,0,0,0,0,0,-0.283477933019634,0,0,0,0,0.0406106244797665,0.411846282204543,0,0.187508893135002,0.0959274580400992,0,0,0,0,0,0,0,0,0,0,0,0.043037697633743,-0.0302656756560437,-0.11916655903985,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.267661311468611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182853588466876,0,0,0,0,0,0,0,0,0.0247198716947203,0,0,0,0.168890391524462,0.079852638033194,0,0,0,0,0,0,0,0,0,0,0.201467129183873,-0.0651126042782451,-0.00951134331279699,-0.00757791766609037,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.07710822390521,0,0,0,0,-0.123208398253701,0,0,0,0.378630112022369,0.0507018882559282,0,0,0.0297397453743695,0,0,0,0,0.0974868610234992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062272659121142,0,0.273993667671928,0,0,0,0,0,0,0,0,0,0.077952772465536,0,0,0.0110450874507888,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.387979397424691,0,0,0,0.0255708022431529,0,0,0,0,0,0,0,0,0,0,0,0,0.125596102401256,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0193438179920821,0,-1.73472347597681e-18,0,0,0,0,0,0.00720505472064858,0,0,0.041731260397248,0,0,-0.0129764087174792,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184395788067598,0,0,0,0,0,0,0,0,0,0,0,0,0.0753232044202083,0,0,0,0,0.0363923857987794,0,0,0,0,0,0,0.0165732255238046,0,0,0,0,0.0423622833611337,0.123185745953795,0.0532291763264619,0,0,0,-0.00205951207056289,8.67361737988404e-19,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0579160394131242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137744912072551,0,0,0,0,0,0,0.258359009110678,0,0,0.11899449186831,0,0,0,0,0,0,0.0222809188936221,0,0.216687193989088,-0.0636263744286952,-5.42101086242752e-20,-0.00349736703678475,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0421433484820372,0,0,0,0.505794272773292,0,0,0,0.00567185981587692,0,0,0,0,-0.189613323024568,0,0,0,0,0,0,0,0,0,0,0,0,0.265607893877041,0.192038545457171,0,0.0103240134023405,0,0,0,0,0.224026891289723,0,0,0,0,0,0,0,0.0334982812337713,-0.225234744061348,0.00904897463516123,0,0,0,0,0,0,0
X000932.SZ,0,0,0.100031807606219,0,0.0574536490615197,0,0.182046613161811,0,0,0,0,0,0,0,0,0,0,0.0653785882520056,0,0,0,0,0,0,0,0,0,0.108961344957913,0,0,0,0.12758107425054,0.0529700449486663,0,0,0,0,0,0,0,0,0,0,0.340158118029245,0,0,0,0,0,0,0,0,0.0111833831195703,0.0144963522646379,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303677578250585,0,0,0,0,0,0,0,0,0,0.260131556178454,0,0,0,0,0.0730279773940882,0,0.254598012645606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233670276515659,0,0,-0.000646381090714637,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.151554917017326,0.0494661828560317,0,0,0,0,0,0.144274627658823,0,0,0,0,0,0,0,0,0,0,0,0.0375195864225165,0,0,0,0,0,0,0,0,0,0,0.00969002102246724,0,0.122289456287717,0,0,0,0,0,0,0.0856176414202266,0,0,0.242584114904363,0.0778255324827065,0,0,0,-0.0109005890019367,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.192966614745597,0,0,0,0,0,0,0,0,0,0,0,0.0806079844078647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179852246591519,0,0,0,0,0,0.0865083424600638,0,0.0660629664798764,0,0,0,0,0,0,0,0,0,0,0.12530082697654,0,0,-0.0145561218666015,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0721462001599325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379826918899455,0,0,0,0.0513610178552339,0,0.0287095481315063,0,0.062131839254234,0.045920050897128,0,0,0,0.0458592731753332,0.0230356639777818,0.0464928998220569,0,1.73472347597681e-18,0,0,-0.0111102162851371,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0762988249261581,0,0,0,0,0,0,0,0.0904226866917904,0,0,-0.048133510093359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175556984078643,0,0.130736943974082,0,0,0,0,0,0,0,0.0251538722630279,0,0,0,0,0,0.487866233334554,0,0.0195262072030369,0,0.0258511678067029,-0.0519846444828698,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247520484098939,0,0,0,0,0,0,0.129449983385215,0,0.0499816059931788,0,0,0,0,0,0,0,0,0.1493553220443,0,0,0,0.0872468269354419,0,0,0,0.0889884534074424,0,0,0,0,0.0648952328603958,-0.0757352551096229,0,0.0730447004421506,0,0,-0.00515719640151452,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568284297402139,0,0,0,0,0,0,0,0,0,0.181558323013199,0,0,0,0.172577716931766,0,0,0.0262998081399427,0,0,0,0,0,0,0.144422194950911,0.0354551129630884,0,0,0,0,0,0.0566415507241998,0,0,0,-0.0123861090999088,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312874880259079,0,0,0,0,0,0,0,0.299098200145506,0,0,0,0,0.123246314687761,0,0,0,0,0,0,0,0,0,0,0,0,0.0530966657783184,0.100291869356138,0,0,0,0,0.105536053110626,0,0,0,0.0175254343879271,-0.00530142547113365,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454444526131389,0,0,0.231272068249078,0,0,0,0,0,0.320314725328591,0,0,0.0175246368104286,0,-0.00963486224954758,-0.0391599660128625,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876614920008712,0,0,0,0,0,0,0,0.0897685031444393,0,0,0,0,0,0,0,0,0.0100140683020056,0,0,0,0,0.0879732605060805,0,0,0,0.0163979695774423,0,0,0,0.106499572850881,0,0,0,0.0897219036794982,0,2.71050543121376e-20,0.00666419955024019,0,0,0,0,0,0
X002353.SZ,0,0,0,0.204589179888088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257870963651042,0,0,0.19835499979131,0,0,0.165274098615687,0,0.0841712405182794,0.0213105670283013,0,0,0.271842379196826,0,0,0,0,0,0,0,0,0,0,0,0,0.00589391336850718,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112724103405064,-0.0125956702429415,0,0,0,0,0,0,0.0766287729378552,0,0,-0.0876609975543618,0,0,0,0,0,-0.176567261983727,0,0,0,0,0,0,0,0,0,0,-0.0307189976881555,0.0598050473993869,0,0.0765015408161431,-0.110558237005232,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152184772899731,0,0,0,0,0,-0.887767895443325,0,0,0,0,0,0,0,0,0,0.692717250029283,0,0.994973707005992,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115629170244977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335081274479949,0,0.0570393705857673,-0.65104237260078,0,0,1.17508558309463,0,0,0,0,0,0,0
RealEstate_excess,0.217549417661222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345374842079302,0,0,0,0,0,0,0,0,0,0,0,0,-0.278739971786553,-0.0944832455978537,0,-0.0721057452169399,0,0,-0.026679023150297,0,0.282690791307979,0,0,0,0
MKreturn,0.119170878879331,-0.176930850848317,0,0,-0.0183741216191172,-0.0101681264678276,0,0,0,0,0,0,0,0,0,-0.01401644939807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398017300117969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521497060875848,0,0.0915056005543773,-0.0541761304746177,0.0147407171112019,-0.00302460028038719,0.364997645428084,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270417779916542,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598282613319957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104917620811447,-0.0533386379501494,0.0797086604215235,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425415716494519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.000377079627798876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583203403430218,0,0,0,-1.65789843353348e-06,-0.00692890450827985,0,0,0,0,0,0,0,0,0,0,0,0,0.000815259781513784,0,0.00400698529562393,0,0,0,0.0176477153697368,0,0
