,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600111.SH,X600362.SH,X600795.SH,X600886.SH,X600188.SH,X600027.SH,X601992.SH,X600688.SH,X600309.SH,X000898.SZ,X601158.SH,X000709.SZ,X600583.SH,X000792.SZ,X000883.SZ,X000539.SZ,X002353.SZ,X600489.SH,X000825.SZ,X000629.SZ,X600547.SH,X000027.SZ,X000630.SZ,X600549.SH,X600808.SH,X600352.SH,X600660.SH,X000831.SZ,X601699.SH,X600008.SH,X600578.SH,X600315.SH,X000959.SZ,X000983.SZ,X600098.SH,X002470.SZ,X000937.SZ,X600307.SH,X600863.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0.00253609630601732,0,0,0,0,0.0025886090924503,0,0.0914564290417343,0,0,0,0.0159114211179564,0,0,0,0,0,0.0547530193841027,0,0.0774236895896667,0.037293397699343,0,0,0,0.26804619026416,0,0,0,0.0277232319110416,0.0817261631312255,0.00571319799404075,0,0,0.0200867307692545,0,0,0.024725154262894,0,0,0,0,0,-0.00783098613442818,0.00114010483824541,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.119939976643401,0,0.14776107418966,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228999245761127,0,0,0,0,0.202198563280076,0,0,0.012246663920321,0,0,0,0,0,0,0,0,0.146336254568562,0,0,0,0,0,0,0,0,0
X600795.SH,0,0.110661094492967,0,0,0,1.73472347597681e-18,0,0,0,0.0578415010397952,0,0,0,0,0,0,0,0,0,0.169061945365521,0,0,0,0,0,0,0.00635621891536309,0,0,0,0,0.0276588567457932,0,0,0.0112340919246021,0,0,0,0,0.0293307615733296,0,0,0,0,0,0,0,0,0,0,0,0.0119459716009583,0,0,0,0,-0.107269833977431,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00289595610200568,0,0,0.00128669061365625,0,0,0,0,-0.00989149768841352,0,-0.0357910975292548,0.184805902074558,0,0,0,0.0604101374365683,0.165505240557385,0.0726585050422989,0.0402074534257629,0,0,0,0,0,0,0,0,0,0.0754006317424762,0,0,-0.0135428394663656,0,0,0,0,0,0,0
X600188.SH,0,0.312896701698392,0,0,0,0,0.253046132660316,0,0,0,0,0,0,0,0,0,0,0.210371945227368,0,0,0,-5.42101086242752e-20,0,0,0.030800657397638,0,0,0,0,0,0,0.0481101895684886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399150553627011,0,0,0,0,-0.0216497506696496,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.133705143237564,0,0,0,0.0413599764179557,0.170531805638472,0,0,0,0.079239372971939,0,0.0327392187701034,0,0,0,0,0,0.0171208802520386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515993483414153,0.0393338421355263,0,0,0,0,0,0,0,0,0,0,0.000344555497309277,0.00372821670339322,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436861773931581,0,0,0,0,0.00972800682492303,0,0,0,0,0,0,0.1124035571533,0,0,0.0987466114406,0,0.164444368456543,0.0612043318285018,0,0,0,0,0,0.0149320068877047,0,0.108148604765338,0,0,0,-0.0136755818942803,0,0,0,0,0,0,0
X600688.SH,0,0.0160125188934297,0,0,0,0,0,0,0,0,0,0,0,0,0.290725489864609,0,0,0,0,0,0,0,0,0,0.0482541308528876,0,0.0493564967300651,0,0,0,0,0.196939029259386,0,0,0,0,0,0,0,0,0,0.0556488264420147,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0128637933711341,-0.00498990606231273,0.207360846365213,0,0,0,0,0
X600309.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.128989649449308,0,0,0,0,0,0,0,0,0,0,0,-0.0220926743830037,0.104444165383416,0,0,0,0.00019180736443803,0,0,0,0,0.135078083011989,0.274088082846277,0,0,0,0.0428951896393617,0,0,0,0,0,0,0,-0.014429755425079,0,0,0,0,-0.00986351059569908,0,0,-0.00953031740991543,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.141516964762975,0.142975656000041,0,0,0,0,0,0,0,0,0,0,0.0424498507510501,0.200274320448213,0,0,0,0,0,0,0.1455274650596,0,0,0,0,0,0.0366075346980886,0,0,0,0,0,0,0,0,0,0,-0.0424585844817956,0,0.119274430597507,0,0,0,0.0219088196363292,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.117181254593442,0,0,0,0,0,0,0,0,0,0,0,0.00129772145337375,0,0.0254658132328252,0,0,0,0,0,0,0,0,0,0,0,0,0.0748608274361326,0,0,0,0,0,0,0,0.0783917745871659,0,0.0143960871281963,0,0,0,0.124267432676234,0.0366461057089496,0,0,0,0,0.00722336346743846,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0431250112943451,0,0,0,0.13502973690364,0,0,0,0,0,0,0.0642759180508245,0,0,0.266474317345201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111366178030264,0,0,0,0,0,0,0,0.186864086805111,0,0,0,0,0.0999448321572259,0,0,0,0.00845528169890144,-0.0260453158923798,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0179091207729393,0,0,0.0613157107534317,0,0.0439612138297543,0,0,0,0,0,0,0,0.0100926471529864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593297315455283,0,0,0,0.0168112569048795,0,0,0,0,0,0,0,0.121455371437709,0,0,0,0,0.015754899528816,-0.0167411321027437,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0435888710078485,0,0,0,0.0334899121681099,0,0,0,0,0,0,0.0558787741593009,0,0,0,0,0,0.124531336882645,0,0,0,0,0.0786239578992311,0,0,0,0.068329741679909,0,0,0,0,0,0.0559390819981718,0,0,0,0,0,0,0.0655307356928796,0,0,-0.00942883683510924,-0.041824606499195,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.288032894338042,0,0,0,0,0.197262909169648,0,0,0.0638924484396842,0,0,0.125524244312003,0,0,0,0,0,0.0623936390514414,0,0.101365020747107,0,0,0,0,0,-0.0177274579591779,0,0,0,0,0,0,0.062568881877843,-0.1698390294465,0,0,0.165350149422585,0,0,0,0,0,0.0424812547950967,-0.0274942469372562,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.093647336436115,0.0223867273727026,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268108538190025,0,0.00581680817237391,0,0,0,0.209835218689763,0,0,0,0.0192141815163869,0,0.00412138630352865,0,0,0,0,-5.42101086242752e-20,-0.0263547239426968,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364563577474488,0,0.0713482674747574,0,0.0114401990848701,0.161611540760517,0,0,0,3.46944695195361e-18,0,-0.0152453823713068,-0.0969030558211334,0,0,0.0513472012347226,0,0,0,0,0,0,0.199095970245103,0,0,0,0,0.0947266905410984,0,0,0,0,0,-0.0314244989842515,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0646750121216034,0.18254207909608,0,0,0.228473029566502,0,0,0,0,0,0,0,-0.0121192289297188,0,0,0.153241107929124,0,0,0,0.0513247420238567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103454263487446,0,0,0,0.137531626407738,0,-0.0190863162173265,0.0198388412656012,0,0,-0.00913584948734921,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0413288420788487,0,0,0,0,0,0,0,0,0,0.265327599583145,0,0,0,0,0,0,0,0,0,0.169738246500477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151374137886197,0,0.1662465483132,0,0.0641769651823136,-0.0724594404053629,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.153930100363238,0.15477592122038,0,0,0,0,0,0,0,0,0,0.0392333479418397,0,0.41009854631904,0,0,0,0,0,0,0.194746760267096,0,0,0,0,0,0,-0.0644472142567081,0,0,0.0560257713976768,0,0,0,0,0,0,0,0,0.0341785149481028,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0.13216533562959,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,-0.0139183339489957,0,0,0,0,0,-0.00869747329141349,0,0,0,0.0343115239410695,0,0,0,-0.016978897250612,0,0,0.0108058585346957,0,0,0,0,0,-0.0094292807767622,0,0,-0.043443501319159,0,-0.0182009998168395,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412490787339558,0,0,0.231549061499267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523797431527181,0,0,0,0,0.0739096354443014,0.090867978999208,0,0.0862509633132916,0,0,0,0,0.00595215928511513,0,0,0,0,-0.0831665468834709,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112650201777487,0,0,0.00628913728666945,0,0,0.0512183666376354,0,0,0,0,0,0,0,0,0,0,0,0,0.186771979984153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239789994214437,0,0.075411849045718,0,0.0196746730626403,-0.00694132899933166,0.0022185509189594,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0426638966162053,0.172609357577885,0,0,0,0,0,0.106907687431863,0,0,0,0.0306682080693469,0,0,0,0,0,0.181689083644765,0,0.000846864204125806,0,0,0,0,0,0,0,0,0.161020149305095,0,0,0,0,0,0.0851491088565168,0,0,0,0,0,0,0,0.0134469396289807,-0.035373999277856,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187415620227358,0,0.211968044428823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120275179934464,0,0,0,0,0,0,0.212675528872106,0,0,0,0.0290288218101174,-0.120181090777741,0,0,0,0,0,0
X600352.SH,-0.059273507035649,0,0,0,0,0,0,0,0,0,0,0.0823359313187153,0,0.0640308683884861,0,0,0.0240777481075264,0,0,0.0390243921980874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118156465502826,0,0.118772068397445,0.224304421145857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338083735381116,0,0,0,0,0.129686974810317,0,0
X600660.SH,0,0,0,0,0.107354986166394,0,0,0,0,0,0,0,0,0.0986195265931242,0.0581989835031041,0,0.176701883075922,0,0,0,0,0,0,0,0,0,0.0147184487184063,0,0,0,0,0,0,0.0135943970060871,-0.0191671658286538,0,0,0,0.132177977434572,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102173362863767,0.00235326369559641,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0961129999477144,0,0.154614224669362,0.26848758872013,0,0,0.0560444868643253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127281616559526,0.0254546182806716,0,0,0,0.0363340828722216,0,0,0,0,0,0.0256062557152862,0,0.0263516266400038,0,0,0,0,0.00271419564801848,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198332633468024,0,0.0139793973604823,0,0,0,0,0,0,0,0,0,0,0,0.0475722120616355,0.0312824052225465,0,0,0,0,0,0,0,0,0,0,0.0065085447298591,0,0,0.186760327967915,0,0.124914249489073,0.131289265871801,0,0,0,0,-0.0267310077760566,0,0,0,0,0,0,0
X600008.SH,0,0,0.0263566568805854,0,0,0,0,0,0,0,0,0,0,0,0.107611405069919,0,0.0391222046224093,0,0,0.0632586029393215,0,0,0,0,0,0,0.192061800701825,0,0,0,0,0.161849249695135,0,0,0,0,0,0,0,0,0.042030131910416,0,0,0,0,0,0,0.0949224833908916,0,0,0,4.70690605758983e-05,0.00534938110261378,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410266535990915,0,0.00417786346751635,0.0463514789585339,0,0,0.208678903214889,0,0,0,0,0,0,0,0,0,0,0.0467782637795083,0,0,0,0,0,0,0,0.130760727425346,0,0,0.0191796144846537,0,0,0,0,0,0.296264495952725,0.00656286237220914,0,-0.00773622823029187,-0.0259450457468092,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184661510055728,0,0.195441895190602,0,0.00324458056452335,0,0,0,0,0,0,0.0516798603841164,0,0,0.0549738360806849,0.160625307367092,0,0.00175105446462824,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151578973678676,0.0724209272973356,0,0,0,0,0,0,0,0.0894513145545355,0,0,0,0,0,0,0,0,0,0.0411811838601796,0.0527325056505394,0,0,0,0,0.0693840550141278,0,0.158791362321598,0,0,0,0.00161026372748496,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.109108953720688,0,0.038315203441441,0.0364452531117481,0,0,0,0,0,0,0.0153886351539149,0,0,0,0,0,0,0,0,0,0,0,0.00356316808361364,0,0,0,0,0,0.0338175021535209,0,0,0,0.56873204547376,0.0122294225658588,0.0541848633108927,0,0,0,0,0,0,0,0.0672143770149969,1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189762168113971,0,0,0,0,0,0,0,0,0,0,0.0265824067905706,0,0,0,0.00808569352283601,0,0,0.0546950610043742,0,0,0,0,0.0808896041078088,0.229552434247394,0,0.0827682463304046,0,0,0.093745107175326,0,0,0,0,0,-0.00462354910466592,-0.00236753414066334,0,0,0,-0.0147355413796384,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.00990648787901299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31361191282433,0.0853538242441427,0,0,0,0,0,0.100117478796575,0,0,0,0,0,0,0,0,0,0,0,0,0.0376741719371839,0,0.0315731665919434,0,-0.0184571266535933,0.0173748075543999,0.00760612210987856,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130433150805235,0,0.0116470825610636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887735143589068,0,0,0,0.477688453269015,0.0105440729618877,0,0,0.0778895008609788,0.138458189680949,0,0,0,0,0,0,0,0,0.00425488793021443,0,0,0,0,0,0
X600307.SH,-0.129307029493141,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0479977211579904,0,0,0.0853679324284335,0,0.384309873122556,0,0,0,0,0,0,0.0656189758026175,0.0602052823821352,0,0,0,0,0.130433199046503,0,0,0,0,0,0,0,0.0355922224461383,0,0,0,0,0,0,0,0,0.0373551586899488,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990791178359884,0,0,0,0,0,0,0,0,0.379470477973309,0,0,0,0,0.0267684570251363,0,0,0,0.280597495551845,0,-0.00261450091165183,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0.0367747315408117,0,0,0,0,0.0511762677818549,0,0,0,0,0,0,0,0,0,0,0,0.0898145660414507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35422925382464,0,0,0,0,0.219240908959505,0,0,0.00634498036674757,-0.0021497697592174,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.089567336930136,0,0,0,0,0,0,0,0,0,-0.118668897732517,0,0,0,0,0.0961531493943313,0,0,0,-0.0311986431134428,0,0,0,0,0,-0.0201824280526958,0,0,0,0,0,0,0,0,0,-0.0010391737746963,0,0,-0.0407122086402205,0,0,0,0.0168035474160995,-0.0659674989548333,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.791025756199572,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,-0.639036933583118,0,0,0,0,8.67361737988404e-19,0.604189024442577,-0.319661583392297,0,0,0.4826663209442,0,0,0,0,0,-0.552312911470018,0,0.610115684548306,0,0,0,0,0.0419895903025005,0,0,0,0,0,0
TED,0.027733177674004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149764368714483,0,0,0,0,0,0,0,0,0,-0.568169173082419,-0.299399863284599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761575867369029,0,0,0,0,-0.21891570404257,0.420375923082753,0,0,0,0,0.514257052224149,0,0
RealEstate_excess,-0.145523550374264,0,0,0,0,-0.110433644310237,-0.15204827308029,0,0,-0.203953500181811,0,0,0,0,0,-0.173195438073051,0.132438603561564,0,0,0,0,0,0,0,0,0,0,0,0.0877648523703219,0,0,0,-0.019852453394469,0,0.0153702909152335,0,0,0,0,0,0,0,0.0217246480613253,0,0,-3.46944695195361e-18,0,0.0400371301913048,0,0,0,0.0443665930093275,-0.101575336743446,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117677583315442,-0.113493490339144,0,0,0,0.00601049017373319,0,0,0,0,0,0,0,0,0,-0.254157822985756,0,0,0,0,0,0,0,0.10688392290571,0,0,0,0,0.0418616674700235,0,0,0,0.00615932953048692,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.96002479528867e-05,0,0,0,-0.00101994635997551,0,0,0,0,0.00520014679740741,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212874368963365,0,0,0,0,0,0,0,0,0.00266243941410621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0806328943316719,0.0598326178217818,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.001097807911633,0,0,0,0,0,0,-0.00218731006309774,0,0,0,0,0,0,0,0,0,0,0,0.00314924870698446,0,0,0.000709503414498676,0,0,0,0,0,0,0,0,0,0,-0.00305063023496886,0,0,0,0,0,0,0,0,-0.00139827909262324,-0.00234214751170096,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00766679126966495,0,0,0,0,0,-0.000818114490985695,0,0,0,0,0,0,0,0,0,-0.00634547703298988,0.00425200963185652,0,0,0,0,0,0,0,-0.00469988907365435,0,0,0,0,0.00661584049244821,0,0,0,0,0,0,-0.00400158335223609,-0.00511254318278809,0,0,0,-0.308567622478377,0,0
