,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X600688.SH,X601992.SH,X600111.SH,X600795.SH,X600362.SH,X600188.SH,X002466.SZ,X601991.SH,X600547.SH,X600660.SH,X600516.SH,X000898.SZ,X000709.SZ,X300072.SZ,X600886.SH,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600219.SH,X600489.SH,X600339.SH,X600549.SH,X600352.SH,X002092.SZ,X000553.SZ,X000630.SZ,X601158.SH,X000825.SZ,X000792.SZ,X000983.SZ,X000883.SZ,X000807.SZ,X000723.SZ,X600176.SH,X002271.SZ,X600299.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,-0.0409494796754701,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487006034133292,0,0,0,0,0,0,0,0,0,0,0,0.0775660813236507,0,0,0,0,0,-0.0844925656805304,-0.0292824132627063,0.0347499860266631,0,0,0,0.591812353001609,0,0
X600660.SH,0,0,0,0,0,0.0647986006372736,0,0,0.0366391268953848,0,0,0.11757581636873,-0.086534537636814,0,0,0.0608358727070492,0,0,-0.0913543232484824,0,0,0,0,0,0,0,0,0,-0.0450585817579409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404788033174392,0.301289724310066,0,0,0,0.00581636256730199,-0.0271266031988327,0,0,0,-0.139581019197021,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14361455288807,0,0,0,0,0,0,0,0.194036808061736,0,0.193634798999672,0.0063812139835531,0,-0.0797194136535107,0,0,0,0,0,0,0,0,0.57880784028437,0,0,-0.0800767033668525,0,0,0,0,0,0,0.00235321949127217,0.0393581927241585,0,0,0,0,0,0
X000898.SZ,0,0,0,0.135633730829706,0,0,0.0433320267880017,0,0,0,0,0,0.0140266252684839,0,0,0,0,0,0,0,0.0373238200780197,0,0,0,0,0,0,0,0,0.298596056382867,0,0,0.029403618215909,0.0321344804077506,0,0,0.0998115111492719,0,0,0.0505508271646053,0,0.0221979045422164,0,0,0,0,0,0,0,0,-0.00902629340248364,-0.0117247691460505,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.153143030780453,0.121614523132077,0,0,0,0.10092622592985,0,0,0,0.0135547771802785,0,0,0,0,0,0,0,0.0786128591073576,0.148064531610605,0,0,0,0,0,0.141034800170419,0.035135858077713,0,0,0,0,0.119082481629881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0757845509062632,0,0,0,0,0,0,0.150464206059285,0,0,0,0,0,0,0.268250583616441,0,-0.347009238290749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.243768920466719,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0126332718652742,0,0.0356430257518439,0,0,0,0,0,0,0,0,0,0,0,0.081603217585145,-0.0165496422103446,0,0,0.0382629512980015,0,0,0,0,0,0,-0.0662437806180223,0,0,0,0,-0.0624968285692314,0,0,0,-0.0435494208163815,0,0,0,0,0,0,0.0917400975153118,0,0,0,0.00288105573582628,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0615677228936476,0.0721042951614067,0,0,0,0,0,0,0,0,0,0.0351680812300945,0,0,0,0,0,0,0.040543848862549,0,0,0,0.0171851742757642,0,0,0.0432883555125741,0,0,0,0.0711873782958109,0.0609811167796113,0,0.0390996737524167,0.119886900352295,0,0,0,0,0,-0.00337040884312072,0.0240091516421976,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.19258860987893,0,0,0.0455988287988138,0.638789145457915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.323889081939073,0,0.0710009273567058,0,0,0,0,0,0,0,0,0.0543816087724924,0,0,0,0,0,0.0149926843150521,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.173640390686854,0,0,0,0,0,0,0.035847902781455,0,-0.00585242033174372,0,0,0,0,0,0,0,0.0649078564136585,0,0,0,-0.0910993537470485,-0.0407826448407334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655208451520287,0.00877296951872081,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.202928300373284,0.140930115795933,0,0,0,0,0.309926906200598,0,0,0,0,0.0577441134340923,0,0,0,0,0,0,0,0,0,0.00346451917415077,0.0521009957830184,0,0.0684670113240957,0,0,0,0,0.059109546207778,0,0,0,0,0.145712785926868,0,0.0227647100015111,0,0,-0.0143259619181061,0.0081067226271894,0,0,0,0,0,0
X600808.SH,0,0,0,0.369223503406817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437293799925392,0,0,0,0,0,0.0551328135520317,0,0,0,0,0,0,0.079146505786578,0,0,0,0,0.056237902857796,0.0825040256717587,0,0,0,0,0,0,0,0,-0.0233967843750248,0.0464994634408958,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00499118142282676,0.0438774549173778,0,0,0,0,0,0,0,0,0,0,-0.029414228498682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100978912100603,0,0,0,0,0,0,0,0,-0.0195637453991448,0.0207434378758874,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.045245131950734,0.0703603948343412,0,0,0,0,0,0.218272659015352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520954320491935,0,0,0,0.0794585968233094,0,0,0,0,0.0109620301629001,0,0,0,0,0,0,0,0,-0.0165120285348937,-0.0138237153238899,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0.260432061831731,0,0,0,0,0,0,0,-0.0465633673356166,0,0,0,0,0,0,0,0,0,0.0943804944662288,0,0,0,0.206317001661289,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0103518185137094,-0.0665931041750715,0,0,0,0.656536193897195,0,0
X600549.SH,0,0,0,0,0,0,0.102889742730573,0,0,0,0,0,0.270700322891913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189081485219219,0,0.0384800198820082,0,0.232661836926744,0,0,0,0,-0.0070361377184456,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0111661603595661,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0238321102047132,0,0,0,0.00462681463611219,0,0,0,0,0,0,0,0,0,0.0472193188787368,0,0,0,0,0,0,0,0,0.0226249933903944,0,0,0,0,-0.0161854652433897,8.67361737988404e-19,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552624893579659,0,0,0,0.379720853983418,0,0,-0.0597195732342257,0,0,0,0,0.293652921886387,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0645109849985384,0,0,0,0,0,0,0,0,-0.0454219557934875,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0713863267512884,0.130666300639978,0,0,0,0,0,0,0,0,0,0.0847207819319805,0,0,0,0,0,0,0,0,0.0844982248309409,0,0,0,0,0,0,0,0,0.0036936999358509,0,0,0,0,0,0,0.395441395228288,0,0,-0.0180395193582745,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0130508478707896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222177900022941,0,0,0,0.0160275865402058,0,0,0.0354318363248779,0.0266117804523157,0,0,0,0.0250931241685511,0.169901883464669,0,0.0330414390270105,0,0,0,0,0.117195402635079,0,-0.00297828644542454,0.0108759435872822,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0653637519661131,0,0,0,0,0,0,0,0,-0.00482236816309713,0,0.000325232977126907,0,0,0,0,0,0,0.0260518636889946,-0.0114225926519335,0,0,0,0,0,0.0596626872403853,0,0,0,0,0,0,0,0,0,0.138383416910142,0.0678940920436118,0,0,0.00828454004288087,8.38324351780883e-05,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0315425054473951,0,0,0,0,0,0,0.0180134931380964,0,0.073764917100753,0,0,0,0,0,0.0175613591659016,0,0,0.175026882695866,0,0,0,0.00140997020161127,0,0.0639861251636468,0.0622092907183542,0,0,0,0.0412311891498499,0,0,0.0612953018992882,0,0,0,0.00155283757537926,0,0,-0.00564991462419568,0,0,0,0,0,0,0
X000792.SZ,-0.240504307445954,0,0,0,0,0,0,0,0,0,0,0,0.175482698649119,0,0,0,0.328763942706424,0,0,0,0,0,0,0.0749938415778919,0,0,0,0,0,0,0,0,0,0.0500412547324184,0,0,0.0907443320561829,0,0,0,0,0,0,0,0,0,0,0.156199300834539,0,0,-0.00817717667285278,0.0288930729698323,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.15765805792189,0,0.00592711220840661,0,0.121736170037029,0,0,0,0.141258939198662,0,0,0,0,0,0,0,0,0.376460196347331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150432622170955,1.0842021724855e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.000809198595441418,0,0,0.0728467792331671,0,0,0,0,0.0143340996100785,0,0,0,0.0174830101259634,0,0,0,0,0,0.0208725537821634,0,0,0,0,0,0.0405472256137313,0,0,0.0129032958770693,0,0,0,0,0.0137561608856262,0,0,0,0,0,0,0.16511067511163,0,0,-0.00845098177871936,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.386006897741683,0,0,0,0,0.200142260438405,0.061815682138926,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0522690329118137,0,0,0,0,0,0,0,0.119871417962112,0,0,0,0,0,0,0,0,-0.0138560316783131,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735376194308047,0,0,0,0,0,0.0331497806685049,0,0,0,0,0,0,0.0751950860216661,0,0,0,0,0,0,0,0,0.0908531767481102,0,0,0,0.00477581079663589,0.0719718357691036,0,0,0,-0.0234717142645507,0.0637070474217541,0,0,0,-0.0309618257663221,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.172917276106807,0.0638669889254988,0,0,0,0,0,-0.00606443635798636,0.0947168652321733,0.0466969330100518,0,0,0,0,0,0,0,0,0,0,0,0,0.106862466945423,0,0,0.0844318694592537,0,0,0,0,0,0,0,0,0,0.208601925710685,0,0,0,0.00628600994634864,0.0166726255166907,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.250446628766233,0,0,-0.138946496012187,0,0,0,0,0,0,-0.0741829144011521,0.32091325875192,-0.0497187125264213,0,0,0,0,0,0,0,0.0904634206429424,0,0,0,0,0,0,0,0,0,0,0,0.0308030956813919,-0.126633267332046,0,0,0,0,0,0,0,0,-0.00566581174267574,0.0166349152842441,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0246414114699025,0,0,0.138643790485853,0,0,0,0,-0.128802675917907,0,0,-0.0647752373011769,-0.0462919785177424,0,0,0,0,0,-0.0183740174800293,0,0.0684669424247783,0,0,0.0783731634114016,0.00512921861932262,0,0,0.0785608648139465,0.0848966670905834,0,0,0,0.239834063985219,0,0,0,0,0,0,0,0,0,-0.0290820470176078,0,0.218348523493612,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0970169534795804,0,0,0.064627769899419,0,0,0,0,0.0232203396397317,0,0.0167692533592756,0,0,0,0.0166790575585545,0,0,0.221239220672338,0,0,0,0,0,0.0367254254903092,0.0531556890446251,0,0,0,0,0.00776266301412237,0,0.113892456968244,0,0,0,0,0,0,-0.00454583885825713,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0735552031207701,0,0,0,0.0437700037173914,0,0,0,0.0715232598872112,0,-0.00395710316708296,0,-0.123531561187872,-0.0317912372399665,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0656423779338395,0,0,0,0,0,0.0609860795954373,0,0,0,0,0,0.132661822397049,0,0,0,0.0201615798992128,-0.0886597210179102,0,0,0,-0.123699223695138,0,0
Slope,0,0.896259874778939,0,0,0,1.34503243787201,0,0,0,0,0,0,3.40788166943869,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.700360648668655,3.26423088627968,0,-0.21672131494363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.851701810423636,0,-0.593113013748138,0,0,0,0,0,0,0,1.82693075954563,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.353894919784154,0,0,0,-0.41470678390158,0,0,0,0.28885679841307,0,0,0.756251231320906,0,0,0,0,0,0.237334015568175,0,0,0,0,0,-0.175989377758497,0,0,0,0,0,0,0,0,0.29378994787967,0,0,0,0,-0.197155686477673,0.0832832637592455,0,0,0,0,-1.99504039235149,0,0
RealEstate_excess,0,0,0,0,0,-0.025218219134524,0,-0.165910449056406,-0.0861248688232754,0,0,0,0,0,0,0,0,0,0,0,-0.153118282915985,0,0,0.00861887022357804,0,0,0,0,0,0,0,0,0.0592222999017629,0,0,0,-0.0307448468727723,0,0,0,0,-0.139322472497353,0,0.0593186019494078,0,0,0.146724631023125,0,0,0,-0.0198901469894261,0.0225826260850306,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163207306411617,0,0.0116553976980458,0,-0.02704707864085,0,0,-0.123062225297628,0,0,0,0,0,0,0.0129624688399385,0,0.00416872193992606,0.0262037820320949,0,0,0,0,0,0,0,-0.0485659259824016,0,0.00432459844509673,0,0,0,0,0,0,-0.00208744187766353,0.00706315679926382,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366489815512191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000882289927047992,0.00102994135746123,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825646647864206,-0.034653385238797,0.0880639414608944,-0.0129852612339832,0.119500747631008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828117488058387,0,0,0,0,0,0,-0.0138169330759823,-0.162833078483054,0,0,0,0,0.231236737259205,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171418706152795,0,0,0,0,0,0,-0.00499986674656484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134427752484955,0,0.0257371449665093,0,0,0,0.0133362467398363,0,0,0.00308635207326003,0.00532889013530224,0,0,0,0.285630068006524,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100189679023028,0,0,-0.0217233567573147,0,0,0,-0.00360029744781226,0,0,0,-0.00258841492211906,0,0,0,0,0,0,0,-0.0132370772561948,0,0,0,0,0,-0.00981215675955997,0,0,0,0,0,0,0,0,0.010563441341971,-0.0020092484055739,0.00669463949217489,0,0,0,-0.00991522591557988,0,0
