,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600426.SH,X600886.SH,X600795.SH,X600362.SH,X600176.SH,X000983.SZ,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X600995.SH,X000629.SZ,X000786.SZ,X600160.SH,X000807.SZ,X000408.SZ,X000723.SZ,X600219.SH,X600096.SH,X600489.SH,X000831.SZ,X600378.SH,X002080.SZ,X000933.SZ,X000932.SZ,X600348.SH,X000630.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.123052587881816,0,0,0,0,0,0,0,0,0.0343635952758281,0,0,0,0,0,0.133925807942443,0.0370275298050596,0,0.0361953524674215,0,0,0,0,0,0,0,0.0139872675345842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213713934568335,0.0124658022742092,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.26510532330026,0,0,0,0,0,0,0,-0.00719674401647877,0,0,0,0.085266586408891,0,0,0,0,0,0,0,0,0,0.0128176752551035,0,0.060304399363743,0.0693311435605847,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628416551197209,0,0,0,0,0,0,0,0,-0.0467151497752386,0.0333087598074238,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0440644064581967,0,0,0,0.039975739589605,0,0.202699606242441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563477040218129,0,0,0,0,0.0436791930883375,0,0.0025750952840201,0.0208110895137609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015704820727326,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.133979373136843,0,0.164133856389796,0,0,0,0,0,0.0229251760535081,0.0553934608799062,0.0596091458611454,0,0,0,0,0,0,0,0,0,0,0,0,0.221880390562222,0,0,0,0,0,0,0,0,0,-0.0768395025330785,0,0.265729117125127,0,0,0,0,0.0491779839219997,0.018790981361818,-0.0178547817849234,0,0,0,0,0,0
X600188.SH,0,0.639075173656396,0,-0.159552973172732,0,0,0,0,0,0,0,0,0.0455761860953381,0,0,0,0,0,0,0,0,0,0.105904722561372,0.0259107072528586,0,0,0.142666309387685,0,0,0.0910262425759936,0,0,0.0271033184984464,0,0,0,0,-0.0797019492156568,0,0,0,0,0,0,0.13657609313323,0,0.133026780367212,0,0,0,0,-0.0157660980502086,0.0179796208958211,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0779137810072574,0,0,0,0,0,0,0,0.464945051352428,0,0,0,0,0,0.038943627584126,0,0,0,0,0,0,0.117113856410056,-0.100574900941621,0,0,0,0,0,0,0,0,0,0.149100855932364,0,0,0,0,0,0.00553929357708699,0.000868499335067771,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0432569864234822,0,0,0.581374055827376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650288376345664,0,0,0,0,0,0,0,0.00629777060645121,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0205296918743521,0,0.588806851828971,0,0,0,0,0,0,0.109488278859267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630121016519384,0,0,0,0,0,0,0.0423527485913497,0.125718760475282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489295555982533,0.00644008391683208,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.299867217820887,0.169758780947307,0,0,0,0,0,0,0,0,0,0,0,0,0.114877599955325,0,0,0,0,0.0711973760101758,0,0,0,0,0,0,0,0.0451895750951007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145248813612503,0.00491765845171697,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.076250521190454,0,-0.00338230690680272,0,0,0,0.179843997396597,0,0,0,0,0,0.141918672442948,0.147198359731954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13013690972668,0,0.0607280754389632,0,0,0,0,-0.00495124863931149,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119963021619262,0,0,0,0,0,0,0.699755674992689,0,0.127449480810234,0,0,0,0.112874447500944,-0.0195226520997654,0,0,0,0,-0.0478377601364754,0,-0.0730536542476397,0.190597176162851,0,0,0,0,0,0,0,0,0,0.0168209407519805,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.211977645819785,0,0,0,0,0,0,0,0.0207753167588792,0,0,0,0,0.127544469828222,0,0,0,0,0,0,0,0,0.133838473492025,0.0871849414567901,0.060943121100084,0,0.0233739185544411,0,0.133192353905869,0,0,0,0,0,0,0,0,0,0,0,0.0526191670706254,0,0,0,0,0,0,0.014108258306359,-0.0174292513665993,0,0,0,0,0,0
