,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X600660.SH,X601600.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600516.SH,X600027.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X002460.SZ,X000709.SZ,X600352.SH,X300072.SZ,X600339.SH,X000553.SZ,X600583.SH,X600808.SH,X002110.SZ,X600801.SH,X601158.SH,X000883.SZ,X000786.SZ,X000301.SZ,X600219.SH,X000932.SZ,X000629.SZ,X000792.SZ,X600426.SH,X000408.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0679269220719494,0,0,0,0,0.0543617077099357,0.0284557629394021,0,0,0,0,0.0511436314646327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226461416924335,0.0530761672892684,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0402101267673182,0,0.0543990017096379,0,0,0,0,0,0.0117773129774264,0.0182044741711766,0,0,0,0,0,0
X600028.SH,0,0,0.0395468708114921,0,0,0,0,0,0,0.281356904638261,0,0.136302674377521,0,0,0,0,0.13216144243926,0,0,-0.0598687927918735,0,0,0,0,0.0413846984109791,0,0,0,0,0,0,0,0,0,0.0517243357435463,0,0,0,0,-0.089218205271461,0.0188855598245716,0,0,0,0,0,-0.0230750328950428,0,-0.0663543017077928,0,-0.0109599868767685,0,0,0,0,0,0
X601088.SH,0,0,0,0.0399511387510447,0.138142813481963,0,0,0,0,0,0,0,0.0223042403217377,0.181035404651966,0,0,0.29861891693361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00775908906476142,-0.0246268929938262,0,0,0,0,0,0
X600585.SH,0,0,0.0281495682128788,0,0.0674247677821755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193359621922781,0,0,0,0,0,0,0,0,0,0,0,0,0.034979454742674,0,0,0.254714253003847,0,0,0.305527229356384,0,0,0,0,0,0,0,0,0,0,-0.00126002749342084,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254882589275579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726922300772015,0,0,0,0,0,0,0.299257157243519,0,0,0,0,0,0,0,0.0112580625869139,0.00176809204737386,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038980923094849,0,0,0,0.0857980290035262,0,0,0,0,0,0,0,0,-0.038007746200899,0,0.0461225628135101,0,0,0.133883635855601,0,0,0,0,0.119127812835848,0.257570843024306,0,0,0,0,0,0.00500241966226481,0,0,0,0,0,0
X600011.SH,0,0,-0.0116373380880245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744201472752244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564265919650694,-0.0782903647068231,0,0,0.00288662978027532,0.018425446175395,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144274371641915,0,0.279362146878693,0,0.244368115222987,0,0,0,0,0.105781869154037,0,0,0,0,0,0,0,0,0,0,0,0,0.0210178954123918,0.0214257925224284,0,0.0587781908391183,0,0.0353387325071182,0,0,0,0.0150943307314933,-0.0046444967544815,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.219851124297652,0.0263771763909915,0,0,0,0,0,0,0.0859982892592001,0,0.0242997210530469,0,0,0.0357639941250633,0,0,0,0,0,0,0,0,0.125999627055007,0,0,0,0,0,0.140650348580797,0,0,0.0461160862093669,0,0,0,0,0,-0.0094963448286554,-0.00843719168371601,0,0,0,0,0,0
X600688.SH,0,0.315978674361079,0.0186729957246095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034606004805053,0,0,0,0,0.014572751009727,0,0,0,0,0,0,0,0,0.0433900011379577,0,-0.00782085252846853,0,0,0,0,0,0,0,0,0.0701497585246616,0,0,0,-0.0666756800576548,0.00497948366790534,-0.00566727375674887,0,0.0776728659584412,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00371531666076893,0,0,0,0,0,0,0,0,0.138783975145879,0.181586545926457,0,0,0,0.0595565061129519,0,0,0,0.0777879231504869,0,0.0853176637145267,0,0,0,0,0,0,0,0,0,0,0.0685206479605885,0,0,0,0,0,0.00259074889741394,-0.00122257444987168,0,0,0,0,0,0
