,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X601600.SH,X600795.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600188.SH,X600027.SH,X601158.SH,X000027.SZ,X000883.SZ,X601992.SH,X600583.SH,X000539.SZ,X600021.SH,X000709.SZ,X600352.SH,X600309.SH,X000060.SZ,X000898.SZ,X600307.SH,X000792.SZ,X600808.SH,X600098.SH,X000629.SZ,X000825.SZ,X600489.SH,X600008.SH,X002075.SZ,X002470.SZ,X600547.SH,X002353.SZ,X600660.SH,X600578.SH,X600863.SH,X600219.SH,X000831.SZ,X600549.SH,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.130061279045719,0,0,0,0,0,0,0,0,0.0663579923511121,0,0,0,0,0,0,0,0,0.0726164893856418,0,0,0,0,0,0,0,0,0.0574061808484588,0,0,0,0.0209619991391593,0,0,0,0,0.0107442511342221,0.00273679935717737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414799765492282,0,0,0,0,0,0
X600028.SH,0.520501129465383,0,0,0,0,0,0.0445235931253852,0,0,0,0,0.0387397448192399,0.0298810089350202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945813402091384,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.169487584547807,0,0.0295120454321102,0,0.0222949509783744,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.215817571503781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112772825250525,0,0.0381073957872136,0,0,-0.00812879183666264,0.0124795566418066,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.1236097131599,0,0,0,0,0,0,0,0,0.0926610070475555,0,0.0589656914804343,0,0,0,0,0.0246359926607642,0.234573682267257,0,0,0.0886147318946447,0,0,0,0.0375097665575776,0,0.00353021887454991,0,0,0,0,0,0,0,0,0.11219678334556,0,0,0,0,0,0,0,0.0120957931737222,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.105796790650685,0.041483416680218,0,0.00388163028767616,0,0.118972038176132,0,0.000816654280343926,0,0,0.0118239948068268,0,0,0,0,0,0,0,0.0682776318085526,0.0221576853782394,0,0,0,0.0809758371186812,0,0,0,0,0,0,0.110082978467016,0,0,0,0,0,0,0,0.196784869408388,0,0,0,0,0,0,0,0,0.00851012873373047,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.112412511055201,0,0.0759347317581629,0,0,0,0,0,0,0.105869086130927,0,0,0,0,0,0,0,0.0160722100488477,3.46944695195361e-18,0.206364890218028,0,0,0.0471353661591689,0.164783529263288,0,0,0.0486786372366097,0,0,0,0,0.0685637014785451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000205375667813834,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.254714107832468,0,0,0.00957831418228275,0,0.220754258911674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051860851801253,0.0188452153812215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464178768412401,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0238275510271994,0,0,0,0,0,0,0.220068455194456,0,0,0,0,0,0.0832762105203515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125946375000428,0,0,0.0587238966069499,0,0,0,0.0302126561875966,0,0,0.0226914115457537,0,0,0.00368009120342255,0.0117419969091699,0,0,0,0,0,0
X601600.SH,0,0.092581536013735,0,0,0,0,0.258345205833002,0,0,0,0.0103524353786032,0,0.0397180344467565,0,0,0,0,0,0,0,0,0.106148829538394,0,0,0,0,0,0,0.027395064379456,0,0,0,0.108982048385997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761678893894706,0,0,0,0,0,0.0233973029463044,0,0,0,0,0,0
X600795.SH,0,0,0,0.0723807658223969,0,0,0,0,0.10849938082425,0,0.114364997984262,0.0175869189436942,0,0,0,0.164773592660849,0,0.0176334365627515,0,0,0,0,0,0,0.0888557808883473,0,0,0,0,0,0,0,0,0.0188257414266043,0,0,0,0,0,0,0,0,0,0,0.36335259425732,0,0,0,0,0,0,-0.00110391969040521,0.014139068483527,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.371653744989748,0,0.270801916417111,0,0,0,0,0,0,0,0,0.0284895804335925,0,0,0,0,0,0,0.105029386815688,0,0.0953644641865815,0,0,0,0,0,0,0,0,0.0841976984352624,0,0,0,0.100988487454576,0,0,0,0,0,0.038007603232123,-1.73472347597681e-18,0,0,0,0,0,0,-0.000899368215992877,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0202753115348235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140429917764325,0,0,0.11903083546208,0,0.00485567004758183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271589441520493,0,0.0826058350941756,0,0,0,0,0,0.0275982835796525,0,0,0,0,0,0
X600688.SH,0,0.704545608065846,0,0,0,0,0.0309227023560261,0,0,0,0,0,0,0,0,0,0.0823632314008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110362140261402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0047936546834731,0.0174865635039872,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0611828650364098,0,0,0,0,0,0,0,0,0,0.10042766376015,0,0,0,0,0,0,0,0.0221007337435591,0,0,0,0.098745078756188,0.0469395314945509,0,0,0.0754005862372037,0,0,0.153972206578736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164479370033022,0.0014673467224524,0,0,0,0,0,0
X600111.SH,0,0,0,0.143326679454743,0,0,0,0,0,0,0,0,0,0,0,0,0.107055030399336,0,0,0.0308176882591147,0,0,0.0227174253930441,0,0,0,0,0,0.0202468924082592,0,0,0,0,0,0,0.0474195304756467,0,0,0,0,0,0,0,0,0,0,0.260509188395868,0,0,0,0,-0.0135719940866767,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.128127026299843,0.243308303504446,0,0,0,0,0,0,0,0,0,0,0.146418368014943,0,0.152810334861611,0.0744368654304608,0,0,0,0,0,0,0,0,0.0681645378612025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000440300300970054,0.00078390030946034,0,0,0,0,0,0
