,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X002466.SZ,X601992.SH,X300072.SZ,X600660.SH,X600795.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X000723.SZ,X600219.SH,X000408.SZ,X002271.SZ,X600176.SH,X600808.SH,X000786.SZ,X000553.SZ,X601158.SH,X600352.SH,X600549.SH,X000807.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622152279878178,0,0,0,0,0,0,0.0135300974185506,0,0.03625178515309,0,0,0,0,0,0,0,0.0100286537683882,0,0,0,0,0,0,0,0.0753831979636225,0,0,0,0,0,0,0,-0.00759374438378988,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0675543569976282,0,0,0,0.103977686663898,0,0,0,0,0,0,0,0,0.0153632055899417,0,0,0,0,0,0.0589129159993888,0,4.33680868994202e-19,0.445894323701667,0,0,0,0,0,0,0,0,0.165965812739452,0,0.0368554195885338,-0.0380445130701198,0,0,0,0,0,0
X300072.SZ,0,0,0,0.229639252675594,0,0,0,-0.163912188995173,0,0,0,0,0,0,0.00292256878958707,0,0,0,0,0,0,0.0267887958343908,0,-0.00994067304841552,0,0,-0.00321006030186067,0,0,-0.268125359997389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176043129351254,0,0,0.108917129268121,0,0,0.0555026528894728,0.00860513390396081,0.0414710687723465,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0133755329983844,0.075694162609746,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.00817453938322998,0,-0.033709813326504,0,0.00128960260986695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384880235978847,0,0,0,0,0,0,-0.029423785123416,0.0495637719102515,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679219719871404,-0.0842827897783844,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0316750495500206,0,0,0,0,0,0,0,0,0,0,0,0.413289656349145,0,0,0.0465432483482486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480594524519502,0.0174207468298134,0,0,-0.0240502723970915,-0.000422456778318747,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.713152590590631,0,0.133501326680847,0,0,0,0,0,0,0,0.0782335518144517,0,0,0,0,0.0502872496279742,0,0,0,0,0,0,0,0.115573164947564,0,0,0,0.0449750685064032,0,0,0.43535126153821,0,-0.0502827640708548,0,0,0,-0.0284169286238772,0,-0.395368334266592,-0.000444701021654219,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0635790907813537,0,0.0666968781771684,0,0,0,0,0.200671318301938,0.0408256789157553,0,0,0,0,0,-0.018299316195912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413481404150359,0,0.38084634134325,0,0.105988495554192,0,0,0,0.0337436988507262,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0807926345432117,0,0,0,0,-0.013169092254995,0,0,0,0,0,0,0,0,0,0,0.062417103181333,0,0,0,0,0.0016787796770366,0,0,0,0,0,0,0,0,0,0.194862166111758,0,0,1.6940658945086e-21,0.0239069204914191,0,0,0,0.0205286345432596,0.109385395544702,0,-0.00215718869830913,2.16840434497101e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.023474671529178,0,0,0,-0.0299306395732937,0,0,-0.051788034855095,0,0,0,0,0,0,0,0.0313723155520528,0,0,0,0,-0.00321729569830656,0,0,0.0533753133810998,0,0.647618686661193,-2.16840434497101e-19,-0.0165087379280579,0.0112716562646707,0,0,0,4.93065975169793e-05,0,0,0,0,0,0,0,0,0,0,0,-0.00308648405111573,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151608915164456,0,0,0,0,0,0,0,0,0,0.0278690897523066,0,0,0,0,0,0,0,0,0,0,0.0797065452355227,0,0,0,0.145590293253098,0,0,0,0.466668526878012,0,0,0.201800052737241,0,0,0,0,-0.00991161910029131,-6.93889390390723e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.00705826205181898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734014563470578,0.000916990441221801,0,0,-0.017581615384454,0,0,0,0,0,0,0,-0.00553501908510029,0,-1.0842021724855e-19,0.0385680100387117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296937772522103,0.0376583732859605,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.222349943864997,0.217883802968079,0,0,0,0.217003610168703,0.399803809482638,0,0.358972009033482,0,0,3.46944695195361e-18,0,0,-0.119890524759548,0.193323784354272,0,0,0,0,0,0,0,-0.151338903452629,0,0,0,0,0,0,0,0,0.120746444691446,0,0,0,0,0.202902720692868,0,0,0,0,0,0,0,-0.0176017201131802,0,0,0,0,0,0
X000898.SZ,0,0,0,0.158006325003483,0,0,0.12014647749651,0,0,0,0,0.089503922447078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858322331466109,0,0.00129344784497434,0,0,0,0,0.428571436412535,-0.0546521045483546,0,0,0,0,0,0,0,0,0,0,0,-0.0410629126292097,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0390054365043578,0,0,0,0,0,0,0,0,0,0,0.0567420271117763,0,0,0,0,0.00635352394703546,0,0,0,0,0.0738589305401283,0,0,0,0.389702367486573,0,0,0,0,0,0,0.00420596574971909,0,0.0290341649771463,0,0,0.0580514450187881,0,0,0,0,0.114697605679288,0,0,-0.0114053433785071,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842812771991117,0,0,0,0,0,0,0.11908451719711,0,0,0,0,0,0.522218006405378,0,0,0,0,0,0,0.0558641997851491,0,0,0,0,0.0612631552336636,0,0,0,0,0,0,0,0.0868193600433212,0.052046088843232,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0384068486597453,0,0,0,0,0,0,0.00697687991657223,0,0,0,0,0.0415974425984754,0,0,6.93889390390723e-18,0.0456927784125157,0.0580474336534719,0,0,0,0.13023402985868,0,0,0,0,0,0,0.104430914862329,0,0,0,0,0.0489976599765645,0,0,0,0,0,0,0,0,0.0100302909132062,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0802488745154471,0,0,0,0,0,0,0,0,0,0,0,-0.00422353241538382,0.0912889928291191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289371195799556,0,0,0,0,0,0.148813915478595,0,0,0.00522797703477212,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,-0.0993623608370957,0,0.0207700398344647,0,0,0.131750804738401,0,0,0,0,-0.0576664608258603,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00788344427218061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246351937765499,-0.027367259062456,0,0,0,0,0,0,-0.0377570087857549,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0813356743284764,0,0,0,0,0,0,0,0,0,0,0.00480323462871006,0.0529997333888804,0.0261188578079384,0.0996946639598461,0,0,0,0,0,0.155353567374718,0,0,0,0,0.118224719257122,0,0,0,0,0.0523303525982712,0,0,0,0,0.0229362113817781,0.169319633857436,0,0,0.0236509375438229,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0332777661675507,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0358909175289908,0,0,0.234344273600411,0,0,-0.0461456522297169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421475056395363,0,0,0,0.0174686558006735,0,0,0.163056682832328,0,0,0.156346539276906,0,-0.00592542614173532,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.0631779793421309,0,0,0,0.0178213098010872,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0138811701444575,0,0,0,0,0,0,0,0,-0.038786759238675,0,0,0,0,0,0,0,-0.123026930961367,0,0,0.0411698993435266,0.169757890378297,0.035188777209773,0,0,0,-0.0399742933143892,0,0.100275001626712,0,0,0,0,0.00775553744843218,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0265303604386745,0,0.318483791157049,0,0,0,0,0,0,0,0,0,0,-0.10144406642627,0,0,0,0.0642043103634039,0,0,0,0,0,0,0,0,0,0,0,0,0.0499597215922533,0,0,0,0,0,0,0,0.166832739863426,0,0,0.00663092503648614,0,0.0392102012140865,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.317107349765626,0,0,0,0,0.157681070642334,0,0,0,0,0,0.0608285213376343,0,0,0.785008978868757,0.0190875912766999,0,0.171952156246952,0,0,0.310938963201217,0,0,0,0,0,-0.283603294027035,0.266472553524512,0,0,-0.104726706308983,0,0,0,0,-0.0449597798119733,0,0,0,0,0,0,0,0,0.0777461310547702,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926661852821311,0,-0.0643257434677795,0,0,-0.0181467786255324,0,0,-0.128654238506987,0,0,0,0,0,0,0,-0.0313195821977841,0,0,0,0,0,0.0145867288701974,0,0,0,-0.0732414156919713,0,0.18700075074976,0.0104806051542859,0,0.157014484406056,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126129457732856,0,0,0,0,0,0,0,0.00625395578408219,0,0,0,0,0.086231372964694,0,0,0,0.142371985127872,0,0,0,0,0,0,0,0.0452651650644631,0,0,0,3.46944695195361e-18,0,0,-0.00699798098058191,0,-0.100131611695368,0.0338315379595584,0.0451609495277609,-0.0365761723167598,0.0479054432190773,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0337134025257856,0.0699079150224279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301145951272864,0,0.0828369829705055,0,0,0,0.126673615610382,0,0,0,-0.144645698031587,0,0,0,0,0,0,0,0,0.0504474570557969,0,0.259346056047331,0,0.21090224303037,0,0,0,0.0087717339573802,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269489323676419,0,0,-0.312816787336861,0,0,-0.0590677210875786,0.119665455359582,-0.017247467513281,0,0.124171412968486,0,0.00286431042854562,0,0,0,-0.0377067189075962,0,0,0,0.195521722534794,0,0,0.334753820638764,0,0,0.208562756139087,0,0,0,0.0262697297759688,0,0,0,-0.0620391332101622,0,0,0.0712380855571444,-0.110218496417156,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.156898302296844,0,0.0143405522035339,0,0,0,0,0,0,0,0.0130101392515082,0,0,0,0.113093194594202,0.0744739460926614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338487375314135,0,-0.0483995505386785,0,0.100286262812485,0.404075868338652,0,-0.0433455397203179,0.0520449521582084,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172010668962428,0,0.0450443260072844,0.0530659235001292,0,0,0,0.0195657002178723,0,0.0255974905169463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10005174048662,0,0,0.00142094218806138,0,0,0,0,0,0
X600352.SH,0,0,0,0.0395901506928035,0,0,0,0,0,0,0,-0.0214531488679431,0,0,0,0,0.192672501848092,0,0,0,0,0,0,-0.0355387267620412,0,0,0.129113036111981,0,0,0,0,0,0,0,0,0,0,0,0.0246342297469965,0.200236847078952,0,0,0,-0.0415012180822187,0,0,0,0,0,0,-0.0189149734701738,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0699180501954508,0,0,0,0,0.160033223585492,0,0,0,0,0,0,0,0,0,0.410407803666647,0,0,0.0105726235538414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492202678282531,0,0.238728847763318,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.116194969290535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.259883672513782,0,0,0,0,0,0,0,0,0,0.549790698605182,0,0,0,0.191175780790375,0,0,0,0,0,0,0,0.00611725269096518,0,0.0381475261735862,0,0,0,0.0114845331722505,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.100069052049404,0.00678670859092233,0.0261018196623609,0,0,0,0.0265255710210283,0,0,0,0,0,0,0,0.0736432202839325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396411506047476,0.136639661256914,0,0,0.0114646063894573,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449043285547916,0,0,0.115999836702758,0,0,0,0,0,0,0,0,0,0,0,0.0244567847384777,0,0,0,0.136804046029598,0,0,0,0,0.120566888575592,0.0260497650319346,0,0,0,0.011488419662948,0,0,-0.00438017275938529,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0245903720202983,0,0,0,0,0,0,0,0,0,0.380583452549685,0,0,0,0,0.0220692109933131,0,0,0,0,0.0340213583550851,0,0,0,0,0,0,0,0,0,0,0.105663180220417,0,0,0,0,0.0492687418210761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0.0297163011105196,0,0,0,0,0,0,0,0,0,0,0,0,0.0838744473782703,0,0,0,0,0.169808210951318,0,0.0748885562281532,0.110524461014011,0,0,0,0,0,0,0,0,0,0,0.280468366940947,0,0,0,0,0,0,0,0.125132091403564,0,0,0,0,-0.0476193827613981,0.0226281516012302,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0202455044451018,0,0,0,0,0,0.016286136896017,0,0,0,3.46944695195361e-18,0,0,0,0,0.0482373078903254,0,-0.0301765319269073,0,0,0.0202631734991738,0,0,0,0,0.0814032567647259,0,0,0,0,0,0,0,0.0811377966594013,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.152323687588958,0,0,0,0,0,0,-0.0193748617081201,0,-0.0743161730040571,0,0,-0.0106721266515734,0,0,0,0,0,-0.0608568141037463,0,0,0.0562480773733477,0,0,0,0.0542392726522612,0,0,0,0,0.0469723366603639,0,0,-0.00820168147096007,0,0,0,0,0.00994523347063434,0,0,0,0,0,0,-0.0258735119184025,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969920342184171,0,0,0,0,-0.172807667685317,0,0,0,0,0,0,0,0,0,0,0,0.0784815664159488,0,0,0,0,0,0,0,0,0,0,0,0,0.87361520095206,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749297031594158,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236423046312182,0,0,-0.0199988124284017,0,-0.00307440928971284,0,0,0,0,0,0,0,0,0,0,-9.70154506657457e-05,0.431159071946416,0,0,-0.034204162532709,0,0,0,0,0.081158711724834,0,0,0,-1.73472347597681e-18,0,0,0.0226059891236786,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.00929012775989555,0,0,0,0,0,0,0,0,0,0,-0.0054997187432027,0,0,8.67361737988404e-19,-0.00957424299734737,0,-0.00514698689775706,0.00876072085149183,0,0,0,0,0,0,-0.0498161766026832,0,0,0,0,0,0,-0.0294129890778898,0,0,0,-0.037188756589673,0.0407114854943224,0,0,0,-0.0115029755692445,0,0.0586212778817127,-0.00278806046917091,-0.00875290353473733,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000768612441269627,0,0,0,0,0,0,-4.51308418593788e-05,0,0,0,0,0,0,0,0,0,0.000434177890879483,0,0,0.000385866735755265,0,0,0,0,0,0,0,0,0,0,0,-0.000904412131979435,0,0,0,0,0,0,0,0,0,0,0,-0.000524386639512125,0.00034612954337257,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166833191369027,0,0,0,0,0,-0.00604835802753766,0,0,0,0.00632115707147934,0,0,0,0,0,0,0,0,0,0,0.00818171981387617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250210252719076,-0.0107269266643589,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00864484070882128,0,0,0,0,0,0,-0.036668878335163,0,0,0,0,0.0047568036684709,0,0,0.00254506566589598,0,0.0112257334372884,0,0,-0.0132037692146668,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031510893483789,-0.0257663287928125,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00865232853512437,0,0,0,0,0,-0.00276690745225627,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291967974027144,0,0,0,0,0,0,0,0,0,0,0,0.008874424881944,-0.0268592545982789,0.0369993156641137,0,0,0,0,0,0
