,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X601991.SH,X600795.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X002466.SZ,X600489.SH,X600339.SH,X000898.SZ,X000709.SZ,X600299.SH,X000959.SZ,X601158.SH,X000792.SZ,X600583.SH,X000630.SZ,X000408.SZ,X000883.SZ,X002460.SZ,X600352.SH,X000983.SZ,X600219.SH,X000539.SZ,X000825.SZ,X000027.SZ,X000723.SZ,X002092.SZ,X600578.SH,X601699.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.185722551476468,0,0.0168689115625353,0,0,0,0,0,0.0414670228717901,0,0,-0.0127050311039012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108371877230706,0,0,0,-0.0596053991995713,0,0,0,0,0.025893467746434,0,0,-0.0257206231282758,0,0,0.0829859388815151,0,0,-0.0101627556095228,0.000382734817217209,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0821685788171919,0,0.185841118741085,0,0,0,0.0154530330281884,0,0,0,0,0.0373732656535035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00729418062863547,0,0.00127673342751488,0,0,0,0,0.0289499904042325,0,0,0,0.0645878061268527,0,0,-0.00286631957565077,0.00795927184613453,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.150900843513989,0,0.0884087170812775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020567959279012,0.111820731446238,0.0702278187362403,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0408468668255864,0,0,0,0,0,0,0,0.0833274625257769,0.0342938174016032,0,0,-0.0066252580632899,0,0,0,0,0,0,0
X600019.SH,0,0,0.151891857360983,0,0,0,0,0,0,0,0,0,0,0,0.0298289584733706,0,0,0,0,0,0,0,0,0,0,0,0.233609649546852,0,0,0,0,0,0,0,0,0,-0.005950742266279,0,0,0,0,0,0,0,-0.0872866147799559,0,0,0.0533745205756429,0,0.172465959712461,0,-0.012198365749767,0.208911718149626,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.26021405997126,0,0,-0.0269722745574051,0,0,0,0,0,0,0.128101815406282,0,0,0,0,0,0,0.130187963236637,0,0,-0.128940019514431,0,0,0,0,0,0,0,0,0,0,0,0.00237209301661632,0,-0.17099922006723,0,0,0,0,0,0,0,0.00159685976794288,0,0,0,0,0,0
X600011.SH,0,0,0.230529472304585,0.00703298286482185,0,0,0,0,0,0,0,-0.348424825853287,0,0,0.0634719673971613,0,0,0,0,0,0.0182670184058378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137706711096162,0,0,0,0.0259802203486921,0,0.0704799108770483,0,0,0,0,0,0,0.045884363850044,-0.0197437949564308,0,0,0,0,0,0
X600010.SH,0,0,0,0.0112821163397669,0,0,0,0,-0.00327809072831058,0,0,0,0,0,0,0.0380055171086422,0.145004731031899,0,0,0,0,0,0,0,0,0,0.0752420896540441,0,0,0,0,0,0,0,0,0,0,0,0.13816782751841,0,0,0.0125849740042658,0,0,0.0728668402842951,0,0,0,0,0,0.0193830212728293,-0.0112505350525728,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461893060685777,0,0,0,0,0,0,0,0,0,0.062447180063596,0,0,0,0,0,0,0.316311642411299,0,0,0,0,0,0.245818426885004,0,0,0,0,0,0,0,0,0,0.0360595299457459,0,-0.0016530503202406,-0.00132445961272109,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18880399089791,0,0,0,0,0,0.026882685754347,0,0,0,0.130483548381635,0,0,-0.156598319192569,0,0.0433603140149256,0,0.00896397650397298,0,0,0,0,-0.0941917867535378,0,0.0167441596055209,0,0,0,0,0,0,0.0322525263426071,0,0,0,0,0,0,0
X601600.SH,0,-0.0371155554062669,0,0,0.00562660006830019,0,0,0,0,0,0,0,0,0,0,0.167248591448118,0,0.029230027771566,0,0,0,0,0,0.130417801212436,0,-0.0418862757170632,0,0,0,0,0,0,0,0,0,0,-0.0955720943893885,0,0,0.60549060024124,0,-0.0054161091468817,0,0,0,0,0,0,0.0203462160471301,0,0.00745774064286346,-0.0065407584615627,0,0,0,0,0,0
X600688.SH,0,0.411097942671915,0,0,0,0.0242681083714152,0,0,0.0405331709857491,0,0,0,0,0,0.0724284353652497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373842163945865,0,0,0,0,0,0,0.0033616977407293,0,0,0.0377961874032648,0,0,0,0,0.00110390485850234,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659987534652817,0,0,0,0,-0.036548324830032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935084592476757,0,0,0,0,0,0,0,-0.000633876694074355,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0543651678091847,0,0,0,0,0,0,0,0,0,0,-0.0541463507294056,0,0,0,0.0402876006386382,0,0.135355142257705,0,0,0,0,0,0.192319353878155,0,0,0,0,0,0,0,0,0,0.0473051361599712,0,0.185513295900541,0,0,0,0,0,0,0.0439389584624807,-0.0215024212603341,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0196692209653819,0,0,0,0.0270789691366631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368930386907296,0,0,0.0376122966984037,0,0,0,0,0,0,0,0,0,0,-0.00465397940296776,0,0,0.0618894082408739,0,0,0,0,-8.7645309684214e-05,0,0,0,0,0,0
X600309.SH,0,0,0,-0.29184550375652,0.0716061319656265,0.223802046308735,0,0,0,-0.106934953470342,0,-0.220058774710139,0,0,0,-0.0150208534829549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704428136397094,0,0,0,0,0.189559996748004,0,0,0,-0.111256774780168,0,0,0.123681725424285,0,0,0,0.341436555144199,0,-0.00852721822968008,-0.011237363405745,0,0,0,0,0,0
